"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"8694a193-97c7-4e80-ad0d-b54dd8d55f8f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"17e49912-61b9-45dd-8ff5-9284172a5b6f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Area Ready"
"edc13f3e-e97d-46a5-8888-4a96b8fb3f95","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Area Ready","WING A"
"b524576b-21ef-494d-8261-6b15496f72f4","","checklist-sectioned","not-started","Area Ready Checklist","checklist","FALSE","FALSE","Site QA","Area Ready","WING A","A.01 BED"
"7012f61f-16f5-5023-8a1d-3e90d1373bba","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Area Ready","WING A","A.01 BED","Substrate"
"a72e1722-65c7-50da-beac-2823c3a96b0a","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Subfloor, Floor Preparation, Adhesive"
"2bb86034-d2a9-58b0-a56b-a9e4d382b7db","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Subfloor, Floor Preparation, Adhesive","Confirm area of work is accessible & acceptable to commence (If not comment below)"
"5cef3517-16fe-5af5-b98e-6de38596c87b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Subfloor, Floor Preparation, Adhesive","Subfloor mechanically diamond ground"
"20e71ced-0859-58fd-ace8-77f7550550c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Subfloor, Floor Preparation, Adhesive","Floor preparation product installed in accordance with manufacturer's instructions"
"5f524f97-0e43-57b1-b828-721182f9b0bc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Subfloor, Floor Preparation, Adhesive","Floor transitions installed as per instructions from builder"
"da03b83a-7860-4c57-8a04-3682523fb2db","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Subfloor, Floor Preparation, Adhesive","Waterproof tested for falls, and water test completed by waterproofers"
"6b8de3aa-2775-4c1f-9025-0c618f008cde","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Subfloor, Floor Preparation, Adhesive","Mediseal installed to carpet areas as per plans - min 24 hours curing time observed"
"69e4b32a-e981-51da-9a46-37fbfae7250a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Subfloor, Floor Preparation, Adhesive","Correct adhesive used"
"bed98623-aa53-5d04-b6b4-79772a28d8ee","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Carpet / Vinyl"
"ac5b06a9-ecf5-5f9f-997e-8a7bb2ce83e1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Carpet / Vinyl","Confirm area of work is accessible & acceptable to commence (If not comment below)"
"95241884-82f8-5258-a4cb-363c0c67d36a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Carpet / Vinyl","Vinyl installed as per plan"
"3b776586-563f-5675-9d13-4358bcd8484e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Carpet / Vinyl","Carpet installed as per plan"
"d14d168b-47b3-5265-b0f5-3a3c3d7a9378","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Carpet / Vinyl","Joints sealed with heat welded seams and mitres as per AS 1884-2012"
"6125df4c-1ca1-52b6-864d-3434ca6b79a7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Carpet / Vinyl","Vinyl skirt and coving used as per finishes markup - 150mm height"
"8cb4c091-4c1c-5e69-8d3d-3fd76166231b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Carpet / Vinyl","Installer Sign Off: Carpet / Vinyl installed as per manufacturer's instructions"
"c1a64780-bd0b-5429-bcf5-4bfe4f248df1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Carpet / Vinyl","Add-Floors Sign Off"
"0de4e900-8a4f-573b-ae65-66eb4326ff8a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Carpet / Vinyl","Foreman installation sign off"
"4d340c9e-d077-589b-83af-40850475fcbd","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Wall Finish"
"6dffa892-8623-532f-bcb8-c27db681d069","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Wall Finish","Wall Finish installed as per plan"
"cc0794a2-ce1f-558d-b403-8bbb2f5eb75c","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Protection and Handover"
"4b755a08-b270-5fbd-ab9e-5f5ad2d15060","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Protection and Handover","Installation complete, checked and reviewed - as per specification"
"29b45986-5f07-5698-aead-a6d6ff891a0e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Protection and Handover","Floor protected with bubbleweave floor protection or polyweave"
"efa04748-d4e3-50fa-8bc0-9b61043f8f7f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.05 OFFICE","Protection and Handover","Installer Sign Off: Protection installed as per manufacturer's instructions"
"8b3927f7-f60d-4d1d-a573-a17646d5f505","","checklist-sectioned","not-started","5e1e2906b1620f2d49cfbb2a6b9e844948c914fdb959ea2829c0a3796b53e6e6","checklist","FALSE","FALSE","Site QA","Floor Finishes","WING D","D.06 OFFICE"
"7697c3ac-9917-5a09-a420-f6c021b119af","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Subfloor, Floor Preparation, Adhesive"
"f0c66df5-af6d-5016-afcd-4c5b0b0b0d69","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Subfloor, Floor Preparation, Adhesive","Confirm area of work is accessible & acceptable to commence (If not comment below)"
"68986f87-a04b-5f4a-83cd-169557100734","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Subfloor, Floor Preparation, Adhesive","Subfloor mechanically diamond ground"
"3c546457-b3b5-5016-87a7-08d7a9f3a957","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Subfloor, Floor Preparation, Adhesive","Floor preparation product installed in accordance with manufacturer's instructions"
"9f347f60-339c-5365-a00e-d1f02e36a6ef","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Subfloor, Floor Preparation, Adhesive","Floor transitions installed as per instructions from builder"
"63319139-c1cb-4477-8805-4deaf24da7da","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Subfloor, Floor Preparation, Adhesive","Waterproof tested for falls, and water test completed by waterproofers"
"b812a366-bca0-4273-bb6d-8ac4cb206d7c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Subfloor, Floor Preparation, Adhesive","Mediseal installed to carpet areas as per plans - min 24 hours curing time observed"
"913f6595-4532-5f77-b8ae-eef6c0e7ff9d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Subfloor, Floor Preparation, Adhesive","Correct adhesive used"
"4ab1841d-64f8-52ab-a7af-a3e04a796aee","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Carpet / Vinyl"
"320ae4c0-d366-5de5-b4c5-6dc25c920e9c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Carpet / Vinyl","Confirm area of work is accessible & acceptable to commence (If not comment below)"
"2e612a3c-837b-50f9-b1ba-941d0bb1f402","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Carpet / Vinyl","Vinyl installed as per plan"
"93a661a1-5434-5893-b2ea-90df82275afe","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Carpet / Vinyl","Carpet installed as per plan"
"0dc9ebd6-7a77-5b52-ad9d-4cb65127ba9d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Carpet / Vinyl","Joints sealed with heat welded seams and mitres as per AS 1884-2012"
"885be792-80c9-57b6-b4c5-521a6dbd8b6a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Carpet / Vinyl","Vinyl skirt and coving used as per finishes markup - 150mm height"
"558dabc1-a249-514d-bf97-a964f6cabc2e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Carpet / Vinyl","Installer Sign Off: Carpet / Vinyl installed as per manufacturer's instructions"
"06341af5-2e42-5d90-bbbb-b88aac769977","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Carpet / Vinyl","Add-Floors Sign Off"
"ebbe3279-9b1e-5b1a-97e9-c99c15970942","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Carpet / Vinyl","Foreman installation sign off"
"d990f656-758b-5b4e-bd4c-a5813663e9b5","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Wall Finish"
"c56f8ddc-81ae-52fe-afad-24d30699772a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Wall Finish","Wall Finish installed as per plan"
"1ba91a38-8d17-528d-b91b-087686bb46b5","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Protection and Handover"
"2cf30f4e-d8e7-515d-aca5-0fe3d92deaa1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Protection and Handover","Installation complete, checked and reviewed - as per specification"
"d4a7bec0-e13d-5047-a72f-02504c7d3316","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Protection and Handover","Floor protected with bubbleweave floor protection or polyweave"
"37f997e2-f5a8-5ecb-9e09-9a2b056dfd69","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.06 OFFICE","Protection and Handover","Installer Sign Off: Protection installed as per manufacturer's instructions"
"c5d5ed8e-e51b-48ef-9f80-2744ea7632a8","","checklist-sectioned","not-started","5e1e2906b1620f2d49cfbb2a6b9e844948c914fdb959ea2829c0a3796b53e6e6","checklist","FALSE","FALSE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY"
"b6b0daa7-578a-5686-89a4-c0dbaf4688ca","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Subfloor, Floor Preparation, Adhesive"
"d439001e-b00a-58e6-91ab-2f44d22e78ef","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Subfloor, Floor Preparation, Adhesive","Confirm area of work is accessible & acceptable to commence (If not comment below)"
"8292dff6-94f2-53f2-9db6-505ad8adf0c1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Subfloor, Floor Preparation, Adhesive","Subfloor mechanically diamond ground"
"b1dda2dd-f7d6-5d35-a429-01e7f408cb92","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Subfloor, Floor Preparation, Adhesive","Floor preparation product installed in accordance with manufacturer's instructions"
"5dbf9f3f-ed29-5bd9-a940-592bfeb85926","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Subfloor, Floor Preparation, Adhesive","Floor transitions installed as per instructions from builder"
"80932cb2-6a09-44b3-a0e0-455c4588bf4b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Subfloor, Floor Preparation, Adhesive","Waterproof tested for falls, and water test completed by waterproofers"
"a8784474-650d-46ac-a7cb-d2a666e21bbd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Subfloor, Floor Preparation, Adhesive","Mediseal installed to carpet areas as per plans - min 24 hours curing time observed"
"d851fc8b-2af8-5f8d-9886-3e49a8ebce30","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Subfloor, Floor Preparation, Adhesive","Correct adhesive used"
"d1774dbb-fe25-5f76-9311-3cf3d953410f","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Carpet / Vinyl"
"cc95f3b8-0ff4-5ffe-8201-cbfba5565fdc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Carpet / Vinyl","Confirm area of work is accessible & acceptable to commence (If not comment below)"
"9d83fd6b-7917-508e-bdc2-ef8871d8a87e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Carpet / Vinyl","Vinyl installed as per plan"
"1051384b-2fde-5149-a1b5-51bea4a24ff6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Carpet / Vinyl","Carpet installed as per plan"
"beb5f34f-a890-5771-8262-5583d41430ba","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Carpet / Vinyl","Joints sealed with heat welded seams and mitres as per AS 1884-2012"
"1cff74e3-6961-5b7f-9fa2-40c6cdb34f5a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Carpet / Vinyl","Vinyl skirt and coving used as per finishes markup - 150mm height"
"c4258e59-6619-5ca7-9c1a-c2129273eece","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Carpet / Vinyl","Installer Sign Off: Carpet / Vinyl installed as per manufacturer's instructions"
"d69b214b-1940-553e-bf17-4a8d6409a4eb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Carpet / Vinyl","Add-Floors Sign Off"
"42628093-e611-54d5-adfe-68f85d930969","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Carpet / Vinyl","Foreman installation sign off"
"f57ef05c-99b0-54da-ac9d-e0d56c1b2f2b","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Wall Finish"
"97477d5b-9866-534d-8eda-b49214a86aa5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Wall Finish","Wall Finish installed as per plan"
"7655cff9-846a-55ff-a31a-4bb539f78710","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Protection and Handover"
"665f45af-a05c-594f-af8b-164948f29662","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Protection and Handover","Installation complete, checked and reviewed - as per specification"
"b09ae41f-a78b-5f6a-a796-5e006359db54","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Protection and Handover","Floor protected with bubbleweave floor protection or polyweave"
"a792454c-8238-5f27-b782-c4780b9487b6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.07 STAFF ENTRY","Protection and Handover","Installer Sign Off: Protection installed as per manufacturer's instructions"
"606b279c-c6b0-4ef1-8298-7edd5ccda42f","","checklist-sectioned","not-started","5e1e2906b1620f2d49cfbb2a6b9e844948c914fdb959ea2829c0a3796b53e6e6","checklist","FALSE","FALSE","Site QA","Floor Finishes","WING D","D.08 FEMALE WC"
"5f2c1c0b-72a9-56d5-9269-553ba58afb53","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Floor Finishes","WING D","D.08 FEMALE WC","Subfloor, Floor Preparation, Adhesive"
"dc2215b4-57b5-5a6b-87a2-0e4ec9a54271","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.08 FEMALE WC","Subfloor, Floor Preparation, Adhesive","Confirm area of work is accessible & acceptable to commence (If not comment below)"
"5c7f15b0-71a9-501b-bdff-ab8363fccba3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.08 FEMALE WC","Subfloor, Floor Preparation, Adhesive","Subfloor mechanically diamond ground"
"064801ab-e103-5bda-aa58-79088d49d91a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.08 FEMALE WC","Subfloor, Floor Preparation, Adhesive","Floor preparation product installed in accordance with manufacturer's instructions"
"38ea1cc5-f336-5455-a892-3fcb0c1ae70e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.08 FEMALE WC","Subfloor, Floor Preparation, Adhesive","Floor transitions installed as per instructions from builder"
"b07452b6-3525-49db-b765-0eb9dd8bf8c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.08 FEMALE WC","Subfloor, Floor Preparation, Adhesive","Waterproof tested for falls, and water test completed by waterproofers"
"fec7db9a-70db-44ca-b41e-c18378543400","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.08 FEMALE WC","Subfloor, Floor Preparation, Adhesive","Mediseal installed to carpet areas as per plans - min 24 hours curing time observed"
"28ac4045-446d-5815-ab74-d11093dde086","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.08 FEMALE WC","Subfloor, Floor Preparation, Adhesive","Correct adhesive used"
"b476690f-4fcb-5cc9-91e2-9d6f0f412522","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Floor Finishes","WING D","D.08 FEMALE WC","Carpet / Vinyl"
"bfb7f0f2-4951-5694-b3f0-65f27ef61b3a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Floor Finishes","WING D","D.08 FEMALE WC","Carpet / Vinyl","Confirm area of work is accessible & acceptable to commence (If not comment below)"
