"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3ed6052e-8507-4755-91ca-e9fe7a3b391d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 2 - THB 01"
"475912bc-dbb4-4554-a314-3d6862ed0430","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 01","Project Build QA"
"b07dee81-c6d4-46c8-8e7c-13157155593f","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01"
"b6052377-a8e2-49d3-a80a-046ecc727c50","","checklist-flat","pass","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Timber Framing"
"55d606b9-c0ea-451d-83b0-6fd267003e48","","checklist-flat","pass","QA - Trusses (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Trusses"
"e27016f2-de9e-4a8a-8068-620e5ef8d6bd","","checklist-flat","pass","QA - External Envelope (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","External Envelope"
"eb600487-95b6-418a-b35b-90e14bfebc11","","checklist-flat","pass","QA - Windows & Sliders (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Windows & Sliders"
"22f2a5b0-7486-4818-8409-53454c8545cb","","checklist-flat","pass","QA -  Skirting and Architrave (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Skirting and Architrave"
"5444a78f-e3f4-4f1f-b809-5db8215f1b68","","checklist-flat","pass","QA - Hardware Installation - First fix preparation (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Hardware Installation - First fix preparation"
"157eeae9-cb48-4e4d-8a4c-b7c93fb4c52d","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Internal Doors"
"0d3040ab-3872-41af-8d5e-b80f7d12d947","","checklist-flat","pass","QA - Handrails  (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Handrails"
"cfc202d0-81e7-4f72-97db-359659f36e38","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Bathroom Checks"
"2d2fea26-80c9-4e38-9c74-9e5bfa52af0c","","checklist-flat","pass","QA - Flat Roofs & Gutter (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Flat Roofs & Gutter"
"ab383eec-51b7-4a11-83ed-287479c9502d","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02"
"9a48c980-2f65-419a-b51a-90b0aa239f78","","checklist-flat","pass","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Timber Framing"
"39c4812f-bdd3-4ceb-8375-f950d5971f72","","checklist-flat","pass","QA - Trusses (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Trusses"
"45777f73-5922-4ef0-a07c-f8573a58df74","","checklist-flat","pass","QA - External Envelope (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","External Envelope"
"734c9468-e815-41cd-a78c-84511e738b6a","","checklist-flat","pass","QA - Windows & Sliders (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Windows & Sliders"
"0a9936f8-487d-47f6-9196-7e391d4325b1","","checklist-flat","pass","QA -  Skirting and Architrave (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Skirting and Architrave"
"0cc56c94-51fc-474c-83bf-f94c11754bea","","checklist-flat","pass","QA - Hardware Installation - First fix preparation (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Hardware Installation - First fix preparation"
"3538ff47-d345-4988-96e7-6fae4493a2a8","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Internal Doors"
"80989fb4-6b5a-40e5-b365-42f9d9b80f58","","checklist-flat","pass","QA - Handrails  (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Handrails"
"f7cbd958-e9fa-40ed-b599-c27ad42c6272","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Bathroom Checks"
"46f81ef9-8f5d-4c64-a3eb-8d628c2011cd","","checklist-flat","pass","QA - Flat Roofs & Gutter (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Flat Roofs & Gutter"
"81bae0f6-4105-4fac-8722-722ba91da547","","checklist-flat","not-started","Compliance Documentation (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Compliance Documentation"
"e2f616d2-4617-416c-8eeb-3a39f3557684","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12"
"10f644b3-a601-46f1-9977-ed217396d183","","checklist-sectioned","pass","9bf1b3c1259c1701f1818e8019030a4ba45d20eaf87e511f2ca9afb9ce13adc1","checklist","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Pre-Commencement Checks"
"f9407ebb-7f08-41aa-9779-e2cead9c9a9a","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA"
"059aaef0-7bd0-4f40-b6f6-9989c0867717","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 02"
"fcd9ac3b-bb94-48a8-b9de-7abd1ae50321","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 02","TH 03"
"56b7260f-1c35-41ad-8ad9-2e512d61570c","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","Lobby","Fire Door Install"
"4c4c7bee-3fab-4b0c-ad37-00abda526c2c","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","Lobby","Skirting/Architraves & Trims"
"629bf6c4-b140-4634-a948-c40f88aaffb1","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","Stair Lobby"
"7de2f70f-2da3-440a-94a9-0b3025398160","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","Stair Lobby","Internal Doors"
"eecad664-0e34-4a7a-83be-37caa020e39a","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","Stair Lobby","Hardware"
"489879dc-a557-4484-b634-a18997e46946","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","Stair Lobby","Fire Door Install"
"50d42412-cada-4f8e-9848-c620771df32d","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","Stair Lobby","Skirting/Architraves & Trims"
"7f48097c-7b97-48d0-b6be-59d3e60f8441","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","Services Rooms"
"5d77cd6b-40bb-49ea-a9af-dfa13d3d40e8","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","Services Rooms","Internal Doors"
"6a0c47ba-b0f4-4cbc-b8ab-b815fd2d0ab5","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","Services Rooms","Hardware"
"dad8ca7c-90e4-4a5b-819f-ff27358c2446","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","Services Rooms","Fire Door Install"
"3ca04265-4751-4d86-89e7-01f021c7a429","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","Services Rooms","Skirting/Architraves & Trims"
"4703afe0-9a8f-4e2a-addb-0289e5d7ed5d","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","Corridor - Grid 2-3 & B-D"
"4703146a-bc81-4401-830a-b5d0df75ddcc","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","Corridor - Grid 2-3 & B-D","Internal Doors"
"19512b41-680f-4674-953d-f056cb3ba912","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","Corridor - Grid 2-3 & B-D","Hardware"
"88df4b56-4d35-417d-9a61-53d61cdc55ff","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","Corridor - Grid 2-3 & B-D","Skirting/Architraves & Trims"
"b191e9fa-b8bb-40f9-ae7f-7d87e3ece91b","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA220"
"2aee69f5-6f2d-4d36-8275-ad9c60dfccbc","","checklist-flat","not-started","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA220","Internal Framing"
"be0f76a4-1e85-4100-a937-b0113c16c8eb","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA220","Internal Doors"
"69abfd2d-3714-4f4c-9db5-be76048f62b6","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA220","Hardware"
"e57d667d-9a8e-4c9b-b54b-e716910fbc11","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA220","Fire Door Install"
"14cc2274-c7a8-44c1-9a25-76b2ac9c93e0","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA220","Skirting/Architraves & Trims"
"30d3251d-a774-4657-aeb1-c95f28fd3096","","checklist-flat","not-started","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA220","Handrails"
"3be79a64-985d-456f-8924-b5ccf1080a4e","","checklist-flat","not-started","FC - S - Windows, Sliders and Sealants","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA220","Windows, Sliders & Sealants"
"435db9db-6fc5-4297-af0e-ea32e0b17f81","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA221"
"ad664cbd-e033-4cff-a4a5-21446336654f","","checklist-flat","not-started","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA221","Internal Framing"
"95c951eb-88cf-44f5-8955-fb165dc0ca96","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA221","Internal Doors"
"434524a0-7ad1-4e88-b1f3-1e58e9c15142","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA221","Hardware"
"c17af556-e08b-4fc4-9c74-0de4be851d75","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA221","Fire Door Install"
"e9679f5c-bd0a-497f-9282-7ed38e5ad067","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA221","Skirting/Architraves & Trims"
"e3d2ed02-6d09-46bf-9959-e07b7596582c","","checklist-flat","not-started","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA221","Handrails"
"730a68c1-4671-4b37-a159-bee163ab438c","","checklist-flat","not-started","FC - S - Windows, Sliders and Sealants","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA221","Windows, Sliders & Sealants"
"295f19f2-04de-4d42-84fc-f19ed308f420","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA222"
"215aaf4c-3828-4603-9675-0ec9b5c70594","","checklist-flat","not-started","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA222","Internal Framing"
"d29e282d-240e-4269-80f4-f50ffc0e92fe","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA222","Internal Doors"
"4d57ff15-1271-46cc-8f94-a14a68db8967","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA222","Hardware"
"e502db76-84b5-4941-8cb2-e24153180693","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA222","Fire Door Install"
"521b9568-8417-48ef-8ec6-9e6d0b27eb61","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA222","Skirting/Architraves & Trims"
"6fa28834-7893-40ef-b97e-50f85bc57266","","checklist-flat","not-started","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA222","Handrails"
"100dc665-c308-4b36-b013-92f6856383bc","","checklist-flat","not-started","FC - S - Windows, Sliders and Sealants","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA222","Windows, Sliders & Sealants"
"ffb9c931-5b42-4bd5-ae8e-ea958b819cdf","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA223"
"de1a9a44-e2d4-4f87-a21f-809463cbb607","","checklist-flat","not-started","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA223","Internal Framing"
"d37c7bc8-1a13-40c4-b4ef-932d3a11dba5","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA223","Internal Doors"
"af1e1634-9875-4006-a9fa-4cd56d6e0c0c","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA223","Hardware"
"99a341f4-e091-4e37-82b8-1d7051adb6cc","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA223","Fire Door Install"
"19f332d1-6476-4e28-86bb-7ae41b55f15c","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA223","Skirting/Architraves & Trims"
"bc47382d-9619-4bf0-8d93-1fa9d0b0600b","","checklist-flat","not-started","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA223","Handrails"
"08022cd8-47d6-46fa-9da3-b88a2cacb1cd","","checklist-flat","not-started","FC - S - Windows, Sliders and Sealants","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA223","Windows, Sliders & Sealants"
"e3b5458d-106e-40af-8e57-5a98d610e21f","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA224"
"c0825ee4-29b1-46e8-99b9-1f275bc6ee77","","checklist-flat","not-started","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA224","Internal Framing"
"4555e53e-a0bb-4074-b1d9-57efc29abcd9","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA224","Internal Doors"
"f5aa9836-7da8-40d7-b5f1-9bd16d2f4d5c","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA224","Hardware"
"3e1d6ae2-e1f8-473e-8ec6-0dc7a2fd37f7","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA224","Fire Door Install"
"4fc1254a-32d9-436e-a661-5cfb50c495af","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA224","Skirting/Architraves & Trims"
"1cd478a4-9f7d-4bdd-9e54-29ad88df0d25","","checklist-flat","not-started","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA224","Handrails"
"fe25dfa8-9078-4585-8052-8cc744053f8c","","checklist-flat","not-started","FC - S - Windows, Sliders and Sealants","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area A","IA224","Windows, Sliders & Sealants"
"f62ee3b2-cb95-4be6-8a57-c00a50df80fb","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B"
"0df66896-eb59-4dd1-a88b-ae9f8f2ccb50","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","Corridor - Grid 2-3 & E-H"
"fe41de8a-55e9-4bd0-a907-08add0aca18a","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","Corridor - Grid 2-3 & E-H","Internal Doors"
"0c38a2a7-9fd5-47e9-9291-e28c617a512c","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","Corridor - Grid 2-3 & E-H","Hardware"
"4f0739e3-4f2c-400f-963d-750a695a091a","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","Corridor - Grid 2-3 & E-H","Skirting/Architraves & Trims"
"2023b297-44f0-448f-a9b5-dfcdaa079f1f","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA225"
"e300f694-ae9b-4ec6-81a2-767126357ee6","","checklist-flat","not-started","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA225","Internal Framing"
"09117a6c-17e9-4999-852a-659bd9177f1a","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA225","Internal Doors"
"0bbcb509-5a03-467a-b672-5137b0a297b3","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA225","Hardware"
"cdca7f57-1750-4c4e-b37d-2c729d1100ec","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA225","Fire Door Install"
"69749073-5674-4a49-b5de-883b6caeb0d4","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA225","Skirting/Architraves & Trims"
"82ad00e0-115b-4d70-926a-b3aaa38df278","","checklist-flat","not-started","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA225","Handrails"
"f6ec51d4-9d3f-419d-b58a-11f2c0ea9391","","checklist-flat","not-started","FC - S - Windows, Sliders and Sealants","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA225","Windows, Sliders & Sealants"
"5e54e9da-9235-4bc2-b1c8-a4f82dde8623","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA226"
"df5a0aac-38f0-4749-9e6f-3369dd15bd3f","","checklist-flat","not-started","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA226","Internal Framing"
"9f65e441-16c4-4309-81ac-7fc08d4edf42","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA226","Internal Doors"
"0379e1da-4962-4ea5-8611-020b77f5da2e","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA226","Hardware"
"2a443da2-2836-4570-a19f-47cc2762c8c2","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA226","Fire Door Install"
"2766c7a3-d7be-48a4-a2a7-f774af26ee3f","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA226","Skirting/Architraves & Trims"
"a4bf46c9-8c93-4bec-80a6-68f838cd5e9a","","checklist-flat","not-started","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA226","Handrails"
"84498c8e-055a-46d1-ac36-0aa59bd4ece1","","checklist-flat","not-started","FC - S - Windows, Sliders and Sealants","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA226","Windows, Sliders & Sealants"
"e6bf11a6-f8ae-444a-8f63-5aa8b03f98d4","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA227"
"86bb125b-eee2-4d0c-82f1-27ff6fe70c0d","","checklist-flat","not-started","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA227","Internal Framing"
"25114b9c-4441-468b-8c6f-ba12739b6cb0","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA227","Internal Doors"
"36073a8d-c4ee-4956-8d29-d0f40857aef8","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA227","Hardware"
"fb5bf612-602a-414e-89ef-1e3bfb01137c","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA227","Fire Door Install"
"674a6a43-3cd5-4db4-803d-2e6f7f2d59c3","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA227","Skirting/Architraves & Trims"
"096af4ea-8e3d-48b8-824a-ed8f0dee30f7","","checklist-flat","not-started","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA227","Handrails"
"c585b27a-86d1-4044-a436-9a17556781e8","","checklist-flat","not-started","FC - S - Windows, Sliders and Sealants","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA227","Windows, Sliders & Sealants"
"d1b5e81a-e76e-422c-942e-0e3fcaa098d3","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA228"
"69556ced-cec3-45a6-98a2-d7bc45b3497b","","checklist-flat","not-started","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA228","Internal Framing"
"77c7c107-2d09-43c0-952e-033e715fd9db","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA228","Internal Doors"
"ae98af7e-7da2-4791-81c8-a66729e1e825","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA228","Hardware"
"d06942b8-7df2-4e8f-ba48-fde80adb36c5","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA228","Fire Door Install"
"562d375d-1f55-4a9f-bf3d-fab66f604d8c","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA228","Skirting/Architraves & Trims"
"53e1b42f-bc59-462c-a0f0-06e01c16ac59","","checklist-flat","not-started","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA228","Handrails"
"1d65f6b3-f19d-4000-b2db-b3ee1178e83a","","checklist-flat","not-started","FC - S - Windows, Sliders and Sealants","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA228","Windows, Sliders & Sealants"
"c9d83374-fc71-44ff-a5a4-1338b4f8041d","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA229"
"1fb20cd6-74d6-43ac-aa9c-0fdf7498f5e9","","checklist-flat","not-started","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA229","Internal Framing"
"96f92eee-203a-48c3-b620-7774c2d7a422","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA229","Internal Doors"
"f44ef8e4-de69-4946-818d-3b31c2860e90","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA229","Hardware"
"a9514f04-d68e-4d86-9e03-dea9790b1ac2","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA229","Fire Door Install"
"b1621551-fe99-46fb-afe5-b3eaeaae8335","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA229","Skirting/Architraves & Trims"
"d8cd0d07-9ce4-4d3d-beda-d20cdf6963dd","","checklist-flat","not-started","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level 2 - Area B","IA229","Handrails"
