"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"10a353ae-59c5-4eb5-a430-4f310e17c290","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","Site Works - Civil"
"09961241-9785-428d-af94-a905941a5ee2","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","Site Works - Civil","Site Drainage"
"dc2aec0e-58a5-4c78-b1fc-967eabb3fb7c","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","Site Works - Civil","Site Drainage","Stormwater"
"4f49ebcd-04e8-47ca-84f0-26037017b032","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","Site Works - Civil","Site Drainage","Stormwater","Stormwater - Manholes"
"e4e80314-b341-42a2-a28f-d4995e38c6dd","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","Site Works - Civil","Site Drainage","Stormwater","Stormwater - Manholes","Manholes 1."
"dca3635b-40b8-4805-9977-1734f7301672","","checklist-sectioned","not-started","4b70046e7fabf0b5a65393a430820cac2ec32728852e9b81039f5fa20d07f5e8","checklist","TRUE","FALSE","B08","Structure / Roof","Level 4","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)"
"ca622bca-0c6e-450f-af27-a985b43da3b3","","folder-progress","not-started","","checklist","TRUE","FALSE","B08","Structure / Roof","Level 4","Insitu Stitch Joints"
"309a50ca-f988-4671-a40b-e99b8f56d825","Child Concrete Supplier Specifics(cf129a2f-93fc-4cd5-8dbe-369423b28587) -- Concrete Supplier Specifics(d1b2ef28-486a-4970-a6dd-8447d4ab6d64): DataPoint Test blocks booked(2ce1df99-0242-4a05-a083-83663bb86ae6) is missing 'button' values","checklist-sectioned","not-started","d023426a457d10cd2a6aa6fa4510f669f84a706bdb76ae06a981701dc984d989","checklist","FALSE","FALSE","B08","Structure / Roof","Level 4","Insitu Stitch Joints","Concrete Pour"
"2862df6f-a90f-472a-bf22-46adf002f652","","checklist-sectioned","not-started","b19878f46a4d093caed5313fb2ebaf8ab7adfc926e22d2f1ab32d8487853424f","checklist","TRUE","FALSE","B08","Structure / Roof","Level 5 - Roof"
"7a52f06e-589d-4d4c-8971-c71d0020a3fc","","checklist-flat","not-started","e12aefd8dd70a0af398449e992af5dc9d6721acf54e2839577de74653c768eb2","checklist-flat","FALSE","FALSE","B08","Structure / Roof","Mill Certificates"
"b87cece4-336e-47ac-b2ed-7a13d876fa23","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 "
"456b2a5d-8236-4e52-992b-0863942fc6fe","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Foundation"
"237df4b1-3b5e-4eec-8307-a9fc561ef913","","checklist-flat","not-started","6285b778879711afee7dc5b11aae1545ba81b06ed398360e6f4590b647caa463","checklist-flat","FALSE","FALSE","B09 ","Foundation","Piling"
"ca19d404-6d99-4045-b3e6-33b2e0f08fea","","checklist-flat","not-started","ecc41129594f66cd8ea3ddc6d8c4bfca2bfc28a62bc311f2a04fcec391b6d69d","checklist-flat","FALSE","FALSE","B09 ","Foundation","Underground Services Install"
"9aa6a122-31e1-4e95-a81a-f9e994a53d6f","","checklist-flat","not-started","8749770115955f289c9d34532d4aa7b3c7e59dc70eac6d8eec21cc5a1776be02","checklist-flat","FALSE","FALSE","B09 ","Foundation","Backfill"
"74c4a4c6-a1c5-4391-a8b6-097baf7e66ad","","checklist-flat","not-started","984d2785309ec5231cb2a31b6097b9c8a03909e1aa2049ef6709cc4359907bca","checklist-flat","FALSE","FALSE","B09 ","Foundation","Waterproofing"
"3b20f145-23b3-4e69-a9e5-61c323513f4b","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Foundation","Lift Pits"
"f642dd4c-b36a-4748-89dd-1e1eaba50870","","checklist-sectioned","not-started","8045e0eeb01f6e9f7410c532166ce37f2dcc28805a17738ced10b4f161f75bdc","checklist","FALSE","FALSE","B09 ","Foundation","Lift Pits","Concrete Pour"
"1d69eab9-0832-4cbc-b627-6a33e785b1f4","","checklist-sectioned","not-started","e66c2d1afd794aa8fce00a81354747429550c15cd2e7e7ab0bdaeabe5eebe585","checklist","FALSE","FALSE","B09 ","Foundation","Blockwork"
"44400503-1e81-4a47-8227-64f32447e00b","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof"
"0de148d5-31db-4c28-a45f-3f0c226d1a26","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Basement"
"63c131b8-5372-4cf1-af3d-1b3cbc162803","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Basement","Concrete Slab Pour(s)"
"91585e65-f9c4-4930-9316-ad643437d678","","checklist-sectioned","not-started","8045e0eeb01f6e9f7410c532166ce37f2dcc28805a17738ced10b4f161f75bdc","checklist","FALSE","FALSE","B09 ","Structure / Roof","Basement","Concrete Slab Pour(s)","Concrete Pour"
"2d376a7c-9d52-4377-b09b-f7b3710bafb2","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Basement","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)"
"50bc5aa8-8ac8-449c-8716-ffca3706c390","","checklist-flat","not-started","0b8b9d6b30f02b1f6e69299d99f0bf62b800ad5f490beedb701ffcc0a835330d","checklist-flat","FALSE","FALSE","B09 ","Structure / Roof","Basement","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Wall Panels"
"8d8c0c71-c10a-4659-ba87-507caacda200","","checklist-flat","not-started","186af7613ed031677b0093c261520031dfc66d5a36f464c5cf2d6020929bb102","checklist-flat","FALSE","FALSE","B09 ","Structure / Roof","Basement","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Wall Brackets"
"fb4e38b2-30af-472b-941e-e67c7dfa5c5b","","checklist-flat","not-started","b60dad1c3d6035a7a83d42eea9413d7382a7ec38062ba50dac94f497c036b80c","checklist-flat","FALSE","FALSE","B09 ","Structure / Roof","Basement","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Spandrell Panels"
"4b04d19d-ffd5-412e-9d4a-3a9bc8e2dc51","","checklist-flat","not-started","32054d014df66f84e223faeee9cebbb597d39c33e26d34f1d74efaef20f148c3","checklist-flat","FALSE","FALSE","B09 ","Structure / Roof","Basement","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Edge Beams"
"52025c5f-0433-409d-93d0-71d5b77ba84b","","checklist-sectioned","not-started","0f3a51a06f24aca7ce126127e5ff9a07d7e19e5006847cde26de7719cc740434","checklist","FALSE","FALSE","B09 ","Structure / Roof","Basement","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Stair Install"
"5176ca2c-79f0-4c5d-8c49-e6f72540c319","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Basement","Insitu Stitch Joints"
"1df6d259-3b6f-4e71-86d5-259862786f0d","Child Concrete Supplier Specifics(6cb6b57d-86f4-4000-988a-9c48477ad248) -- Concrete Supplier Specifics(ff80656f-3f1d-4470-ada8-3dfba76c74d7): DataPoint Test blocks booked(2ce1df99-0242-4a05-a083-83663bb86ae6) is missing 'button' values","checklist-sectioned","not-started","d023426a457d10cd2a6aa6fa4510f669f84a706bdb76ae06a981701dc984d989","checklist","FALSE","FALSE","B09 ","Structure / Roof","Basement","Insitu Stitch Joints","Concrete Pour"
"a80425fa-53c2-42cc-99ad-36e895eead80","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Basement","Insitu Concrete Columns"
"ea5d78f7-f558-47ab-9dce-5c81b5f0f610","Child Concrete Supplier Specifics(ee812fc6-1161-46c9-9c68-7902c6f7d642) -- Concrete Supplier Specifics(85d9f729-cd7f-4239-b7bc-7a57d17f96fb): DataPoint Test blocks booked(2ce1df99-0242-4a05-a083-83663bb86ae6) is missing 'button' values","checklist-sectioned","not-started","d023426a457d10cd2a6aa6fa4510f669f84a706bdb76ae06a981701dc984d989","checklist","FALSE","FALSE","B09 ","Structure / Roof","Basement","Insitu Concrete Columns","Concrete Pour"
"dbd4f2d1-3669-4b48-8df5-d09b90914abb","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 0 - Ground"
"ab24ca5c-de28-4599-ad0a-bcf0136191da","","checklist-sectioned","not-started","54ad24903752a90d34df233da9e44a9ad51c631b97d3073fa4abbf311919223b","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 0 - Ground","Structural Steel Components"
"ce94e563-29f0-4668-a78f-390c70de53ce","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 0 - Ground","Precast Flooring"
"3f334f47-9511-410a-b1b7-34e9f8f6de26","","checklist-sectioned","not-started","1cce1b7a8c4a0e4b4978398767a9332c201d4c98c02503c8e753bcd4a84878f7","checklist","FALSE","FALSE","B09 ","Structure / Roof","Level 0 - Ground","Precast Flooring","Rib & Infill"
"2004097f-38c2-446d-b191-d61573a806eb","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 0 - Ground","Concrete Slab Pour(s)"
"14973a3a-f7c4-47cd-9305-2d9062e36a3d","","checklist-sectioned","not-started","8045e0eeb01f6e9f7410c532166ce37f2dcc28805a17738ced10b4f161f75bdc","checklist","FALSE","FALSE","B09 ","Structure / Roof","Level 0 - Ground","Concrete Slab Pour(s)","Concrete Pour"
"14e2b22f-693e-4e8b-b33b-3c76060565df","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 0 - Ground","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)"
"aceb159a-07f6-46ba-9a50-3d7084871702","","checklist-flat","not-started","0b8b9d6b30f02b1f6e69299d99f0bf62b800ad5f490beedb701ffcc0a835330d","checklist-flat","FALSE","FALSE","B09 ","Structure / Roof","Level 0 - Ground","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Wall Panels"
"a6cf658a-ab11-4c72-88b2-39fc0c5a7d70","","checklist-flat","not-started","186af7613ed031677b0093c261520031dfc66d5a36f464c5cf2d6020929bb102","checklist-flat","FALSE","FALSE","B09 ","Structure / Roof","Level 0 - Ground","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Wall Brackets"
"0a689f7e-1845-4911-8db1-c1fb98ada085","","checklist-flat","not-started","b60dad1c3d6035a7a83d42eea9413d7382a7ec38062ba50dac94f497c036b80c","checklist-flat","FALSE","FALSE","B09 ","Structure / Roof","Level 0 - Ground","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Spandrell Panels"
"56d46600-c2a3-4b9e-836c-53baf7626909","","checklist-flat","not-started","32054d014df66f84e223faeee9cebbb597d39c33e26d34f1d74efaef20f148c3","checklist-flat","FALSE","FALSE","B09 ","Structure / Roof","Level 0 - Ground","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Edge Beams"
"7b9347b7-34d1-41e2-ac94-6d2cd1da923d","","checklist-sectioned","not-started","0f3a51a06f24aca7ce126127e5ff9a07d7e19e5006847cde26de7719cc740434","checklist","FALSE","FALSE","B09 ","Structure / Roof","Level 0 - Ground","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Stair Install"
"81e2e918-e016-4090-8c43-90c9074e98df","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 0 - Ground","Insitu Stitch Joints"
"52242359-21b1-419a-9544-0ba6e0b703c5","Child Concrete Supplier Specifics(cb9ae896-ad02-496f-a3ee-f29458c82bcc) -- Concrete Supplier Specifics(b5f9e4ef-5e8d-4f26-8e6e-072b17ab9793): DataPoint Test blocks booked(2ce1df99-0242-4a05-a083-83663bb86ae6) is missing 'button' values","checklist-sectioned","not-started","d023426a457d10cd2a6aa6fa4510f669f84a706bdb76ae06a981701dc984d989","checklist","FALSE","FALSE","B09 ","Structure / Roof","Level 0 - Ground","Insitu Stitch Joints","Concrete Pour"
"f215f984-cac2-4a6c-ae0a-ee03df7a4fd4","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 0 - Ground","Insitu Concrete Columns"
"f16945d4-9ccf-49ee-a54e-075e6add2e3e","Child Concrete Supplier Specifics(f3ad4425-2c63-495e-b4b1-634ba49b5269) -- Concrete Supplier Specifics(62d53da1-6b2c-42e1-acf2-d90d59ccea22): DataPoint Test blocks booked(2ce1df99-0242-4a05-a083-83663bb86ae6) is missing 'button' values","checklist-sectioned","not-started","d023426a457d10cd2a6aa6fa4510f669f84a706bdb76ae06a981701dc984d989","checklist","FALSE","FALSE","B09 ","Structure / Roof","Level 0 - Ground","Insitu Concrete Columns","Concrete Pour"
"8838df61-c33f-44f7-a967-26806037b192","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 1"
"4eaecc35-9fb8-4c87-8462-c71a664c3360","","checklist-sectioned","not-started","54ad24903752a90d34df233da9e44a9ad51c631b97d3073fa4abbf311919223b","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 1","Structural Steel Components"
"077451c8-923e-4e08-8bf2-1c452eb8aa50","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 1","Precast Flooring"
"8781708b-79ca-4c91-a157-85c25cb10a4d","","checklist-sectioned","not-started","1cce1b7a8c4a0e4b4978398767a9332c201d4c98c02503c8e753bcd4a84878f7","checklist","FALSE","FALSE","B09 ","Structure / Roof","Level 1","Precast Flooring","Rib & Infill"
"31416bd6-ad9c-4b24-97de-ca13c0d03d01","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 1","Concrete Slab Pour(s)"
"4eeddf80-3212-4d37-b939-d3931af3c19c","","checklist-sectioned","not-started","8045e0eeb01f6e9f7410c532166ce37f2dcc28805a17738ced10b4f161f75bdc","checklist","FALSE","FALSE","B09 ","Structure / Roof","Level 1","Concrete Slab Pour(s)","Concrete Pour"
"2203899b-0252-4617-afad-cee6de80eb1a","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 1","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)"
"7c2c215b-692f-4ce4-a4ea-e5269488694e","","checklist-flat","not-started","0b8b9d6b30f02b1f6e69299d99f0bf62b800ad5f490beedb701ffcc0a835330d","checklist-flat","FALSE","FALSE","B09 ","Structure / Roof","Level 1","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Wall Panels"
"0120afa8-1aea-4684-b13a-86f08cace70a","","checklist-flat","not-started","186af7613ed031677b0093c261520031dfc66d5a36f464c5cf2d6020929bb102","checklist-flat","FALSE","FALSE","B09 ","Structure / Roof","Level 1","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast brackets"
"2af259cf-eb6f-4291-a485-843c2cfa7b90","","checklist-flat","not-started","b60dad1c3d6035a7a83d42eea9413d7382a7ec38062ba50dac94f497c036b80c","checklist-flat","FALSE","FALSE","B09 ","Structure / Roof","Level 1","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Spandrell Panels"
"6b1ed864-cd33-4bbc-a347-e3f61f80d204","","checklist-flat","not-started","32054d014df66f84e223faeee9cebbb597d39c33e26d34f1d74efaef20f148c3","checklist-flat","FALSE","FALSE","B09 ","Structure / Roof","Level 1","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast edge beams"
"065f39b9-2a1c-4177-ab77-1ad90e65a47d","","checklist-sectioned","not-started","0f3a51a06f24aca7ce126127e5ff9a07d7e19e5006847cde26de7719cc740434","checklist","FALSE","FALSE","B09 ","Structure / Roof","Level 1","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Stair Install"
"b5cbfd09-605d-40f6-8c26-dfbc81d58d0f","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 1","Insitu Stitch Joints"
"3630609e-8d8b-4136-ac4a-52fdc1dc663b","Child Concrete Supplier Specifics(0d8a1555-f54b-45ce-aa37-9d8a536d2c6b) -- Concrete Supplier Specifics(6a3d1fc3-b42e-4ab2-b831-2a1eddd5aa22): DataPoint Test blocks booked(2ce1df99-0242-4a05-a083-83663bb86ae6) is missing 'button' values","checklist-sectioned","not-started","d023426a457d10cd2a6aa6fa4510f669f84a706bdb76ae06a981701dc984d989","checklist","FALSE","FALSE","B09 ","Structure / Roof","Level 1","Insitu Stitch Joints","Concrete Pour"
"ec62c820-45af-4a01-913d-366db22c1520","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 2"
"6c843806-6805-456a-8608-ee3670890914","","checklist-sectioned","not-started","54ad24903752a90d34df233da9e44a9ad51c631b97d3073fa4abbf311919223b","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 2","Structural Steel Components"
"642f54fa-38b3-4afa-9d44-e8547eb133b6","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 2","Precast Flooring"
"00ceaf98-6bb0-446d-b037-26c6ddca8db1","","checklist-sectioned","not-started","1cce1b7a8c4a0e4b4978398767a9332c201d4c98c02503c8e753bcd4a84878f7","checklist","FALSE","FALSE","B09 ","Structure / Roof","Level 2","Precast Flooring","Rib & Infill"
"f003c5dc-709a-4105-a111-af59239d2379","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 2","Concrete Slab Pour(s)"
"96b9ecd5-5004-4cc9-8f64-6df76bdbb9f4","","checklist-sectioned","not-started","8045e0eeb01f6e9f7410c532166ce37f2dcc28805a17738ced10b4f161f75bdc","checklist","FALSE","FALSE","B09 ","Structure / Roof","Level 2","Concrete Slab Pour(s)","Concrete Pour"
"3d28a68c-5897-45d5-a16f-b3a543863a9e","","checklist-sectioned","not-started","4b70046e7fabf0b5a65393a430820cac2ec32728852e9b81039f5fa20d07f5e8","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 2","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)"
"5f880b0c-1998-4907-b6da-e899801ef046","","folder-progress","not-started","","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 2","Insitu Stitch Joints"
"2365a225-883e-4c46-b22b-4586cc6f9329","Child Concrete Supplier Specifics(008a2ae9-650e-470e-a637-31ddf3df8542) -- Concrete Supplier Specifics(a08c175f-60f7-4f0a-ba57-47df26b25cb5): DataPoint Test blocks booked(2ce1df99-0242-4a05-a083-83663bb86ae6) is missing 'button' values","checklist-sectioned","not-started","d023426a457d10cd2a6aa6fa4510f669f84a706bdb76ae06a981701dc984d989","checklist","FALSE","FALSE","B09 ","Structure / Roof","Level 2","Insitu Stitch Joints","Concrete Pour"
"2df0c669-7c6b-4c3a-8930-68df8c42bb9a","","checklist-sectioned","not-started","b19878f46a4d093caed5313fb2ebaf8ab7adfc926e22d2f1ab32d8487853424f","checklist","TRUE","FALSE","B09 ","Structure / Roof","Level 3 - Roof"
"e8d199a6-c092-44d8-80b4-364682ece9fb","","checklist-flat","not-started","e12aefd8dd70a0af398449e992af5dc9d6721acf54e2839577de74653c768eb2","checklist-flat","FALSE","FALSE","B09 ","Structure / Roof","Mill Certificates"
"1b5f9ece-c83d-47a0-93f4-e7fbd4ac9418","","folder-progress","not-started","","checklist","TRUE","FALSE","B10"
"a0cab383-8959-4c6b-b05d-0c956d230592","","folder-progress","not-started","","checklist","TRUE","FALSE","B10","Foundation"
"1da254c0-e5cc-4286-b31d-6be2eb0c7d34","","checklist-flat","not-started","6285b778879711afee7dc5b11aae1545ba81b06ed398360e6f4590b647caa463","checklist-flat","FALSE","FALSE","B10","Foundation","Piling"
"7c80a8d5-4eca-477c-aaa2-24bf6bebe22b","","checklist-flat","not-started","ecc41129594f66cd8ea3ddc6d8c4bfca2bfc28a62bc311f2a04fcec391b6d69d","checklist-flat","FALSE","FALSE","B10","Foundation","Underground Services Install"
"b9c739aa-f223-4147-a857-faacb0609f1f","","checklist-flat","not-started","8749770115955f289c9d34532d4aa7b3c7e59dc70eac6d8eec21cc5a1776be02","checklist-flat","FALSE","FALSE","B10","Foundation","Backfill"
"f2126dc9-0a90-4f7c-ac65-7acbaa677d70","","checklist-flat","not-started","984d2785309ec5231cb2a31b6097b9c8a03909e1aa2049ef6709cc4359907bca","checklist-flat","FALSE","FALSE","B10","Foundation","Waterproofing"
"26ffb59a-c5c7-4ab6-a40d-9a3107f1aff5","","folder-progress","not-started","","checklist","TRUE","FALSE","B10","Foundation","Lift Pits"
"e4ff5f46-8f02-48e2-a01c-dabe9578ba1c","","checklist-sectioned","not-started","8045e0eeb01f6e9f7410c532166ce37f2dcc28805a17738ced10b4f161f75bdc","checklist","FALSE","FALSE","B10","Foundation","Lift Pits","Concrete Pour"
"1708ddb7-4e5a-4026-a77b-131cf4696937","","checklist-sectioned","not-started","e66c2d1afd794aa8fce00a81354747429550c15cd2e7e7ab0bdaeabe5eebe585","checklist","FALSE","FALSE","B10","Foundation","Blockwork"
"1d219519-81b7-49c8-9337-4a4db89b6c9a","","folder-progress","not-started","","checklist","TRUE","FALSE","B10","Structure / Roof"
"fcfe4ce2-7dcf-46bb-b529-c0e8d203aaf2","","folder-progress","not-started","","checklist","TRUE","FALSE","B10","Structure / Roof","Basement"
"18d432d5-f978-4c13-b172-013257660d02","","folder-progress","not-started","","checklist","TRUE","FALSE","B10","Structure / Roof","Basement","Concrete Slab Pour(s)"
"f611348c-09b7-4844-bd3b-70071bde091f","","checklist-sectioned","not-started","8045e0eeb01f6e9f7410c532166ce37f2dcc28805a17738ced10b4f161f75bdc","checklist","FALSE","FALSE","B10","Structure / Roof","Basement","Concrete Slab Pour(s)","Concrete Pour"
"d3f06584-3867-41cf-84e3-817ca60d1674","","folder-progress","not-started","","checklist","TRUE","FALSE","B10","Structure / Roof","Basement","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)"
