"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"acae8e9e-4bd2-4cb9-92e9-2f5391bdedc6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)"
"d653557b-d41e-445b-9a57-fdb20ca75bb2","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground"
"c7fb5a79-cb6b-4e9b-9673-1939dde6b86a","","checklist-flat","","Reference Drawing","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Reference Drawing"
"8753136d-4a51-4c61-b4b8-6ed3db6a1ed6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A"
"c155ff40-ede8-4cef-9221-353145c7a1d6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","CONS (LG.B.001)"
"f94ee1fc-6429-4266-b76f-f3267ac0defd","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","Zone 81","MEET L 02.E.023"
"a11b87f4-0255-41c7-9a4a-a9e36c0d5bd2","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","Zone 81","MEET L 02.E.023","Pre Sheet Wall"
"372ce551-0a95-4ef1-8d12-821fccacdef9","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","Zone 81","MEET L 02.E.023","Pre Sheet Grid"
"8c5c45e9-e068-4c93-a2f1-0955de1c65cb","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","Zone 81","MEET L 02.E.023","Pre Sheet Ceilings"
"c32d536b-c479-40e9-ac30-e0790397d1b2","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","ZONE 82"
"cce5decd-b5a7-481f-a609-61d5a41306c9","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","ZONE 82","INFORMAL LOUNGE 02.E.037"
"36174d8e-6a2d-4f50-ac79-afab2b5fbfa3","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","INFORMAL LOUNGE 02.E.037","Pre Sheet Wall"
"6f2d04e9-7b8b-4dd4-8773-da1c61a56656","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","INFORMAL LOUNGE 02.E.037","Pre Sheet Grid"
"e2f7fc50-24b2-4668-8e38-8b354557f93e","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","INFORMAL LOUNGE 02.E.037","Pre Sheet Ceilings"
"eef4b49d-bf35-4bb9-ac3d-b11420ff571c","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","ZONE 82","LIFT LOBBY 02.E.001"
"b02cf171-60e4-4fca-92d8-18dceb8f5366","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","LIFT LOBBY 02.E.001","Pre Sheet Wall"
"e43b72e5-9138-4839-bc1c-617be28f17f9","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","LIFT LOBBY 02.E.001","Pre Sheet Grid"
"ab6d32fa-c277-4953-a306-9206d2a59c08","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","LIFT LOBBY 02.E.001","Pre Sheet Ceilings"
"b7e4db7c-96bc-4b05-a9fb-e4007572289a","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","ZONE 82","WCSH ACC 02.E.009"
"5a3a015a-5329-48e0-b06b-c5ee8e074098","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","WCSH ACC 02.E.009","Pre Sheet Wall"
"f031bb6e-6235-4c08-bcbd-005199f79512","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","WCSH ACC 02.E.009","Pre Sheet Grid"
"d5d32a36-f484-4e55-b7d1-1885236e56c5","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","WCSH ACC 02.E.009","Pre Sheet Ceilings"
"6c16c890-736f-488a-aeeb-b7ae87c3658c","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","ZONE 82","HWB 02.E.036"
"920cbd38-560b-4132-97f7-1a45801ec53b","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","HWB 02.E.036","Pre Sheet Wall"
"6227200a-c629-40d9-ac23-30bf79c32c44","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","HWB 02.E.036","Pre Sheet Grid"
"99546c26-0df1-4074-a10b-b44fb53f1432","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","HWB 02.E.036","Pre Sheet Ceilings"
"8527b40d-b30f-44f9-8f25-239b489efa36","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","ZONE 82","WASTE 02.E.010"
"61e6e2a4-5a2f-4454-a30d-557bb5fec532","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","WASTE 02.E.010","Pre Sheet Wall"
"0c245390-4150-4e3e-9472-0a64187a09fa","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","WASTE 02.E.010","Pre Sheet Grid"
"3ab06fea-ad76-489c-b476-f623f1edaf63","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","WASTE 02.E.010","Pre Sheet Ceilings"
"fdb70ce6-289f-4533-aa8a-45aa7dcb6dcb","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","ZONE 82","CHANGE RM FEMALE 02.E.006"
"a42e8360-ac91-4c42-b321-9d51622b2231","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","CHANGE RM FEMALE 02.E.006","Pre Sheet Wall"
"d1d18d31-61a1-4ba7-97df-62d82d1f8e78","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","CHANGE RM FEMALE 02.E.006","Pre Sheet Grid"
"609eac32-d98f-4cb8-8f84-69353da6bbe7","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","CHANGE RM FEMALE 02.E.006","Pre Sheet Ceilings"
"e3d8c380-90e0-48d8-83ca-7ed18ca3c7ea","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","ZONE 82","WCSH ACC 02.E.008"
"4247192e-dfc0-4c81-a1e4-952fbccca703","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","WCSH ACC 02.E.008","Pre Sheet Wall"
"a4440ac9-989c-478a-9bf4-11b08bd5c74e","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","WCSH ACC 02.E.008","Pre Sheet Grid"
"c492a8d1-900d-421f-be9d-e9014bb99adc","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","WCSH ACC 02.E.008","Pre Sheet Ceilings"
"66f6e35e-a97a-44ff-a300-3e981c8fddb1","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","ZONE 82","CIRC-INF 02.E.007"
"5b7c6c50-49f4-4195-99f8-cc5ef4550d91","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","CIRC-INF 02.E.007","Pre Sheet Wall"
"e4d8b40c-3139-47f6-a82a-05263c3da9a1","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","CIRC-INF 02.E.007","Pre Sheet Grid"
"dd981e2f-7d31-4db2-8602-88aa0cae629b","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","CIRC-INF 02.E.007","Pre Sheet Ceilings"
"ed515dab-94af-4be1-9fad-3cb280478951","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","ZONE 82","CLRM 02.E.005"
"74a4013b-f23c-4776-97db-7651a2f64a46","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","CLRM 02.E.005","Pre Sheet Wall"
"63c019f8-113c-4291-bcda-c606cbf0a7b0","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","CLRM 02.E.005","Pre Sheet Grid"
"3d4aace5-faaa-4a9d-a2aa-95576db5f168","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","CLRM 02.E.005","Pre Sheet Ceilings"
"b82bb0fb-9c91-4941-bebd-39dc05356f59","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","ZONE 82","MSSB 02.E.078"
"321146be-ec64-4043-91d9-91686f1d23b6","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","MSSB 02.E.078","Pre Sheet Wall"
"cce0a97a-7e54-450c-b5e2-da05aa3274b7","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","MSSB 02.E.078","Pre Sheet Grid"
"3c98209f-c6e9-419d-96b3-4487663ef8d6","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","MSSB 02.E.078","Pre Sheet Ceilings"
"71640ad4-3971-45ac-9019-510115a76615","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","ZONE 82","TRAVEL 02.E.002"
"2b152324-e2ca-4242-b9a3-2b7f5f0c0016","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","TRAVEL 02.E.002","Pre Sheet Wall"
"6e639eb6-def3-4c42-a549-dc2b17439f27","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","TRAVEL 02.E.002","Pre Sheet Grid"
"dfda7927-5eb1-4048-86bd-efb968ec0156","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 82","TRAVEL 02.E.002","Pre Sheet Ceilings"
"cd4cb0f2-03b1-449c-ba1e-ec73a59ba7c8","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","ZONE 83"
"b0cea97a-7af9-42a8-80c5-e7b4877e52d2","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","ZONE 83","STAIR E1 02.E.068"
"8f911370-c2b1-4a09-81ec-42a8d8b9e507","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 83","STAIR E1 02.E.068","Pre Sheet Wall"
"f60e1979-f508-4e00-b4fb-cfe845acd082","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 83","STAIR E1 02.E.068","Pre Sheet Grid"
"a6c77d73-2718-4bfa-9502-d267308b3c50","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 83","STAIR E1 02.E.068","Pre Sheet Ceilings"
"8d6dd474-3014-4bc5-b296-750b853f355b","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","ZONE 83","WCSH ACC 02.E.003"
"c7312fd9-ff9e-4a4f-b2a3-594440e2e6ba","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 83","WCSH ACC 02.E.003","Pre Sheet Wall"
"66eebe07-236e-4071-8159-f74a6787bb44","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 83","WCSH ACC 02.E.003","Pre Sheet Grid"
"a9641d6f-f7f9-49ff-9073-1f195e7cd149","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 83","WCSH ACC 02.E.003","Pre Sheet Ceilings"
"09715cd2-8fe1-4966-bb9b-0eb4ba75bc4d","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","ZONE 83","CHANGE RM MALE 02.E.004"
"2255a4df-127c-47fd-a138-d9f639b438a8","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 83","CHANGE RM MALE 02.E.004","Pre Sheet Wall"
"e29c3a5d-cf3b-47ae-b078-e31519f1e5d9","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 83","CHANGE RM MALE 02.E.004","Pre Sheet Grid"
"5291986d-0e28-4d8a-ae99-859deaabc2e7","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 83","CHANGE RM MALE 02.E.004","Pre Sheet Ceilings"
"381147a0-881f-48c2-a3c5-ff2c8473fc10","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","ZONE 83","FD RM (FD-E-L02.1) 02.E.073"
"c98e5fc5-d2eb-4752-952a-fc7f4ef5921f","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 83","FD RM (FD-E-L02.1) 02.E.073","Pre Sheet Wall"
"ec8ba4c8-3418-4181-b868-479cfe73f66b","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 83","FD RM (FD-E-L02.1) 02.E.073","Pre Sheet Grid"
"839f845e-c7bc-481e-865c-c8e5088062cf","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 83","FD RM (FD-E-L02.1) 02.E.073","Pre Sheet Ceilings"
"74121eaa-9b93-4e77-9c1d-7ed6f46a11e8","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 2","ZONE 83","ACCESS 02.E.050"
"198fa607-a3c0-4448-b78d-0c0cbdb2afb4","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 83","ACCESS 02.E.050","Pre Sheet Wall"
"f66c45bf-9629-4f46-9c3c-b6a3b6b47907","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 83","ACCESS 02.E.050","Pre Sheet Grid"
"3e3db3ea-5da6-4e40-b116-9df20e75ead4","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 2","ZONE 83","ACCESS 02.E.050","Pre Sheet Ceilings"
"830808b4-e463-4af6-86f6-8f34424b8dda","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 3"
"f91c101f-18f1-4484-aba7-09dae7525319","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 3","ZONE 80"
"f72281ad-e207-401c-bf7e-0fccdb32049b","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 3","ZONE 80","STAIR E2 01.E.159"
"28a63b3b-6e32-46fc-920f-3acd67acd5e8","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","STAIR E2 01.E.159","Pre Sheet Wall"
"f3d4213a-f152-4ab2-af82-df3c11dceb1f","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","STAIR E2 01.E.159","Pre Sheet Grid"
"b80d6aab-d238-4bd4-b1a8-f5f2bf4bfe52","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","STAIR E2 01.E.159","Pre Sheet Ceilings"
"e442c9cf-6f44-41ca-966f-e629bdeb7709","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 3","ZONE 80","PHYSICAL ACTIVITY & MINDFUL RESEARCH 03.E.049"
"7c7c9203-079b-4ee6-9400-cfe2694a5b58","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","PHYSICAL ACTIVITY & MINDFUL RESEARCH 03.E.049","Pre Sheet Wall"
"46789f8b-9a76-4fb6-be4c-630089e9ea89","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","PHYSICAL ACTIVITY & MINDFUL RESEARCH 03.E.049","Pre Sheet Grid"
"495a8ff3-840a-4bf3-9725-b4d83ba99976","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","PHYSICAL ACTIVITY & MINDFUL RESEARCH 03.E.049","Pre Sheet Ceilings"
"78e1c39a-c4e4-4f65-b329-75898134dd5a","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 3","ZONE 80","ANRM-PHYS 03.E.050"
"ce450cac-d09b-4cc1-a57c-c59d14bbbae7","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","ANRM-PHYS 03.E.050","Pre Sheet Wall"
"f0403f2b-467f-459b-97eb-47c1f885d85d","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","ANRM-PHYS 03.E.050","Pre Sheet Grid"
"089fcdbe-37f4-46ef-b81c-e4a5576b84f2","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","ANRM-PHYS 03.E.050","Pre Sheet Ceilings"
"ee1379a0-c1e1-4395-a95e-78b8cd654280","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 3","ZONE 80","CIRC-BALM 03.E.096"
"fa79214d-124f-469a-a569-28f04804b720","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","CIRC-BALM 03.E.096","Pre Sheet Wall"
"2651363b-a945-45e2-bcb1-138195cdf626","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","CIRC-BALM 03.E.096","Pre Sheet Grid"
"8211b14d-de9e-46f0-a065-8c1b9f080ff7","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","CIRC-BALM 03.E.096","Pre Sheet Ceilings"
"ed929880-2174-4e23-aa04-ad1b31df1e33","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 3","ZONE 80","BALM PSYCH INT 03.E.052"
"7a1ee691-1cbd-4795-a817-cc23f7e1b989","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","BALM PSYCH INT 03.E.052","Pre Sheet Wall"
"9dcd4459-0288-42c9-88c9-728a89ad1855","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","BALM PSYCH INT 03.E.052","Pre Sheet Grid"
"503bbc93-08e9-404f-ad96-9ad60e4b150d","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","BALM PSYCH INT 03.E.052","Pre Sheet Ceilings"
"6039e9b1-e4fb-448a-a6e7-98e0af93baa2","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 3","ZONE 80","TRANSLATION SUITE 1 03.E.041"
"c454c852-10b8-4219-8b0e-68a85fc42176","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","TRANSLATION SUITE 1 03.E.041","Pre Sheet Wall"
"e6f3db4e-d2e5-43b3-9d5e-3120cc0faea4","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","TRANSLATION SUITE 1 03.E.041","Pre Sheet Grid"
"674998f9-1011-4704-aa26-ffb31093b75f","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","TRANSLATION SUITE 1 03.E.041","Pre Sheet Ceilings"
"13dbb159-fdb7-48e0-9e7d-832951128907","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 3","ZONE 80","TRANSLATION SUITE 2 03.E.042"
"4ba17375-f67f-4fea-8a5a-693b63be811c","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","TRANSLATION SUITE 2 03.E.042","Pre Sheet Wall"
"695be7d6-4954-4ad2-aa0a-df12197456a2","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","TRANSLATION SUITE 2 03.E.042","Pre Sheet Grid"
"13c383a4-29f3-4b24-9f63-cf029a0415f8","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","TRANSLATION SUITE 2 03.E.042","Pre Sheet Ceilings"
"709c0885-1d6d-4d5c-bde7-602e1217041f","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 3","ZONE 80","TRANSLATION SUITE 3 03.E.043"
"6f391630-f2bf-43c1-be33-cb6e69efe57e","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","TRANSLATION SUITE 3 03.E.043","Pre Sheet Wall"
"d10437b8-b1da-4a4d-a391-9c44c1efc499","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","TRANSLATION SUITE 3 03.E.043","Pre Sheet Grid"
"e74a12cd-f330-44a6-ae01-064a8fcda088","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","TRANSLATION SUITE 3 03.E.043","Pre Sheet Ceilings"
"5bfb16f5-7eb7-48c7-b78f-88354941168a","","folder-normal","","","step","TRUE","FALSE","Zone C (Building E)","Level 3","ZONE 80","TRANSLATION SUITE 4 03.E.044"
"769f9e67-cc50-4459-96e3-39e776a03bf5","","checklist-sectioned","","11d08a13080f1b6d8bbf8cf09570800439e5292756dcfc41baa63d487ba87c98","checklist","FALSE","FALSE","Zone C (Building E)","Level 3","ZONE 80","TRANSLATION SUITE 4 03.E.044","Pre Sheet Wall"
