"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"14562b8e-e7e4-486c-8d2c-b7efa16730bd","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01"
"1a99604a-8f65-4c98-a2f3-1102830f0a84","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Basement"
"f5be140f-f4dc-41fd-83f9-5085b6be93bf","","checklist-flat","work-in-progress","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Bike Store"
"863ad967-ad49-400d-b687-27f9e93c8286","","checklist-flat","work-in-progress","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Store"
"8fd87b92-d32e-4019-a43f-83d5f817af62","","checklist-flat","work-in-progress","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","MSB"
"720ef1bc-ca0f-45e9-9fa1-bf4e7a4b3798","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Rubbish Store"
"389aabf9-97a2-4147-b156-6f715f3c2f92","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Generator Room"
"33632080-d606-4f09-87a9-0948989672a1","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Gardners"
"776a8533-663d-4d77-9d2e-85dbc6d238b5","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Commerc ial  Laundry"
"9a72301a-9b3d-448a-a700-5482f22ebb96","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Linen"
"62a9220d-ca41-4f4d-9012-418659d802a2","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Kitchen"
"81aacbdc-a3ff-4cb4-9f64-774a1775ec5a","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Pantry"
"b5cff65b-77a9-46c0-a804-8609cd665cb6","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Dishwashing"
"5e4083d2-d8d1-473f-9c39-789892f8e09c","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Resident Workshop"
"b1fcea22-31f2-4865-a1fd-17f780c35890","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Buggy Store"
"97792628-bd66-458e-a442-5b9ceb2d8f9c","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Staff Corridoor"
"ca76deb5-76df-4ba5-a3f9-2e72c4d22ad5","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Public Corridoor"
"0f552404-239f-40c3-b7eb-14a6243a4087","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","SPK CV"
"a1603e1f-af39-4ab8-beec-a8f65919e1bd","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Domestic Hot Water Plant"
"4f1b94d2-763f-4d8f-9510-e2e8792c66e1","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Locker Store"
"a950add1-6994-4f52-88e1-dc95c8a0b7b1","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Change Rooms"
"b33e572a-2f49-4cfa-9219-755f425f2402","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Gym"
"4c9ee913-d758-4090-9bd5-97580b39a7b5","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Plant Room"
"8375e8e6-518d-4fbd-ab2f-054d9c7c5ec4","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Fire Break Tank & Pump Room"
"40b2ae20-b27b-49ce-9155-85119a5b4083","","checklist-flat","not-started","Stairwell Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Stairwell 2"
"0e92e138-aa7f-4a53-a165-0a6ba69c722c","","checklist-flat","not-started","Stairwell Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Stairwell 5"
"2d63e610-0edc-45d8-b48a-cf4d59d67f34","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Lift Lobby 1"
"07c1c33e-c80f-4c87-a2b0-aebc176b7088","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Ground Level"
"f67dce23-7c1e-4d21-bf67-51edbdfb8333","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Ground Level","Serviced Apartments (ALS G26 - ALS  G32)"
"31155e17-8959-4e13-a89e-7c886a809d40","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Ground Level","Serviced Apartments (ALS G26 - ALS  G32)","ALS - G26"
"0b652362-8a25-4b60-866e-53701d2bd585","","folder-normal","work-in-progress","","step","FALSE","FALSE","B02","Ground Floor","ILU G3"
"697f74e4-eaf7-4abd-8749-027f2aac0611","","checklist-flat","pass","Rough In with PMJ + Bathroom Noggins","checklist-flat","FALSE","FALSE","B02","Ground Floor","ILU G3","Rough In with PMJ + Bathroom Noggins"
"1b5ea37c-e983-472d-a7bf-577594917679","","checklist-flat","work-in-progress","Installation","checklist-flat","FALSE","FALSE","B02","Ground Floor","ILU G3","Installation"
"f2a36e28-87a6-4c4d-a728-96a0d3763c8b","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Ground Floor","ILU G3","Handover"
"15dd8529-0b39-4aa6-bf5e-8c283be5ac35","","folder-normal","work-in-progress","","step","FALSE","FALSE","B02","Ground Floor","ILU G4"
"5dbf29cb-729a-4384-8ebb-2e7d26156e83","","checklist-flat","pass","Rough In with PMJ + Bathroom Noggins","checklist-flat","FALSE","FALSE","B02","Ground Floor","ILU G4","Rough In with PMJ + Bathroom Noggins"
"296e0093-5b80-42e9-9bf2-b3ce0b0f41fd","","checklist-flat","work-in-progress","Installation","checklist-flat","FALSE","FALSE","B02","Ground Floor","ILU G4","Installation"
"66835576-fdda-43c7-a0db-5cc86435861f","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Ground Floor","ILU G4","Handover"
"8b809dae-322e-4f21-ab13-9126c86d5e9c","","folder-normal","work-in-progress","","step","FALSE","FALSE","B02","Ground Floor","ILU G5"
"f4f1637b-68a7-4447-b4f1-e7d6f7b1ede9","","checklist-flat","pass","Rough In with PMJ + Bathroom Noggins","checklist-flat","FALSE","FALSE","B02","Ground Floor","ILU G5","Rough In with PMJ + Bathroom Noggins"
"30043371-8653-4430-8266-2db0d0e45d14","","checklist-flat","work-in-progress","Installation","checklist-flat","FALSE","FALSE","B02","Ground Floor","ILU G5","Installation"
"cd8ce71d-24a7-4438-97d0-6aec589c75da","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Ground Floor","ILU G5","Handover"
"cd64e5dd-9534-484e-8149-5bdbe300ab9d","","folder-normal","work-in-progress","","step","FALSE","FALSE","B02","Ground Floor","ILU G6"
"45753c20-2387-41ef-891d-23fd8a4a9979","","checklist-flat","pass","Rough In with PMJ + Bathroom Noggins","checklist-flat","FALSE","FALSE","B02","Ground Floor","ILU G6","Rough In with PMJ + Bathroom Noggins"
"3364b42f-b14c-43be-9b8d-e5cac6fda6e1","","checklist-flat","work-in-progress","Installation","checklist-flat","FALSE","FALSE","B02","Ground Floor","ILU G6","Installation"
"cfaca436-fddd-4a3e-98df-33fbe1145699","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Ground Floor","ILU G6","Handover"
"1de8425d-c215-4350-b8b2-745a6bac742b","","folder-normal","not-started","","step","FALSE","FALSE","B02","Ground Floor","Carpark Entry"
"08059135-f824-4579-a1f5-1532caad4444","","checklist-flat","not-started","Rough In with PMJ","checklist-flat","FALSE","FALSE","B02","Ground Floor","Carpark Entry","Rough In with PMJ"
"1767f4e0-8d94-4920-bf57-fd49174f742e","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Ground Floor","Carpark Entry","Installation"
"33324641-25d9-477c-9059-0175238cd3ac","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Ground Floor","Carpark Entry","Handover"
"bc3a0b2a-9449-4c98-851f-89047b24f8cb","","folder-normal","not-started","","step","FALSE","FALSE","B02","Ground Floor","MSB"
"772092a2-d583-478c-a6e0-163149a8be71","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Ground Floor","MSB","Rough In"
"a87e9cc9-e699-440a-8627-e52ae856f7fd","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Ground Floor","MSB","Installation"
"cda8a4e6-7ef9-487e-aa5a-9bfc4d0f5284","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Ground Floor","MSB","Handover"
"61e27768-a1b5-426b-9348-d6b7bc17f4d8","","folder-normal","not-started","","step","FALSE","FALSE","B02","Ground Floor","Stair 1"
"a566a83b-77af-430f-8393-e440977961e0","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Ground Floor","Stair 1","Rough In"
"536b2994-71fc-4c49-8543-631ee2cf229f","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Ground Floor","Stair 1","Installation"
"16c16a8f-07c0-4a71-b56c-f844b36bfb5d","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Ground Floor","Stair 1","Handover"
"74cee6fc-47a2-4adb-8631-e4b3435bad56","","folder-normal","not-started","","step","FALSE","FALSE","B02","Ground Floor","Stair 2"
"106fc1a3-695b-447a-8279-9b7fa5ee80f6","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Ground Floor","Stair 2","Rough In"
"f7838e02-d8e3-4584-9fa3-4d5e2fd19466","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Ground Floor","Stair 2","Installation"
"3b6ffd82-c310-4172-ae20-57923bfc8350","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Ground Floor","Stair 2","Handover"
"97eb8194-f3fd-4929-a294-920996cd5b81","","folder-normal","not-started","","step","FALSE","FALSE","B02","Ground Floor","Lobby"
"08483cfb-7fac-498a-bbff-4080bf024049","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Ground Floor","Lobby","Rough In"
"d0e96422-baac-426f-8db5-7d895ce6ae10","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Ground Floor","Lobby","Installation"
"117b393b-24b6-42a1-9d18-12ba402fe8ee","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Ground Floor","Lobby","Handover"
"21c1c3ec-f3a0-4c8c-a282-dd7f72b3a83a","","folder-normal","not-started","","step","FALSE","FALSE","B02","Ground Floor","Water"
"32396af6-1ff8-4410-a935-fb77b764fd9d","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Ground Floor","Water","Rough In"
"e868b789-dcee-4d67-acaf-52ff6191b599","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Ground Floor","Water","Installation"
"45173d87-c01e-48e5-b005-227a0042f117","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Ground Floor","Water","Handover"
"75c813e7-553f-4c97-98a1-ccac1d9034d7","","folder-normal","not-started","","step","FALSE","FALSE","B02","Ground Floor","Electrical"
"4471a702-8f7c-4b67-a931-219f51c05c58","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Ground Floor","Electrical","Rough In"
"3730d8ee-a2c1-407b-8f3d-156c7efe4650","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Ground Floor","Electrical","Installation"
"2e70bc3d-6dd4-4d3e-aa21-4116deb30f46","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Ground Floor","Electrical","Handover"
"116352c5-bcc5-4e83-94f7-3781d98992f5","","folder-normal","not-started","","step","FALSE","FALSE","B02","Ground Floor","Smoke Doors East"
"31459488-ea3b-4352-b690-1980aaa9769d","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Ground Floor","Smoke Doors East","Rough In"
"2d0b6401-1616-421c-b484-e87ac1ccc4cd","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Ground Floor","Smoke Doors East","Installation"
"58216ee6-026d-4755-bb8f-e6fbbcdb07c4","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Ground Floor","Smoke Doors East","Handover"
"38d1957a-e59e-44ce-8568-08e2d866a83a","","folder-normal","not-started","","step","FALSE","FALSE","B02","Ground Floor","Smoke Doors West"
"cc57fd22-063c-4bef-93f1-1af14513be91","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Ground Floor","Smoke Doors West","Rough In"
"e2a81eb0-fdf3-4622-983f-cdceb7046ebb","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Ground Floor","Smoke Doors West","Installation"
"de7c3113-7362-4249-995a-d9bd0f69376a","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Ground Floor","Smoke Doors West","Handover"
"db71e990-713b-460c-80ba-e26752e2da68","","folder-normal","work-in-progress","","step","TRUE","FALSE","B02","Level 1"
"7a545653-6be5-4f07-8380-618571755df2","","folder-normal","work-in-progress","","step","FALSE","FALSE","B02","Level 1","ILU 101"
"56fafe3b-2c5f-45f3-aa6b-5bceb0989419","","checklist-flat","pass","Rough In with PMJ + Bathroom Noggins","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 101","Rough In with PMJ + Bathroom Noggins"
"82a940cd-8812-4a1f-821f-5cfd8cb64cdd","","checklist-flat","work-in-progress","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 101","Installation"
"1cb40d57-ca47-4f4b-88d7-a8f8b77eee15","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 101","Handover"
"7e61d021-44d0-4a3b-a03b-5b37b609adc8","","folder-normal","work-in-progress","","step","FALSE","FALSE","B02","Level 1","ILU 102"
"ecd043b8-a824-4cb4-9f0d-4c09b1a2c5c9","","checklist-flat","pass","Rough In with PMJ + Bathroom Noggins","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 102","Rough In with PMJ + Bathroom Noggins"
"5c2ada42-e590-4613-ac15-10031f472db9","","checklist-flat","work-in-progress","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 102","Installation"
"491bec31-b71b-4d42-8761-aa8cf69bb3d6","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 102","Handover"
"43f2e9bf-483c-4e30-aee0-f0e5e30391e1","","folder-normal","work-in-progress","","step","FALSE","FALSE","B02","Level 1","ILU 103"
"40ed9428-49de-4b05-8dad-9c2eef9de8c1","","checklist-flat","pass","Rough In with PMJ + Bathroom Noggins","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 103","Rough In with PMJ + Bathroom Noggins"
"85854600-f164-42dc-9ea4-891cf419c1bb","","checklist-flat","work-in-progress","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 103","Installation"
"68e100b0-252e-4adf-9114-9acb10afc9e3","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 103","Handover"
"243b9d0c-16ca-4656-b77a-f8e0d6232029","","folder-normal","work-in-progress","","step","FALSE","FALSE","B02","Level 1","ILU 104"
"0897b5c4-299b-49f8-8907-0a22e80bbc8e","","checklist-flat","pass","Rough In with PMJ + Bathroom Noggins","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 104","Rough In with PMJ + Bathroom Noggins"
"00d1b050-5c77-4e62-b727-c396a87ab939","","checklist-flat","work-in-progress","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 104","Installation"
"a2c31c5c-6e38-4593-ae6e-2286fff15383","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 104","Handover"
"4d34c4fb-d24a-48c4-99af-f3aaf1c9d6be","","folder-normal","work-in-progress","","step","FALSE","FALSE","B02","Level 1","ILU 105"
"e6ed7390-c26e-4b07-8569-d95ae190cf6a","","checklist-flat","pass","Rough In with PMJ + Bathroom Noggins","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 105","Rough In with PMJ + Bathroom Noggins"
"f970bf19-7f8c-4599-880b-f09534d97c70","","checklist-flat","work-in-progress","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 105","Installation"
"37b50bfb-b8b3-46f9-ac86-1fed8022b214","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 105","Handover"
"822f57d2-ee8e-4bca-a788-ecb846443289","","folder-normal","work-in-progress","","step","FALSE","FALSE","B02","Level 1","ILU 106"
"61744d02-e8dc-4435-ab06-e69221504e36","","checklist-flat","pass","Rough In with PMJ + Bathroom Noggins","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 106","Rough In with PMJ + Bathroom Noggins"
"86b6f42c-bb50-48e1-aa22-d7a64fcb1db7","","checklist-flat","work-in-progress","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 106","Installation"
"245df707-6ca0-467c-8270-cd87352d0905","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 106","Handover"
"72d72c64-bb77-4014-b8c9-f113c521ae5c","","folder-normal","work-in-progress","","step","FALSE","FALSE","B02","Level 1","ILU 107"
"2b8b22de-3158-48f5-9fa9-e5b507fb5f14","","checklist-flat","pass","Rough In with PMJ + Bathroom Noggins","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 107","Rough In with PMJ + Bathroom Noggins"
"e0f90a84-5b76-4e0f-8226-63c2a9f9aa53","","checklist-flat","work-in-progress","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 107","Installation"
"364c8eae-0d05-4223-b440-3968020fdae4","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 107","Handover"
"360d83ef-8caf-4f3f-9115-8f39b52b3330","","folder-normal","work-in-progress","","step","FALSE","FALSE","B02","Level 1","ILU 108"
"ebb6fc57-c85c-4674-a220-9d1fa769a484","","checklist-flat","pass","Rough In with PMJ + Bathroom Noggins","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 108","Rough In with PMJ + Bathroom Noggins"
"86740db8-743d-4eed-a48f-7daf5fbd250c","","checklist-flat","work-in-progress","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 108","Installation"
"ff6fb480-d9db-4fce-a477-61c1ef43d94d","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 108","Handover"
"3d7ff22e-4bb5-4f37-9c2f-9646d7607cf0","","folder-normal","work-in-progress","","step","FALSE","FALSE","B02","Level 1","ILU 109"
"11ece79f-e17a-417c-868f-7062393f91c7","","checklist-flat","pass","Rough In with PMJ + Bathroom Noggins","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 109","Rough In with PMJ + Bathroom Noggins"
"930a96a2-71b2-4dc1-9670-3651480b2b51","","checklist-flat","pass","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 109","Installation"
"077c612d-4fca-452b-b671-3c2b64f0edf0","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 109","Handover"
"d8bb2bcd-77ac-4f35-b3db-89b8bbeb5d83","","folder-normal","work-in-progress","","step","FALSE","FALSE","B02","Level 1","ILU 110"
"48c04af1-07bd-4d60-b791-69aca080e6f3","","checklist-flat","pass","Rough In with PMJ + Bathroom Noggins","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 110","Rough In with PMJ + Bathroom Noggins"
"e9aa4213-0d43-4b29-978a-14fec12f416e","","checklist-flat","work-in-progress","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 110","Installation"
"39b990b3-3d02-44a4-a04a-ead6d6b208d2","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","ILU 110","Handover"
"4481b282-cb4d-4653-be7f-1e3b17a23957","","folder-normal","not-started","","step","FALSE","FALSE","B02","Level 1","Carpark Entry"
"c14c463d-0a5d-4fd8-9aa4-5760e2cf9f3e","","checklist-flat","not-started","Rough In with PMJ","checklist-flat","FALSE","FALSE","B02","Level 1","Carpark Entry","Rough In with PMJ"
"4ccda3c2-41b0-4b61-be9b-849d4115b2be","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","Carpark Entry","Installation"
"eb0874ae-4ab0-4298-8b2a-2ad6af660325","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","Carpark Entry","Handover"
"2f18022a-3dde-4ca7-82eb-cd3c5d2ebf00","","folder-normal","not-started","","step","FALSE","FALSE","B02","Level 1","MSB"
"1d346a35-e26e-493e-8bbf-16b0e5899210","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Level 1","MSB","Rough In"
"d4116068-e53c-471a-a4d1-133951ee1aeb","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","MSB","Installation"
"e558fad2-109c-4118-8f80-d818d8b53075","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","MSB","Handover"
"a6eabe65-8ce8-4562-8656-b5e3d37e0b63","","folder-normal","not-started","","step","FALSE","FALSE","B02","Level 1","Stair 1"
"5feb4038-5c0d-4cef-ae8e-fdfe8a81262e","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Level 1","Stair 1","Rough In"
"faed4a7c-4015-437c-8e7f-fc9660db605c","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","Stair 1","Installation"
"2b90ddf4-5b37-4f12-8e6d-2507215ff1db","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","Stair 1","Handover"
"fb53b0d5-b660-4c1f-808b-3e4ce4d460b8","","folder-normal","not-started","","step","FALSE","FALSE","B02","Level 1","Stair 2"
"6921a0df-bc16-4865-a4ac-e489d5fe02aa","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Level 1","Stair 2","Rough In"
"2c929d22-4144-461a-a6f6-69bcda7f1df1","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","Stair 2","Installation"
"b38bf7fc-481b-4da8-be15-dfb51f659cee","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","Stair 2","Handover"
"965c6dc0-079f-4151-89ae-58480e800aba","","folder-normal","not-started","","step","FALSE","FALSE","B02","Level 1","Lobby"
"9073a74a-7403-4f21-976d-7da7d12c6c0c","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Level 1","Lobby","Rough In"
"f9eb586d-326c-448d-b9ed-1775eb61e29a","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","Lobby","Installation"
"ba9ab3f4-14e8-4590-973e-c8eda95d961f","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","Lobby","Handover"
"124881fb-05b8-4da9-bb2c-cfc263620dea","","folder-normal","not-started","","step","FALSE","FALSE","B02","Level 1","Water"
"e83ba81d-bf2a-436d-b66e-d74262566053","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Level 1","Water","Rough In"
"664fa27a-fd5a-4438-a7e2-5c49a10da0a6","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","Water","Installation"
"5926eafa-c3b9-4808-990c-f13b827839f5","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","Water","Handover"
"5b2d4e20-81db-434d-aeaf-79b95a6b409c","","folder-normal","not-started","","step","FALSE","FALSE","B02","Level 1","Electrical"
"a61b2fec-6774-4878-86b5-80a1678158ba","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Level 1","Electrical","Rough In"
"79866121-3616-4ce1-86cb-20b2b2000318","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","Electrical","Installation"
"7b50abfa-7368-4313-8327-b4573ee27ba8","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","Electrical","Handover"
"14eae4d6-8841-4ffa-b1ae-c285b093007e","","folder-normal","not-started","","step","FALSE","FALSE","B02","Level 1","Smoke Doors East"
"65462a1a-b968-4dc2-9bf1-d346f2675648","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Level 1","Smoke Doors East","Rough In"
"6845a13a-3fc7-4f07-b9cc-715cde9f9f1f","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","Smoke Doors East","Installation"
"3b75c325-f6c8-4874-b09a-e4373878abac","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","Smoke Doors East","Handover"
"09b26920-7c8b-4621-8b45-4782e78c48f6","","folder-normal","not-started","","step","FALSE","FALSE","B02","Level 1","Smoke Doors West"
"61356a7e-0a7e-4a34-b149-2263831895c0","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Level 1","Smoke Doors West","Rough In"
"1fe5b18d-98af-4f1f-abab-3a65668a3a3f","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Level 1","Smoke Doors West","Installation"
"f033f7b9-249b-49fc-a51c-b6c26af24e40","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Level 1","Smoke Doors West","Handover"
"5830ac8e-69ab-4c64-a617-63370b6661fb","","folder-normal","not-started","","step","TRUE","FALSE","B02","Plant Deck"
"1bd0b3e7-d75d-4007-97ed-647ef9f6a2f4","","folder-normal","not-started","","step","FALSE","FALSE","B02","Plant Deck","Services Room"
"4642826c-dd56-4ca2-a846-25c3eca300c6","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Plant Deck","Services Room","Rough In"
"738b7d9e-c56f-4c43-8a32-c7711cb19b5b","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Plant Deck","Services Room","Installation"
"ffe1606d-7682-4e22-a6f7-82b33b3e9913","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Plant Deck","Services Room","Handover"
"4ef9e8df-8f41-44f9-bada-8718ad3e1def","","folder-normal","not-started","","step","FALSE","FALSE","B02","Plant Deck","HWS"
"ff0a2457-baa6-4926-b885-72706a750291","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Plant Deck","HWS","Rough In"
"98d44e37-0a49-4c04-a76a-897ab7b31012","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","B02","Plant Deck","HWS","Installation"
"010aad37-2181-4e0c-82a5-0ee299524f00","","checklist-flat","not-started","Handover Checklist","checklist-flat","FALSE","FALSE","B02","Plant Deck","HWS","Handover"
"a8609172-50dc-4d7d-8b68-e5952574d558","","folder-normal","not-started","","step","FALSE","FALSE","B02","Plant Deck","Stair 1"
"323ffb51-6e52-4149-b43a-05ba607709b9","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","B02","Plant Deck","Stair 1","Rough In"
