"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"fee11faa-f657-498d-bbce-fe3daebdfbca","","fail","","folder","TRUE","FALSE","Site QA"
"8b3e1123-c892-45bb-b849-daafb8ec4f49","","pass","","folder","TRUE","FALSE","Site QA","Basement "
"e1411e92-9d9a-557e-a7a0-dd96bec35885","","pass","Internal Drainage ","checklist","FALSE","FALSE","Site QA","Basement ","Internal Drainage "
"50d11548-9dce-5ae0-8cd1-05888ec9716b","","pass","Internal Stormwater ","checklist","FALSE","FALSE","Site QA","Basement ","Internal Stormwater "
"2360c92d-a97f-58b1-878c-74a5a60645cc","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Basement ","Sewer Stacks / Storm water stacks"
"d705c98c-0f51-418e-a955-ab84a023d8e2","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Basement ","Commissioning"
"95cd7b53-adfe-432d-b5c5-ecdcedd30898","","pass","","folder","TRUE","FALSE","Site QA","Lower Basement"
"d57df22a-a4d2-5f43-9de1-37953bfc19f9","","pass","Internal Drainage ","checklist","FALSE","FALSE","Site QA","Lower Basement","Internal Drainage "
"0dfc56c8-deb1-593e-952c-d63cbfc0db54","","pass","Internal Stormwater ","checklist","FALSE","FALSE","Site QA","Lower Basement","Internal Stormwater "
"156f9b1a-cd20-5679-9a22-0bd50d0e701c","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Lower Basement","Sewer Stacks / Storm water stacks"
"63f0d304-b1ff-41d9-8987-816b00d421ca","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Lower Basement","Commissioning"
"1ee666c7-a011-4c0b-87f2-45cda7e834c6","","fail","","folder","TRUE","FALSE","Site QA","Block A"
"1ee1f6b0-97a1-43d7-9c98-5b40e96b7f2b","","pass","","folder","TRUE","FALSE","Site QA","Block A","Lower Ground"
"8ec1d1bb-7d5a-5ee6-a48c-b8f0c854fee8","","pass","Internal Drainage ","checklist","FALSE","FALSE","Site QA","Block A","Lower Ground","Internal Drainage "
"93b9a074-1a13-50d9-9eba-393c83d8c028","","pass","Internal Stormwater ","checklist","FALSE","FALSE","Site QA","Block A","Lower Ground","Internal Stormwater "
"45621a69-1416-5d4a-b6f0-20fbc421cd3c","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block A","Lower Ground","Sewer Stacks / Storm water stacks"
"018a0853-0e64-4f2f-8359-d66caf77956f","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block A","Lower Ground","Commissioning"
"7f3efae2-b1f0-5419-b03d-31831f3afb8d","","pass","Meter Cupboard / Copper Riser","checklist","FALSE","FALSE","Site QA","Block A","Lower Ground","Corridor"
"96c695ff-13b0-47fc-99ac-ae69611a9411","","pass","","folder","TRUE","FALSE","Site QA","Block A","Lower Ground","ALG.03"
"b68692e8-db1d-420d-812b-466e8bdfac0d","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.33"
"9c81ca14-cede-4f68-8b80-c1daaf9bc920","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.33","Passive Fire Penetration"
"94b685aa-d0ca-4077-a8ba-31dac485bf06","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.34"
"25ac90b4-aca1-477a-9572-7bff5cbdb855","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.34","Passive Fire Penetration"
"467f8e18-fc98-4576-ae79-e5d11402faf7","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.35"
"43ca90ef-da0b-4b7b-b805-b0d67b00ef01","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.35","Passive Fire Penetration"
"fde41b0d-de31-4e13-957f-6f673f23aa9b","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.36"
"85d1c475-0e02-4b26-ab8d-09a87517b703","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.36","Passive Fire Penetration"
"853085cc-2111-41b3-bb45-e1fd6c45272c","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.37"
"96eac696-6080-4f09-8f9f-f350b6b830e9","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.37","Passive Fire Penetration"
"c1146b5e-1245-4ed8-9c03-e297fcd61f7c","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.38"
"e4546d6e-ea70-4785-a9d6-4ffdd6498818","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.38","Passive Fire Penetration"
"911fdd37-a3ba-4af2-a221-bde2cd02b7ff","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.38","Passive Fire Penetration"
"4491c80e-fdaf-41d9-9c9c-038727e47ebc","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.39"
"b3b76d71-dae8-4fd3-af45-8c94b2b3a5e0","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.39","Passive Fire Penetration"
"992fe44f-64f9-47b0-bbce-bc42e6117d99","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.39","Passive Fire Penetration"
"91f7349a-2c13-4dce-8870-f1daa7ac57c7","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.40"
"6d83b5cd-54e1-4e40-b4ec-b325409f2789","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.40","Passive Fire Penetration"
"9fc37b3f-4a55-44d4-8633-6e48c4b32257","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.40","Passive Fire Penetration"
"2a87ca88-5614-4f7a-aac8-9c4e23d5bb97","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.40","Passive Fire Penetration"
"d0079a64-767b-4eae-b842-2f0af1c24d6a","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.41"
"6274af83-9823-41eb-9095-aec0321175f5","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Ground Floor","CG.41","Passive Fire Penetration"
"64ae5c7f-7819-4bd7-886f-8f51d55432c8","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 1"
"7600ff1b-85cd-471f-833f-0edf22d1cd7e","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 1","Copper Riser"
"abb4557c-03ca-417f-8106-d6e7460f6e97","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 1","Copper Riser","Passive Fire Penetration"
"c6036891-22a4-4f09-8ecf-6e2fdfff3ff2","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 1","Copper Riser","Passive Fire Penetration"
"0e9fe2ea-333b-4887-b652-49bf79607f1b","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 1","Copper Riser","Passive Fire Penetration"
"fc5235d3-b31c-4b16-8f3d-a8092748c0dc","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 1","C1.27"
"b89f839c-6242-443c-9993-71a337082eba","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 1","C1.27","Passive Fire Penetration"
"9dc7cdd4-4818-4fb1-89a2-33867524c129","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 1","C1.28"
"8052f692-ba3d-4ff1-9525-c9c6b96889c4","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 1","C1.28","Passive Fire Penetration"
"004a1512-a6b3-4317-bc67-f0f59858b411","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 1","C1.29"
"6bcbe268-9de8-436f-ad86-d9cc86a2f33d","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 1","C1.29","Passive Fire Penetration"
"493c11b2-b2d6-4f7e-8869-5811961085db","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 1","C1.30"
"ac802655-b9dd-45ef-b213-e794682f5724","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 1","C1.30","Passive Fire Penetration"
"55433e1d-3b5f-4825-9bd3-6740d7b7cf36","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 1","C1.31"
"57a88ee6-d679-4865-a944-ea30962e738d","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 1","C1.31","Passive Fire Penetration"
"f2f8733b-a62d-4d35-8c57-17ab615c6587","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 1","C1.32"
"907910ae-f7c5-4e17-9aff-e0a30c63ed0f","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 1","C1.32","Passive Fire Penetration"
"45893e56-1767-4a05-8297-63d44562d786","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 1","C1.33"
"4f74f3e4-db23-42e2-a54c-c6f21d57d030","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 1","C1.33","Passive Fire Penetration"
"abbe1c84-06e4-4414-aa4c-2dc9847ffa81","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 1","C1.34"
"8fb3d1e5-9fa6-45dd-8629-7a0e1eef5966","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 1","C1.34","Passive Fire Penetration"
"78203b2b-aa0e-4290-8629-bdd7d2bb5cae","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 1","C1.35"
"76dd73b6-483c-4cb2-bd71-7a92373d1e8b","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 1","C1.35","Passive Fire Penetration"
"5c73e79e-b1fa-44eb-8b36-cb39df41171c","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 1","C1.36"
"18b5baba-8411-43d9-bfc3-4107b77a85e5","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 1","C1.36","Passive Fire Penetration"
"ed344183-1b7e-48ac-a4d4-d7391246a941","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 1","C1.37"
"a498ec39-3da0-48db-99b1-6b57cb93d75c","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 1","C1.37","Passive Fire Penetration"
"c270b5e0-5f80-4714-9268-ddfc62c9ecf7","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 1","C1.38"
"fcabb7a3-c268-41d7-bc7d-7d640e9013a1","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 1","C1.38","Passive Fire Penetration"
"37f75927-16ac-488d-a470-822c3e129cc3","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 1","C1.39"
"eb200e05-7d03-4242-83f8-676188c92457","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 1","C1.39","Passive Fire Penetration"
"d8ad530f-ccc2-4807-b3ef-e732ebc2284f","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 1","C1.40"
"b53d4813-2671-4610-8c1a-b924dbc8089f","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 1","C1.40","Passive Fire Penetration"
"bdbcb38a-fe9e-4ee3-bf36-cd1a16ef7db4","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 1","C1.41"
"837c6345-60b9-4db3-bdf6-71c8b00b206d","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 1","C1.41","Passive Fire Penetration"
"c8f6f962-425b-421c-9e8c-0d205ad969e4","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 2"
"6bb045b0-5368-4753-87fb-8a6b952d387a","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 2","Copper Riser"
"0cd0b1f1-a1ec-4ff5-8c9d-3b9c866c7d43","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","Copper Riser","Passive Fire Penetration"
"fcf07811-0e79-41ed-aca0-fd89e25fe5e0","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","Copper Riser","Passive Fire Penetration"
"f04c99b0-fca9-4be4-9b0e-fbcb090a10e3","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","Copper Riser","Passive Fire Penetration"
"cca6af72-26bb-4bde-976e-f3f4a7c490d3","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 2","C2.27"
"b0cfb2ac-33cb-4ce5-a495-423f00c1a41f","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","C2.27","Passive Fire Penetration"
"334133ba-28cb-45fe-8376-5c86c82406ae","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 2","C2.28"
"487ae7ff-d0ef-445c-9d10-b275a3791c3b","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","C2.28","Passive Fire Penetration"
"d95a2689-1b6a-458e-94fa-b6b990af69b0","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 2","C2.29"
"1b5ce40f-50f3-428a-a3b5-ac71072058d2","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","C2.29","Passive Fire Penetration"
"2f4a8769-3819-4cfe-a47c-fe4273c5d83f","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 2","C2.30"
"333660d1-869f-4094-a869-814cb6eb319a","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","C2.30","Passive Fire Penetration"
"063cc312-b7f5-4e16-9aba-de2780a70ce0","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","C2.30","Passive Fire Penetration"
"58a0fda7-60f2-43cc-aee6-1bee180eba2b","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 2","C2.31"
"c67ed63d-450f-46a8-adcd-e9ed4f80c496","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","C2.31","Passive Fire Penetration"
"c1f3093a-e477-4cae-80cc-47482d5091ac","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","C2.31","Passive Fire Penetration"
"e30339a0-a591-4441-8935-71f165018a83","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 2","C2.32"
"b00a84d8-4180-4b69-8c71-b0f65ec13a4f","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","C2.32","Passive Fire Penetration"
"2967e590-c36e-4590-89a0-d18e9360eb28","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 2","C2.33"
"1f756ba5-fd1e-408e-a67e-efa703c4deaf","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","C2.33","Passive Fire Penetration"
"73bc386e-1bcb-4a42-a404-20a275741e3f","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 2","C2.34"
"aaa38c10-66ea-47ad-993e-ab46382c495f","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","C2.34","Passive Fire Penetration"
"08defe79-6ad1-4c81-920d-8dffd92e03c5","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 2","C2.35"
"01756446-fabf-4d92-b6bb-566f8b98e7c8","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","C2.35","Passive Fire Penetration"
"b07222b3-5a18-47af-9b8b-4f888dc0b2d3","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 2","C2.36"
"d511bba9-b6de-4a95-a5a6-f44d0cc0b6e5","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","C2.36","Passive Fire Penetration"
"7c2c9dca-5359-4626-9082-fa26eee27f01","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 2","C2.37"
"4c76029e-03af-4e73-873a-73e7f1da7596","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","C2.37","Passive Fire Penetration"
"a27a9cc1-d4a8-4e39-b3e0-df45d99fac89","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 2","C2.38"
"a9ad2492-adfd-4475-b906-f394794aea07","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","C2.38","Passive Fire Penetration"
"87419573-ad61-45e8-8337-cd7e056c4b1d","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 2","C2.39"
"c5c4d886-587e-4c10-bba5-fe8be68080fb","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","C2.39","Passive Fire Penetration"
"4d309c55-1352-461b-9825-3ce577fe9bc5","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 2","C2.40"
"f4148f70-9057-4f56-a856-8aee35b25dee","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","C2.40","Passive Fire Penetration"
"4f37b4f1-7e40-4923-8a09-a68f07a2c169","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 2","C2.41"
"1f33192b-9bdd-4756-a75a-26b1ee1e5077","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 2","C2.41","Passive Fire Penetration"
"d8519605-1f4f-4a1b-8271-4a27c9e92c8d","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 3"
"3a471e07-4b66-4969-b973-f376ebfd0eca","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 3","Copper Riser"
"0013c06b-935c-4474-b264-facea12b0893","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","Copper Riser","Passive Fire Penetration"
"627ce4b9-61de-49b4-82c7-5d5687be3844","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","Copper Riser","Passive Fire Penetration"
"08b98038-d092-4a26-938f-58b9ae482edc","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","Copper Riser","Passive Fire Penetration"
"8698426d-9756-4592-8638-45eeefde9768","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 3","C3.27"
"cbfcf6ec-7b61-4f1a-b593-a14d8f6b184e","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.27","Passive Fire Penetration"
"57a81bdc-5ea2-4757-913f-e79c0c56810f","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 3","C3.28"
"debed06d-ad90-4c93-8dfc-23cc9a2e3bad","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.28","Passive Fire Penetration"
"adc92cef-bcfe-4fcd-b010-2feb09d7327e","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 3","C3.29"
"18cb30de-1b89-4d81-8f88-e3abd971b97e","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.29","Passive Fire Penetration"
"a5b756ea-5b0d-4421-942e-e8faff9bdd89","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 3","C3.30"
"b3e696e5-0caf-45f7-94c5-77a91ccfa05d","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.30","Passive Fire Penetration"
"81677d34-f5d7-420d-985b-59b5cf9a7a8d","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 3","C3.31"
"8f1ab318-64cc-48aa-b4f3-8362f67ea4a6","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.31","Passive Fire Penetration"
"6021238b-b91c-4673-9429-6bd10a31b6a4","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 3","C3.32"
"8830410a-5e95-4488-a3e2-5e8db849e385","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.32","Passive Fire Penetration"
"eb1967d9-93a2-4e64-9b70-342a8c70901d","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 3","C3.33"
"cbecc1a1-3a9d-4652-b37f-d469ae50a968","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.33","Passive Fire Penetration"
"475a1853-2ee5-4259-ba50-545ca9adfd93","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 3","C3.34"
"c764db69-b09b-4506-adf8-3d34a1e0fc8f","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.34","Passive Fire Penetration"
"36091c7c-2c53-43b4-a04b-36d9282f7dea","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 3","C3.35"
"fbd59001-fed8-4f0f-b589-4c12094911e2","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.35","Passive Fire Penetration"
"e4ef8e85-d9b6-432b-b5b7-0ca470eebf4b","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 3","C3.36"
"3cb03f4d-24c0-4bb0-a1fe-1dc03ee8b28c","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.36","Passive Fire Penetration"
"ded91035-4e91-43b4-8951-0b39dcf5685c","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 3","C3.37"
"585b7ba0-999c-4a0f-bf6f-4cf9372d3f70","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.37","Passive Fire Penetration"
"0f16f9f5-d5b6-45bd-9eb8-d4594c08a0b7","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.37","Passive Fire Penetration"
"3a1f0168-3086-4be2-afb0-13f2446cac53","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.37","Passive Fire Penetration"
"b00e0c0c-9e87-41f0-83b8-df2df15c91e3","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 3","C3.38"
"0eae2803-7d4b-48ce-8015-223e81f76788","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.38","Passive Fire Penetration"
"b9a6a6c7-d1c3-41fa-a1da-11de08205fc4","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.38","Passive Fire Penetration"
"89c8f3bc-24b8-47ed-84e4-8a29b776a4b5","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.38","Passive Fire Penetration"
"62f8ab70-a1f1-4fb8-8b00-469e00846d91","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 3","C3.39"
"ca2f4958-33c1-4b76-be95-de72c97c8733","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.39","Passive Fire Penetration"
"6a5dd042-f7ef-4903-8c0e-efb6874a95ea","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.39","Passive Fire Penetration"
"3b855732-d3a8-42a0-a1ed-ca838c6d9932","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 3","C3.40"
"8f16120a-6ab0-47dd-9f37-4e10b26b5257","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 3","C3.40","Passive Fire Penetration"
"1b8a4d4d-1b15-40ef-af78-bfdbc07c9210","","no-status-not-started","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 3","C3.41"
"d1d05355-053b-4dd7-8ced-e377ad60298b","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 4"
"d3b0168b-566c-4775-8689-394da32a71ff","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 4","Copper Riser"
"70a4b76c-de08-4433-b62c-91bc6da4ff6f","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 4","Copper Riser","Passive Fire Penetration"
"b71bf0b7-e4ac-4989-8599-f793c8e64533","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 4","Copper Riser","Passive Fire Penetration"
"5c72c0b4-7a9e-4546-860c-0cf9c1b9f65c","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block C","Level 4","Copper Riser","Passive Fire Penetration"
"b440caf9-3502-49f4-be9f-58a4755e8f6c","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block C","Level 4","C4.27"
