"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6ae5f494-0463-4ad5-a3a5-774cae30d614","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"dc0a4c0a-46ef-4245-aa19-7d7403b19b8c","","work-in-progress","","folder","TRUE","FALSE","Site QA","Stormwater"
"75d1e6f2-5e53-427d-b5b3-5f88de3242c5","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Stormwater","N0"
"59bee503-33bd-43a6-8172-ad1241fe0f37","","work-in-progress","","folder","TRUE","FALSE","Site QA","Stormwater","N1"
"a4817768-0cf0-4b05-a3c2-0292069c3fdd","","work-in-progress","2972ed2e599407c858d0bfefe6ec741c358aa6d9a4f802e41ef3b8b5a65826ee","checklist","FALSE","FALSE","Site QA","Stormwater","N1","ITP - Stormwater"
"ea39b08e-b815-5072-be34-43b2cef55b58","","work-in-progress","","section","FALSE","FALSE","Site QA","Stormwater","N1","ITP - Stormwater","1. Pre-construction (P&G / EStablishment"
"206d2e6a-f014-552e-a960-1c629b11b509","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Formwork","Forms coated with release agent"
"7c04406c-a634-51d7-a7ea-92b11b70346a","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Formwork","Forms clean and clear of debris"
"b3bb8a7a-11e6-52c3-b3a1-0af3834c68bb","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Formwork","Joints sealed"
"7cc407c7-cec1-5c4c-a542-ad3df91edd6e","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Formwork","Pour level marks"
"48d3cd50-4fac-5437-a18b-70908eabf6c2","","pass","","section","FALSE","FALSE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Reinforcement"
"07884af6-ed0c-5a60-a7ac-0525c17203e3","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Reinforcement","Correct grade reinforcement"
"737b6bb4-6014-5bf0-b7a3-a4afa2519b9d","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Reinforcement","Correct bar size"
"1706ec91-0ab0-5c16-9429-f300f71d8900","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Reinforcement","Correct number of bars"
"665eaa20-71cf-5f46-b17f-044ba7f70696","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Reinforcement","Correct spacing"
"3c8ac8d8-cf81-52b6-86ed-2d93cc59867d","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Reinforcement","Starters bars included"
"ddb7908a-54e2-5948-9585-d7908273d14e","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Reinforcement","Correct cover (min 75mm against ground, 50mm where protected from soil during casting, 40mm otherwise. max 100mm end cover on hoizontal bars)"
"dce783eb-1815-5729-980f-8935e0ba874a","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Reinforcement","Correct weld lengths (min 10 x bar diameter)"
"819436e1-8cb3-56ee-a218-ab7b7db0a96e","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Reinforcement","Correct lap length (min 50 x bar diamenter or as per drawing)"
"8b1fa335-85f1-53cc-a209-9652e19dbf2c","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Reinforcement","Correct lap position (staggered appropriately)"
"96d8974e-9352-58ef-92bb-f4bcbff84ac3","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Reinforcement","Longitudinal bars terminate with 90 or 180 deg hook)"
"e2cf2389-d202-5c36-808d-a275e1b3659a","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Reinforcement","Reid bar couplers tightened fully and filled with EPCON C8 Extreme"
"3e697781-6f56-51cc-9502-45806475d711","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Reinforcement","Reinforcing adequately tied"
"b46bffd6-1a20-5fb2-89e4-3a58a6b2305d","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Reinforcement","Chairs or spacers fixed in place"
"3c9ff891-5bd9-5abb-9b32-f1cce1663f19","","pass","","section","FALSE","FALSE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Embedded items"
"1b7799cc-c395-52c3-a7c9-5a2709a67b89","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Embedded items","Block-outs, ducts & cast in items installed"
"60b4847a-bdee-583f-97a7-20b1aec1cbb8","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Embedded items","Correct position, level & alignment"
"11440cb8-1ba7-5a62-b345-6c0570657e34","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Embedded items","Securely fixed in place"
"c1402322-7c38-5594-9651-dc5452b927bd","","pass","","section","FALSE","FALSE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Construction Joints"
"89c87181-f16e-5642-994e-16f61953a38b","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Construction Joints","Correct location"
"68b84fff-b5e9-5388-b2b7-6c4577241fb8","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Construction Joints","Adequately prepped"
"192f7b48-6754-5fd6-bf05-19c5393f08d5","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B5 Pre-pour Inspection","Construction Joints","Joint board installed"
"97a7e027-9892-48f4-a7cf-dc0b6cf0adb6","","pass","Concrete Pre-pour Inspection","checklist","FALSE","FALSE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection"
"66675aae-cbc7-547f-bcc3-8ea5016e0e41","","pass","","section","FALSE","FALSE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Preliminary"
"9e95f71f-975e-5aee-8ffa-d86ebeaff549","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Preliminary","Engineer notified of pour"
"383f4e9a-2794-5427-a811-e9ba521e8b8d","","pass","","section","FALSE","FALSE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Formwork"
"e9905a63-6927-5a25-9be1-e87836702dde","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Formwork","Installed as per formwork design"
"0a79715b-339d-592b-87ef-713004ac4ac1","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Formwork","Permit to load issued"
"6000da2f-59a3-5cfd-92b1-5017876ebff3","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Formwork","Dimensions correct"
"cc395285-04bb-58d0-a0ab-60d5f142b930","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Formwork","Position and orientation correct"
"eac36901-d91a-52c0-81b3-63920a89f760","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Formwork","Forms vertical, plumb and true"
"15dc184a-aed0-59e0-90d8-f3867a37b4cc","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Formwork","Forms coated with release agent"
"85e32163-65f7-5edd-bebb-9efc34a6c827","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Formwork","Forms clean and clear of debris"
"afe73575-b9f1-5c18-a2e9-eefb09384956","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Formwork","Joints sealed"
"f8d41751-0f39-5432-bdd9-d051d788c6cf","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Formwork","Pour level marks"
"2a377d5f-c92c-563b-befb-5d2aa24e0f60","","pass","","section","FALSE","FALSE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Reinforcement"
"baf37cb7-5478-5a91-a91f-ca9401eff416","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Reinforcement","Correct grade reinforcement"
"e5f4c3ab-65e0-5fd1-a554-983177cb7171","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Reinforcement","Correct bar size"
"dae08700-038c-5246-a8d5-d07e00f10ea9","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Reinforcement","Correct number of bars"
"af2de6f4-0415-5948-a087-982255077fc9","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Reinforcement","Correct spacing"
"67ab73f5-3a6e-53d8-8d35-e649ab96d81d","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Reinforcement","Starters bars included"
"39b05aae-85ec-5669-9e99-d8b18f360ac6","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Reinforcement","Correct cover (min 75mm against ground, 50mm where protected from soil during casting, 40mm otherwise. max 100mm end cover on hoizontal bars)"
"a11a4135-d767-5dc8-b121-c2e7d4e18aad","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Reinforcement","Correct weld lengths (min 10 x bar diameter)"
"1dc5d622-97ec-55a6-b4dc-5b5ea1c07a85","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Reinforcement","Correct lap length (min 50 x bar diamenter or as per drawing)"
"81f5af24-b150-50c1-b464-cccc2e21f28a","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Reinforcement","Correct lap position (staggered appropriately)"
"282c120e-d34b-5893-a33d-71da2446c691","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Reinforcement","Longitudinal bars terminate with 90 or 180 deg hook)"
"3aab1c2c-e9dc-50c6-95de-5c8c10a50d9e","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Reinforcement","Reid bar couplers tightened fully and filled with EPCON C8 Extreme"
"8b2d6cc9-e380-583b-89ae-11831b18bdb0","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Reinforcement","Reinforcing adequately tied"
"74225f1b-d777-5b3d-8ec0-d8bd5f935dd0","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Reinforcement","Chairs or spacers fixed in place"
"b26fccd8-491b-5923-b038-c85b03d8b7c6","","pass","","section","FALSE","FALSE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Embedded items"
"1605cf17-7974-5342-89ea-96d5e9373ded","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Embedded items","Block-outs, ducts & cast in items installed"
"d6af3d80-2930-51aa-b3f9-6c49e635e88f","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Embedded items","Correct position, level & alignment"
"0000b5ea-f278-51b5-9165-4e8dcb65541d","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Embedded items","Securely fixed in place"
"f9497a0e-7e30-5698-9cc7-04afeea8421d","","pass","","section","FALSE","FALSE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Construction Joints"
"26bcc1c0-b1d4-54af-bf70-917e3ab92b3b","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Construction Joints","Correct location"
"834aee05-defe-5a3b-acb5-a3eb37e4a6ae","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Construction Joints","Adequately prepped"
"7b889d39-a51a-5041-860b-ba0578803def","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B6 Pre-pour Inspection","Construction Joints","Joint board installed"
"90bffbec-1631-4b56-acda-242998f108ba","","pass","Concrete Pre-pour Inspection","checklist","FALSE","FALSE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B7 Pre-pour Inspection"
"ca84bb21-433c-5be0-a41c-6c8ce401229f","","pass","","section","FALSE","FALSE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B7 Pre-pour Inspection","Preliminary"
"3d5e41b1-a7ae-57ce-9ff7-c6bedf589334","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B7 Pre-pour Inspection","Preliminary","Engineer notified of pour"
"86b99966-f695-5702-bcd7-fd51ecaae13e","","pass","","section","FALSE","FALSE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B7 Pre-pour Inspection","Formwork"
"d2e34dbb-9b6e-5288-aca8-61e15c7079b1","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B7 Pre-pour Inspection","Formwork","Installed as per formwork design"
"25d5c588-636c-5a66-b2cf-705a6b2102c8","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B7 Pre-pour Inspection","Formwork","Permit to load issued"
"ff3f8fda-a547-53b5-8ffe-27ade40e4513","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B7 Pre-pour Inspection","Formwork","Dimensions correct"
"d1873d21-bbbb-513c-a04d-6dc22814fbc0","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B7 Pre-pour Inspection","Formwork","Position and orientation correct"
"aca0af33-5a1c-5f39-8f05-ce2dc3e76437","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B7 Pre-pour Inspection","Formwork","Forms vertical, plumb and true"
"8a5750b1-7b48-5ef9-81f2-0c52a532d253","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B7 Pre-pour Inspection","Formwork","Forms coated with release agent"
"b69e576e-136b-5796-86c3-63fa66235dcc","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B7 Pre-pour Inspection","Formwork","Forms clean and clear of debris"
"359c898d-a7c3-5419-b6d8-bb944f5eb242","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B7 Pre-pour Inspection","Formwork","Joints sealed"
"b37ebc97-07bb-549e-9c92-fdb13308cc10","","pass","","checkpoint","TRUE","TRUE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B7 Pre-pour Inspection","Formwork","Pour level marks"
"944ee5df-5b29-5975-bb5f-cadaf6b8d663","","pass","","section","FALSE","FALSE","Site QA","Mangakootukutuku Bridge","Precast Bridge Beams","Super Tee Beam - Pre Pour Inspection","Span B-C"," Beam B7 Pre-pour Inspection","Reinforcement"
