"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"5bd822eb-73dc-427f-a305-05ddaa91b3d0","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 1 - B01"
"dc902f98-0eca-46d5-86fd-315440124e08","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level 2"
"79585953-e2e9-432f-9c20-6d24813a7832","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level 2","Area A"
"45a93894-a0ea-4356-80a1-85995ef1934e","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level 2","Area A","ALS Corridor- Grid lines"
"942c0a6a-56d6-4625-a618-48194ba9b758","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Lobby","Internal Lining - Ceilings"
"e1c955e7-3050-4b85-bef6-c3f1d636c7cf","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Lobby","Internal Lining - Walls"
"26622c17-c316-40c3-b0ff-59bb26018bf1","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Lobby","Stopping"
"c48c2c9c-48c7-4b7e-9e25-0d475346c0dd","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Lobby","Painting"
"bb7d8c8a-8e89-4661-9b23-893e21becec2","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Cleaner's Room"
"692e1b88-9369-4693-922e-947928575298","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Cleaner's Room","Internal Lining - Ceilings"
"a4d60633-bc3f-4903-ac55-6d9b1444ff20","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Cleaner's Room","Internal Lining - Walls"
"d3cabdf9-dd8e-4fc2-a50a-5597f0f14435","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Cleaner's Room","Stopping"
"aa9aaf64-c4c4-4d3a-9dbf-142f20940cca","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Cleaner's Room","Painting"
"a38d2711-8879-4b9f-8c92-411eb95b453d","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Acc WC, WC & Lobby"
"4e1909a4-608c-4cfd-b905-9de9b39e5413","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Acc WC, WC & Lobby","Internal Lining - Ceilings"
"e80341a6-7641-4114-a963-5333ba7e2fa8","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Acc WC, WC & Lobby","Internal Lining - Walls"
"620143b2-72be-4067-bb4d-1a373b84556c","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Acc WC, WC & Lobby","Stopping"
"06f8e97d-dd08-441d-8c24-5167b29b673c","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Acc WC, WC & Lobby","Painting"
"002a1e6d-50e8-4a78-80c9-7a32dca009b5","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Residents Workshop"
"0b695086-3b5f-4dcb-8b65-47e19ded2d47","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Residents Workshop","Internal Lining - Ceilings"
"2a03c4e4-5ffc-4d66-a686-b0158fa34156","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Residents Workshop","Internal Lining - Walls"
"121d7555-b6e0-4086-86ba-5b28a86e80b2","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Residents Workshop","Stopping"
"48be52bd-36af-47a6-97a7-1fc4db636bf8","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Residents Workshop","Painting"
"2c0e34ac-6a1e-4d2d-bc4b-32d767c65fac","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Washup Area"
"f4cfc69d-407a-489b-bb5f-a24bd46458c2","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Washup Area","Internal Lining - Ceilings"
"d728d0e5-f222-47b0-9454-e8ecedbd679a","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Washup Area","Internal Lining - Walls"
"fc47ffac-66fb-4d16-8cf4-6327fccbab43","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Washup Area","Stopping"
"8fcc8a5f-eca7-4896-bd2c-bfa89add1c9f","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Washup Area","Painting"
"6f751f08-baa6-4cff-8fc3-d96a212dd3c9","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Kitchen"
"57fcc9e6-5e06-4573-8ba4-d3338594bc76","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Kitchen","Internal Lining - Ceilings"
"97eba26a-3635-490e-abcd-54b62f0b72ee","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Kitchen","Internal Lining - Walls"
"3bb54553-98b8-44cb-b6f8-e24173ee6a9a","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Kitchen","Stopping"
"8453f999-4591-4a94-b1f1-af6fcd56d034","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Kitchen","Painting"
"cde7a7a2-7f3a-4567-854b-3a1ee2e664f6","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Prep Area"
"d2740d08-77c6-475f-8ab5-af8ac2400244","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Prep Area","Internal Lining - Ceilings"
"052d3a81-17eb-42c0-87d8-61fd64fade07","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Prep Area","Internal Lining - Walls"
"26e390d3-e74b-46b5-9061-48993862d98f","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Prep Area","Stopping"
"13f09c77-a71a-4fd0-b443-cc478790024c","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Prep Area","Painting"
"92257c11-a8b2-4c89-aaf3-564300c1b42d","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Inwards Goods Room"
"6b5f4933-cc37-4ac3-8e2f-d2b80b0d6de3","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Inwards Goods Room","Internal Lining - Ceilings"
"f16a9667-7e62-460c-bcf7-50c2d9715cc0","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Inwards Goods Room","Internal Lining - Walls"
"52334ffa-bfdc-41db-bfdb-8c33afcb3662","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Inwards Goods Room","Stopping"
"dd172409-90e2-493f-b0c2-7ce9e511a523","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Inwards Goods Room","Painting"
"76b3b342-6e72-4d15-9c35-d1e8ae1567f5","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Finished Goods Room"
"8192cda8-89c0-4d51-93f1-094431639bdc","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Finished Goods Room","Internal Lining - Ceilings"
"022c3b7a-56c2-4ca3-a16c-a963380b086c","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Finished Goods Room","Internal Lining - Walls"
"f70c6142-2a12-4faa-9e29-1d35c4f2e453","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Finished Goods Room","Stopping"
"c16c6929-f6e5-45ac-ac81-b5afb8058063","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Finished Goods Room","Painting"
"8b4b9a5e-925a-4b0f-8de2-67a02b7d4568","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Freezer Room"
"1d224bca-df3e-42e6-8efd-ae3547bcc757","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Freezer Room","Internal Lining - Ceilings"
"509a95a5-5017-44f2-8955-ede7d3c20254","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Freezer Room","Internal Lining - Walls"
"7591d711-c850-4625-8d51-378eef5c8894","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Freezer Room","Stopping"
"dac6542a-c7d9-4474-a7cd-2bf14c2518c4","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Freezer Room","Painting"
"8663c1e4-cd63-4dba-b2df-8f966686a214","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Pantry"
"f4790f83-5de4-4166-a86e-ae82ddaf18a8","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Pantry","Internal Lining - Ceilings"
"67640ad7-5522-44a7-b050-6489d7c4c0f0","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Pantry","Internal Lining - Walls"
"d01b18af-7ced-43dc-9175-b53249b79e1b","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Pantry","Stopping"
"641eb33f-5b11-454f-b655-1937e5292d35","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Pantry","Painting"
"21da6736-db51-4a1b-bbb5-bee20388d366","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Storage Room"
"b879820d-a188-449b-bb17-523bcba465a2","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Storage Room","Internal Lining - Ceilings"
"04c8281f-5972-4275-970f-aa6162818a51","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Storage Room","Internal Lining - Walls"
"8525866f-07cc-45b6-8a08-0d6ad0b6cd9f","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Storage Room","Stopping"
"391cddf9-1ac3-48f4-9d31-5d5db0054b59","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Storage Room","Painting"
"fd9c10a5-5862-45f9-8b1f-6bb93df5c103","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","HWC Tank Room"
"8ea71351-42c1-4361-ba32-0264eec93f30","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","HWC Tank Room","Internal Lining - Ceilings"
"d95db2a9-fbae-41a2-9c7f-4bbc9980a2da","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","HWC Tank Room","Internal Lining - Walls"
"4c71f39f-041d-489a-beec-971417cec4d9","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","HWC Tank Room","Stopping"
"95352a3b-6d0e-477f-be10-c31b93f23af0","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","HWC Tank Room","Painting"
"6f18a2e0-dc05-44b8-8f0b-c0e41d3be9a8","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Laundry"
"c953834c-6669-4e56-ad28-aaf96e7f73aa","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Laundry","Internal Lining - Ceilings"
"b705ab9a-2725-486b-a237-8a04e8844e2c","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Laundry","Internal Lining - Walls"
"7400ead7-856e-4ee1-8f57-53ad19355d70","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Laundry","Stopping"
"756577a4-8685-45c9-b69e-aaad88934f32","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Laundry","Painting"
"c4c800cd-f08a-4de7-9964-7de291cd60ea","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Linen Store"
"6ecf65a2-7580-4e75-8db1-d6dd4833716b","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Linen Store","Internal Lining - Ceilings"
"a27e7267-1bc0-49c7-af8e-345759c85d9f","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Linen Store","Internal Lining - Walls"
"6c6bc6c2-899d-4336-89e0-0cee8fa59856","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Linen Store","Stopping"
"c87504c8-db63-4f73-89e2-346091f8661c","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Linen Store","Painting"
"6ccb57e1-31ff-420b-947e-0b4c43215a00","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Stair 2A"
"c9b9ff26-5d02-4f5e-83d1-8b9aeba3a265","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Stair 2A","Internal Lining - Ceilings"
"bd1bb730-ef5a-4ceb-a398-84a17f1aae4c","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Stair 2A","Internal Lining - Walls"
"99cf9a7d-346e-4e05-a61f-b3cb24c48ce5","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Stair 2A","Stopping"
"e1682f02-b191-4784-ad7d-d5f0e24047cc","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Stair 2A","Painting"
"0e58cae0-7007-42b1-b65b-06efcacb8794","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Lift 1 & 2"
"f178db9d-c357-4b41-9bfe-b148288c8079","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Lift 1 & 2","Internal Lining - Ceilings"
"3a4c63d6-df92-472d-8cf2-db3b318adcc8","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Lift 1 & 2","Internal Lining - Walls"
"088144eb-b6df-4d88-b666-10aa7b8dcb03","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Lift 1 & 2","Stopping"
"baa1e978-5e53-48ad-8b52-3d2493b1d40e","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Lift 1 & 2","Painting"
"29aa84fd-bc39-4927-8f7d-65e82b4ae2a6","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Plarform Lift"
"20c532ea-4a50-47c2-b83d-76f8bdc7ed7c","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Plarform Lift","Internal Lining - Ceilings"
"c2a74101-ebd8-4819-8743-c787e73760e8","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Plarform Lift","Internal Lining - Walls"
"624c35f2-64fc-48af-b531-8c5a3e720396","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Plarform Lift","Stopping"
"7790a5e2-363d-4b38-9290-89fb84e2fb49","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Plarform Lift","Painting"
"c448ab8f-df2a-4556-a447-d4de2037efb8","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Storage Room (by Platform Lift)"
"b6e79f36-711c-49f8-b98a-7d6ee488df4d","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Storage Room (by Platform Lift)","Internal Lining - Ceilings"
"20367650-23ae-4bec-8adc-e99681eb09f7","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level B","Area A/B","Storage Room (by Platform Lift)","Internal Lining - Walls"
