"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"cc24d03a-7054-405c-8551-e20ac26911e9","","checklist-flat","not-started","Job Details Checklist","checklist-flat","FALSE","FALSE","Job Details"
"0b619aa2-839a-5ece-a4b2-b8c5a2c656d1","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"1ec2e818-c8c6-4c93-8d4a-88fb411d1ec7","","folder-normal","not-started","","step","TRUE","FALSE","Panel QA"
"dd848cf3-c684-469e-8059-041f52888754","","folder-normal","not-started","","step","TRUE","FALSE","Panel QA","Panels"
"fb0ea07b-9172-4c82-9b33-adeb2e1e4f8a","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","PG1-01"
"a674ea75-00b3-58fe-ad3e-d60b97ee9be6","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-01","Precast Element Details"
"eeb2954c-70f7-572c-be83-6e3bf1dad3ec","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"9f0f8c38-3411-57fc-8a93-ea4461e1b413","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Formwork Set Up Checks","MF roughening's"
"b58f3bd7-fcfa-51ce-9be2-9f1f23922a60","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"946779ed-1ee3-52e0-a861-c13b9976c1e7","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Formwork Set Up Checks","Mould Face Clean"
"24052070-b095-5a46-83af-f2a6bf8a7139","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-02","Prepour Checks"
"f3159228-3d32-5e12-a383-c554849c808a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Prepour Checks","Mould Cleaned & Oiled"
"15c7fe45-0ab3-54e7-8346-78be893ff1c6","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"ae964674-0c10-5876-9efe-fb350584e14f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Prepour Checks","Check covers on all sides, MF and TF"
"250c89a0-3967-5a7e-a149-47ffa52323d5","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Prepour Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"323fba02-30c5-5c33-a3fb-1abc584e4690","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"d4860dfd-33d8-5742-9fd9-39917be72304","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"c71f2103-c3a4-5150-b8ed-28552243d0c1","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Prepour Checks","Drossbach Locations and Length"
"da5c7a73-a1a2-5a60-b86a-0a77e17b6c52","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Prepour Checks","Lifters"
"8d3fb350-6265-5c3c-98bb-377df43a5fb9","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Prepour Checks","Tie wire Trimmed"
"234c023b-881b-550b-8052-65113ecd4570","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Prepour Checks","Panel fully clean"
"79b5ecf2-ee18-527d-875c-9c986f8870ba","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Prepour Checks","General Photos Attached"
"8d61e240-7db6-5d40-93a2-cc8d5fcafd66","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"c455f3cf-8cdc-5592-b55f-2acf31eb0bd9","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-02","Demould Inspection"
"e47befad-06c4-5d22-a8c9-65092bb51a01","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Demould Inspection","Demould Inspection complete"
"808f519c-0cfd-5cce-b19a-9e220a5f79eb","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-02","Loading Out"
"02e358c6-1304-5543-bf7e-6ca7a9a3bb8e","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Loading Out","Photo take of Panel on Truck"
"847c95cc-5a81-513f-9c6d-d5a19342b36e","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Loading Out","No remedial work required on site"
"e0c01a68-11ce-5b18-a104-3f5240479fd8","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-02","Test Results, Certificates and Documentation"
"80aca104-813b-5dc9-a7c5-4291d37441d1","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"ae046a14-1224-5f7c-be5b-203e32b79181","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Test Results, Certificates and Documentation","Concrete Docket Attached"
"6688bc98-67d3-5e72-aba2-69b499b449e1","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Test Results, Certificates and Documentation","Upload Concrete test results"
"cf92bda1-65e7-5388-98c5-bd4c092d45eb","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Cast # Tracking"
"98cffc2b-2c21-5509-b9c4-4c276ecb9f92","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-02","Test Results, Certificates and Documentation","Upload Lift Designs"
"b9724ab6-09fb-4e87-b2ee-a528a6e772e5","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Stairs","ST-03"
"4eda3030-fce8-581f-abbf-463fad16f03d","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-03","Precast Element Details"
"4fdd93c3-9466-57f1-910f-9d901b8b7863","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Precast Element Details","Concrete Details Complete"
"aee879a0-a56a-5e4e-a824-7da4454e8eac","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-03","Formwork Set Up Checks"
"04937919-71c5-5cf1-ae5f-ff940e109ccb","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"b59e2a1c-a968-51ac-959e-6cb4ecdf3daa","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Formwork Set Up Checks","Edge Details & Rebates"
"1b81dfff-e616-5320-80ce-8c0f690fee67","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"5266c1f5-4e13-54dc-aca4-244e10800a61","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Formwork Set Up Checks","MF roughening's"
"a841d81d-8d63-5ed1-9323-1455dbded9a8","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"f876078b-97c1-5006-9305-cc538a083cbc","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Formwork Set Up Checks","Mould Face Clean"
"67024c05-b133-5720-b4d7-81d830c7bc6e","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-03","Prepour Checks"
"941c6eff-7e31-54d7-91a6-e9ebf424bce0","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Prepour Checks","Mould Cleaned & Oiled"
"6b14fbcd-03b0-5c96-a33f-1544980ed2f4","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"d2509cb4-2fc2-549d-9207-7ce6ea0ba740","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Prepour Checks","Check covers on all sides, MF and TF"
"ec5505ae-a7b4-5587-94f7-3c67bd4be63c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Prepour Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"478798be-8994-5622-8043-2fb2249650e8","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"4e31965b-3d4e-53ef-b9b1-df2d4dc14d01","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"96bc5ae9-fda8-5dd9-8e5a-bf623ce32b90","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Prepour Checks","Drossbach Locations and Length"
"ae3e0e01-1f76-5919-888b-28179994635d","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Prepour Checks","Lifters"
"939f170c-dde6-52d5-a466-5da2e874d7b0","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Prepour Checks","Tie wire Trimmed"
"00d9ebd5-4712-55a0-b2c9-5fcc199cfa45","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Prepour Checks","Panel fully clean"
"c03a868e-59e2-5f84-8bbb-fe339b638a96","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Prepour Checks","General Photos Attached"
"942c26f9-2def-5f08-9861-6a4417486d2c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"8ad2de41-d7f2-5432-b194-7a04e5cfe1b2","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-03","Demould Inspection"
"35091a55-5936-5f95-9113-88fec995b212","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Demould Inspection","Demould Inspection complete"
"115925e1-2451-5bb5-aff8-10835a8ce8d6","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-03","Loading Out"
"272ace49-d4df-525a-81e9-a9e1c202a63d","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Loading Out","Photo take of Panel on Truck"
"7af458df-47e1-56cd-8c8a-d4c9a5c2b27a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Loading Out","No remedial work required on site"
"a2b674d8-dad2-504f-b613-c7b75f668ebd","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-03","Test Results, Certificates and Documentation"
"dfbf80f1-f9f2-588d-b90a-fe6633a7197a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"55a4e79c-9c4a-5c22-9f76-1f7eb3c3abe3","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Test Results, Certificates and Documentation","Concrete Docket Attached"
"c613d717-6b51-5104-960e-3487bb6f49f4","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Test Results, Certificates and Documentation","Upload Concrete test results"
"555b44eb-04a6-56bf-9b75-52c4d6865161","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Cast # Tracking"
"e49c18d1-9f35-53e3-acbb-69c38c1392e5","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-03","Test Results, Certificates and Documentation","Upload Lift Designs"
"17d0d683-9620-4a6a-8fcc-2ae306bf3ef6","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Stairs","ST-04"
"4a5eed5d-2e11-5c41-8b5f-10ea2cdd737a","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-04","Precast Element Details"
"14d9e990-1233-5d00-8d3b-d2a20edef537","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Precast Element Details","Concrete Details Complete"
"d438bec4-da97-5e83-b5cd-e5a94c55080c","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-04","Formwork Set Up Checks"
"46d9a996-7bb4-5abd-855d-919f5ddad455","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"edaa6eac-0a8f-5a89-bb93-a077ea74a775","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Formwork Set Up Checks","Edge Details & Rebates"
"f3423d32-0596-5ede-a3b7-c39a7c15720f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"e51d54f7-ab9d-5383-a292-fedde949da60","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Formwork Set Up Checks","MF roughening's"
"b92d4190-41d9-56de-9d47-90f03ccda168","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"754382df-7e14-56d6-8ad5-ae336df883a2","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Formwork Set Up Checks","Mould Face Clean"
"c79d1142-17b6-5d3d-afe6-f35249ce129f","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-04","Prepour Checks"
"63ad2ca8-45d1-510d-934c-c9617ac104cd","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Prepour Checks","Mould Cleaned & Oiled"
"643d343f-600f-558b-bd39-979dd551baae","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"77e0e31c-6798-5480-8635-9f598b2c5f70","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Prepour Checks","Check covers on all sides, MF and TF"
"e7eb8afe-39e4-500a-b3a7-c5ba4de9c10e","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Prepour Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"26a2be07-a4e6-5787-83f4-f4835b28011d","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"dbef0477-e57a-5c6c-acda-352fd3b752f3","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"dd88b8d9-3790-52f2-a970-daa491fe8e21","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Prepour Checks","Drossbach Locations and Length"
"9e896f8a-9f95-58a5-bd37-3c19f689a5f8","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Prepour Checks","Lifters"
"9007c602-743d-5288-8e1b-c8d20f6ca243","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Prepour Checks","Tie wire Trimmed"
"8f045492-38cf-52f0-96ca-d5b7d2e9d6b0","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Prepour Checks","Panel fully clean"
"f7c27732-c200-5cfa-8897-b7fab098cc96","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Prepour Checks","General Photos Attached"
"4afaee2b-c179-5f3a-bd93-45dd71a35ab3","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"af7608a6-5c16-5cab-b1b6-1eba82706663","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-04","Demould Inspection"
"1243c098-27d7-5e31-b964-109e34cbec07","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Demould Inspection","Demould Inspection complete"
"d7d44a86-ac29-5259-a3b2-69390f28682d","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-04","Loading Out"
"cfbfcb5f-c960-55c2-9d30-cbea9ac3d478","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Loading Out","Photo take of Panel on Truck"
"29af0dc2-5a5a-5724-97a6-35aab1c1b7ca","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Loading Out","No remedial work required on site"
"6359ff10-0833-5666-a4ed-eafe5869be0e","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-04","Test Results, Certificates and Documentation"
"dd60e4ce-f4f9-5f7f-861a-3ef8dc27aea7","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"705446f5-8b19-5f6f-a038-6c0f916ce68a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Test Results, Certificates and Documentation","Concrete Docket Attached"
"51017973-0b49-5b9d-8b09-e27e99516308","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Test Results, Certificates and Documentation","Upload Concrete test results"
"8732e400-fc57-5a03-b4b4-5c888540f0a6","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Cast # Tracking"
"fb80af33-54a7-565e-b6dc-eef959189146","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-04","Test Results, Certificates and Documentation","Upload Lift Designs"
"fae17f56-e963-41fe-8597-b1f348e9e4b0","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Stairs","ST-05"
"5dd3ea45-03b1-5b57-900a-8eb73f13bfc1","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-05","Precast Element Details"
"a18f341a-f46b-5a14-8174-03eed8d6465d","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-05","Precast Element Details","Concrete Details Complete"
"1cca3eb3-6b7a-5349-b679-a60746a69ae9","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-05","Formwork Set Up Checks"
"5814b5d8-ce01-54f8-b939-977e7c159070","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-05","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"70b552e6-df7e-55cc-8387-b7539b1e83a6","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-05","Formwork Set Up Checks","Edge Details & Rebates"
"b60cca7f-288a-5248-a429-b7e9322f124c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-05","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"7be293b5-99ec-5e41-b72a-21c624012c60","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-05","Formwork Set Up Checks","MF roughening's"
"03c18d90-11b9-507f-9e72-425fb0976bab","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-05","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"74fcd57c-4caa-5b85-a908-f4869b9bdd53","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Stairs","ST-05","Formwork Set Up Checks","Mould Face Clean"
"7f76cdcb-33e2-51ed-9d3b-41242857b908","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Stairs","ST-05","Prepour Checks"
