"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"106dbc0d-4261-4905-a639-ed95d108e71f","","checklist-flat","not-started","Job Details Checklist","checklist-flat","FALSE","FALSE","Job Details"
"0784552a-f365-568c-b74f-6231deb6262b","","checkpoint-status","not-started","Job Details Checklist:3d098030-e418-4675-b5b1-7520caf5ee77","","TRUE","TRUE","Job Details","Project details entered below"
"fd50a08e-64ed-4367-95a0-c41039a4aa02","","folder-normal","fail","","step","TRUE","FALSE","Precast Manufacture"
"8c92909c-7fcc-423f-9643-25b6fa49752e","","folder-normal","fail","","step","TRUE","FALSE","Precast Manufacture","Panels"
"18c969d6-94db-4f71-a1a7-e0bdb3de2593","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels","Ground Floor"
"105e7f84-b059-47a3-b188-4e3737b504f0","","checklist-sectioned","work-in-progress","fd6110a285293145ff82c133ce5b7d10e8418059e447f725a231f08ab6602199","checklist","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-1"
"39d5d10e-d898-50c9-b65f-6cf1aecc33a3","","checkpoint-group","pass","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-1","Precast Element Details"
"aaf69460-869e-5958-b65d-ecbcfc94796a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Reinforcing Yard Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"a550477e-6182-5bd7-bd7f-e1d5c35be60a","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-14","Formwork Set Up Checks"
"1be7dba8-17ba-5e05-9cd1-0415b5a7764f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"9e3b229c-50c6-539e-a2c1-e666ad326985","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Formwork Set Up Checks","Edge Details & Rebates"
"ce851c5b-37d3-5b55-b9f7-0cd94157b656","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"5ac889c5-62a5-50bb-82f5-6dbac53eb725","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Formwork Set Up Checks","MF roughening's"
"21bf08fb-2f11-58d7-bdff-45da4621ef0d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"cba13e2f-9bfd-5f84-b439-91af508da2d7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Formwork Set Up Checks","Mould Face Clean"
"2124c08b-47d8-5651-b6bd-435ff21a5097","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-14","Prepour Checks"
"89b69fe5-2a45-5f8f-99a7-99bbb726123f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Prepour Checks","Mould Cleaned & Oiled"
"90b9eb1e-db11-5c7f-8a14-d1adc7ca422c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Prepour Checks","Check covers on all sides, MF and TF, openings"
"782c022a-de05-50a2-9c74-7447b082ca1f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"a0595815-2958-530c-8985-cfd1e845562f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"9c9602bd-d35b-5f06-9c97-f90f94d030e3","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Prepour Checks","Lifters"
"65a7a430-6167-58c4-9766-f04626df416a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Prepour Checks","Tie wire Trimmed"
"8e3395ae-677b-5a81-9448-515cb0e4a6b4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Prepour Checks","Panel fully clean"
"34b776b0-b206-5558-bc69-fa828f61cd14","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Prepour Checks","General Photos Attached"
"b57b69b3-7e93-5917-b79f-7dbc3424f466","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Prepour Checks","Concrete Docket Attached"
"81ff7ce5-e458-5e2b-a537-e1294fa14363","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"f3a9181d-f648-534e-9cf8-95ba514957d2","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-14","Post Pour"
"632f3b45-88a7-5de7-8b76-7c2846909d56","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Post Pour","Confirm formwork has not shifted during placing of concrete"
"5c382108-2b5e-5eec-bb79-8eaeae64d9e8","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Post Pour","Face lifters placed in correct location"
"16c63184-f5a2-5ecb-b4d9-b553274208ee","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Post Pour","Roughening Lines Correct"
"2e0e08ac-41eb-508e-b8a5-ef9e115277d4","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-14","Demould Inspection"
"d9dd9534-40a8-5d34-ad96-108019d15a33","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Demould Inspection","Demould Inspection complete"
"ad645e69-27f1-57a0-8da0-a52c0c180dc4","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-14","Loading Out"
"0563cf52-af99-56e1-acbb-986533e5c4a6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Loading Out","Photo taken of Panel on Truck"
"11fb9cf1-c420-5547-a863-2d683e8040a9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Loading Out","No remedial work required on site"
"0bf7c168-2d0f-5f35-a606-8061c7d707ac","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-14","Test Results, Certificates and Documentation"
"f57b1175-fee1-5535-a9ac-33896c4709e6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"93f186a9-d553-53af-8775-41ac6c576420","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Stock Bundle Tags (Cast # Tracking)"
"6ade2607-da9c-5cbf-be3d-b8887543bba5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-14","Test Results, Certificates and Documentation","Upload Concrete test results"
"1b2f1536-1810-40e7-bb5b-90426c0a0c98","","checklist-sectioned","not-started","1. Standard","checklist","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-15"
"7ae536bf-9eb0-5386-95b5-8ffadf59bc24","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-15","Precast Element Details"
"0d436c02-f7c8-574e-b0af-d7fb16da0523","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Precast Element Details","Concrete Details Complete"
"4db4b98c-16a0-5aa3-a409-208b4b474777","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-15","Reinforcing Yard Checks"
"15806403-e67a-5a50-b9db-9b74c0fe5bc8","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Reinforcing Yard Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"91b02478-2dd3-5b26-81dd-94b8856b0ece","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Reinforcing Yard Checks","Cast in Items coordinated and marked on cage (Dross Ducts, Inserts Weld Plates)"
"ee00ac4b-4b5b-520e-aed7-3ec22b7afcb2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Reinforcing Yard Checks","Overall cage dimensions in plan checked and there will be sufficent concrete cover to edges"
"a04a36c6-eab8-5ba6-89de-526050106564","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Reinforcing Yard Checks","Overall cage thickness checked and there will be sufficient cover to MF and TF"
"10ace7f7-b690-53f1-8b17-9ccc2692261e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Reinforcing Yard Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"ddc17af8-c87d-5db6-bb76-8f142e437d25","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-15","Formwork Set Up Checks"
"5f69760f-0ad5-5e6a-9253-f7c2a818f20c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"64518b6e-8b8b-5c51-81ae-c940d4544764","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Formwork Set Up Checks","Edge Details & Rebates"
"79683b4f-abc7-55d0-86f1-2ce09696251e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"b8d5621f-fb7e-59cd-8af2-567efa4d9671","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Formwork Set Up Checks","MF roughening's"
"ae5d6e2c-f14e-5b0b-b819-67148196d5f5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"65305239-8637-58ad-a404-325b3c1e8680","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Formwork Set Up Checks","Mould Face Clean"
"cad66a19-3ad1-5232-b87c-9988015219ce","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-15","Prepour Checks"
"206a5150-2b95-5d09-9672-0c0b24ac7bbd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Prepour Checks","Mould Cleaned & Oiled"
"c5684ce2-419f-58ad-8e2a-1ece4c532f11","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Prepour Checks","Check covers on all sides, MF and TF, openings"
"cd0683c4-1c02-59a4-b0ae-0771072649f7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"ec9ce8f5-895a-55e5-9a22-90109582a469","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"16e56f96-94d7-5f5f-af98-fd0ffe5b272f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Prepour Checks","Lifters"
"fd0cc4c1-827d-542f-aa80-3605b67dddb5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Prepour Checks","Tie wire Trimmed"
"efea7ce1-eaf2-5680-bad6-ac6bce839982","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Prepour Checks","Panel fully clean"
"50714ec4-3dad-51e5-b01a-be53a9ec7895","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Prepour Checks","General Photos Attached"
"19718c9a-2955-5ca3-8acf-e35b55f7fe0b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Prepour Checks","Concrete Docket Attached"
"a288bad2-df12-591b-bd38-55119a68fdef","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"3331315f-f637-5aac-975c-c46223662377","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-15","Post Pour"
"2a8d409e-19b9-5e2e-82d3-f471d3e6bcac","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Post Pour","Confirm formwork has not shifted during placing of concrete"
"d98f6368-7b85-5974-8685-cf2fc67ef56d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Post Pour","Face lifters placed in correct location"
"3c2d4fb5-1097-5e80-a756-fc23a8e8c9fc","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Post Pour","Roughening Lines Correct"
"612eb21f-8917-56b6-825f-1f6969b1cb65","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-15","Demould Inspection"
"eac97128-5e8c-50fb-8898-67194dad6a47","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Demould Inspection","Demould Inspection complete"
"f697d848-e418-570e-b5f2-da5841a47996","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-15","Loading Out"
"1644b158-87d2-50b5-8d1b-ff360acace49","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Loading Out","Photo taken of Panel on Truck"
"32301599-1323-5462-b001-c58d2cf58201","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Loading Out","No remedial work required on site"
"d40dfe0c-99d5-5eca-a5e5-c8f50c74e616","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-15","Test Results, Certificates and Documentation"
"cb34a163-ce29-5359-90f5-f16a0a10ace3","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"95ee3b09-1af7-5759-b51c-651db9ff05e4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Stock Bundle Tags (Cast # Tracking)"
"fc15bad6-3547-516a-8922-c4b307867630","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-15","Test Results, Certificates and Documentation","Upload Concrete test results"
"9a222d69-0352-49d2-b418-e74512610ddb","","checklist-sectioned","not-started","1. Standard","checklist","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-16"
"e4e48912-fcdd-5483-958f-c0f40a3979e1","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-16","Precast Element Details"
"e19812e7-48d9-5921-8488-3c70153bcbee","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-16","Precast Element Details","Concrete Details Complete"
"1185f44a-76a6-5504-9632-c95c5283b7e1","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-16","Reinforcing Yard Checks"
"b93f88bd-8314-53bf-adda-a9fb38db8155","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-16","Reinforcing Yard Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"410b2bde-4e57-58ac-8a6b-2bb454828164","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-16","Reinforcing Yard Checks","Cast in Items coordinated and marked on cage (Dross Ducts, Inserts Weld Plates)"
"8be8548c-2696-56ac-b576-a57a92554eca","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-16","Reinforcing Yard Checks","Overall cage dimensions in plan checked and there will be sufficent concrete cover to edges"
"154e7ca3-a433-500f-b393-54e356d47065","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-16","Reinforcing Yard Checks","Overall cage thickness checked and there will be sufficient cover to MF and TF"
"ed53ceb4-c3b7-51bd-88bf-52dd9766a4f4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-16","Reinforcing Yard Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"ac32c66e-6dd5-5862-a285-7b769719a050","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-16","Formwork Set Up Checks"
"5c0dc87b-4d30-5151-8889-6f2708476a6f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-16","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"613a6bcc-53b8-5f5a-86e9-a6aee6d577fd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-16","Formwork Set Up Checks","Edge Details & Rebates"
"3f6a6113-8b7c-5b2f-839e-af3752e9a36c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-16","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"c7e9f5d3-503c-5950-b303-7ec846738e38","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-16","Formwork Set Up Checks","MF roughening's"
"027924c1-51f9-5197-9573-b25c1838aba1","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-16","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"e3486baa-eea2-514c-b483-2e32fd65f90b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-16","Formwork Set Up Checks","Mould Face Clean"
"17c31dcd-6739-5a23-ab2e-82e604fa2c6b","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-16","Prepour Checks"
"61829698-f948-5d18-b2a8-737cc0756510","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-16","Prepour Checks","Mould Cleaned & Oiled"
"faae04e4-6103-5a8d-839a-5a1657ec69c4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-16","Prepour Checks","Check covers on all sides, MF and TF, openings"
