resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU041,Toilet - Patient ,E01 - Holyoake EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T01 - Holyoake EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU042,Toilet Patient ,E01 - Holyoake EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T01 - Holyoake EC-125 200x200 - Extract/Transfer Grille,,,,,
,step,,,,,,Ceiling ,,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,CO2 - Carbon Dioxide Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,SA - Surgical Air Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,O2 - Oxygen Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,MA - Medical Air Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,VAC - Medical Vacuum Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,CANon Patient Compressed Air Copper ,,,,,,
,step,,,,Zone 7 ,,,,,,,,,
,step,,,,,BCA-DWD-112-MG-20302 / BCA-DWD-112-ME-20356 / BCA-DWD-112-ME-30356,,,,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU145,Corridor ,S06 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T06 - Holyoake EC-125 600x600 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S06 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S06 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU158,Corridor ,T06 - Holyoake EC-125 600x600 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S07 - Holyoake CFPP 450/24 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S07 - Holyoake CFPP 450/24 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S07 - Holyoake CFPP 450/24 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T06 - Holyoake EC-125 600x600 - Extract/Transfer Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,112-3B-DPU-AVSU-10 - Beacon Meades or Equal and Approved  - Area Valve Service Unit ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU105,Office - Clinical Workroom,R03 - Holyoake EC-125 600x300 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
,step,,,,,,03DPU104,Store - Sterile Stock,,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S09 - Camfil MG H14 HEPA Terminal 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S09 - Camfil MG H14 HEPA Terminal 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S09 - Camfil MG H14 HEPA Terminal 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R05 - Holyoake EC-125 450x450 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU103,Debox,S09 - Camfil MG H14 HEPA Terminal 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,E02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU149,Corridor ,T06 - Holyoake EC-125 600x600 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T06 - Holyoake EC-125 600x600 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S04 - Holyoake CFPP 600/30 600x600 - Supply Grille ,,,,,
,step,,,,,,03DPU129,Bay - Mobile Equipment ,,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R05 - Holyoake EC-125 450x450 - Return Grille,,,,,
,step,,,,,,03DPU143,Scrub Up ,,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,E03 - Holyoake EC-125 600x300 - Extract/Transfer Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S07 - Holyoake CFPP 450/24 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T06 - Holyoake EC-125 600x600 - Extract/Transfer Grille,,,,,
,step,,,,,,03DPU123,Exit Bay,,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R05 - Holyoake EC-125 450x450 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T06 - Holyoake EC-125 600x600 - Extract/Transfer Grille,,,,,
,step,,,,,,03DPU137,Exit bay ,,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R05 - Holyoake EC-125 450x450 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S07 - Holyoake CFPP 450/24 600x600 - Supply Grille,,,,,
,step,,,,,,03DPU138,Write-Up,,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S07 - Holyoake CFPP 450/24 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU136,Operating - General (Interim State) ,R09 - Holyoake CSD-13 1200x300 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R09 - Holyoake CSD-13 1200x300 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R09 - Holyoake CSD-13 1200x300 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R09 - Holyoake CSD-13 1200x300 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R09 - Holyoake CSD-13 1200x300 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R09 - Holyoake CSD-13 1200x300 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R10 - Holyoake RL23 400x400 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R10 - Holyoake RL23 400x400 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R10 - Holyoake RL23 400x400 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R10 - Holyoake RL23 400x400 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S08 - Camfil MG H14 HEPA Terminal 1200x600 - Supply Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S08 - Camfil MG H14 HEPA Terminal 1200x600 - Supply Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S08 - Camfil MG H14 HEPA Terminal 1200x600 - Supply Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S08 - Camfil MG H14 HEPA Terminal 1200x600 - Supply Grille ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT402 - Anesthetic Gas Scavenging Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT698 - Dental Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,Anesthetic Pendant ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,Surgical Air Pendant ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU135,Set-Up (Interim State) ,S09 - Camfil MG H14 HEPA Terminal 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S09 - Camfil MG H14 HEPA Terminal 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S09 - Camfil MG H14 HEPA Terminal 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R05 - Holyoake EC-125 450x450 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU134,Operating - General (Interim State) ,R09 - Holyoake CSD-13 1200x300 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R09 - Holyoake CSD-13 1200x300 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R09 - Holyoake CSD-13 1200x300 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R09 - Holyoake CSD-13 1200x300 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R09 - Holyoake CSD-13 1200x300 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R09 - Holyoake CSD-13 1200x300 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R10 - Holyoake RL23 400x400 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R10 - Holyoake RL23 400x400 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R10 - Holyoake RL23 400x400 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R10 - Holyoake RL23 400x400 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S08 - Camfil MG H14 HEPA Terminal 1200x600 - Supply Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S08 - Camfil MG H14 HEPA Terminal 1200x600 - Supply Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S08 - Camfil MG H14 HEPA Terminal 1200x600 - Supply Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S08 - Camfil MG H14 HEPA Terminal 1200x600 - Supply Grille ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT402 - Anesthetic Gas Scavenging Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT698 - Dental Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,Anesthetic Pendant ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,Surgical Air Pendant ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU142,Scrub-Up,E03 - Holyoake EC-125 600x300  - Extract/Transfer Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,03DPU127,Exit bay ,112-3B-DPU-AVSU-11 - Beacon Meades or Equal and Approved  - Area Valve Service Unit ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,03DPU133,Exit bay ,112-3B-DPU-AVSU-12 - Beacon Meades or Equal and Approved  - Area Valve Service Unit ,,,,,
,step,,,,,,Ceiling ,,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,O2 - Oxygen Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,CO2 - Carbon Dioxide Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,MA - Medical Air Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,SA - Surgical Air Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,VAC - Medical Vacuum Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,CANon Patient Compressed Air Copper ,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,AGS - Anesthetic Gas Scavenging Copper,,,,,,
,step,,,,Zone 8 ,,,,,,,,,
,step,,,,,BCA-DWD-112-ME-20357 / BCA-DWD-112-ME-30357 / BCA-DWD-112-MG-20302,,,,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU119,Store - Equipment ,R05 - Holyoake EC-125 450x450 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU063,Medication,S07 - Holyoake CFPP 450/24 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R05 - Holyoake EC-125 450x450 - Return Grille,,,,,
,step,,,,,,03DPU071,Patient Holding Bay 9m2,,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
,step,,,,,,03DPU072,Patient Holding Bay 9m2,,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU073,Patient Holding Bay 9m2,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03PDU075,Patient Holding Bay 9m2,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU076,Patient Holding Bay 9m2,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU077,Staff Station ,S25 - Holyoake CFPP-R 615-30 600x600 - Supply Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU083,Patient Bay - Recovery (Stage 1) ,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R10 - Holyoake RL23 400x400 - Return Grille ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU084,Patient Bay - Recovery (Stage 1) ,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R10 - Holyoake RL23 400x400 - Return Grille ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU086,Patient Bay - Recovery (Stage 1) ,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R10 - Holyoake RL23 400x400 - Return Grille ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU087,Patient Bay - Recovery (Stage 1) ,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R10 - Holyoake RL23 400x400 - Return Grille ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU088,Patient Bay - Recovery (Stage 1) ,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R10 - Holyoake RL23 400x400 - Return Grille ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU082,Patient Bay - Recovery (Stage 1) ,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R10 - Holyoake RL23 400x400 - Return Grille ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU081,Patient Bay - Recovery (Stage 1) ,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R10 - Holyoake RL23 400x400 - Return Grille ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU080,Ensuite ,E02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU144,Clean Up ,E05 - Holyoake EC-125 450x450 - Extract/Transfer Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S06 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU147,Corridor ,T06 - Holyoake EC-125 600x600 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,SD - Smoke Damper Ø300 - Smoke Damper ,,,,,
FCU Template ,checklist,,,,,,,,112-3B-AHU012-CAV-001 - Trox RN 315. - 165 L/S Contiuous Air Volume Box ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T05 - Holyoake EC-125 450x450 - Extract/Transfer Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R06 - Holyoake EC-125 600x600 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R06 - Holyoake EC-125 600x600 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T06 - Holyoake EC-125 600x600 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R06 - Holyoake EC-125 600x600 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,FD - Fire damper 700x500 - Fire Damper ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R06 - Holyoake EC-125 600x600 - Return Grille,,,,,
FCU Template ,checklist,,,,,,,,112-3A-DPU-AHU012-FCU-006 - Temperzone IMD95Y - FCU 30 L/S OA,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T06 - Holyoake EC-125 600x600 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S07 - Holyoake CFPP 450/24 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S07 - Holyoake CFPP 450/24 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R08 - Holyoake EC-125 600x600 - Return Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,112-3B-MDU-AVSU-15 - Beacon Meades or Equal and Approved  - Area Valve Service Unit ,,,,,
,step,,,,,,Ceiling ,,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,C02 - Carbon Dioxode Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,SA - Surgical Air Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,O2 - Oxygen Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,MA - Medical Air Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,VAC - Medical Vacuum Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,CANon Patient Compressed Air Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,AGS - Anesthetic Gas Scavenging Copper,,,,,,
,step,,,,Zone 9,,,,,,,,,
,step,,,,,BCA-DWD-112-ME-20358 / BCA-DWD-112-ME-30358 / BCA-DWD-112-MG-20302,,,,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03TRA013,Corridor ,S06 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
FCU Template ,checklist,,,,,,,,112-3B-MEP2-AHU023-FCU-007 - Temperzone IMDL130Y - FCU 75 L/S OA,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R07 - Holyoake EC-125 600x600 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S06 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,FD - Fire Damper 350x250 - Fire Damper ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,FD - Fire Damper 200x300 - Fire Damper ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S06 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU101,Staff Room ,E02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R02 - Holyoake EC-125 300x300 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU100,Change - Staff Male ,E01 - Holyoake EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T02 - Holyoake EC-125 300x300 - Extract/Transfer Grille ,,,,,
