"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"091c66b8-395d-42a0-9f5e-53d77c07663d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"905efdc1-df68-4ccc-9792-59b4750cb9a5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","In Ground Drainage Services"
"cbc5c778-eae4-4b78-a643-4fe05478290f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","In Ground Drainage Services","Stormwater (in-ground)"
"1972ece5-9e65-45c1-bb0d-d34953bbe012","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","In Ground Drainage Services","Stormwater (in-ground)","Zone 1"
"0999ec0b-2048-4acc-935b-f8135072d6fc","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","In Ground Drainage Services","Stormwater (in-ground)","Zone 2"
"de144d89-4aa4-43c4-94ee-330aa61dd02d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","In Ground Drainage Services","Stormwater (in-ground)","Zone 3"
"56b4b8c9-efe5-498a-9536-dbe61e08f94b","","folder-normal","pass","","step","TRUE","FALSE","Site QA","In Ground Drainage Services","Stormwater (in-ground)","Zone 4"
"b2e5c49d-5f14-4e1c-962a-cc56428580f3","","checklist-flat","pass","75180dba9da3255b68dedd748ee12838a79552bbe6e6fe74729584a56a5c5a49","checklist-flat","FALSE","FALSE","Site QA","In Ground Drainage Services","Stormwater (in-ground)","Zone 4","Zone 4"
"3bf358ce-9bae-50a1-85be-bfb1617f16b3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 4","All pipe work to be as per specifications & AS3500.2.2015 or alternatively approved and appropriately sized"
"ac66c547-daaa-57e9-80f6-f66d4ff1dab0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 4","All pipework to be tested in accordance to specifications and requirements namely 1500 kPA for 30 minutes"
"541ef5f9-eafb-5a10-87b0-afc7ca0e68f5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 4","Ensure all excess material is removed from work area & leave clean & tidy"
"9b3d5ec6-d794-4d6b-927b-af07d132f00a","","checklist-flat","not-started","ITR 012 Hot Water Service","checklist-flat","FALSE","FALSE","Site QA","Commissioning","HWS","Ground","Zone 5"
"a9b4c58d-7ef6-54d1-b185-c2910162392e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 5","All works to be set out as per approved IFC drawings. Works set out to Drawing No."
"11884822-2349-5dbc-bafb-982c08b15524","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 5","All pipe work to be as per specifications & AS3500.2.2015 or alternatively approved and appropriately sized"
"d3c7ded4-05e2-51f3-b33d-87af822d836c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 5","All pipework to be tested in accordance to specifications and requirements namely 1500 kPA for 30 minutes"
"70215443-7770-51df-b511-3888ab327f3e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 5","Ensure all excess material is removed from work area & leave clean & tidy"
"1ed735ff-fea5-43f5-a6e4-35e9126f6907","","checklist-flat","not-started","ITR 012 Hot Water Service","checklist-flat","FALSE","FALSE","Site QA","Commissioning","HWS","Ground","Zone 6"
"79762967-de1a-5165-99b8-b4c6188350e1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 6","All works to be set out as per approved IFC drawings. Works set out to Drawing No."
"125e743f-e520-575e-ab49-7825fa2f51f4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 6","All pipe work to be as per specifications & AS3500.2.2015 or alternatively approved and appropriately sized"
"b4cacb5c-d42e-5d0c-a1f8-0c76efdcd354","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 6","All pipework to be tested in accordance to specifications and requirements namely 1500 kPA for 30 minutes"
"2cd03d1d-d278-51e9-9fca-f1769c079adb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 6","Ensure all excess material is removed from work area & leave clean & tidy"
"92539985-16f3-40c7-8701-79b66a544199","","checklist-flat","not-started","ITR 012 Hot Water Service","checklist-flat","FALSE","FALSE","Site QA","Commissioning","HWS","Ground","Zone 7"
"96e96524-c741-54bd-b41b-0e22eea64e0d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 7","All works to be set out as per approved IFC drawings. Works set out to Drawing No."
"e9d94702-df7b-5980-ba23-122f0de63dcb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 7","All pipe work to be as per specifications & AS3500.2.2015 or alternatively approved and appropriately sized"
"749438dc-1d4d-577c-a496-22de87a4b634","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 7","All pipework to be tested in accordance to specifications and requirements namely 1500 kPA for 30 minutes"
"3200350d-4992-5ef5-9edd-cad44c690a6b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 7","Ensure all excess material is removed from work area & leave clean & tidy"
"590ceb19-80ed-4848-ab5c-1c2e17a8235d","","checklist-flat","not-started","ITR 012 Hot Water Service","checklist-flat","FALSE","FALSE","Site QA","Commissioning","HWS","Ground","Zone 8"
"ea8e5e05-3b72-5f0d-af31-04a1d91ab832","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 8","All works to be set out as per approved IFC drawings. Works set out to Drawing No."
"7b1bbddb-ddef-550f-ba70-87fcbc37627a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 8","All pipe work to be as per specifications & AS3500.2.2015 or alternatively approved and appropriately sized"
"58fcc83a-8da6-572b-afda-00d662d968fc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 8","All pipework to be tested in accordance to specifications and requirements namely 1500 kPA for 30 minutes"
"f43c78c1-da07-59f5-9370-80c8548683c1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 8","Ensure all excess material is removed from work area & leave clean & tidy"
"f820ee3e-e8ff-4be3-9b99-a4902fc1330b","","checklist-flat","not-started","ITR 012 Hot Water Service","checklist-flat","FALSE","FALSE","Site QA","Commissioning","HWS","Ground","Zone 9"
"b9a6a097-04d1-5827-a57c-88031eef0c85","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 9","All works to be set out as per approved IFC drawings. Works set out to Drawing No."
"048accd2-b71f-5b7c-9814-4c6362a5f479","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 9","All pipe work to be as per specifications & AS3500.2.2015 or alternatively approved and appropriately sized"
"72b0da26-6c38-5db8-8a12-ffd40f66d336","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 9","All pipework to be tested in accordance to specifications and requirements namely 1500 kPA for 30 minutes"
"044adcda-4bfa-594a-8be4-f14c74cb3442","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 9","Ensure all excess material is removed from work area & leave clean & tidy"
"2d18a44a-a97d-4a38-b4b9-2ceb43834725","","checklist-flat","not-started","ITR 012 Hot Water Service","checklist-flat","FALSE","FALSE","Site QA","Commissioning","HWS","Ground","Zone 10"
"161c1da8-dc4d-57a4-87d5-58d00ff344f2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 10","All works to be set out as per approved IFC drawings. Works set out to Drawing No."
"a474f3bb-8295-5d15-903e-5b4e6197d0f3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 10","All pipe work to be as per specifications & AS3500.2.2015 or alternatively approved and appropriately sized"
"921200ea-cc2c-5daf-b875-d671a4d24235","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 10","All pipework to be tested in accordance to specifications and requirements namely 1500 kPA for 30 minutes"
"04dc6aa8-eda8-5eb3-8272-614cb943ce90","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 10","Ensure all excess material is removed from work area & leave clean & tidy"
"68afaf4c-43bf-4fff-8a88-c61d6fe8bfa1","","checklist-flat","not-started","ITR 012 Hot Water Service","checklist-flat","FALSE","FALSE","Site QA","Commissioning","HWS","Ground","Zone 11"
"a208161f-ebb7-5ab9-bcea-e67ade1c85e6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 11","All works to be set out as per approved IFC drawings. Works set out to Drawing No."
"65601905-6721-57d7-9c2e-377ee1050b92","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 11","All pipe work to be as per specifications & AS3500.2.2015 or alternatively approved and appropriately sized"
"b1c54a4e-57b3-5940-bd47-44529546153f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 11","All pipework to be tested in accordance to specifications and requirements namely 1500 kPA for 30 minutes"
"90e152b4-0dcb-5bee-90ba-ed18cfef13cd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Ground","Zone 11","Ensure all excess material is removed from work area & leave clean & tidy"
"9743efca-8d09-4c67-a089-94d96093ec13","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","HWS","Level 1"
"30502551-676f-4cff-b54c-3fbed1f2f4ea","","checklist-flat","not-started","ITR 012 Hot Water Service","checklist-flat","FALSE","FALSE","Site QA","Commissioning","HWS","Level 1","Zone 1"
"04a01427-ee25-555f-af56-40d368fd7547","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 1","All works to be set out as per approved IFC drawings. Works set out to Drawing No."
"ee337510-b787-5dce-b666-b56082c68b9d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 1","All pipe work to be as per specifications & AS3500.2.2015 or alternatively approved and appropriately sized"
"f138ce54-ec35-5b6e-af24-ff8f1d7bc83f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 1","All pipework to be tested in accordance to specifications and requirements namely 1500 kPA for 30 minutes"
"361ee5f3-5f35-5587-bf22-0fd47f437b87","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 1","Ensure all excess material is removed from work area & leave clean & tidy"
"8eeace1d-2b7e-41cb-ad1f-33b0c696fee1","","checklist-flat","not-started","ITR 012 Hot Water Service","checklist-flat","FALSE","FALSE","Site QA","Commissioning","HWS","Level 1","Zone 2"
"f19ae81d-7de9-535a-894e-ce10bc397df5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 2","All works to be set out as per approved IFC drawings. Works set out to Drawing No."
"4877da61-6a88-5c7d-a7a8-aa0875de0bb4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 2","All pipe work to be as per specifications & AS3500.2.2015 or alternatively approved and appropriately sized"
"eaff45fe-b7d2-5480-aa1d-5f3411e90f34","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 2","All pipework to be tested in accordance to specifications and requirements namely 1500 kPA for 30 minutes"
"68a54fea-68db-539b-be85-f292c3b335ce","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 2","Ensure all excess material is removed from work area & leave clean & tidy"
"ccba2f7f-cc8d-40d1-bec5-e6c0111b4ef7","","checklist-flat","not-started","ITR 012 Hot Water Service","checklist-flat","FALSE","FALSE","Site QA","Commissioning","HWS","Level 1","Zone 3"
"30699c94-24a0-560d-9254-82c5bf491c98","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 3","All works to be set out as per approved IFC drawings. Works set out to Drawing No."
"0509a9f0-0e2f-5b0c-ab7f-364e5f2d33fb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 3","All pipe work to be as per specifications & AS3500.2.2015 or alternatively approved and appropriately sized"
"78e13272-9432-5526-871e-cad7a33ec5aa","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 3","All pipework to be tested in accordance to specifications and requirements namely 1500 kPA for 30 minutes"
"66e305c6-864f-51bf-a620-61d7c9d56f6e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 3","Ensure all excess material is removed from work area & leave clean & tidy"
"1633f1c0-d811-468a-a465-9a89821dd735","","checklist-flat","not-started","ITR 012 Hot Water Service","checklist-flat","FALSE","FALSE","Site QA","Commissioning","HWS","Level 1","Zone 4"
"db67fcc5-0af3-51ae-9184-ed620acffe10","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 4","All works to be set out as per approved IFC drawings. Works set out to Drawing No."
"b4f08b34-3e81-594b-899a-62741eea9c00","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 4","All pipe work to be as per specifications & AS3500.2.2015 or alternatively approved and appropriately sized"
"b1c6c387-9e42-5833-9569-5471dc8ccfeb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 4","All pipework to be tested in accordance to specifications and requirements namely 1500 kPA for 30 minutes"
"03c51062-945f-5286-b103-849c8cd22af7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 4","Ensure all excess material is removed from work area & leave clean & tidy"
"5018e1b9-9220-4b27-a373-332956b9af80","","checklist-flat","not-started","ITR 012 Hot Water Service","checklist-flat","FALSE","FALSE","Site QA","Commissioning","HWS","Level 1","Zone 5"
"54347dc6-b93f-539d-82a9-b97bdf9bb9d0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 5","All works to be set out as per approved IFC drawings. Works set out to Drawing No."
"cd6fa553-c1e8-55e8-a67c-e43e65c37d44","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 5","All pipe work to be as per specifications & AS3500.2.2015 or alternatively approved and appropriately sized"
"72dd83a5-fcea-5e75-bf2e-93add268cc13","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 5","All pipework to be tested in accordance to specifications and requirements namely 1500 kPA for 30 minutes"
"36392d34-1408-5cb4-9341-31c21b9ebb48","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 5","Ensure all excess material is removed from work area & leave clean & tidy"
"e7f23a3e-bc60-4e6b-908b-5cd72b569d2a","","checklist-flat","not-started","ITR 012 Hot Water Service","checklist-flat","FALSE","FALSE","Site QA","Commissioning","HWS","Level 1","Zone 6"
"354b0118-7c68-5959-b9ec-8a5673b75d05","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 6","All works to be set out as per approved IFC drawings. Works set out to Drawing No."
"3eb0de89-e06f-5c07-b7b0-166bfb3765e8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 6","All pipe work to be as per specifications & AS3500.2.2015 or alternatively approved and appropriately sized"
"14e2040f-dcb4-5159-9a74-ac0b5c10014c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 6","All pipework to be tested in accordance to specifications and requirements namely 1500 kPA for 30 minutes"
"12431843-1900-5bbd-baa7-dda3688790a8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 6","Ensure all excess material is removed from work area & leave clean & tidy"
"ca3d3a8e-2328-4f60-b55b-f671fc8a16f9","","checklist-flat","not-started","ITR 012 Hot Water Service","checklist-flat","FALSE","FALSE","Site QA","Commissioning","HWS","Level 1","Zone 7"
"86523c0c-b2fc-5fbd-8089-6ec731a4c834","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 7","All works to be set out as per approved IFC drawings. Works set out to Drawing No."
"f055c827-c5f9-50a5-949f-37d7feb4abba","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 7","All pipe work to be as per specifications & AS3500.2.2015 or alternatively approved and appropriately sized"
"27637209-7729-5139-aa28-9185540a5689","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 7","All pipework to be tested in accordance to specifications and requirements namely 1500 kPA for 30 minutes"
"d21da4f5-be1c-504d-841c-b9eb960b91d1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 7","Ensure all excess material is removed from work area & leave clean & tidy"
"7bda0035-acb0-4bc9-9ecb-8d43c7b36ad9","","checklist-flat","not-started","ITR 012 Hot Water Service","checklist-flat","FALSE","FALSE","Site QA","Commissioning","HWS","Level 1","Zone 8"
"b932e119-624d-56ea-8a08-738b8d6e04d9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","HWS","Level 1","Zone 8","All works to be set out as per approved IFC drawings. Works set out to Drawing No."
