"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a8632a2b-bad4-4ac4-824e-4f867bdbc0fd","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1"
"a58046c1-1195-40b1-9d90-fa33c0a008ba","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1","Ryman"
"2eb6e5aa-8642-4601-badd-aa3dc3fe1c18","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1","Consultants"
"c2412fb5-7ae2-4684-bf9b-e984ab4c7ef6","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1","Consultants","Mitchell Vranjes"
"e4e08e4a-a685-4889-84da-5895eb870933","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Tower Crane TC1","Consultants","Mitchell Vranjes","Site Visit Reports"
"57bee4a3-a678-4edf-892a-5699e5a55f51","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Tower Crane TC1","Consultants","Mitchell Vranjes","Site Visit Reports","2022"
"8487e0d5-31d2-48d8-a903-231b7fab439d","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Level 1 Pre Line, Post Line","Apartment 133"
"90d50bed-cedb-4465-bfee-78422f828d42","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Level 1 Pre Line, Post Line","Apartment 134"
"d002774b-0a05-4380-a51c-34519939aadf","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Level 1 Pre Line, Post Line","Apartment 135"
"a8d1bd11-061f-422f-b71c-21e3a5bb0090","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Level 1 Pre Line, Post Line","Apartment 136"
"8f19a779-6157-4111-8197-75e606c23637","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Level 1 Pre Line, Post Line","Lift Common Area"
"a4ea9e47-342f-4dd9-b5d1-6045c7c7b291","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Level 1 Pre Line, Post Line","Corridor Area A (Above Garage)"
"33965121-5c10-467e-98d8-e2762050fab2","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Level 1 Pre Line, Post Line","Corridor Area B"
"71f88e85-9434-4b92-a388-efc7d22114b3","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Level 1 Pre Line, Post Line","Stair Well Area"
"91ef0899-05ae-45a0-99eb-bc89ae384d87","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Façade"
"2b938144-b8d1-4bcb-9e2f-62300ad997c3","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Façade","Main Nth Road (West) Elevation"
"fe471d79-97fa-44f3-852d-e46dee996a47","","checklist-sectioned","not-started","ITP - R - Apartment Facade (per elevation/grid)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Façade","Main Nth Road (West) Elevation","GL Garage Area End (North)"
"88736aab-7474-4c4c-b6f4-180b1c52b4bb","","checklist-sectioned","not-started","ITP - R - Apartment Facade (per elevation/grid)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Façade","Main Nth Road (West) Elevation","GL Residential Area End (South)"
"52eb45ed-cb97-4a74-85db-6539eeb48ab6","","checklist-sectioned","not-started","ITP - R - Apartment Facade (per elevation/grid)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Façade","Main Nth Road (West) Elevation","L1 Above Garage Area End (North)"
"6fd3e475-6650-4520-a12f-5c2d20fd1d3f","","checklist-sectioned","not-started","ITP - R - Apartment Facade (per elevation/grid)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Façade","Main Nth Road (West) Elevation","L1 Residential Area End (South)"
"e431a27d-97ec-4ee2-8def-215e7fecf8ac","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Façade","Main Entrance (East) Elevation"
"328fdcae-3dd0-4f6d-ba58-95979b79e318","","checklist-sectioned","not-started","ITP - R - Apartment Facade (per elevation/grid)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Façade","Main Entrance (East) Elevation","GL Garage Area End (North)"
"677111a7-7d9d-4242-b534-b5fa93710665","","checklist-sectioned","not-started","ITP - R - Apartment Facade (per elevation/grid)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Façade","Main Entrance (East) Elevation","GL Residential Area End (South)"
"fa5a1a45-e1ae-43a9-a7e3-01c38af38485","","checklist-sectioned","not-started","ITP - R - Apartment Facade (per elevation/grid)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Façade","Main Entrance (East) Elevation","L1 Above Garage Area End (North)"
"696ed82e-82ca-45bb-8c18-3e8b7d343ace","","checklist-sectioned","not-started","ITP - R - Apartment Facade (per elevation/grid)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Façade","Main Entrance (East) Elevation","L1 Residential Area End (South)"
"9b5893d9-8620-4d33-85c6-644cc8cf7780","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Façade","Garage Entrance (North) Elevation"
"f1bc7c1c-57aa-4fce-a9c1-69d6098b5588","","checklist-sectioned","not-started","ITP - R - Apartment Facade (per elevation/grid)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Façade","Garage Entrance (North) Elevation","Ground Level"
"0c01d966-3dc9-42b1-ae7a-6bc710f0de32","","checklist-sectioned","not-started","ITP - R - Apartment Facade (per elevation/grid)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Façade","Garage Entrance (North) Elevation","Level 1"
"45db4ac3-2631-4c6c-868c-f52436b8a718","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Façade","South End Elevation"
"a70dfdfd-5d9c-437e-b0cb-a9e1b395d80a","","checklist-sectioned","not-started","ITP - R - Apartment Facade (per elevation/grid)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Façade","South End Elevation","Ground Level"
"c64fca18-eab3-4f22-9c4c-dd2ce116a217","","checklist-sectioned","not-started","ITP - R - Apartment Facade (per elevation/grid)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Façade","South End Elevation","Level 1"
"9092f566-9054-415f-ad3e-8f5caea1330f","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services"
"17617234-74f8-4680-b262-6ce7a638d3d4","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level"
"26ce6e76-e6fe-4488-82f2-fa9efdd124a6","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Apartment G25"
"42a89717-31e6-416e-a976-6af908880c8a","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Apartment G25","Fitout"
"f3cfa21f-1077-4e61-80c6-cdb8d96abcfd","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Apartment G25","Services"
"3600c646-6dd6-4c9d-bf13-c6fb0e863213","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Apartment G26"
"c440a49f-1d36-447f-8600-9d6a7fcdaa6a","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Apartment G26","Fitout"
"f49cd3f6-13a7-4828-897b-60db635212b7","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Apartment G26","Services"
"f08efc72-cf67-440b-bda9-2ee4bbfc843f","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Apartment G27"
"02ce9358-4616-4eaa-a07e-28c1972ce3ab","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Apartment G27","Fitout"
"7bf9c1fa-0c86-48cc-b9c8-e6b4047f295d","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Apartment G27","Services"
"10022d27-4aa1-4056-a84d-64d28f133169","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Apartment G28"
"61d48816-1086-4add-b3f7-8ed7dfecc454","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Apartment G28","Fitout"
"f50bda7b-743f-47d7-8fd4-92351f40c0c1","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Apartment G28","Services"
"fc5c4fdf-f7a4-4be7-92a2-5c823dd982e5","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Apartment G29"
"379d8c35-d7d6-48f7-908a-b8fa1a4a5c84","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Apartment G29","Fitout"
"77940d36-636d-48ca-a899-5d366f31af55","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Apartment G29","Services"
"9a6b1022-ea41-4607-816f-40808fedce48","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Apartment G30"
"259b8de5-1720-4b42-9d8a-adf0e8986e18","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Apartment G30","Fitout"
"c526016d-75ad-49e0-beb8-8c7421b4becf","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Apartment G30","Services"
"e612f03e-00aa-4b79-be0c-ef775e3ee6f2","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Entrance/Lift Common Area"
"cce2b140-8631-4e37-9728-12184fabeb61","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Entrance/Lift Common Area","Fitout"
"295c73a9-d3a9-42f3-bcac-c84928eddb17","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Entrance/Lift Common Area","Services"
"6972dc7c-e828-4276-8dd5-90d172ed1476","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Corridor Area B"
"e04613dc-abdf-4832-9d2a-24aebe53f2bb","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Corridor Area B","Fitout"
"0bbccf54-66d6-4209-a25c-7b527aafe33d","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Corridor Area B","Services"
"8eb9128f-4549-46c5-8832-f296c9579ff5","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Stair Well Area"
"52982da5-9029-46ee-8cdb-8b13cf67af25","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Stair Well Area","Fitout"
"e4d36643-95c2-41ba-aa6a-2f78ba996e0c","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Stair Well Area","Services"
"5b5875de-ba56-4473-9d7b-e2f1f0dbe9ba","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Valve Room"
"67f34e92-89a3-40e5-84d3-d2320525cb1c","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Valve Room","Fitout"
"17ea0189-2fc1-45e8-bf4d-1a0e160a4243","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Valve Room","Services"
"7ab52170-77a3-46e5-ad13-110356d496e3","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Comms Area Room"
"ca569c58-3619-4d2d-86f5-7e66df951064","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Comms Area Room","Fitout"
"68521154-9bee-40f9-92f4-0173ef57ae8a","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Comms Area Room","Services"
"5e665d6b-a896-4cb8-8f94-342896e4b181","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","MSB Room"
"8838a78f-86f9-4e20-bfd3-4439794822d4","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","MSB Room","Fitout"
"a9352724-7ba2-45ac-b2b7-72d2c43ed6d3","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","MSB Room","Services"
"97ded348-35d2-493d-983a-8ac33e1d0385","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Bin Room"
"3ecd77e0-3056-4f17-83db-8fb1f32661bd","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Bin Room","Fitout"
"73b18ffe-d166-4619-b0bc-13c099858115","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Bin Room","Services"
"85453492-3b4c-4172-8ab5-470c088827d8","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Mail Room"
"63471b1c-4ead-41b9-b5c0-83b1c8de4401","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Mail Room","Fitout"
"73111e91-e7dd-4a5d-8652-dd46e8b2a1d4","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Mail Room","Services"
"d203c4f8-c5f9-474a-86bb-53e973065acb","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Car Park Lobby Area"
"3e6ace75-1c81-4bef-98b8-4cf36db99aad","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Car Park Lobby Area","Fitout"
"82f0292a-9290-45e9-b3f5-0d93fa38eac2","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Ground Level","Car Park Lobby Area","Services"
"67f97e36-febe-4c18-8d00-06e24559fa32","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Level 1"
"8973a3e7-050a-4658-a85a-4b978200d6ba","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Level 1","Apartment 125"
"1bc6587e-5353-4373-aa4f-0dc680416587","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Level 1","Apartment 125","Fitout"
"db36acc4-096b-4140-ad71-f474d1e0cd07","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Level 1","Apartment 125","Services"
"00a804d2-5b0d-4b8d-b5ed-9aafa5e830eb","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Level 1","Apartment 126"
"641171ce-ca14-4e60-990a-6d8962bca1b4","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Level 1","Apartment 126","Fitout"
"3e71e5ee-a15b-4b3d-a4e2-7d2451a021fb","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Level 1","Apartment 126","Services"
"0cf96482-4b63-47c9-ab90-ce44ff7e2332","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Level 1","Apartment 127"
"f6e694af-b493-4ab0-8c56-1fe17ba15249","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Level 1","Apartment 127","Fitout"
"3cc32e5d-2351-408f-98d8-7832059695af","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Level 1","Apartment 127","Services"
"8c2f2c6e-59e7-4c93-ac69-e3cfaeb5a326","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Level 1","Apartment 128"
"41081536-77b4-41fa-a454-6cac210c8fdb","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Level 1","Apartment 128","Fitout"
"89aa8c2f-518a-4cc4-a0da-e7c3aaef84af","","checklist-sectioned","not-started","ITP - R - Services","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Level 1","Apartment 128","Services"
"4e45b96d-9023-4abc-9c0c-7fe132ee3917","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Level 1","Apartment 129"
"175517dc-854c-4bd4-bc51-e7272a7a86bf","","checklist-flat","not-started","7124fea81865824fefb4438fa8c50dda0ce78aba7a1208461778cc709ed985e2","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Apartment Fitout & Services","Level 1","Apartment 129","Fitout"
