"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9afc039c-8798-4426-9fe7-744bc0d2b885","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"51cbd7cc-eb28-45ac-9d6b-7ddb852b45df","","work-in-progress","","folder","TRUE","FALSE","Site QA","First Fix to Walls"
"dd398084-d752-40dd-a0af-a70e79ff988b","","work-in-progress","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)"
"da929228-4f0d-48e1-98a3-ac0940496278","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)","147.00.009 Whanau"
"6c7cb5f7-b46e-49ae-92ff-42f018c3ce81","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.110 Office – 1 Person","QA - HelRimu"
"e2a62bfa-c194-4d05-ac3b-96012cefeea3","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.110 Office – 1 Person","QA - Gilcom"
"1427b415-f89e-430d-937a-bf45cce5350a","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.110 Office – 1 Person","QA - Rauland"
"28adabe6-9896-429e-a21d-48c37f9958d9","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.110 Office – 1 Person","QA - Premier Fire"
"1464e9a1-d883-4f77-a7c1-a47aad011c35","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.110 Office – 1 Person","QA - Data Talk"
"bc3d4902-7f55-42fa-a3a7-240756fa4ceb","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.110 Office – 1 Person","QA - VAE"
"e4175657-478c-4133-93bf-be6f4b1f6de9","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.110 Office – 1 Person","QA - Alpha"
"2c4b191d-2f77-4a35-bb5e-8983217f8573","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.110 Office – 1 Person","QA - Contract Coatings"
"9a126a02-0edc-4460-8752-f0eb0fcdd87e","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.111 Office – 4 Person"
"b1583447-00e9-4d16-bb21-004c819c1632","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.111 Office – 4 Person","QA - LCL"
"5f5935bd-d3db-4fe6-a5e1-cbbe34324433","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.111 Office – 4 Person","QA - Hanlon Plumbing"
"96457ecf-9ac1-4708-9532-0b6b23da9327","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.111 Office – 4 Person","QA - HelRimu"
"32310989-a0ea-4fb8-8283-b176b1474bfe","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.111 Office – 4 Person","QA - Gilcom"
"bab3729b-dda1-4d4b-a1f3-26daffff5468","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.111 Office – 4 Person","QA - Rauland"
"7bc2cadc-1364-431b-9713-43b45b2cb4ac","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.111 Office – 4 Person","QA - Premier Fire"
"91fdb840-84ef-4889-9a05-e909c21d4fa5","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.111 Office – 4 Person","QA - Data Talk"
"ddfcdbcf-ad7d-443c-86c5-5ef61ce8b394","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.111 Office – 4 Person","QA - VAE"
"25d5f75f-c477-46e7-841e-05890f76697b","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.111 Office – 4 Person","QA - Alpha"
"5dbe658f-c740-43dd-ab2a-5699ab639d57","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.111 Office – 4 Person","QA - Contract Coatings"
"fddb9d1d-29c9-40da-8dca-f4210a8126bd","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.131 Southern Plant"
"10e16489-d475-4b96-ad55-15ae4c1916a1","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.131 Southern Plant","QA - LCL"
"a3b8eb56-a006-4e45-9172-8838cf802adf","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.131 Southern Plant","QA - Hanlon Plumbing"
"73bcd141-a55d-4be4-b0ac-13b4a2c6aab8","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.131 Southern Plant","QA - HelRimu"
"13cca899-44aa-4e68-b6e5-0379412e1819","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.131 Southern Plant","QA - Gilcom"
"08b9c72a-753e-4035-a558-6eaa79d9efa4","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.131 Southern Plant","QA - Rauland"
"70faeee9-2cf1-4e3c-8c7d-bae26b4b6d0e","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.131 Southern Plant","QA - Premier Fire"
"72f9cdb5-a02f-485d-8ca4-4b25ea60e73c","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.131 Southern Plant","QA - Data Talk"
"9fd1d3ff-9fd9-4127-9e8d-10593a6275d4","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.131 Southern Plant","QA - VAE"
"b08966b8-7c62-40eb-95fa-bd29a09c62b1","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.131 Southern Plant","QA - Alpha"
"f6aab58f-a1f6-4a6a-8e84-9cc508e8f52c","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.131 Southern Plant","QA - Contract Coatings"
