"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1dbd9579-0627-4161-a5be-97b51dc5a434","","checklist-flat","not-started","Job Details","checklist-flat","FALSE","FALSE","Job Details"
"3efc0035-5d84-5ec0-b10e-9d57fbeb8c6e","","checkpoint-status","not-started","Job Details:d77abe71-7fa7-44a9-a0b2-beddfce10d3d","","TRUE","TRUE","Job Details","Site Info"
"513eb315-5dd1-5208-8a5d-194c8f5e4313","","checkpoint-status","not-started","Job Details:4c1b1e66-3649-48be-9932-e42626eb09fe","","TRUE","TRUE","Job Details","latest drawings (attached or referenced)"
"fc4abf63-5bc7-5a67-b35c-ed6bda22648e","","checkpoint-status","not-started","Job Details:a3bf576b-4273-4550-8452-9926f64ffab4","","TRUE","TRUE","Job Details","Scope of Works Attached"
"ade8ae17-b30f-5d50-b3c2-1c20b7478560","","checkpoint-status","not-started","Job Details:1706b349-a47c-4624-b8bb-9383712c718a","","TRUE","TRUE","Job Details","Additional Pre-Start Docs (attached or referenced)"
"8571d065-619a-4b63-bc3c-214ae1c60127","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"f6d3fdc1-e2ed-485a-b5aa-7f86e3af81c5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Rough-In"
"19505227-12f5-4e00-a5cc-522ba15497f9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-In","Ground Floor"
"e3395677-8e1c-449a-9163-575f45939eb5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-In","Ground Floor","GEF-G"
"73a8a49c-809f-4564-89e4-5683f1d5d2df","","checklist-flat","not-started","Duct Installation Checklist [F]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Ground Floor","GEF-G","Duct Installation Checklist [F]"
"e2393866-3ace-5b59-8726-5537d7edc3c1","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:95857f40-6ab6-4acc-9189-f331494b7d81","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.02 (Residential Waste Room)","Fire Damper Checklist - Intumecent FD [K]","Signature (Builder Representative)"
"c83b7431-36d5-5085-ae3b-345137fc6c85","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:c3da627d-7e6d-43f6-8047-ae5a555254e8","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.02 (Residential Waste Room)","Fire Damper Checklist - Intumecent FD [K]","Pictures/Comments attached below"
"3b2e3e7c-3a9e-4455-abe6-5c8b015df32d","","checklist-flat","not-started","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Ground Floor","FD-G.02 (Residential Waste Room)","Sign Off"
"42fffb7f-9e06-58d6-b5f3-6f8cafd5ba2a","","checkpoint-status","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.02 (Residential Waste Room)","Sign Off","Sign-Off Completed as per below (Pass once complete)"
"8558dca9-17ac-5258-a5fb-b8886d4c9be3","","holdpoint","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795:3cc615b6-0f02-498b-af8e-36bdfa0b95b5","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.02 (Residential Waste Room)","Sign Off","Request Sign-Off(s) + Click to Add Signature(s)"
"069b1920-ad5e-443f-9ee6-d2f3958165ac","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Penetrations","Ground Floor","FD-G.03 (Bulky Waste)"
"c20e9ea2-5b43-45fb-b64f-8e6483269984","","checklist-flat","not-started","Fire Damper Checklist - Intumecent FD [K]","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Ground Floor","FD-G.03 (Bulky Waste)","Fire Damper Checklist - Intumecent FD [K]"
"db3d5140-c199-52f8-97a5-2f1df3d27674","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:0dd07bc2-75ee-4869-9370-0aee73ca48c0","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.03 (Bulky Waste)","Fire Damper Checklist - Intumecent FD [K]","Fire damper is mechanically fixed to the casing with min 1 screw per side and min 200mm spacing betwwen screws"
"f43a250c-8d58-54be-a426-3f832ce3b38e","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:29935feb-a583-4457-877e-e2d4f854ae7e","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.03 (Bulky Waste)","Fire Damper Checklist - Intumecent FD [K]","Penetration details have been captured"
"bdc8aa1c-a504-52b0-9258-2baa48e11e7b","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:06411014-09d1-4bc6-bc7e-2843def6894e","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.03 (Bulky Waste)","Fire Damper Checklist - Intumecent FD [K]","Gaps between the fire damper and wall no greater than 25mm and is filled with Killargo Intumescent Sealant with no cracking visible"
"9c677dd3-a9da-56c5-b1c7-32e5dc112aa9","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:c8932aef-d7bd-4c9c-8af4-7fb20d95cabd","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.03 (Bulky Waste)","Fire Damper Checklist - Intumecent FD [K]","Killargo fire rated mastic has been applied to entire perimeter of fire damper cell on both sides. No evidence of cracking."
"b88bd17f-eda2-511e-aa67-630959aa9bb3","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:977ea04f-e808-44b1-9ef5-24f532e55a32","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.03 (Bulky Waste)","Fire Damper Checklist - Intumecent FD [K]","Casing perimeter is sealed with Killargo intumescent sealant. No evidence of cracking."
"10e2056e-5b26-5583-a7c5-57d1475d09f1","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:7b7cd179-4dc7-41ec-99dc-3dcc98ec1d1d","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.03 (Bulky Waste)","Fire Damper Checklist - Intumecent FD [K]","Sheet metal thickness is 0.7mm or greater."
"1f7b7ac1-1519-548e-846d-6ec112a055d7","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:60126a8d-62a2-4754-85eb-1a4b185381ed","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.03 (Bulky Waste)","Fire Damper Checklist - Intumecent FD [K]","Ductwork is connected to either side of the casing with nylon bolts on the flanges as per the AS1682.2 break away joint method. Bolts do not exceed an 8mm diameter."
"42216c3a-0c6c-5688-8910-5d9d45ed6411","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:69780f01-6ea3-4f9e-b1a4-348b7a8ba04b","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.03 (Bulky Waste)","Fire Damper Checklist - Intumecent FD [K]","Access panel is provided to conveniently access fire damper for visual and/or maintenance inspections."
"04197ccd-49c4-5969-9e19-0070038ebcda","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:a801c23a-2454-4fff-ab3d-5eff846c1645","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.03 (Bulky Waste)","Fire Damper Checklist - Intumecent FD [K]","Fire damper labelling in accordance with AS1682.2 has been placed and clearly identifies the fire damper"
"a9c9c66c-4cc5-5843-95cd-879f2d92666c","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:11eb1458-0d49-4dc8-b30f-b07981a2c67f","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.03 (Bulky Waste)","Fire Damper Checklist - Intumecent FD [K]","Pictures attached"
"01cf3e02-9e1b-5320-96b1-b6dce595518f","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:0883cc35-a73a-4149-88ae-1e63804bb9a7","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.03 (Bulky Waste)","Fire Damper Checklist - Intumecent FD [K]","Signature (Contract/Subcontractor Assessor)"
"8f2da6ca-667b-57fc-8000-e7bf83595cb9","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:95857f40-6ab6-4acc-9189-f331494b7d81","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.03 (Bulky Waste)","Fire Damper Checklist - Intumecent FD [K]","Signature (Builder Representative)"
"a5d66a67-1752-5e14-bb30-3bb45f6db465","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:c3da627d-7e6d-43f6-8047-ae5a555254e8","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.03 (Bulky Waste)","Fire Damper Checklist - Intumecent FD [K]","Pictures/Comments attached below"
"f4d4763d-8a15-471f-8616-e60613e70654","","checklist-flat","not-started","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Ground Floor","FD-G.03 (Bulky Waste)","Sign Off"
"5eb8c2e0-c3a8-5a8e-928a-985cc39c7ac2","","checkpoint-status","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.03 (Bulky Waste)","Sign Off","Sign-Off Completed as per below (Pass once complete)"
"a2c5d539-00a9-5206-9885-3bb3c4bd00e0","","holdpoint","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795:3cc615b6-0f02-498b-af8e-36bdfa0b95b5","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.03 (Bulky Waste)","Sign Off","Request Sign-Off(s) + Click to Add Signature(s)"
"db61f89e-3d90-4ee2-a01b-0d743f614d65","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Penetrations","Ground Floor","FD-G.04 (Main Switch Room)"
"399e142b-a77a-4960-bee7-d57ad6a6c66a","","checklist-flat","not-started","Fire Damper Checklist - Intumecent FD [K]","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Ground Floor","FD-G.04 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]"
"953cac90-9177-5562-8376-6a55a0546613","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:0dd07bc2-75ee-4869-9370-0aee73ca48c0","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.04 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Fire damper is mechanically fixed to the casing with min 1 screw per side and min 200mm spacing betwwen screws"
"4fc6874f-7adc-5b2c-b257-7ae0c107f931","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:29935feb-a583-4457-877e-e2d4f854ae7e","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.04 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Penetration details have been captured"
"52383c44-7d88-599d-86ba-3d5a1a9c6085","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:06411014-09d1-4bc6-bc7e-2843def6894e","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.04 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Gaps between the fire damper and wall no greater than 25mm and is filled with Killargo Intumescent Sealant with no cracking visible"
"a1285435-bd1b-5f68-98de-067498beacf3","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:c8932aef-d7bd-4c9c-8af4-7fb20d95cabd","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.04 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Killargo fire rated mastic has been applied to entire perimeter of fire damper cell on both sides. No evidence of cracking."
"d3cd1940-fd53-520b-ada8-b6f6eb201b35","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:977ea04f-e808-44b1-9ef5-24f532e55a32","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.04 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Casing perimeter is sealed with Killargo intumescent sealant. No evidence of cracking."
"2e67b506-ba5a-51dd-9174-9ffc523df3b3","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:7b7cd179-4dc7-41ec-99dc-3dcc98ec1d1d","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.04 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Sheet metal thickness is 0.7mm or greater."
"a87bc7d6-c3eb-5d47-8674-8eb6823451c7","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:60126a8d-62a2-4754-85eb-1a4b185381ed","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.04 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Ductwork is connected to either side of the casing with nylon bolts on the flanges as per the AS1682.2 break away joint method. Bolts do not exceed an 8mm diameter."
"cb29a518-7ec4-500a-899f-d92c3ed2abd8","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:69780f01-6ea3-4f9e-b1a4-348b7a8ba04b","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.04 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Access panel is provided to conveniently access fire damper for visual and/or maintenance inspections."
"d423ee49-c829-5b03-80d3-d6d8acea99b0","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:a801c23a-2454-4fff-ab3d-5eff846c1645","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.04 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Fire damper labelling in accordance with AS1682.2 has been placed and clearly identifies the fire damper"
"963d8c60-b29c-5542-b796-56876d72fab7","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:11eb1458-0d49-4dc8-b30f-b07981a2c67f","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.04 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Pictures attached"
"2d0bebe1-bbf4-5493-b544-4270710cfd0f","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:0883cc35-a73a-4149-88ae-1e63804bb9a7","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.04 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Signature (Contract/Subcontractor Assessor)"
"0deebcec-4be7-54ff-bf6b-f396448aef16","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:95857f40-6ab6-4acc-9189-f331494b7d81","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.04 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Signature (Builder Representative)"
"590ce804-9295-50f4-8254-0d3915f4b599","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:c3da627d-7e6d-43f6-8047-ae5a555254e8","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.04 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Pictures/Comments attached below"
"82bda9b0-23e3-4e6d-a3c3-872aa52c6c3a","","checklist-flat","not-started","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Ground Floor","FD-G.04 (Main Switch Room)","Sign Off"
"48e7d381-16a1-5bd3-b1c9-83878aa09307","","checkpoint-status","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.04 (Main Switch Room)","Sign Off","Sign-Off Completed as per below (Pass once complete)"
"5d721d84-ecfb-5678-9f5d-90e9ca528ffd","","holdpoint","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795:3cc615b6-0f02-498b-af8e-36bdfa0b95b5","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.04 (Main Switch Room)","Sign Off","Request Sign-Off(s) + Click to Add Signature(s)"
"b418584d-e7c7-4f62-ae8e-840623ff1375","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Penetrations","Ground Floor","FD-G.05 (Main Switch Room)"
"8ebe5724-2533-4f80-9b02-e6f06b9b2d20","","checklist-flat","not-started","Fire Damper Checklist - Intumecent FD [K]","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Ground Floor","FD-G.05 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]"
"9718fce7-cbb7-52ec-bd17-fd7b2b8ddb41","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:0dd07bc2-75ee-4869-9370-0aee73ca48c0","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.05 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Fire damper is mechanically fixed to the casing with min 1 screw per side and min 200mm spacing betwwen screws"
"9ddbc36f-3f3d-57a4-b9cb-02895dc4989a","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:29935feb-a583-4457-877e-e2d4f854ae7e","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.05 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Penetration details have been captured"
"6ac29e0a-3869-5de9-9629-f8927858e331","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:06411014-09d1-4bc6-bc7e-2843def6894e","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.05 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Gaps between the fire damper and wall no greater than 25mm and is filled with Killargo Intumescent Sealant with no cracking visible"
"58814638-91ef-5d8c-9572-9cb5fec4b015","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:c8932aef-d7bd-4c9c-8af4-7fb20d95cabd","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.05 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Killargo fire rated mastic has been applied to entire perimeter of fire damper cell on both sides. No evidence of cracking."
"32ec07c2-cffa-5fc4-b4de-f264acd85b04","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:977ea04f-e808-44b1-9ef5-24f532e55a32","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.05 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Casing perimeter is sealed with Killargo intumescent sealant. No evidence of cracking."
"d44dedf0-a5d7-5fe2-8b23-188fa89737fc","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:7b7cd179-4dc7-41ec-99dc-3dcc98ec1d1d","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.05 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Sheet metal thickness is 0.7mm or greater."
"69c3655c-130d-5824-9010-ca549970315c","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:60126a8d-62a2-4754-85eb-1a4b185381ed","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.05 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Ductwork is connected to either side of the casing with nylon bolts on the flanges as per the AS1682.2 break away joint method. Bolts do not exceed an 8mm diameter."
"62af3380-b022-5053-833c-aff08b8edcb3","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:69780f01-6ea3-4f9e-b1a4-348b7a8ba04b","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.05 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Access panel is provided to conveniently access fire damper for visual and/or maintenance inspections."
"084eb88f-3823-5b18-a389-41ecce1c10a0","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:a801c23a-2454-4fff-ab3d-5eff846c1645","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.05 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Fire damper labelling in accordance with AS1682.2 has been placed and clearly identifies the fire damper"
"9cfbae6a-29dd-5be6-bbc7-c74fe533543b","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:11eb1458-0d49-4dc8-b30f-b07981a2c67f","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.05 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Pictures attached"
"fd85b589-f2a8-5a70-92d4-299c473422bf","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:0883cc35-a73a-4149-88ae-1e63804bb9a7","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.05 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Signature (Contract/Subcontractor Assessor)"
"3ccb68e1-d2fc-535a-bb57-deb7447b61e7","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:95857f40-6ab6-4acc-9189-f331494b7d81","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.05 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Signature (Builder Representative)"
"cb99bf29-86a3-5375-95c6-88e4e6b0b71a","","checkpoint-status","not-started","Fire Damper Checklist - Intumecent FD [K]:c3da627d-7e6d-43f6-8047-ae5a555254e8","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.05 (Main Switch Room)","Fire Damper Checklist - Intumecent FD [K]","Pictures/Comments attached below"
"bbb6cbf3-6eaa-4872-9272-14ff313e20bf","","checklist-flat","not-started","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Ground Floor","FD-G.05 (Main Switch Room)","Sign Off"
"b9c035d9-95d4-5ca6-9990-13463093ea20","","checkpoint-status","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.05 (Main Switch Room)","Sign Off","Sign-Off Completed as per below (Pass once complete)"
"c8bd2fbe-a9f1-5948-ae5c-013fd84f572c","","holdpoint","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795:3cc615b6-0f02-498b-af8e-36bdfa0b95b5","","TRUE","TRUE","Site QA","Penetrations","Ground Floor","FD-G.05 (Main Switch Room)","Sign Off","Request Sign-Off(s) + Click to Add Signature(s)"
"8f8dabbb-23e9-4e2b-a83e-533be75e0fff","","folder-normal","not-started","","step","TRUE","FALSE","OH&S"
"55ee3e5d-e7cd-408c-b20f-db77ef34e69d","","checklist-flat","not-started","Prestart OH&S Documents","checklist-flat","FALSE","FALSE","OH&S","Prestart OH&S Documents"
