"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b590e46f-b13b-4737-b81d-3eecc117debc","","folder-normal","","","step","TRUE","FALSE","Project Build QA"
"8a65bdcd-b88a-494d-8302-3be554a93433","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure"
"24129d55-064f-4402-8be0-5ffadeca82f7","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Sub Structure"
"0e417027-11f9-4cfc-804c-1210bc1ac0b2","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Sub Structure","Demolition"
"974004a3-adec-47f8-a666-2e338428edd7","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Weekly Safety Audits 2023","MAY 23"
"02efe715-664a-44c4-96e9-40f3b6aba762","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","MAY 23","Date:: 06 May 2023"
"a1992faa-f243-4c04-9776-91b22fdc55ff","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","MAY 23","Date: 13 May 2023"
"30a4f093-5c0d-497b-857f-f32ccc4b5777","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","MAY 23","Date: 20 May 2023"
"e86a86f0-a183-4778-b4c4-329152ca0c9c","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Weekly Safety Audits 2023","JUN 23"
"29746b85-bdf1-4a49-844c-d03955eedace","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","JUN 23","Date: 10 June 2023"
"2d7431df-257a-4d3f-9093-858ba331169d","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","JUN 23","Date: 17 June 2023"
"217b9271-f04f-4c21-8992-4ec92ef8d895","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","JUN 23","Date: 24 June 2023"
"ca06eea1-95b1-4d48-93bd-d8ad804b3a67","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Weekly Safety Audits 2023","JUL 23"
"cb69387d-7ace-4fda-b1ae-63be0c6bb797","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","JUL 23","H&S - Safari Weekly Safety Audit 08 July 2023"
"9cafd983-b3f1-43b8-9e2d-b6746d9cd881","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","JUL 23","H&S - Safari Weekly Safety Audit 15 July 2023"
"5c3a7ea4-ee9a-47dd-a0d3-76987364ef2a","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","JUL 23","H&S - Safari Weekly Safety Audit 22 July 2023"
"8926abb1-3896-49cd-9ac9-c4cef09d4ce5","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","JUL 23","H&S - Safari Weekly Safety Audit 29 July 2023"
"2c299302-9eed-4b44-bccc-e54c772ab152","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Weekly Safety Audits 2023","AUG 23"
"5a9e1ee3-ef96-42f9-a774-3d34f6a9d004","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","AUG 23","H&S - Safari Weekly Safety Audit 05 August 2023"
"541ed97b-4927-417b-90e0-3ad0dc670c27","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","AUG 23","H&S - Safari Weekly Safety Audit 12 August 2023"
"c9c79395-e617-443e-9b0f-c2b3aa4901f3","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","AUG 23","H&S - Safari Weekly Safety Audit 19 August 2023"
"030c0aa3-6a14-4b64-b2bf-5699dfea600a","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","AUG 23","H&S - Safari Weekly Safety Audit 26 August 2023"
"b677ccff-f6ee-4c48-9edf-4377844e8c70","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Weekly Safety Audits 2023","SEPT 23"
"62031cc8-cae3-44b4-9a7b-d2a925d0e23c","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","SEPT 23","H&S - Safari Weekly Safety Audit 09 September 2023"
"8c73003e-5979-4901-aa53-c5c252786f18","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","SEPT 23","H&S - Safari Weekly Safety Audit 23 September 2023"
"1a663c1d-4061-484b-937d-ee4f169da169","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Weekly Safety Audits 2023","OCT 23"
"c14f9a37-380b-4ba7-b76a-246c25a69c5b","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","OCT 23","H&S - Safari Weekly Safety Audit  07 October 2023"
"bf0be3d4-8503-4e81-99df-a4452f182c6c","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","OCT 23","H&S - Safari Weekly Safety Audit 14 October 2023"
"e44989ee-7c81-44f3-bd28-073ba9308f41","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","OCT 23","H&S - Safari Weekly Safety Audit 21.October 2023"
"7c589cd5-f23c-4556-a435-d5b734349a01","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","OCT 23","H&S - Safari Weekly Safety Audit 28 October 2023"
"0ecbb183-7207-4138-b291-7f61db3c72cd","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Weekly Safety Audits 2023","NOV 23"
"30f6965d-28a6-4afe-928f-f81cac03aca4","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","NOV 23","H&S - Safari Weekly Safety Audit 4th November 2023"
"e6f586db-0d06-4490-8df2-e49017bf326c","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","NOV 23","H&S - Safari Weekly Safety Audit 11 November 2023"
"d2d898ff-5da2-40cf-9ba2-96aaaec7226e","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","NOV 23","H&S - Safari Weekly Safety Audit 18 November 2023"
"f4a3552d-d70f-4d7a-8276-5c20fb0b4a8e","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","NOV 23","H&S - Safari Weekly Safety Audit 25 November 2023"
"681bf8b4-5f63-48f4-b2f6-bf77198bd385","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Weekly Safety Audits 2023","DEC 23"
"fd1ced8d-c3f6-4431-82be-b4076be20da1","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","DEC 23","H&S - Safari Weekly Safety Audit 09 December 2023"
"0dc6e6b8-4a3d-4318-a80e-db9b3ad84e0e","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","DEC 23","H&S - Safari Weekly Safety Audit 16 December 2023"
"134a0f05-fc7d-4db2-a3e8-a2bba6b79ab8","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Monthly Safety Audits 2023"
"cd8020f6-3bc3-4e64-a486-3939f6175957","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Monthly Safety Audits 2023","JAN 23"
"6ef3c566-87d4-4ce9-a764-aa1bef99e259","","checklist-sectioned","","87546014d45cf37b0fe596bf002e8e685acb33a1d2b9b428e5f058b0a616e70f","checklist","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","JAN 23","Date: 31 JAN 23"
"01ca2bdd-ec41-4776-8e3b-d7d235bfd13b","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23"
"8d4b8834-2723-4a1c-b3a5-46be12cbaabe","folder-progress has incorrect meta.stepType checklist-sectioned","folder-progress","","","checklist","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023"
"3365ffb8-95f8-56bc-8e2c-3b559f74b9cf","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","c3fe9d97e63eefa50701b77d23a1eed4cc98b99c69e98acee99cf966baadcfbb","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","ADMINISTRATION - Main Contractor"
"3392ebe1-eb2c-57c0-9fa2-ecb844d7e8e0","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","5c79300a8c4306b01b50f316bfc8386e68536a34cc2b591c7d008fc063ef3880","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","ADMINISTRATION - Subcontractors"
"ec17ae36-236a-51da-9b02-5a917ed8e6a2","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","de8762a5f0128f7e6e88669e99feb42234813e8df1ae5d0cb4e618d70b8d5066","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","FACILITIES"
"d298d172-ea0e-5e27-88b2-8daa00fb660b","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","b7c6080474880301aa044e70d64b0f82ccf791c41540fe1ad93d075e5f1ca9f7","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","HOUSEKEEPING"
"0b0e6cfb-c886-5a4b-a20c-a9a0b4065ee8","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","ae9af7ba000c723a977390c07806b184a4676704fe9cd928813cc00e597402ec","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","PERSONAL PROTECTIVE EQUIPMENT (PPE)"
"bfc9f723-9e0a-50f8-b327-4f51e1fbfcb7","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","75eea059891299a501756c8e744dc6fdaf1d109e934fdbefcff78b461b8d3c97","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","EXCAVATIONS AND TRENCHES"
"fbd2273a-8fe3-5ec0-9cf1-6026b59f378e","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","97cf16a0216c6f79ee4a18f71dafeec63e12137eb562655d52da77efbd482d56","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","WELDING AND GAS CUTTING"
"becb0139-4abd-53fc-a10b-eb74e20442f5","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","f007e78f430469b5a5869c2fa08589624b62f4c647b8834916a2821f90787196","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","SUN EXPOSURE"
"96d87846-21e4-5545-9e02-d5864337d319","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","3ce34d20bb7e907fa2c41ba74b23f68ed7cc1cde886018f090ad998e69c99497","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","NOISE"
"d3507d78-80e8-5b5a-8bd5-51299a0efc41","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","8ac0882187cd6a1f7462cb8ba1aeaf58e4b90d6f132ffa94d3082cbfe29b1d2c","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","CEMENT AND CONCRETE"
"12f52cba-001b-581a-9a2b-51b0853e3fe4","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","f7b2ab57dff83f31fc733858a28532534803db3228aff40ad5b79cf039514b5d","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","CHEMICALS"
"4fcf0f19-e674-503a-b1d5-7efb94cef2b9","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","389c54c01c15751355974bc40a0124d22c6e44e477b126d9fce1c459677e53ee","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","FALL PREVENTION"
"3e300734-3404-5f98-abe1-139261153520","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","724057caad26712e63c1db5c4de8727b66dab583e9780e75e6afb7942b3007c6","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","HARNESS USE"
"8407e0fd-6202-5cdf-af40-668401a487ba","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","243ae2fd82bc7f4451a67f5c998f8c5435ea013249e431526f1494bdee6f8f04","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","STANDARD LADDERS"
"18b46f00-d2d8-58e8-a2bf-c6f3c18654af","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","3d7be583760f5d62b906869a252319b0239c6b1181793997a6ac82e574d6b8b8","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","STEP LADDERS"
"3be93752-1c32-5f93-a882-8a2a5b46ddd0","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","b68d6297cdc45e96c997d23393f4458fa184faf4e2cdab383db4242e21b330bd","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","STANDING SCAFFOLD"
"1f116610-1b50-5903-b170-90db264a79f4","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","dfae0c0b04c55089cfd24ac711d42e6dcfa093d74e08531640f5574641f5a666","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","MOBILE SCAFFOLD"
"125d6d00-61b2-59ce-b258-183442f99f6b","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","b529559f311511eaf298edbf003d3887df46aeae6907aa72c38d787e359d4bf8","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","TRANSPORT & MOB MECHANICAL PLANT"
"7889b716-7897-5787-bdb2-44a3ca418f8e","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","6bf3509d8b7f8b0e537514fa9e0b730b2ad6e16f1902134c0728f21c98c63f7a","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","EQUIPMENT & MACHINERY & TOOLS"
"48be9ace-8bee-57cf-94a4-d55c72c71a34","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","81f76f104230965cdcbb928ad5672c88b36068553b6f175e4f1b762d8677f7e8","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","CRANES & LIFTING APPLIANCES"
"81a02e83-a2be-568e-a050-f19d9ca113bd","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","430b608089253577ec95bbe1c3f7c4f342eebbfa2de965bbd0cb1c6d00e73136","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","POWDER-ACTUATED TOOLS"
"784b477f-df3f-5fde-8f69-657b1b02fed8","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","4cf28f351c4ad8a9c5872efecbfc74187b6e18b62c60df4fbd1bf5b67831cec3","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","ELECTRICAL"
"d1a6f6da-4d8e-55a2-b925-8183362a7960","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","weekly Water PH","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","ENVIRONMENTAL ISSUES"
"42764516-7a93-5f58-97e5-fd68a16e26c4","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","1832cf709289d78ce3d5616fd62d8f6dd6361b9538eeac86bcdccd9b77d5f565","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","FEB 23","H&S - Monthly Safety Audit 28.02.2023","TRAFFIC MANAGEMENT"
"9f61a31f-39b2-4b99-944c-b440ec8d1f92","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Monthly Safety Audits 2023","MAR 23"
"121b93e4-addb-4398-8f5a-3b2cc10419c7","folder-progress has incorrect meta.stepType checklist-sectioned","folder-progress","","","checklist","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","MAR 23","Date: March 2023"
"15709e84-e50e-5459-a3ef-7a27ba5aeeff","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","c3fe9d97e63eefa50701b77d23a1eed4cc98b99c69e98acee99cf966baadcfbb","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","MAR 23","Date: March 2023","ADMINISTRATION - Main Contractor"
"1451ae4d-745d-5887-b0c8-19d88362496e","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","5c79300a8c4306b01b50f316bfc8386e68536a34cc2b591c7d008fc063ef3880","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","MAR 23","Date: March 2023","ADMINISTRATION - Subcontractors"
"46e47f5a-8ee4-54c7-82b1-69ce4e6a9d29","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","de8762a5f0128f7e6e88669e99feb42234813e8df1ae5d0cb4e618d70b8d5066","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","MAR 23","Date: March 2023","FACILITIES"
"f9f6fd77-da10-539f-876e-c134825c990a","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","b7c6080474880301aa044e70d64b0f82ccf791c41540fe1ad93d075e5f1ca9f7","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","MAR 23","Date: March 2023","HOUSEKEEPING"
"a0ab2614-f110-5d14-800b-c966951b575d","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","ae9af7ba000c723a977390c07806b184a4676704fe9cd928813cc00e597402ec","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","MAR 23","Date: March 2023","PERSONAL PROTECTIVE EQUIPMENT (PPE)"
"47718401-4ff6-531b-b657-f5dbc5c38743","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","97cf16a0216c6f79ee4a18f71dafeec63e12137eb562655d52da77efbd482d56","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","MAR 23","Date: March 2023","WELDING AND GAS CUTTING"
"5d1c51ef-83d4-5360-9cfd-4f4b0b97fa77","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","f007e78f430469b5a5869c2fa08589624b62f4c647b8834916a2821f90787196","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","MAR 23","Date: March 2023","SUN EXPOSURE"
"25024389-0bd0-56fc-8f3f-ef5c6ea880d7","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","3ce34d20bb7e907fa2c41ba74b23f68ed7cc1cde886018f090ad998e69c99497","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","MAR 23","Date: March 2023","NOISE"
"f2b4ad60-3402-5ae3-90c4-23ef9e72a06e","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","8ac0882187cd6a1f7462cb8ba1aeaf58e4b90d6f132ffa94d3082cbfe29b1d2c","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","MAR 23","Date: March 2023","CEMENT AND CONCRETE"
"ed343eeb-c741-5780-85bb-4c1d59ba8e1c","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","f7b2ab57dff83f31fc733858a28532534803db3228aff40ad5b79cf039514b5d","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","MAR 23","Date: March 2023","CHEMICALS"
"182763b7-ac5a-5e68-970d-dff8f4a5726f","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","389c54c01c15751355974bc40a0124d22c6e44e477b126d9fce1c459677e53ee","checklist-flat","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2023","MAR 23","Date: March 2023","FALL PREVENTION"
