"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d5cc41d5-36da-4f85-9bc6-488a6a1f7415","","folder-normal","work-in-progress","","step","FALSE","FALSE","MCB Plumbing QA"
"f1ad5bca-e707-4182-b2b5-5158cd3ec63c","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A"
"8f7e41aa-2c29-57fa-b457-a58b27785b61","","checklist-sectioned","pass","Sewer & Stormwater","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01A","Sewer & Stormwater"
"c644802b-d1f0-495d-b0f5-20f04fa5a60b","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","First Fix"
"55d089da-a0f9-4c5e-8841-74b3ddbc50bb","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","First Fix","Level 0"
"9860a8fe-9b5a-4183-9065-4d8e8ce5d260","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","First Fix","Level 0","Common Areas"
"39888559-2964-4978-9334-dcd572491a57","","checklist-sectioned","not-applicable","SYS - Building B03C - Second Fix","checklist","TRUE","FALSE","MCB Plumbing QA","Building B03C","Level 5","Store room","Second Fix"
"300fc49b-c961-45b0-83af-c01dca056229","","checklist-flat","not-applicable","SYS - Building B03C - Aquatherm","checklist-flat","TRUE","FALSE","MCB Plumbing QA","Building B03C","Level 5","Store room","Aquatherm"
"36202ee0-ab7b-4e7a-bec4-b21b34bb4993","","folder-normal","not-applicable","","step","TRUE","FALSE","MCB Plumbing QA","Building B03C","Level 5","Riser / Comms room"
"351834ea-8a47-4c7a-b7f2-f23c160f2c1f","","checklist-sectioned","not-applicable","SYS - Building B03C - First Fix","checklist","TRUE","FALSE","MCB Plumbing QA","Building B03C","Level 5","Riser / Comms room","First Fix"
"f49049aa-9c0d-49d2-9e16-926976272b35","","checklist-sectioned","not-applicable","SYS - Building B03C - Second Fix","checklist","TRUE","FALSE","MCB Plumbing QA","Building B03C","Level 5","Riser / Comms room","Second Fix"
"6bf004b5-724d-4daf-8113-993aaf99f333","","checklist-flat","not-applicable","SYS - Building B03C - Aquatherm","checklist-flat","TRUE","FALSE","MCB Plumbing QA","Building B03C","Level 5","Riser / Comms room","Aquatherm"
"752e44bc-ba7d-4882-b393-441ac20926f8","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B03C","Level 5","E28"
"4354a6da-b93d-430a-9cf0-aa7c9271929e","","checklist-sectioned","pass","SYS - Building B03C - First Fix","checklist","TRUE","FALSE","MCB Plumbing QA","Building B03C","Level 5","E28","First Fix"
"61172767-d2aa-4608-a3bd-aacc4a9b8a2d","","checklist-sectioned","pass","SYS - Building B03C - Second Fix","checklist","TRUE","FALSE","MCB Plumbing QA","Building B03C","Level 5","E28","Second Fix"
"665f90bb-e4c6-4755-be44-89fc54599338","","checklist-flat","pass","SYS - Building B03C - Aquatherm","checklist-flat","TRUE","FALSE","MCB Plumbing QA","Building B03C","Level 5","E28","Aquatherm"
"ffc974cb-afd6-4e1a-8f76-87a4a1b56146","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B03C","Level 5","E29"
"0da8f2b0-c2bd-4d6c-a567-95f19ba3d7ce","","checklist-sectioned","pass","SYS - Building B03C - First Fix","checklist","TRUE","FALSE","MCB Plumbing QA","Building B03C","Level 5","E29","First Fix"
"3e6974e2-d12c-4cf0-92d9-33e728d6ed18","","checklist-sectioned","pass","SYS - Building B03C - Second Fix","checklist","TRUE","FALSE","MCB Plumbing QA","Building B03C","Level 5","E29","Second Fix"
"db66e87b-c04e-4611-a014-1e1bca4f9150","","checklist-flat","pass","SYS - Building B03C - Aquatherm","checklist-flat","TRUE","FALSE","MCB Plumbing QA","Building B03C","Level 5","E29","Aquatherm"
"41d0cd9e-271e-494b-9bd1-d1595f991d51","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B03C","Lift Area"
"4dd5aa6d-de96-4d01-ac01-c5963e2ffe74","","checklist-sectioned","pass","SYS - Building B03C - First Fix","checklist","TRUE","FALSE","MCB Plumbing QA","Building B03C","Lift Area","First Fix"
"e229fc1f-bd8d-404b-ab10-72bcb098e09a","","checklist-sectioned","pass","SYS - Building B03C - Second Fix","checklist","TRUE","FALSE","MCB Plumbing QA","Building B03C","Lift Area","Second Fix"
"fe796a4e-da50-4778-93ce-7ace7d014d06","","checklist-flat","not-applicable","SYS - Building B03C - Aquatherm","checklist-flat","TRUE","FALSE","MCB Plumbing QA","Building B03C","Lift Area","Aquatherm"
"27393d43-4a94-491f-a24f-d9052f8df660","","folder-normal","not-applicable","","step","TRUE","FALSE","MCB Plumbing QA","Building B03C","Stair 1 Area"
"c36cebd4-2255-4690-a22e-8f8a4d36b5df","","checklist-sectioned","not-applicable","SYS - Building B03C - First Fix","checklist","TRUE","FALSE","MCB Plumbing QA","Building B03C","Stair 1 Area","First Fix"
"03b96830-3bdf-4620-aa68-732e5d7e996b","","checklist-sectioned","not-applicable","SYS - Building B03C - Second Fix","checklist","TRUE","FALSE","MCB Plumbing QA","Building B03C","Stair 1 Area","Second Fix"
"23649ef5-e960-4a23-a4d7-c5eb6a6ab8d7","","checklist-flat","not-applicable","SYS - Building B03C - Aquatherm","checklist-flat","TRUE","FALSE","MCB Plumbing QA","Building B03C","Stair 1 Area","Aquatherm"
"d9a3af8c-67b6-48a8-b1c9-fe73b2f57d2b","","checklist-flat","not-started","Handover Documents","checklist-flat","TRUE","FALSE","MCB Plumbing QA","Building B03C","Handover Documents"
"22fe2d32-180e-4eab-9391-7d3a53beeb25","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D"
"3e770567-997c-42cf-ac1c-9584c45fc9af","","checklist-flat","pass","Pre-Commencement Checks B03C & B03D","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Pre-Commencement Checks B03D"
"de8cefe0-c6ac-42f7-ad10-5f8a59a54b7d","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 1"
"3d3aca79-b8f4-43ff-986b-95e722d74e04","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 1","Carpark"
"0ad33edd-5e0d-45ad-a045-21d7fcd19688","","checklist-sectioned","pass","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 1","Carpark","First Fix"
"010644d4-b057-43fb-b9b9-97e93053000b","","checklist-sectioned","not-started","SYS - Building B03C - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 1","Carpark","Second Fix"
"fe2cf331-c474-4e47-81e0-fd9fb71c759c","","checklist-flat","not-started","SYS - Building B03D - Aquatherm","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 1","Carpark","Aquatherm"
"dc99d1d8-6917-4979-b37b-497b7c9e46b2","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 1","Riser / Comms room"
"b5c3dafc-b033-4566-96fa-225ef6d35373","","checklist-sectioned","not-applicable","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 1","Riser / Comms room","First Fix"
"9ae3c576-0d31-4113-aa9e-401bfe996f99","","checklist-sectioned","not-started","SYS - Building B03C - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 1","Riser / Comms room","Second Fix"
"fdb1ee98-685e-48a1-b229-b1dbb0f8fc5b","","checklist-flat","not-started","SYS - Building B03D - Aquatherm","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 1","Riser / Comms room","Aquatherm"
"20f81f70-606a-4c7b-a7d8-b74f0f9137c0","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 1","Apartment A34"
"1d0206cf-a838-4c95-a0b1-cf96874711d2","","checklist-sectioned","pass","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 1","Apartment A34","First Fix"
"46774c6a-fcad-4756-b8d0-978eb19b5581","","checklist-sectioned","pass","SYS - Building B03C - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 1","Apartment A34","Second Fix"
"aef88441-bbd3-4021-b5b6-ec28a67d7392","","checklist-flat","not-started","SYS - Building B03D - Aquatherm","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 1","Apartment A34","Aquatherm"
"a08d6a4c-29d9-4385-a4e7-23c3c8c0bc78","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 2"
"91fb4044-3197-4953-959a-86deb99c1ca9","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Riser / Comms room"
"4fdaf2bf-e005-457e-b14a-2e9cdbaaada6","","checklist-sectioned","work-in-progress","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Riser / Comms room","First Fix"
"e55667eb-96cf-4aa9-920e-fca44f26d1a1","","checklist-sectioned","not-started","SYS - Building B03C - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Riser / Comms room","Second Fix"
"21113e1b-6fd1-47d8-90c7-f0e47f37a6f2","","checklist-flat","not-started","SYS - Building B03D - Aquatherm","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Riser / Comms room","Aquatherm"
"2359fd0f-bf45-4378-9e95-f54092c11393","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Apartment B34"
"95309488-4094-4281-b4d9-b0b6d1857ada","","checklist-sectioned","pass","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Apartment B34","First Fix"
"61f5ac28-3763-4195-ae12-92f9ceac3659","","checklist-sectioned","pass","SYS - Building B03C - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Apartment B34","Second Fix"
"a13de06a-8fc2-494a-b41c-e2895155e55b","","checklist-flat","not-started","SYS - Building B03D - Aquatherm","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Apartment B34","Aquatherm"
"ab744264-bc40-44b8-b781-0b4b588d6502","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Apartment B35"
"ba67e991-3855-4778-a7be-9a0328236ce3","","checklist-sectioned","work-in-progress","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Apartment B35","First Fix"
"282e6029-f6ff-4db4-ba79-d87417b68fbf","","checklist-sectioned","pass","SYS - Building B03C - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Apartment B35","Second Fix"
"11a85a63-f355-4827-9de2-3f5bb19d1a57","","checklist-flat","not-started","SYS - Building B03D - Aquatherm","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Apartment B35","Aquatherm"
"2deca497-ea02-45ad-ad02-f74607c08019","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Apartment B36"
"c99845ba-370e-4922-8701-286153ad56b1","","checklist-sectioned","work-in-progress","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Apartment B36","First Fix"
"3330b669-a74b-4fe4-aafd-e416664eec6c","","checklist-sectioned","pass","SYS - Building B03C - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Apartment B36","Second Fix"
"a164cbd7-a8a2-4203-b74d-cf84f4300aa1","","checklist-flat","not-started","SYS - Building B03D - Aquatherm","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Apartment B36","Aquatherm"
"f004f3ed-6868-4fbf-a6cf-a8e59197d981","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Apartment B37"
"eb2617d3-a9bc-4c31-9aac-aeb1f3fa5006","","checklist-sectioned","pass","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Apartment B37","First Fix"
"5d7ba689-d5e2-43db-b947-4933260ca0b3","","checklist-sectioned","pass","SYS - Building B03C - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Apartment B37","Second Fix"
"c1b35fb9-5e0b-46aa-b53b-f9ab8f51be09","","checklist-flat","not-started","SYS - Building B03D - Aquatherm","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 2","Apartment B37","Aquatherm"
"37c17b39-4def-45c0-84c4-a056298bc557","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 3"
"f3c3f59b-85ab-42f2-ae90-0ff820d4644e","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Riser / Comms room"
"469332e1-b7c3-447d-8b94-6602a08c3c8d","","checklist-sectioned","not-started","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Riser / Comms room","First Fix"
"97056c5a-9a8f-40ee-bdac-b71626b03b7f","","checklist-sectioned","not-started","SYS - Building B03C - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Riser / Comms room","Second Fix"
"4643c43f-0b66-43f9-9ff3-946ec0652ec5","","checklist-flat","not-started","SYS - Building B03D - Aquatherm","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Riser / Comms room","Aquatherm"
"007710e2-3ab7-4139-9482-943052ff0dd6","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Apartment C34"
"68e96c9e-60ff-43d2-a7b5-b01ae27b541b","","checklist-sectioned","pass","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Apartment C34","First Fix"
"18314c53-d203-42dd-a84c-b64e6067bae3","","checklist-sectioned","pass","SYS - Building B03C - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Apartment C34","Second Fix"
"ba4d1171-59ba-4868-a908-2f62d321dbaf","","checklist-flat","not-started","SYS - Building B03D - Aquatherm","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Apartment C34","Aquatherm"
"f27458c1-8212-406b-8dc1-4a972ba83073","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Apartment C35"
"87a4b27b-69de-4aca-8143-7ee19783e69c","","checklist-sectioned","pass","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Apartment C35","First Fix"
"fce79ab0-79cc-48de-8a87-1570639fb9a0","","checklist-sectioned","pass","SYS - Building B03C - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Apartment C35","Second Fix"
"744c8698-abe4-40db-bdc8-bf9e653e1db5","","checklist-flat","not-started","SYS - Building B03D - Aquatherm","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Apartment C35","Aquatherm"
"d87094c7-0311-4585-aa74-b9eab554daad","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Apartment C36"
"28d7589a-1e11-4e8b-bd91-97caea2206e3","","checklist-sectioned","pass","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Apartment C36","First Fix"
"e3ecdea7-6196-4b69-97c3-014dae9b37d9","","checklist-sectioned","pass","SYS - Building B03C - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Apartment C36","Second Fix"
"41e2864a-e1ec-4f3c-95b8-9ecd23525cb7","","checklist-flat","not-started","SYS - Building B03D - Aquatherm","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Apartment C36","Aquatherm"
"31ec9da7-19d1-4cdc-bc16-9e6ea2c9fb15","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Apartment C37"
"900d7268-2d4a-4040-87f9-3b9b967895b2","","checklist-sectioned","pass","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Apartment C37","First Fix"
"4fe91fcf-74da-4afa-884e-748762d58327","","checklist-sectioned","pass","SYS - Building B03C - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Apartment C37","Second Fix"
"0e3080fc-7949-479f-b5de-0528ac8f283d","","checklist-flat","not-started","SYS - Building B03D - Aquatherm","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 3","Apartment C37","Aquatherm"
"0b90d237-7282-4dd2-846c-41cff922329c","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 4"
"782d4733-2535-490d-b630-d17140756668","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Riser / Comms room"
"4371fed2-89e3-4603-bcfc-b29ddd3f4647","","checklist-sectioned","not-started","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Riser / Comms room","First Fix"
"befb4426-fabb-4f5b-8d4b-3ea445282e11","","checklist-sectioned","not-started","SYS - Building B03C - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Riser / Comms room","Second Fix"
"a02b061f-7306-45f1-96c4-a01575bc7450","","checklist-flat","not-started","SYS - Building B03D - Aquatherm","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Riser / Comms room","Aquatherm"
"d83da8ce-cbd2-4c2a-b8b7-e9d91c7a996b","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Apartment D34"
"fa1193e1-108f-4e27-aa94-65123beef632","","checklist-sectioned","pass","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Apartment D34","First Fix"
"a82dfc0c-1696-4502-89e1-a88c580922e5","","checklist-sectioned","pass","SYS - Building B03C - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Apartment D34","Second Fix"
"5b408b8e-dab1-4755-9f91-dacc9178f6bc","","checklist-flat","not-started","SYS - Building B03D - Aquatherm","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Apartment D34","Aquatherm"
"dcce2f52-6012-4ec6-99e7-326a8e45cc37","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Apartment D35"
"0c66b713-2768-4180-a066-00f7fb7833b9","","checklist-sectioned","pass","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Apartment D35","First Fix"
"efc80a35-7112-4078-be1a-188b58170500","","checklist-sectioned","pass","SYS - Building B03C - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Apartment D35","Second Fix"
"b9cd2fb8-3d25-48f3-bae2-f6d26d8e087d","","checklist-flat","not-started","SYS - Building B03D - Aquatherm","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Apartment D35","Aquatherm"
"93ad3ced-a77b-459f-92a7-6737e6312a0d","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Apartment D36"
"309b3abd-a085-4b14-874b-16faa72f9202","","checklist-sectioned","pass","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Apartment D36","First Fix"
"60a4d7c2-a237-452f-83dc-987a600ab64a","","checklist-sectioned","pass","SYS - Building B03C - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Apartment D36","Second Fix"
"7b7f3a83-9163-4b1b-9402-f5c2db50175b","","checklist-flat","not-started","SYS - Building B03D - Aquatherm","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Apartment D36","Aquatherm"
"939ed7c4-bf0b-4ff9-9986-79ede597a10b","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Apartment D37"
"079c932e-546f-42a8-a2ec-048edd05d85f","","checklist-sectioned","pass","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Apartment D37","First Fix"
"9055dcf9-15f6-4fce-b0f8-fdd75928c536","","checklist-sectioned","pass","SYS - Building B03C - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Apartment D37","Second Fix"
"3677cc05-4cf6-41d1-b6c7-643947f738ff","","checklist-flat","not-started","SYS - Building B03D - Aquatherm","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Apartment D37","Aquatherm"
"e6c8f2b9-7205-47c8-b53e-02afe1c6ef2d","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Apartment D38"
"dbbf2d04-3f06-443e-a7c8-a463c7893d7d","","checklist-sectioned","pass","SYS - Building B03D - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B03D","Level 4","Apartment D38","First Fix"
