"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"5f4a45ef-cd55-4fd9-8c6a-45ecc7b2cb6d","","fail","","folder","TRUE","FALSE","Site QA"
"814870b6-b7cc-4989-8267-435bbe94e0ef","","work-in-progress","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1"
"d7c2e6e4-dbf9-4bb5-99a8-4b06e4084056","","pass","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine"
"f8d6b573-5821-475c-9872-8161427a810f","","no-status-not-started","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","CFA Piling"
"ef138f94-23cf-457e-beed-667345ecd4c7","","no-status-not-started","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Screw Piles"
"62049bc3-0062-44f3-8d4d-b6acabd0758d","","no-status-not-started","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Precast Panels"
"2e19cc1e-20e5-4913-8ee3-f78bc93237ff","","pass","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Concrete"
"7a7e7d5b-7d52-4b62-b6ae-ece85e7a7718","","pass","HPP-UGL-CIV-GN-GEN-ITP-015 FRP (structures) - Rev.2","checklist","FALSE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Concrete","HPP-GT01-FRP-ITP15-30-01 - PI- North Fuel Oil Unit"
"83330a30-3dd0-52a0-be7c-73ca8c0e77ee","","pass","","section","FALSE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Concrete","HPP-GT01-FRP-ITP15-30-01 - PI- North Fuel Oil Unit","1.0 Preliminaries"
"92d21a46-2553-5123-aef5-ad59428f7931","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","1.0 Preliminaries","1.4 - Set Out"
"9d96012f-ac54-5e9f-b55d-53f5019070cf","","work-in-progress","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","2.0 Pavement construction"
"76673530-e4bd-5000-9a96-447b055cc5f0","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","2.0 Pavement construction","2.1 - Delivery of Material"
"8c0d9aae-02d1-522a-8a9d-bd7e1c5495d6","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","2.0 Pavement construction","2.2 - Stockpiling of Materials (if required)"
"728e4521-78ce-5022-a58c-e0d022720e42","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","2.0 Pavement construction","2.3 - Spreading Material"
"e27a377d-d65e-57bf-8922-71ebb649e09a","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","2.0 Pavement construction","AUTHORITY HOLDPOINT"
"3cce95c0-cf23-5c76-927c-ec01f42b3d22","","not-started","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","2.0 Pavement construction","2.4 - Moisture"
"9a89cfd9-5c6f-5d2c-b297-9fb80321f204","","not-started","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","2.0 Pavement construction","2.5 - Compaction"
"3d172bb1-86a5-5c4b-b60f-1693e3857d41","","not-started","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","2.0 Pavement construction","AUTHORITY HOLDPOINT"
"5b8a0cfa-d651-5f7b-af29-4fce7350e28c","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","2.0 Pavement construction","2.6 - Removal & Replacement"
"be5fc383-5166-51ae-b304-49d6a6b64af2","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","2.0 Pavement construction","AUTHORITY HOLDPOINT"
"ffb654f4-8808-5361-b5d1-4eca25e1d76c","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","2.0 Pavement construction","2.7 - Maintenance of Base"
"c87406f5-ca52-5a96-946b-dca041b00e9d","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","3.0 Conformance check"
"bd1c38f3-fd37-5a06-926e-ffcfba9585d9","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","3.0 Conformance check","3.1 - Pavement finish"
"10e625a7-d9b6-5caa-94a7-5f69e2d6636a","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","3.0 Conformance check","3.2 - Width and alignment"
"2b7cca31-7c87-5ba9-9c97-7edc4dc001f9","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","3.0 Conformance check","AUTHORITY HOLDPOINT"
"0e057cb0-e138-510a-983b-fdf957372cea","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","3.0 Conformance check","3.3 - Surface level of pavement courses"
"bd181a60-aaba-5399-80ae-7f76df098c41","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","3.0 Conformance check","AUTHORITY HOLDPOINT"
"11a2ea06-7225-540d-bbd6-d2b12ec0351a","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","3.0 Conformance check","3.4 - Acceptance and closure of non-conforming items"
"32f87fed-23f8-5e79-8e80-c5f23ae02877","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","3.0 Conformance check","AUTHORITY HOLDPOINT"
"e6592319-6283-441a-a5b9-e220f1bf6dcb","","pass","INF-HSEQ CC0375-ITP-009 Unbound Flexible Pavement & Checklist- Rev.7","checklist","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B"
"a85b7f36-366e-5c03-8cdf-101b76c8cc5e","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","1.0 Preliminaries"
"384bfe81-0391-50d2-bb67-49cc4148fe39","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","1.0 Preliminaries","1.1 - Documentation"
"1f34424d-f621-595d-bab0-3118bdc6ab47","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","1.0 Preliminaries","1.2 - Lot Traceability"
"9170fb0a-ed69-5e75-93d7-20e78d47ab55","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","1.0 Preliminaries","1.3 - Material Classification and Source"
"f4321bc3-b640-5952-839f-2ded5101509f","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","1.0 Preliminaries","AUTHORITY HOLDPOINT"
"3c3dbdaf-f853-5faa-b60d-1d06a1ddfb66","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","1.0 Preliminaries","1.4 - Set Out"
"f197e9c4-a3bc-5565-9a62-6ff461b8412e","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","2.0 Pavement construction"
"5cac6ef5-7031-5d76-978b-c8311896bca9","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","2.0 Pavement construction","2.1 - Delivery of Material"
"8544cdcd-40a0-55a7-ba03-11e01af984df","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","2.0 Pavement construction","2.2 - Stockpiling of Materials (if required)"
"e7eb4333-ef26-5a9a-ad5f-cf3e02fc5bce","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","2.0 Pavement construction","2.3 - Spreading Material"
"466dc2f0-86cb-5c4a-9381-5df2b8768c57","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","2.0 Pavement construction","AUTHORITY HOLDPOINT"
"9516608a-3138-5a18-8b33-9417eef5a5af","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","2.0 Pavement construction","2.4 - Moisture"
"ca9c7bf5-c659-537c-bfbb-9aca13e0e67c","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","2.0 Pavement construction","2.5 - Compaction"
"cbf08698-00fb-59c4-84ad-1ce2f357a049","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","2.0 Pavement construction","AUTHORITY HOLDPOINT"
"d55a0f65-6b68-5475-9f2b-1fbe4eb05348","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","2.0 Pavement construction","2.6 - Removal & Replacement"
"2231a0d9-f3cb-5719-9703-bdf5ff20eb3f","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","2.0 Pavement construction","AUTHORITY HOLDPOINT"
"293fa036-5e15-5777-9692-8929e1a85cbd","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","2.0 Pavement construction","2.7 - Maintenance of Base"
"f27707b3-cad9-5e00-b2a6-c5cf4c2838f9","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","3.0 Conformance check"
"7bcc5c1b-c607-5fbe-be85-e55b6ab9fea1","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","3.0 Conformance check","3.1 - Pavement finish"
"f7cdb522-9f09-5851-9001-436449d712a8","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","3.0 Conformance check","3.2 - Width and alignment"
"d2251747-bfe2-59ff-bfb1-0f302f03f240","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","3.0 Conformance check","AUTHORITY HOLDPOINT"
"5b75c93c-0072-5cc2-b2e1-33b67e86f116","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","3.0 Conformance check","3.3 - Surface level of pavement courses"
"3a73e920-edcd-5630-af51-4f38ca3a3116","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","3.0 Conformance check","AUTHORITY HOLDPOINT"
"3fd4f942-e94e-5841-8540-4a1a7798230e","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","3.0 Conformance check","3.4 - Acceptance and closure of non-conforming items"
"043cfefc-994c-54b6-aa5e-a171edab0187","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-049 - SB  GT1CRANE PAD PART B","3.0 Conformance check","AUTHORITY HOLDPOINT"
"e73bbb90-be49-4768-92af-3e8d1fbd87a4","","work-in-progress","INF-HSEQ CC0375-ITP-009 Unbound Flexible Pavement & Checklist- Rev.7","checklist","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad"
"e594ca85-755b-5b61-a052-aff0a67b90da","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","1.0 Preliminaries"
"be5bcb71-9358-506e-8bc3-d41b06393947","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","1.0 Preliminaries","1.1 - Documentation"
"0f7f1616-de49-5907-adbd-bd70a44317f0","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","1.0 Preliminaries","1.2 - Lot Traceability"
"eb341508-a16a-59ff-a413-c71b7967e3cc","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","1.0 Preliminaries","1.3 - Material Classification and Source"
"4240f904-7daf-58c7-8a72-306f6799c606","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","1.0 Preliminaries","AUTHORITY HOLDPOINT"
"3c8bb120-e8cb-5030-8d2e-e6bd395c68fa","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","1.0 Preliminaries","1.4 - Set Out"
"26303691-6956-5957-9cac-8422992c0b15","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","2.0 Pavement construction"
"23204956-4774-5760-abb5-4b5247a88d2f","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","2.0 Pavement construction","2.1 - Delivery of Material"
"b80ff9f5-ec11-5be5-9c59-a3ffedaae32c","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","2.0 Pavement construction","2.2 - Stockpiling of Materials (if required)"
"8c9695c4-0059-5bb2-b6e9-850a145e384b","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","2.0 Pavement construction","2.3 - Spreading Material"
"71a7e196-98ea-537a-9ee2-ee239ab3ec96","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","2.0 Pavement construction","AUTHORITY HOLDPOINT"
"51dc98af-8335-58ed-9c4a-69b1caf59118","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","2.0 Pavement construction","2.4 - Moisture"
"d55721ef-33a5-5bfa-8245-cd9823340887","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","2.0 Pavement construction","2.5 - Compaction"
"79d00149-0f94-5c53-a18b-f6f5830fb563","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","2.0 Pavement construction","AUTHORITY HOLDPOINT"
"6e12a940-1b70-5123-bd53-c3daf39e6311","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","2.0 Pavement construction","2.6 - Removal & Replacement"
"73dade3d-7997-5ea3-9244-3d30be573340","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","2.0 Pavement construction","AUTHORITY HOLDPOINT"
"1df1be2e-6845-597d-9dec-9821503a5938","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","2.0 Pavement construction","2.7 - Maintenance of Base"
"d58dc283-37be-5834-a664-876c47abef29","","work-in-progress","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","3.0 Conformance check"
"84cc3506-cc96-5014-8b07-b68c11a01b19","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","3.0 Conformance check","3.1 - Pavement finish"
"5a9e4782-0067-5d77-9f84-c70c9436a86e","","not-started","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","3.0 Conformance check","3.2 - Width and alignment"
"53ab3ace-3ac4-5fce-abef-ff1e41775dda","","not-started","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","3.0 Conformance check","AUTHORITY HOLDPOINT"
"b03d9684-f03b-546d-9ecd-8beddc835cda","","not-started","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","3.0 Conformance check","3.3 - Surface level of pavement courses"
"6acb0687-bfd8-5239-8e0a-5ac6bf5a9937","","not-started","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","3.0 Conformance check","AUTHORITY HOLDPOINT"
"056fee88-e1e9-594b-8e23-7b270a020190","","not-started","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","3.0 Conformance check","3.4 - Acceptance and closure of non-conforming items"
"4ebf2189-f7d9-55d2-8207-99ccb5d56bf5","","not-started","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-050 - SB HARDSTAND GT1 South of  Crane Pad","3.0 Conformance check","AUTHORITY HOLDPOINT"
"20651835-3c6c-491b-a78a-47054d915dfe","","pass","INF-HSEQ CC0375-ITP-009 Unbound Flexible Pavement & Checklist- Rev.7","checklist","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-051 - SB ROAD North of GT1"
"e83fa3be-5bfd-5e7e-8bfe-151041f60a51","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-051 - SB ROAD North of GT1","1.0 Preliminaries"
"7c4f2b5e-1761-5dd9-8e94-97c784cebacc","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-051 - SB ROAD North of GT1","1.0 Preliminaries","1.1 - Documentation"
"3c4293a3-a374-5965-81cc-004d17eda0de","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-051 - SB ROAD North of GT1","1.0 Preliminaries","1.2 - Lot Traceability"
