"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b5d86007-1116-4929-94ff-1e251aacf238","","folder-normal","not-started","","step","TRUE","FALSE","Site QA"
"2d33d8f4-a42e-45af-a79b-37c37e5578ee","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Overall Site Acceptance"
"3d6ab796-3f82-403f-a217-6e789cbdac6c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Basement 2"
"41a901de-a31d-453f-832b-5f76338fbea7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Basement 2","Public Areas"
"921a10d4-8eee-45a2-9788-fb43726824b4","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Basement 2","Public Areas","Lift lobby & Lift"
"dd2d515f-91b3-4638-9287-eb6a86cdbf9b","","checklist-flat","not-started","Common Area ITR","checklist-flat","FALSE","FALSE","Site QA","Basement 2","Public Areas","Lift lobby & Lift","Common Area ITR"
"7dd048ba-3529-5c77-9cdf-ca52cfa75c99","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1401","Overall Acceptance Criteria","Samples / materials & components"
"a9ae4c47-af95-5b7f-a193-15fd2ea9336a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1401","Overall Acceptance Criteria","Standards"
"ac9178f5-0a13-547a-931b-29c0c6a31280","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1401","Overall Acceptance Criteria","Painting"
"8023452e-faff-55de-a1e5-071791af1807","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1401","Overall Acceptance Criteria","Final inspection"
"380b0315-136c-5ada-9a44-9bb5913b1920","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1401","Overall Acceptance Criteria","Environmental waste"
"eb5b0e92-cbb3-513c-a769-40545d1fbbd0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1401","Overall Acceptance Criteria","Extra paint"
"5156292b-1d71-4c9e-bede-08b9ccf6e81c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 14","1402"
"fa387372-13dd-4395-911a-e2816324e746","","checklist-flat","not-started","Apartment Balconies ITR","checklist-flat","FALSE","FALSE","Site QA","Level 14","1402","Apartment Balconies ITR"
"54d7db30-8500-55d6-afb8-afdb1b8bf65e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment Balconies ITR","Check Substrate"
"af3e7629-96d3-5b7b-b85e-eac5131c9e6b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment Balconies ITR","Sealer"
"947beea8-0efd-5729-b94f-3e14c097824a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment Balconies ITR","Soffits 1st coat "
"0c767919-3972-5f69-9e21-fb86bbc76c77","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment Balconies ITR","Soffits 2nd Coat "
"2b44723d-1721-50b3-8389-3f3b629ae0f5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment Balconies ITR","Walls 1st coat "
"676ad709-7b55-59f1-a519-86578c64d581","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment Balconies ITR","Walls 2nd coat"
"fe8eda71-54d7-4577-a393-b7c03113d3da","","checklist-flat","not-started","Apartment ITR","checklist-flat","FALSE","FALSE","Site QA","Level 14","1402","Apartment ITR"
"4523c9c5-b6b3-58c3-9a80-77ed9a55b4bf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment ITR","Check Substrate"
"ff7f2932-1f7b-53b6-8305-e4a0c2192a19","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment ITR","Masking"
"0a871ed7-6f01-513f-b144-49d0503d0e68","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment ITR","Sealer"
"94ed7598-9e41-53c3-845c-92b269decd93","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment ITR","Ceiling 1st coat "
"0a49f00f-fde6-522e-855a-c772f12875a5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment ITR","Ceiling 2nd Coat "
"28d52310-8b02-5bbc-83c4-fc620b444ff5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment ITR","De-mask"
"7d456f60-d3af-514b-b2ed-c9ff6f8015a0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment ITR","Prep "
"8697f32f-9301-55aa-b074-c618d92208ec","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment ITR","Gloss 1st coat "
"459a06e3-7e18-5f37-be35-64d8bb26865d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment ITR","Gloss 2nd coat "
"d78ea477-93ff-580d-9bc3-b845f1e2bfb9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment ITR","Skirtings"
"32be0233-9002-5912-a7d9-0b9ea41fab46","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment ITR","Prep Walls "
"dd7cdede-ccfd-565f-99cf-c070c161f091","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment ITR","Walls 1st coat "
"c7b99672-98f1-5773-bf7d-6f1a82d01d4f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment ITR","Walls 2nd coat"
"85026194-9b29-5c5a-becb-b73caffda99b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Apartment ITR","Bathrooms "
"006333f6-01a7-4ba2-a6fd-063221ecdbaa","","checklist-flat","not-started","Overall Acceptance Criteria","checklist-flat","FALSE","FALSE","Site QA","Level 14","1402","Overall Acceptance Criteria"
"cff8ffa0-da47-5198-a2e8-f870183e33d1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Overall Acceptance Criteria","Set out"
"fced6910-462a-5dd3-aea4-b0ecda551a2f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Overall Acceptance Criteria","Samples / materials & components"
"2e3fdef9-93e6-5d1d-9729-c15cb4e16b28","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Overall Acceptance Criteria","Standards"
"7d6d435d-c0fe-5ec3-9ff1-886d24817684","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Overall Acceptance Criteria","Painting"
"70dfc939-86f4-5173-8fc8-14833f8ae111","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Overall Acceptance Criteria","Final inspection"
"55587d01-6e43-56e7-9c33-37974fbfe464","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Overall Acceptance Criteria","Environmental waste"
"7d41d5f7-5884-5499-a5e9-8b346a5fbc31","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1402","Overall Acceptance Criteria","Extra paint"
"c2b43e65-d982-4d2c-b4e4-30e905f08717","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 14","1403"
"aafc177b-88dc-42f5-9b56-c12f8120f113","","checklist-flat","not-started","Apartment Balconies ITR","checklist-flat","FALSE","FALSE","Site QA","Level 14","1403","Apartment Balconies ITR"
"38d5c7aa-91b5-5478-8112-8dc4bcfb5efc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment Balconies ITR","Check Substrate"
"cd7a8af7-7c47-5d78-b0ec-152a261a75e0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment Balconies ITR","Sealer"
"5c20fde5-9d44-509b-a82e-0af1abaf5e88","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment Balconies ITR","Soffits 1st coat "
"5bccb1e9-8c66-53f1-9610-8b665b82efa2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment Balconies ITR","Soffits 2nd Coat "
"1f907b9e-bba4-5cb5-8ecc-2f9be3aef30a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment Balconies ITR","Walls 1st coat "
"998ab54e-3240-5fd9-afd1-0ab9055d795a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment Balconies ITR","Walls 2nd coat"
"63e3c20a-5ce0-4a3d-9c1e-c66a67be467b","","checklist-flat","not-started","Apartment ITR","checklist-flat","FALSE","FALSE","Site QA","Level 14","1403","Apartment ITR"
"87b4ce25-bea3-5d2d-9725-d5dcb19ca280","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment ITR","Check Substrate"
"fcc13f95-dee0-556e-b531-3324e99fa4de","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment ITR","Masking"
"c5ff6d04-db88-506b-a7de-9f85d42d76d2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment ITR","Sealer"
"c3a76660-5c7d-55ee-b77a-20ad183a6788","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment ITR","Ceiling 1st coat "
"d8d59967-233d-5d6a-902b-8c881ffa00ce","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment ITR","Ceiling 2nd Coat "
"add21e26-8fa4-5ffc-a005-87a640e9c18b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment ITR","De-mask"
"0aa99f0b-0b73-5b62-961c-c2ba8df84190","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment ITR","Prep "
"451d7b17-5535-52bd-815a-b207fa2a603c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment ITR","Gloss 1st coat "
"05b83d43-fd10-5527-baf2-112cbd80697f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment ITR","Gloss 2nd coat "
"acc8e33f-5db7-51b7-911d-096e176bf0a1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment ITR","Skirtings"
"0b7feca4-5a58-5f23-bf49-7638240ee438","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment ITR","Prep Walls "
"d070e9bf-94ed-5ba2-93db-60ee26e17616","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment ITR","Walls 1st coat "
"c3f9b962-8853-58ce-baf3-45e198c03692","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment ITR","Walls 2nd coat"
"7deadcb4-b2e7-5936-a351-2fdb922a9650","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Apartment ITR","Bathrooms "
"591dc18e-855d-47a2-bb12-aab3deea4722","","checklist-flat","not-started","Overall Acceptance Criteria","checklist-flat","FALSE","FALSE","Site QA","Level 14","1403","Overall Acceptance Criteria"
"472a3855-2c2b-5eb2-ad72-75bf5405e648","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Overall Acceptance Criteria","Set out"
"4b797d14-2e5d-5e9a-aac0-848f69480c59","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Overall Acceptance Criteria","Samples / materials & components"
"dd8bd3b9-953e-579d-8173-3059c35f2fd3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Overall Acceptance Criteria","Standards"
"a59bad35-2c5b-5e8f-a400-53093fbedfb3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Overall Acceptance Criteria","Painting"
"16228784-8898-5996-b0a5-cf8e328114e8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Overall Acceptance Criteria","Final inspection"
"c152c2a1-3c69-5a78-abed-6d0909aba71e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Overall Acceptance Criteria","Environmental waste"
"b6d72b2a-6713-5a88-bf48-70e00e43c424","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1403","Overall Acceptance Criteria","Extra paint"
"bcd2cf6c-d458-452c-b46f-55ed4d02a412","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 14","1404"
"d90eb57b-51a0-4cd9-ad82-058d1d0eb2a1","","checklist-flat","not-started","Apartment Balconies ITR","checklist-flat","FALSE","FALSE","Site QA","Level 14","1404","Apartment Balconies ITR"
"8cd8280f-042d-5d35-81a1-f81a76427af9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment Balconies ITR","Check Substrate"
"ed1eeb4c-1486-56af-a8f1-f7c56c7046d2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment Balconies ITR","Sealer"
"7f93acb1-a9b0-5879-b8a8-4f4a8936d9e6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment Balconies ITR","Soffits 1st coat "
"27fbf3b2-a2f3-5ab7-8428-5cc3f8a6e307","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment Balconies ITR","Soffits 2nd Coat "
"a7cfeb8f-a9ce-5bdc-956e-6d924813e282","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment Balconies ITR","Walls 1st coat "
"bbed8b91-0b13-5670-9877-4e5261180296","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment Balconies ITR","Walls 2nd coat"
"5f70e717-ebc4-4831-b8fe-54b56964593d","","checklist-flat","not-started","Apartment ITR","checklist-flat","FALSE","FALSE","Site QA","Level 14","1404","Apartment ITR"
"4f766a74-b78c-5ba3-9780-f9aeaad157f5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment ITR","Check Substrate"
"0a3078f1-f6bc-5846-b517-a3f21de37596","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment ITR","Masking"
"ac85176e-ed7d-5fe6-a9bb-1a2e8b6ca332","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment ITR","Sealer"
"edee9d21-106f-5591-bf90-4a99f468b7c5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment ITR","Ceiling 1st coat "
"5b69ed9e-ae0c-51c0-bfb3-83c8149e3487","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment ITR","Ceiling 2nd Coat "
"d3b34b77-0ebb-566c-aa98-4e9cf4e644a7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment ITR","De-mask"
"8e50e079-c6e0-5475-8566-710687961d72","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment ITR","Prep "
"4381fc74-cb01-5aa9-8825-4155eb0b819d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment ITR","Gloss 1st coat "
"6270215c-88ef-521a-9c3d-1808c0a5829c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment ITR","Gloss 2nd coat "
"c3d6b69a-22bb-5027-9787-0f14c203647d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment ITR","Skirtings"
"cd3a9035-9f7c-5203-8d43-85816d71db5d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment ITR","Prep Walls "
"a1be364f-6117-518f-9e6b-1ca2ebc81310","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment ITR","Walls 1st coat "
"e6b9d0b8-27f1-5a9d-aa72-7c53ea895342","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment ITR","Walls 2nd coat"
"b16b2aa4-b443-5a3a-8e31-07e933c90af8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Apartment ITR","Bathrooms "
"7a7b2f1d-fac9-44fc-9602-849593b12922","","checklist-flat","not-started","Overall Acceptance Criteria","checklist-flat","FALSE","FALSE","Site QA","Level 14","1404","Overall Acceptance Criteria"
"8182dfd0-28f5-5dd3-8c11-258b0f680810","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Overall Acceptance Criteria","Set out"
"254e3dfd-e705-5bed-b03f-fce8bd5cffd0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Overall Acceptance Criteria","Samples / materials & components"
"f47bd8fc-f057-521e-b81b-47f07f18fc4e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Overall Acceptance Criteria","Standards"
"1366df31-651b-52ca-b026-0fa3ed25ffae","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Overall Acceptance Criteria","Painting"
"20361aae-0c24-5dc5-84ba-25750695cca8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Overall Acceptance Criteria","Final inspection"
"f45db7ec-e2c2-5414-856f-f59da7520446","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Overall Acceptance Criteria","Environmental waste"
"6caedc73-8c85-5f68-9cdb-fb140edad6ea","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1404","Overall Acceptance Criteria","Extra paint"
"419f93f5-c6c4-42fc-8d36-f859f42a9279","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 14","1405"
"4b0c2fb9-04d8-48f7-b027-95c7ec5080c1","","checklist-flat","not-started","Apartment Balconies ITR","checklist-flat","FALSE","FALSE","Site QA","Level 14","1405","Apartment Balconies ITR"
"acf6de98-dcdc-5c29-b916-c6d480c366bd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1405","Apartment Balconies ITR","Check Substrate"
"6c29b773-7394-5f93-8266-a0dafd1cb199","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1405","Apartment Balconies ITR","Sealer"
"78e19071-cae4-50f9-9318-05525cfd2544","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1405","Apartment Balconies ITR","Soffits 1st coat "
"916be498-ba81-50a2-85ff-0bfcfd12857a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1405","Apartment Balconies ITR","Soffits 2nd Coat "
"0485281c-1d15-5b31-8625-279d694e3048","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1405","Apartment Balconies ITR","Walls 1st coat "
"2394b4a3-c779-500c-95f1-173a1959d347","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1405","Apartment Balconies ITR","Walls 2nd coat"
"d0586c6f-0ff1-4980-849f-a6ace74b2c25","","checklist-flat","not-started","Apartment ITR","checklist-flat","FALSE","FALSE","Site QA","Level 14","1405","Apartment ITR"
"784b5edf-bdcb-519c-b585-5a3142d3add6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1405","Apartment ITR","Check Substrate"
"10dff883-5406-5e6d-bd1a-842113c79f55","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1405","Apartment ITR","Masking"
"43cfd887-ab91-5a0a-b121-35d43b081f57","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1405","Apartment ITR","Sealer"
"c9d484d5-d697-59f4-a583-f92fc2ec16ea","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1405","Apartment ITR","Ceiling 1st coat "
"50edb338-4b15-5a45-9f7b-3b9099e1a8cf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1405","Apartment ITR","Ceiling 2nd Coat "
"13c312b0-5e91-5385-b68d-7e3d81d3c79b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1405","Apartment ITR","De-mask"
"5b3d3f31-3862-5d2f-a010-0f9f98be0d9b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1405","Apartment ITR","Prep "
"e04aeee9-d16a-5b6a-8d6f-60a8b1bc64c1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1405","Apartment ITR","Gloss 1st coat "
"2a72fa5c-94fa-5427-b5b5-9198fc877ff8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 14","1405","Apartment ITR","Gloss 2nd coat "
