"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"7dd9af6d-8272-4328-b9f0-ddc2814e675c","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"0d2282ae-b0d6-4f0a-921a-45f2e4df878f","","work-in-progress","","folder","TRUE","FALSE","Site QA","Stage 11"
"7db5f57e-321c-48ee-b2f0-75da061a3df6","","pass","","folder","TRUE","FALSE","Site QA","Stage 11","Lot 1101"
"8ed89402-a56a-4861-8cdd-cac844dcca72","","pass","","folder","TRUE","FALSE","Site QA","Stage 11","Lot 1101","Plumbing Services Rough-in"
"8c91e237-a040-4d81-8414-e39753c59b5f","","pass","Installation Hot Water Unit","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1507","Plumbing Services Fit-off","Hot Water Unit Installation"
"f25e55b5-7bfd-496d-a9d7-1d29f70b5534","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1507","Plumbing Services Testing"
"7b9edd3d-5d6c-452f-bad8-19737cc2feb9","","pass","Testing Drainage Pipework (Hydrostatic Test)","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1507","Plumbing Services Testing","Testing Drainage Pipework (Hydrostatic Test)"
"e8f02027-1653-41c7-be21-6d49de01c5c6","","pass","Testing Drainage Pipework (Hydrostatic Test)","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1507","Plumbing Services Testing","Testing Potable Water Pipework"
"c43f03b1-305d-47c1-b8e1-d8e401f63059","","pass","Testing Gas Service","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1507","Plumbing Services Testing","Testing Gas Service"
"87c61f48-5a91-4367-8823-28ab4fc5c9ec","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1507","Plumbing Services Commissioning"
"c8ccc295-1d2b-4d7a-bbdf-92cff1af43c5","","pass","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1507","Plumbing Services Commissioning","Commission Fixture Group"
"ce2230ec-7de3-4140-8db2-4306c6738d7b","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1508"
"0a2b33b4-fa35-41c5-80a1-147391b32c54","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Rough-in"
"61e6aeb6-a775-4949-8d49-6acd93448577","","pass","Installation Waste & Vent","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Rough-in","Waste & Vent Installation"
"9c13424f-8a0d-43b2-915f-e562a1bc32aa","","pass","Installation Water Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Rough-in","Water Service Installation (Rough-ins)"
"9b0aa59f-5317-4c0d-b424-ff8010b312cf","","pass","Installation Gas Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Rough-in","Gas Service Installation (Rough-ins)"
"4435e40a-729b-419d-a5f3-403b55a4e0a8","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Fit-off"
"e27763c7-30dd-4701-bddb-b941b10467a3","","pass","Fit-off Toilet & Cistern","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Fit-off","Toilet & Cistern Installation"
"7cde5de0-d5b9-4d6d-b0bf-d0d8496c8fa5","","pass","Fit-off Wash Basin & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Fit-off","Wash Basin & Tapware Installation"
"e1b6810f-7721-4630-95cb-69b071e67f41","","pass","Fit-off Shower & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Fit-off","Shower & Tapware Installation"
"7a991b49-fc09-41ff-94b3-6f3c2a2d886d","","pass","Fit-off Shower & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Fit-off","Bath & Tapware Installation"
"a9a77f75-e4df-401f-a86e-61a700b223e3","","pass","Fit-off Kitchen Sink & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Fit-off","Kitchen Sink & Tapware Installation"
"3539a058-c309-46d8-a2fa-c2fbc6ed7e23","","pass","Fit-off Dishwasher","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Fit-off","Dishwasher Installation"
"792a2c2d-b906-4285-86d3-ba9884a95ef2","","pass","Fit-off Laundry Trough & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Fit-off","Laundry Trough & Tapware Installation"
"24512e70-98f4-4d88-8441-7b1e1a3d2c3f","","pass","Fit-off Washing Machine Stops","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Fit-off","Washing Machine Stops Installation"
"e33f1522-23b2-462f-89a0-55df6ba66916","","pass","Fit-off Tundish","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Fit-off","Tundish Installation"
"9efbe1dd-6b90-4c0e-a4f7-e4e069354674","","pass","Fit-off Hose Tap","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Fit-off","Hose Tap Installation"
"f5ab7812-ec74-4dbf-926c-f347723f29d0","","pass","Fit-off Gas Appliance","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Fit-off","Gas Appliance Installation"
"c7833333-6eed-4074-b62b-e29cc6d4dce6","","pass","Installation Hot Water Unit","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Fit-off","Hot Water Unit Installation"
"44faf4c2-be41-4b5b-a7c6-6f6b9058c02d","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Testing"
"43668d68-5219-4dbf-b0f5-40c5197b1796","","pass","Testing Drainage Pipework (Hydrostatic Test)","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Testing","Testing Drainage Pipework (Hydrostatic Test)"
"873f6c83-0e87-48bc-a117-0e18b191950a","","pass","Testing Drainage Pipework (Hydrostatic Test)","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Testing","Testing Potable Water Pipework"
"2bc59d5a-3439-4716-adf1-1ad9eff94596","","pass","Testing Gas Service","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Testing","Testing Gas Service"
"5b90e8fb-e929-46d4-9393-f14e47585692","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Commissioning"
"a25f89c5-32a8-4a1f-a132-5dd81a3f0338","","pass","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1508","Plumbing Services Commissioning","Commission Fixture Group"
"5fbd309b-3499-4c8c-8d18-67b89c1c29d9","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1509"
"237654f3-c852-49a7-bf4d-ccc24fcab652","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Rough-in"
"491cab31-776a-4e8f-896b-766f5241922b","","pass","Installation Waste & Vent","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Rough-in","Waste & Vent Installation"
"8e782296-708c-43d3-baf2-7591f90bb486","","pass","Installation Water Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Rough-in","Water Service Installation (Rough-ins)"
"4c0b66e4-237c-4260-993b-a7c46dc83f2c","","pass","Installation Gas Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Rough-in","Gas Service Installation (Rough-ins)"
"3b05683a-09b5-4e97-90fe-73a4c58822c1","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Fit-off"
"dba35e5a-569d-41bd-bf7d-5e63c71fd56d","","pass","Fit-off Toilet & Cistern","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Fit-off","Toilet & Cistern Installation"
"1d1afa29-95c0-4958-9ed4-705ade44035b","","pass","Fit-off Wash Basin & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Fit-off","Wash Basin & Tapware Installation"
"227c4bd6-b415-44a4-9e23-7e8753a61db8","","pass","Fit-off Shower & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Fit-off","Shower & Tapware Installation"
"1aae9303-aa35-4552-8386-9f81221c3c57","","pass","Fit-off Shower & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Fit-off","Bath & Tapware Installation"
"6bd6f38e-9448-4bb0-870f-587bf95ed7d8","","pass","Fit-off Kitchen Sink & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Fit-off","Kitchen Sink & Tapware Installation"
"cc42acd4-82c0-4133-82d0-ee72d587b2cf","","pass","Fit-off Dishwasher","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Fit-off","Dishwasher Installation"
"7e17ab44-0984-418b-b976-f687b80f659b","","pass","Fit-off Laundry Trough & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Fit-off","Laundry Trough & Tapware Installation"
"e474cd58-25c7-4f17-97fd-4ab8e914c61f","","pass","Fit-off Washing Machine Stops","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Fit-off","Washing Machine Stops Installation"
"052e5f57-d7bb-4f33-9861-92d4612207fc","","pass","Fit-off Tundish","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Fit-off","Tundish Installation"
"ae9e9a9d-3bc8-4e26-bc45-2948d0e487df","","pass","Fit-off Hose Tap","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Fit-off","Hose Tap Installation"
"5024e2a9-1d48-45d2-bb88-6ec194ed174c","","pass","Fit-off Gas Appliance","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Fit-off","Gas Appliance Installation"
"7a03cd28-c491-40e6-a672-eb21c8760292","","pass","Installation Hot Water Unit","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Fit-off","Hot Water Unit Installation"
"8a54b949-76fb-444c-9140-2328e74f2603","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Testing"
"90d1fad2-a83c-4e63-9e3e-d442ead645ba","","pass","Testing Drainage Pipework (Hydrostatic Test)","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Testing","Testing Drainage Pipework (Hydrostatic Test)"
"bbe1b585-461f-4743-86a8-c96241200930","","pass","Testing Drainage Pipework (Hydrostatic Test)","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Testing","Testing Potable Water Pipework"
"b744bbd8-e67d-4225-b76d-21ad2b482122","","pass","Testing Gas Service","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Testing","Testing Gas Service"
"cd4fd034-9016-40dd-ae48-68120c25f4d3","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Commissioning"
"0daa2837-bece-4691-b79c-e122e908e717","","pass","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1509","Plumbing Services Commissioning","Commission Fixture Group"
"68328695-0681-461b-a7f2-aa5d9445adc1","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1510"
"6cf9bc8a-2ad4-4fce-9440-16a840ab756b","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Rough-in"
"c0e4e075-c728-453d-a3c7-3969161c1208","","pass","Installation Waste & Vent","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Rough-in","Waste & Vent Installation"
"04996e0a-561e-404a-ae17-5b411937f21d","","pass","Installation Water Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Rough-in","Water Service Installation (Rough-ins)"
"cf45143d-bc26-4aeb-b452-19323d145e76","","pass","Installation Gas Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Rough-in","Gas Service Installation (Rough-ins)"
"53cc67ec-0d97-4f04-861b-6f3c0acab550","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Fit-off"
"e6922389-dd2d-4a3b-9339-c76e8c6b511c","","pass","Fit-off Toilet & Cistern","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Fit-off","Toilet & Cistern Installation"
"5ad98db6-b626-401e-ad11-cfe26540221c","","pass","Fit-off Wash Basin & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Fit-off","Wash Basin & Tapware Installation"
"3203e10a-53a8-497b-98c7-9af7cf135ad9","","pass","Fit-off Shower & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Fit-off","Shower & Tapware Installation"
"25659fd6-02c5-4384-b5c6-36c580540307","","pass","Fit-off Shower & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Fit-off","Bath & Tapware Installation"
"9f3166a2-271f-4382-bce2-f885593b9412","","pass","Fit-off Kitchen Sink & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Fit-off","Kitchen Sink & Tapware Installation"
"75f49fc1-74b5-4722-9bc9-958534c190e6","","pass","Fit-off Dishwasher","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Fit-off","Dishwasher Installation"
"0aa86b5a-85c6-4dd8-abeb-171d7f78462e","","pass","Fit-off Laundry Trough & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Fit-off","Laundry Trough & Tapware Installation"
"2e87bb9b-019a-4f9d-b0e3-5aaaf24df3bd","","pass","Fit-off Washing Machine Stops","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Fit-off","Washing Machine Stops Installation"
"5bbfaa54-07a9-4938-aac5-d7710b0cd5a7","","pass","Fit-off Tundish","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Fit-off","Tundish Installation"
"a70aabe8-d14a-4de2-95c7-f87236956817","","pass","Fit-off Hose Tap","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Fit-off","Hose Tap Installation"
"e62a812b-45d1-4f0e-8d3c-1385c3efbae5","","pass","Fit-off Gas Appliance","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Fit-off","Gas Appliance Installation"
"4b3c7581-e081-43d4-959d-b3b8273c25a6","","pass","Installation Hot Water Unit","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Fit-off","Hot Water Unit Installation"
"80d888fa-bb85-4cfc-93a7-8bb0ad4e0058","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Testing"
"1d3327ec-0f71-4d83-8c63-a21f320ff5a4","","pass","Testing Drainage Pipework (Hydrostatic Test)","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Testing","Testing Drainage Pipework (Hydrostatic Test)"
"1bd79734-1228-474a-b4fc-b461ed04a44d","","pass","Testing Drainage Pipework (Hydrostatic Test)","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Testing","Testing Potable Water Pipework"
"0088c81d-3b49-4498-83be-c13f479ba8a9","","pass","Testing Gas Service","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Testing","Testing Gas Service"
"28ed267c-9aad-43db-9f7a-8b3d50648105","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Commissioning"
"265da193-6c3f-432a-a1a9-4fb4b19ad3b6","","pass","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1510","Plumbing Services Commissioning","Commission Fixture Group"
"3196e895-6ace-4a0c-ad93-7787a000605f","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1511"
"43b5c538-9d07-453f-8a1b-549b41af8ff5","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Rough-in"
"5f4f185d-e620-42a1-991e-87745ab759a7","","pass","Installation Waste & Vent","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Rough-in","Waste & Vent Installation"
"d5019880-852f-4474-b1f5-457dd57791e3","","pass","Installation Water Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Rough-in","Water Service Installation (Rough-ins)"
"d06a98a4-4eac-463e-b9a2-3d0e92c02658","","pass","Installation Gas Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Rough-in","Gas Service Installation (Rough-ins)"
"b146f63f-cb1b-496c-8141-35831e42ee63","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Fit-off"
"7b878963-cb4c-4a89-97bc-dfab77ed4da8","","pass","Fit-off Toilet & Cistern","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Fit-off","Toilet & Cistern Installation"
"b86df755-121f-4379-9bd3-1e21d085b074","","pass","Fit-off Wash Basin & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Fit-off","Wash Basin & Tapware Installation"
"aba2a010-5d15-456e-9e27-9d33766a27ec","","pass","Fit-off Shower & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Fit-off","Shower & Tapware Installation"
"4bd80632-7255-41a5-8f9a-046f0a487cb0","","pass","Fit-off Shower & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Fit-off","Bath & Tapware Installation"
"6c7e4735-4d48-44c2-b3cf-047d0ab03382","","pass","Fit-off Kitchen Sink & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Fit-off","Kitchen Sink & Tapware Installation"
"e4653ea8-f6ce-4329-a19c-dba483ad858c","","pass","Fit-off Dishwasher","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Fit-off","Dishwasher Installation"
"52a39dd1-eab4-43f5-8065-4f9d4b66127d","","pass","Fit-off Laundry Trough & Tapware","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Fit-off","Laundry Trough & Tapware Installation"
"5418bc34-898b-4680-aceb-9bddf235f0c4","","pass","Fit-off Washing Machine Stops","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Fit-off","Washing Machine Stops Installation"
"d62a3047-bcf9-48cb-a9b2-c9f48613fb8e","","pass","Fit-off Tundish","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Fit-off","Tundish Installation"
"8af7e638-2d93-430c-995f-67294f661442","","pass","Fit-off Hose Tap","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Fit-off","Hose Tap Installation"
"6206b3b6-6ab9-4e9c-995b-5cc40fefea2c","","pass","Fit-off Gas Appliance","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Fit-off","Gas Appliance Installation"
"0d1db08b-28f3-4051-a7d9-e19701b35117","","pass","Installation Hot Water Unit","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Fit-off","Hot Water Unit Installation"
"b73a5e91-504e-4047-bd57-42460061e9ea","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Testing"
"2c1854cc-709a-45ad-9b6d-adbbc86d07f4","","pass","Testing Drainage Pipework (Hydrostatic Test)","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Testing","Testing Drainage Pipework (Hydrostatic Test)"
"5a2b4122-42db-4366-967b-10f4993d8d51","","pass","Testing Drainage Pipework (Hydrostatic Test)","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Testing","Testing Potable Water Pipework"
"3355f5eb-f2cd-4c49-a4a4-23563bd2cba3","","pass","Testing Gas Service","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Testing","Testing Gas Service"
"ccb57750-9f48-464b-a839-793b8596281d","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Commissioning"
"33dbbb9d-0a69-4ce9-b553-e5676f417583","","pass","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1511","Plumbing Services Commissioning","Commission Fixture Group"
"1f41f702-0d16-4b6d-8a5d-6edd14f00b1b","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1512"
"72c14b3c-32aa-4743-9e10-0133a760161c","","pass","","folder","TRUE","FALSE","Site QA","Stage 15","Lot 1512","Plumbing Services Rough-in"
"13b79cf8-b1b8-429e-b3d0-063f15ce1839","","pass","Installation Waste & Vent","checklist","FALSE","FALSE","Site QA","Stage 15","Lot 1512","Plumbing Services Rough-in","Waste & Vent Installation"
