"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b3c00575-27e4-4cec-93d0-1946f3ac9c32","","checklist-flat","pass","33e11ea08c3fa156ecb2b71326c329db44ccf0570380e5ecf555176e03d1ff69","checklist-flat","FALSE","FALSE","Anura - Project Details"
"95744827-80e3-52a6-a030-d5645a13b5f4","","checkpoint-status","pass","","","TRUE","TRUE","Anura - Project Details","Project details entered below"
"d50b6007-ca75-40b2-a0bd-6e9617b931bd","","folder-normal","fail","","step","TRUE","FALSE","Podium"
"620852fd-3a2b-48b8-a680-058a733800f5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Podium","Manufacture QA"
"4fd240fd-59b5-426e-8645-e8ab19fad1db","","folder-normal","pass","","step","TRUE","FALSE","Podium","Manufacture QA","Level 2"
"78d56342-1876-49c7-a099-34d39c56f250","","folder-normal","pass","","step","TRUE","FALSE","Podium","Manufacture QA","Level 2","Panel"
"5780880b-dafa-47a7-aef0-1f6cad079971","","checklist-sectioned","pass","227c737d3e83fef9e686b63f909d0164c376d77f0e52f2c2659a4fd07d2d56a0","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","02-63"
"e0955c4b-d15c-5c00-82ad-1d1f8d5655ae","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","02-63","Manufacturing Documents"
"efb84c25-b79d-5707-a465-7549059e127a","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-70","Element Install & Grouting","Is there any transport or erection damage that needs to be fixed (PHOTO REQUIRED of damaged area)"
"636e2a39-d28c-5c17-9a0f-ae208d9f610f","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-70","Element Install & Grouting","Area has been cleaned from grout and rubbish (PHOTO REQUIRED of the area before leaving)"
"18c4d9b1-b544-500c-bb72-0d9604a94fa7","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-70","Element Caulking"
"a33873d4-7d85-57eb-8630-99505e5f248f","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-70","Element Caulking","Element caulked as per project requirements"
"c69e88db-41dc-517f-984c-9463f24cc54b","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-70","HOLD POINT - Confirmation that Props can be removed"
"0dddec58-29f1-570d-91da-a9097b203a6e","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-70","HOLD POINT - Confirmation that Props can be removed","Has the Builder given us written confirmation that props can be removed (UPLOAD copy of correspondence)"
"dc0ec35c-4577-5e75-ac3e-a17a70dde99b","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-70","HOLD POINT - Confirmation that Props can be removed","PHOTO REQUIRED of element after the props have been removed"
"41cd331b-6228-589a-b37e-5416ecd9e275","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-70","Basic Patch"
"faca556b-b259-5091-9808-6c0bd504975a","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-70","Basic Patch","Have the lifting anchors been patching as per project requirements"
"96ccd819-29d3-594f-ab23-de1b26f23999","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-70","Basic Patch","Have the prop points been patching as per project requirements"
"5d985766-e8d6-5b5d-aa6f-69973cfd5908","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-70","Basic Patch","Have the grout tubes been patching as per project requirements"
"5131ad17-d1c4-5d53-a36d-432a7cd79d14","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-70","Final Finish"
"621fdd41-5062-563d-865d-38677a7aedba","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-70","Final Finish","Has all outstanding patching been completed (PHOTO REQUIRED of all visible faces of element)"
"098cb373-99e7-508e-83f2-98f7ed92b899","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-70","Final Finish","Has the builder signed off on the element? (ATTACH signature box below)"
"d27589a9-d03c-4bf2-beb8-2bb191bc9f6d","","checklist-sectioned","not-started","Installation Checklist","checklist","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-71"
"6214a710-0682-596f-9f97-28caf584fe08","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-71","Element Install & Grouting"
"74e227c1-9624-53c3-99a2-c6f19cd9cb81","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-71","Element Install & Grouting","Bedding grout placed and finished as per project requirements"
"6af2dabf-e451-58d7-8ce7-5debffee5f32","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-71","Element Install & Grouting","Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):"
"17a4a909-ae08-50ed-b8d6-b66b28f84329","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-71","Element Install & Grouting","Element propped as per Euro Precast PEDS (PHOTO REQUIRED of element propped)"
"df63d02a-b97f-524e-bc49-0464907bb6ef","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-71","Element Install & Grouting","Dowel tube (flowable) grout placed and finished as per project requirements"
"c418c823-ccbb-5b7b-bdcb-3171d3d1217d","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-71","Element Install & Grouting","Were there any delays or Site Instructions given. If yes, please comment below and have builder sign"
"f291dd12-641f-5b0c-8ec9-2a38ea565411","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-71","Element Install & Grouting","Is there any transport or erection damage that needs to be fixed (PHOTO REQUIRED of damaged area)"
"197ab2cc-bbed-5796-a8d2-cea1a0534805","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-71","Element Install & Grouting","Area has been cleaned from grout and rubbish (PHOTO REQUIRED of the area before leaving)"
"575cfa2a-fdbe-5b3e-82e0-2d5285f24319","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-71","Element Caulking"
"733f5f99-2c96-56e7-a44b-f3055263d04b","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-71","Element Caulking","Element caulked as per project requirements"
"d0c20c14-daa9-5762-a14f-745e13fc2725","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-71","HOLD POINT - Confirmation that Props can be removed"
"0ac08f87-5362-5898-83ef-78e6145b574b","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-71","HOLD POINT - Confirmation that Props can be removed","Has the Builder given us written confirmation that props can be removed (UPLOAD copy of correspondence)"
"3368034a-0a0c-5d69-9df4-90fc11ad5c06","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-71","HOLD POINT - Confirmation that Props can be removed","PHOTO REQUIRED of element after the props have been removed"
"142d1ebe-dbcc-5a6e-859a-f37669398086","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-71","Basic Patch"
"c588873c-379e-57c7-9336-21249cb0dad3","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-71","Basic Patch","Have the lifting anchors been patching as per project requirements"
"83d0455e-71d7-5cab-a35a-39795d669e01","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-71","Basic Patch","Have the prop points been patching as per project requirements"
"2e4aed96-270e-517d-864f-d9c8c8852ca2","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-71","Basic Patch","Have the grout tubes been patching as per project requirements"
"7a817d13-3dbd-5133-90a8-db140174b2aa","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-71","Final Finish"
"64bcef67-5c02-54c9-8b9a-e32b15e1ba4b","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-71","Final Finish","Has all outstanding patching been completed (PHOTO REQUIRED of all visible faces of element)"
"e660d656-26c0-5dd8-ac89-cae31068d47a","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-71","Final Finish","Has the builder signed off on the element? (ATTACH signature box below)"
"270c4d78-1b46-4a63-ae36-95b6ae5c892c","","checklist-sectioned","not-started","Installation Checklist","checklist","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-72"
"b30969c9-3ee6-5cf8-b0d7-d8354205c43a","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-72","Element Install & Grouting"
"e0ee8116-5b08-5b2d-a26c-905d7bb7c2a6","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-72","Element Install & Grouting","Bedding grout placed and finished as per project requirements"
"4aa8b6e1-62a3-5b33-b296-6c8b75def1e1","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-72","Element Install & Grouting","Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):"
"53e6b18d-d2ec-567d-970e-1991a2ab29f1","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-72","Element Install & Grouting","Element propped as per Euro Precast PEDS (PHOTO REQUIRED of element propped)"
"b0592743-2f36-58d8-a7cd-a8c6c9d7addd","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-72","Element Install & Grouting","Dowel tube (flowable) grout placed and finished as per project requirements"
"55b2ba6a-efc5-5a32-b22c-1fbd40046590","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-72","Element Install & Grouting","Were there any delays or Site Instructions given. If yes, please comment below and have builder sign"
"a876693a-fd7b-5065-bb6c-9d8c157d08ee","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-72","Element Install & Grouting","Is there any transport or erection damage that needs to be fixed (PHOTO REQUIRED of damaged area)"
"f8549027-d613-57aa-8caf-126d414b2cc1","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-72","Element Install & Grouting","Area has been cleaned from grout and rubbish (PHOTO REQUIRED of the area before leaving)"
"78144b1e-7543-51db-b1dc-4376d3b1de08","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-72","Element Caulking"
"0d10ba29-0bf2-5d7c-8e53-8fbfcaf6bdf7","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-72","Element Caulking","Element caulked as per project requirements"
"591389f6-6ff2-5d3c-86b2-31b1eaa75099","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-72","HOLD POINT - Confirmation that Props can be removed"
"d8af45b2-9067-54ef-b002-de79fe4a8bbc","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-72","HOLD POINT - Confirmation that Props can be removed","Has the Builder given us written confirmation that props can be removed (UPLOAD copy of correspondence)"
"28989849-518b-5cb8-9a8a-7192013f1589","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-72","HOLD POINT - Confirmation that Props can be removed","PHOTO REQUIRED of element after the props have been removed"
"ba8894dd-8da1-58be-9192-0d6c014e07f0","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-72","Basic Patch"
"81815e02-9c68-5c85-ac81-f9145600f966","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-72","Basic Patch","Have the lifting anchors been patching as per project requirements"
"b5a839d5-bd75-56c8-8e26-ee6cfda7dd5a","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-72","Basic Patch","Have the prop points been patching as per project requirements"
"9e9201a4-a71a-52ce-90ed-bf112916b6a7","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-72","Basic Patch","Have the grout tubes been patching as per project requirements"
"3712a35d-9a6a-5160-b7e0-44266e3da0d5","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-72","Final Finish"
"633278bf-cd66-59c9-9a69-db8bec69f58a","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-72","Final Finish","Has all outstanding patching been completed (PHOTO REQUIRED of all visible faces of element)"
"acc6cb09-6a5b-5fab-a9b9-3042ce5604ca","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-72","Final Finish","Has the builder signed off on the element? (ATTACH signature box below)"
"e511da24-5a52-45dc-8cca-34480e49ecab","","checklist-sectioned","not-started","Installation Checklist","checklist","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-73"
"adb1086b-956c-5809-b316-7a8efee2427b","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-73","Element Install & Grouting"
"6353adfd-cdfc-5951-a880-466532355c22","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-73","Element Install & Grouting","Bedding grout placed and finished as per project requirements"
"2646f59f-ca97-524f-bad3-5d03e709bc91","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-73","Element Install & Grouting","Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):"
"a3b69b87-c148-58bc-a6fa-367bac7905a3","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-73","Element Install & Grouting","Element propped as per Euro Precast PEDS (PHOTO REQUIRED of element propped)"
"614a31c7-55b7-5347-8c53-f15bd991e50e","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-73","Element Install & Grouting","Dowel tube (flowable) grout placed and finished as per project requirements"
"b0e5d76d-61fe-5d25-b6cc-33ce678cd70c","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-73","Element Install & Grouting","Were there any delays or Site Instructions given. If yes, please comment below and have builder sign"
"9d43e0c2-aadc-569b-acc7-08812e4c8ee4","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-73","Element Install & Grouting","Is there any transport or erection damage that needs to be fixed (PHOTO REQUIRED of damaged area)"
"eced9d4d-c33d-584d-85e4-aa9fec14f95b","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-73","Element Install & Grouting","Area has been cleaned from grout and rubbish (PHOTO REQUIRED of the area before leaving)"
"ae51a0e2-5c60-5f1a-b7b6-50b20490ee68","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-73","Element Caulking"
"31154371-cdbb-5f48-bf2c-f0c23c25a304","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-73","Element Caulking","Element caulked as per project requirements"
"1a302bd5-9b7f-5548-a1a6-e09cfb60b46d","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-73","HOLD POINT - Confirmation that Props can be removed"
"9045d3dd-3ddf-568b-b254-db22e518dd74","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-73","HOLD POINT - Confirmation that Props can be removed","Has the Builder given us written confirmation that props can be removed (UPLOAD copy of correspondence)"
"8e9209d0-52b3-52c0-90a4-5bbcd048e2b9","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-73","HOLD POINT - Confirmation that Props can be removed","PHOTO REQUIRED of element after the props have been removed"
"596bccd0-13b3-5dd4-80f7-a7074311de23","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-73","Basic Patch"
