"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d6b4be16-3cc1-464f-8a0b-2d58d49f0d55","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"d646787a-da75-5ec3-a365-ef6f32f1005c","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"58d55353-e0af-4656-95e8-995547f30da7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"ab93e1d5-55cd-4db9-b37d-1a5f33c158ef","","checklist-sectioned","pass","b4d1633d23659b113421612c76dd31fcbb3d55235db2b92c835b5f74c883a446","checklist","FALSE","FALSE","Precast Manufacture","Weld plate details"
"b05b53f4-47ea-5b3d-9cbb-34eff74cf91b","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail"
"d7a74365-dc60-5cb7-9c5d-bc99de4974e7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail","Edge Detail"
"a3697f4d-887c-58f2-830f-23898e980322","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail","Bar Projections"
"38ba44de-5d49-58bb-8c31-8fef9356b220","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail","Cast in items"
"4d85f23e-5fe9-4c9a-a238-a430f40a8e90","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels 1 - 50"
"9730e462-84bc-455e-b76b-16210fdc03ec","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 50","Panel -1"
"9c68dc5f-a750-5aea-a2ad-aa2411d78073","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 50","Panel -1","Pre-Pour Check"
"4b32ae7e-f290-586e-b91e-da8ca23d0835","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -115","Pre-Pour Check","Mould Clean"
"67b2d9bc-7673-50dc-b8bc-128339f21eb5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -115","Pre-Pour Check","Mould Oiled"
"4ddf214e-1ec5-54e0-8a26-37081ddce26e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -115","Pre-Pour Check","Mould - Workmanship"
"f077add5-d263-51e1-a277-1ea9de34b7c0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -115","Pre-Pour Check","Reinforcing"
"d919bb64-7d22-5827-bd37-fc4b37407d1f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -115","Pre-Pour Check","Cast In Items"
"8a3cd711-5a47-5e80-ac2f-7581303ee72e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -115","Pre-Pour Check","Marker Position and No."
"05b91860-33cd-5cae-965c-ae3ea04873ab","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -115","Pre-Pour Check","Make mould to Green Status"
"6b2b5909-35d9-5dd4-9763-9cab72a36c75","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -115","Concrete Works"
"97c6bc31-5e03-5296-a89d-4c5fad95b340","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -115","Concrete Works","Concrete Works Details"
"af5ee7f7-5f25-5778-8eae-5d49fdef850e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -115","Concrete Works","Wilco Sample Taken"
"bc04e734-53a7-5104-bd59-455fca92e532","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -115","Concrete Works","Bridgeman Sample Taken"
"6232ca6d-785c-58aa-93c5-c5e9e3a81472","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -115","Concrete Works","Supervisor Approval"
"33282628-d093-554b-bb64-7f68dac17b2f","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -115","Post Pour Check"
"664758e9-28ad-5a51-a992-681407018f43","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -115","Post Pour Check","Edge Detail"
"bbba4b57-8509-58af-aadf-458ce36b02ff","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -115","Post Pour Check","Bar Projections"
"3da45e7b-c14b-50f8-8f94-c7f03e123478","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -115","Post Pour Check","Cast in items"
"f48a8744-5fa1-5143-952b-11a9973cd497","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -115","Stripping and Stacking"
"112b382f-eea3-5ce2-a331-c63ee7b1d675","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -115","Stripping and Stacking","Stripping & Stacking"
"dd459929-56a5-4e94-9bce-f69ae5239790","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 101 - 154","Panel -116"
"2f085ab3-23f9-527a-998d-ccf6cdc7b156","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Pre-Pour Check"
"1f65472a-061c-54a2-81db-e6d6a76c4569","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Pre-Pour Check","Dimensions"
"78e9e1a7-af4b-5b45-975a-ead2509ca495","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Pre-Pour Check","Mould Clean"
"53bc9fdb-3a98-556e-b38d-f2643b024adb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Pre-Pour Check","Mould Oiled"
"b04ec1f0-9197-5dd0-9696-063eda72408d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Pre-Pour Check","Mould - Workmanship"
"aeaac355-6615-581d-8641-960a2d3b17aa","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Pre-Pour Check","Reinforcing"
"bb0da49b-cb62-57b6-b251-f7aa3aaf9946","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Pre-Pour Check","Cast In Items"
"e565e793-fff6-5d6a-a392-5feba3611f98","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Pre-Pour Check","Marker Position and No."
"f849253b-fade-586a-a8c8-208006c6d1f2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Pre-Pour Check","Make mould to Green Status"
"725a5d58-d83b-5785-a7a6-c253295f9ae1","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Concrete Works"
"1c7321b9-d74a-5678-a28f-6412437156be","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Concrete Works","Concrete Works Details"
"9dbbe507-ce21-54db-b674-fd16503abc7e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Concrete Works","Wilco Sample Taken"
"667450b3-6905-58ad-b118-48da0448a34a","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Concrete Works","Bridgeman Sample Taken"
"0205c245-0691-5954-b885-4e6ec3cca43c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Concrete Works","Supervisor Approval"
"10ee7a33-687a-5143-8d8a-27aca06ea230","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Post Pour Check"
"709a5cd3-070c-5fed-8dfa-34b0cad99aaf","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Post Pour Check","Edge Detail"
"56a7e680-102d-54e8-8bdd-cc861aa278cd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Post Pour Check","Bar Projections"
"d8bb7e1f-c338-5731-bc52-ee491fef50ae","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Post Pour Check","Cast in items"
"0e9cb4fc-a3e1-5f25-8ca6-0d20f99d8dd1","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Stripping and Stacking"
"776d8929-0a80-5146-8b7e-f7997b692fa3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -116","Stripping and Stacking","Stripping & Stacking"
"57fbed1b-6748-4791-bc39-a93aac38233f","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 101 - 154","Panel -117"
"b33ebac3-cf51-588f-9603-50de7e6e70d7","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Pre-Pour Check"
"2de66417-254c-5eb4-8a94-598f63a2c6f2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Pre-Pour Check","Dimensions"
"addaee95-8b2c-586d-884e-3b0c0df78add","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Pre-Pour Check","Mould Clean"
"5cf0a391-8780-5b1f-8bae-b383360974a5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Pre-Pour Check","Mould Oiled"
"42514ce5-431e-5542-9c1e-eb973842d7b4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Pre-Pour Check","Mould - Workmanship"
"e7d01f6c-6d61-5fb2-bd36-68e4117acc1a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Pre-Pour Check","Reinforcing"
"d94fe04a-aae1-5ef1-8f6a-4f1760901262","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Pre-Pour Check","Cast In Items"
"05e5cee6-8156-5a3f-b00e-5ea694786140","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Pre-Pour Check","Marker Position and No."
"6515471c-7a4b-500e-8e98-85988378c608","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Pre-Pour Check","Make mould to Green Status"
"36367d86-fee7-5c0d-b813-b78a742d8f18","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Concrete Works"
"7a7d38d7-e47c-55da-aab5-e6d88310bd70","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Concrete Works","Concrete Works Details"
"9791dfa5-c326-5a3d-b9fc-eda469cc794e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Concrete Works","Wilco Sample Taken"
"44e9fdac-abc2-5c73-9164-bd924e00a4cd","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Concrete Works","Bridgeman Sample Taken"
"28e56793-80d8-5ce4-87d3-2eeb72cac2cd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Concrete Works","Supervisor Approval"
"2ae86a8c-279b-57cb-907b-c64871c4a0ce","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Post Pour Check"
"da391dd5-5a90-5f11-a6a8-93bb96bb8307","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Post Pour Check","Edge Detail"
"df324289-23bd-5375-bf21-4862c8ff60c9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Post Pour Check","Bar Projections"
"a549a37e-0910-52f0-b61c-519ad3687f0f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Post Pour Check","Cast in items"
"954713c7-f005-510f-8b33-f780ec7dddcd","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Stripping and Stacking"
"a4787d40-5f91-5a02-a208-bcdfc7f0379c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -117","Stripping and Stacking","Stripping & Stacking"
"3c66dab5-e5b9-426d-9ca7-5ceb927d1ebe","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 101 - 154","Panel -118"
"6f646efa-297d-579c-ae43-4572bab2df7b","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Pre-Pour Check"
"4f154cb4-34ca-5648-9c4f-91c47fda2619","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Pre-Pour Check","Dimensions"
"eb7642ce-05c8-53c2-80ac-197f9e1764ff","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Pre-Pour Check","Mould Clean"
"f482aeed-7b26-5978-9d50-63f75871f7a0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Pre-Pour Check","Mould Oiled"
"35da13ee-6356-597d-86eb-593e57d07431","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Pre-Pour Check","Mould - Workmanship"
"277ada8d-ac58-5adf-ad1a-e026d72cda23","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Pre-Pour Check","Reinforcing"
"c3ff7eec-ff1d-51a1-9c47-24df61a3ac4a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Pre-Pour Check","Cast In Items"
"ae942ff1-f678-5e37-b0e0-8ab88b56cb78","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Pre-Pour Check","Marker Position and No."
"007efadb-875f-5295-9acf-d70cebe8bbb6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Pre-Pour Check","Make mould to Green Status"
"17a00f78-1ac0-56d4-9062-15471772e66d","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Concrete Works"
"2ab2e7ac-d722-5f72-bb6f-93954ea19c5c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Concrete Works","Concrete Works Details"
"e4fe7dae-c98d-56c3-9ce8-60dd4857814e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Concrete Works","Wilco Sample Taken"
"a484f933-f8b4-599e-81e3-8a6a56ac5496","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Concrete Works","Bridgeman Sample Taken"
"3a8f734e-9ebd-523d-9697-4922c0cb7767","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Concrete Works","Supervisor Approval"
"c9f75380-e39f-5ed9-9e8a-2f03465e617d","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Post Pour Check"
"6636b9fd-d3bc-5469-8f46-c014de6a7972","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Post Pour Check","Edge Detail"
"8559f5e1-1e7d-5b91-8540-92ab6c7e70ae","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Post Pour Check","Bar Projections"
"295a2623-f3e8-5cca-aff2-322b53f55bba","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Post Pour Check","Cast in items"
"aed887b3-cc64-54c8-8c2e-0a4419f3a3b6","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Stripping and Stacking"
"f274e8c6-f50f-57bb-a08a-6f04d7b56cf2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -118","Stripping and Stacking","Stripping & Stacking"
"b544fb97-e05a-44e4-b49b-7d4901670298","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 101 - 154","Panel -119"
"a1a3d91e-5a04-5266-9729-3b7d73084b6a","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Pre-Pour Check"
"0cd1a837-42b0-517e-ac7b-8100e47793d5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Pre-Pour Check","Dimensions"
"d6eae1d0-a6a4-50e4-8235-54f3ade47b2f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Pre-Pour Check","Mould Clean"
"e5d9b4dc-e769-5f9c-bf7f-894e0fe83432","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Pre-Pour Check","Mould Oiled"
"602f44c2-ccf2-5907-8c82-80b980869d50","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Pre-Pour Check","Mould - Workmanship"
"39424b77-da14-54e5-95bc-4fdeb75505bf","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Pre-Pour Check","Reinforcing"
"17de5e5b-bcf7-513a-97cb-3716841d03b7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Pre-Pour Check","Cast In Items"
"cc5a87a6-ccc0-5715-85de-3386b357f01f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Pre-Pour Check","Marker Position and No."
"be380b0a-1ea8-556f-a6d6-9de2f176d3ff","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Pre-Pour Check","Make mould to Green Status"
"1d10060e-9d3b-5bae-9507-89ed88018bed","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Concrete Works"
"78d4c037-0743-5dc4-aa3a-05f3842eef62","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Concrete Works","Concrete Works Details"
"07ac12dd-346c-59c9-8e0f-30778fe7414f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Concrete Works","Wilco Sample Taken"
"5b6a9ce6-07d1-57f4-92ec-e6d0229f0977","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Concrete Works","Bridgeman Sample Taken"
"9c333713-b8f5-5220-b1d3-d7e0ba172ff3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Concrete Works","Supervisor Approval"
"439b5e71-151e-511f-8331-def81c2310db","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Post Pour Check"
"865bd989-c5a2-5543-906c-8b3bdcf17e8a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Post Pour Check","Edge Detail"
"8720b3a7-d714-5ded-845d-0ebec3a47293","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Post Pour Check","Bar Projections"
"5d7656b0-359c-5604-aafb-ac5382fafbb2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Post Pour Check","Cast in items"
"f272759a-0359-5f55-bf75-7e0212130395","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Stripping and Stacking"
"97208b68-c862-5ccb-8033-03945de03ef4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -119","Stripping and Stacking","Stripping & Stacking"
"3ce34237-e50b-44c6-98b4-2833e60c8ada","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 101 - 154","Panel -120"
"1dcad6af-bd3e-551e-850c-3fc2d6b0a191","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -120","Pre-Pour Check"
"778f35b5-f254-5194-8509-675394a69e6e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -120","Pre-Pour Check","Dimensions"
"bff6780f-c50c-5254-b586-f5b3823881ee","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -120","Pre-Pour Check","Mould Clean"
"6c786c3d-499e-5597-9e3d-5a7d9a5545c2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -120","Pre-Pour Check","Mould Oiled"
"6650d078-0360-54d7-8da2-7a812313d826","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -120","Pre-Pour Check","Mould - Workmanship"
"3cd25c62-f327-5ab8-a773-2fd6c7f1dc40","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -120","Pre-Pour Check","Reinforcing"
"f7caf365-0017-57c5-9a4f-168b00e8f4d5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -120","Pre-Pour Check","Cast In Items"
"1f25b12b-64c4-5de6-9d5d-ded4daacaa8d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -120","Pre-Pour Check","Marker Position and No."
"90a06180-61a9-5228-b716-674aab49941c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -120","Pre-Pour Check","Make mould to Green Status"
"db7eb30f-c2e3-50f5-b4ce-4cb8078a751e","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -120","Concrete Works"
"b2507c7f-a716-5394-8abc-3dcf839699a0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -120","Concrete Works","Concrete Works Details"
"9d9ea3a2-56bb-592b-ab2f-22a92ec075c4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 101 - 154","Panel -120","Concrete Works","Wilco Sample Taken"
