"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"23721259-6a25-50c6-b120-3ef6d0ba4306","","folder-normal","work-in-progress","","step","TRUE","FALSE","TE00829 Silo D 2023"
"1760dbfa-2c17-5e0b-b8ef-2ff60ff56ea9","","folder-normal","pass","","step","TRUE","FALSE","TE00829 Silo D 2023","OHS"
"ab8d76e4-62fc-5551-a18a-ba72c8354d71","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights"
"4149454d-6af5-54f1-bb5c-97b8963c8422","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights","Has a swms doc been uploaded"
"41bf1e26-de54-54db-8e36-df9b8c7fb63c","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights","Do you agree to follow all procedures outlined within the attached swms"
"b7ce339a-c866-5793-a637-80b4c8f67a21","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights","Are there any site specific additions or omissions to add to this swms"
"8f6b2449-4681-511c-9cdc-7e1319c46321","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights","Have you signed into the attached swms"
"9b3824a8-ddba-5737-9255-afeeb153fd83","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General"
"ec7bd970-aed7-5713-a855-1175c16b0984","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General","Has a swms doc been uploaded"
"79de7f42-12fa-5235-9c0b-05c0edc2be1d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General","Do you agree to follow all procedures outlined within the attached swms"
"43ca7b28-87b8-50db-905a-02644ddcfa7e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General","Are there any site specific additions or omissions to add to this swms"
"7ddece89-f3c6-5c06-b867-836bf727624e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General","Have you signed into the attached swms"
"350a660f-0a96-5a24-8133-0ab0342dc3ec","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling"
"8b18a8d6-6fca-5e8b-8508-91067bca53c0","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling","Has a swms doc been uploaded"
"c98b6245-3d75-5c01-a4ea-d31900849d3d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling","Do you agree to follow all procedures outlined within the attached swms"
"a5063f07-018f-5472-8afc-4bcf052c4d45","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling","Are there any site specific additions or omissions to add to this swms"
"8e3c9e50-3575-5a25-a6a6-e0fdab135d41","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling","Have you signed into the attached swms"
"b8bf4590-2984-5365-946f-285b370e0471","","folder-normal","pass","","step","TRUE","FALSE","TE00829 Silo D 2023","TAKE 5"
"8d164543-781e-50c4-8a8a-441cbdc8c461","","folder-normal","pass","","step","TRUE","FALSE","TE00829 Silo D 2023","TAKE 5","Matt Feehan"
"6dd4e577-d04a-55e7-bbe1-edc796b073e7","","checklist-flat","pass","f67718ffc28742497595be01323080b19dc6b0ad862c0f01b5624a8a238559f9","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","TAKE 5","Matt Feehan","Take 5 Checklist - 16.11.22"
"42ac14cc-cb78-5a6c-b599-dab5c5af409d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","AWNINGS","Transplumb Roofing ITP - Awning Entry","Flashings installed correctly and siliconed"
"5c11d696-88fc-5707-8b2c-cba314df4527","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE00829 Silo D 2023","QA","AWNINGS","Transplumb Roofing ITP - Awning Entry","Testing carried out where possible"
"88f2e91c-b421-5038-a889-5bb628ff1afd","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","AWNINGS","Transplumb Roofing ITP - Awning Entry","Area clean & works signed off below"
"92d0b906-632d-5fed-9911-91c774563266","","checklist-flat","pass","Transplumb Roofing ITP","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","QA","AWNINGS","Transplumb Roofing ITP - Awning Exit"
"f7ce581b-39fc-50fc-a34f-c19121db6602","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","AWNINGS","Transplumb Roofing ITP - Awning Exit","Take 5/SWMS/Inductions been completed before works start"
"6b100d48-5060-555f-aa00-ec8133805b16","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","AWNINGS","Transplumb Roofing ITP - Awning Exit","Working to an approved drawing - description of works entered in comments below"
"6831d3fc-c6bc-544b-81bc-b04f6c6798a5","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","AWNINGS","Transplumb Roofing ITP - Awning Exit","Only approved materials installed"
"742a47d3-bf22-567f-b96c-dabda128e3d6","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","AWNINGS","Transplumb Roofing ITP - Awning Exit","All fixings correctly installed as per AS 3500"
"ebb0fef5-da93-59a3-9cb7-36893894bbe5","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","AWNINGS","Transplumb Roofing ITP - Awning Exit","Boxgutters/sump/downpipes installed and clipped correctly as per AS 3500"
"2fd60226-8e5a-5540-86e3-b4ef1f60d6d2","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","AWNINGS","Transplumb Roofing ITP - Awning Exit","Flashings installed correctly and siliconed"
"2c9f1b26-d305-578b-b7f0-51b5d4463f9d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","AWNINGS","Transplumb Roofing ITP - Awning Exit","Testing carried out where possible"
"97dbf362-1218-52ae-93f0-c738595f28fe","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","AWNINGS","Transplumb Roofing ITP - Awning Exit","Area clean & works signed off below"
"baa9b6b8-3dba-55b7-ad0d-11d67b3bcc5f","","folder-normal","pass","","step","TRUE","FALSE","TE00829 Silo D 2023","QA","ROOF STRUCTURE"
"e74758e5-6222-59b6-8b94-5b2ebc75de32","","checklist-flat","pass","Transplumb Roofing ITP","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","QA","ROOF STRUCTURE","Transplumb Roofing ITP"
"2f7cf775-a15e-52a0-8e7d-eaef0743769a","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","ROOF STRUCTURE","Transplumb Roofing ITP","Take 5/SWMS/Inductions been completed before works start"
"aafdbdda-4984-5ce6-b480-21083d2d53ce","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","ROOF STRUCTURE","Transplumb Roofing ITP","Working to an approved drawing - description of works entered in comments below"
"5681334d-44c4-566c-9c07-5a1c410915be","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","ROOF STRUCTURE","Transplumb Roofing ITP","Only approved materials installed"
"fed36abf-1d64-5e4f-abda-6f926b2958fa","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","ROOF STRUCTURE","Transplumb Roofing ITP","All fixings correctly installed as per AS 3500"
"76db19f0-44a0-5df1-a061-affd5dde684e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","ROOF STRUCTURE","Transplumb Roofing ITP","Boxgutters/sump/downpipes installed and clipped correctly as per AS 3500"
"bcf5ed87-c203-5347-b1da-a4e8db34d7da","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","ROOF STRUCTURE","Transplumb Roofing ITP","Flashings installed correctly and siliconed"
"8c171b9f-d01e-53d5-8264-2c1f36af86f0","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE00829 Silo D 2023","QA","ROOF STRUCTURE","Transplumb Roofing ITP","Testing carried out where possible"
"2b6407d3-4ab2-51fb-a911-6a9ed16272eb","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","ROOF STRUCTURE","Transplumb Roofing ITP","Area clean & works signed off below"
"d8b7b246-0142-587d-843f-f2ec9f591016","","folder-normal","pass","","step","TRUE","FALSE","TE00829 Silo D 2023","QA","PARAPAT"
"a300e0b4-2fd5-52de-bd6b-aaa634adde84","","checklist-flat","pass","Transplumb Roofing ITP","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","QA","PARAPAT","Transplumb Roofing ITP - Parapet"
"787c3d82-8167-582a-9adf-60ad3342e385","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","PARAPAT","Transplumb Roofing ITP - Parapet","Take 5/SWMS/Inductions been completed before works start"
"2f1e5afc-f28c-528d-b27c-f383a34fc309","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","PARAPAT","Transplumb Roofing ITP - Parapet","Working to an approved drawing - description of works entered in comments below"
"ce227461-cfd5-5a87-a876-24ea58683388","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","PARAPAT","Transplumb Roofing ITP - Parapet","Only approved materials installed"
"74fc2067-42e1-5f99-9f66-e12f83087bf6","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","PARAPAT","Transplumb Roofing ITP - Parapet","All fixings correctly installed as per AS 3500"
"3f79bb23-1cbc-5045-af0a-427464fd8605","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE00829 Silo D 2023","QA","PARAPAT","Transplumb Roofing ITP - Parapet","Boxgutters/sump/downpipes installed and clipped correctly as per AS 3500"
"2855cf78-cd40-5383-ac57-313406b8162e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","PARAPAT","Transplumb Roofing ITP - Parapet","Flashings installed correctly and siliconed"
"c3288332-01a5-5c19-be75-6a0fe8efaee9","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","PARAPAT","Transplumb Roofing ITP - Parapet","Testing carried out where possible"
"23b994f2-1a68-5fc0-ab37-ecab33e13e2e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","PARAPAT","Transplumb Roofing ITP - Parapet","Area clean & works signed off below"
"d3670a83-0d7e-5ce1-9f91-d0bc8576490d","","folder-normal","pass","","step","TRUE","FALSE","TE00829 Silo D 2023","QA","BRIDGE"
"808ccd7d-dc7a-5caa-acb2-3c5ae6715617","","checklist-flat","pass","Transplumb Roofing ITP","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","QA","BRIDGE","Transplumb Roofing ITP"
"0dbc2a98-d5a2-5071-b71b-163ad4bfcc46","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","BRIDGE","Transplumb Roofing ITP","Take 5/SWMS/Inductions been completed before works start"
"1a7e45c3-6a07-5959-85b9-f8eab6af9345","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","BRIDGE","Transplumb Roofing ITP","Working to an approved drawing - description of works entered in comments below"
"ec708bd3-dc12-59f7-b27e-8c38956b293b","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","BRIDGE","Transplumb Roofing ITP","Only approved materials installed"
"557931ab-f4d3-5c19-8320-fd297287c0ad","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","BRIDGE","Transplumb Roofing ITP","All fixings correctly installed as per AS 3500"
"7fddfbc0-b604-576c-a47f-39a5546d14d5","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","BRIDGE","Transplumb Roofing ITP","Boxgutters/sump/downpipes installed and clipped correctly as per AS 3500"
"b1ab7bd9-e095-5415-8baa-4b4af15c3e15","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","BRIDGE","Transplumb Roofing ITP","Flashings installed correctly and siliconed"
"25544312-f488-5fe3-a5c1-d9d7bfcfb4ae","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE00829 Silo D 2023","QA","BRIDGE","Transplumb Roofing ITP","Testing carried out where possible"
"d5f3dded-7f01-59e8-9143-1d876bb57eee","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","BRIDGE","Transplumb Roofing ITP","Area clean & works signed off below"
"920282f5-e67b-5c96-82c5-91bd0f82e6df","","checklist-flat","pass","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","QA","Wall Sheet Fixing Detail"
"6d63ef23-1ed9-5a45-a043-fe057d9b806e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","Wall Sheet Fixing Detail","Add Comments, Files or Signatures here"
"f660dd25-d4a1-5e43-9e36-b689ac52c3df","","folder-normal","pass","","step","TRUE","FALSE","TE00829 Silo D 2023","QA","ROOF ALIMAK PLATFORM "
"511d3977-4287-5ec0-88bb-ed887b2be81e","","checklist-flat","pass","Transplumb Roofing ITP","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","QA","ROOF ALIMAK PLATFORM ","Roof Alimak Platform "
"422ea406-f40d-5492-8e03-063204812689","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","ROOF ALIMAK PLATFORM ","Roof Alimak Platform ","Take 5/SWMS/Inductions been completed before works start"
"3fb95bf7-9d95-553f-bf78-62235388e0a9","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","ROOF ALIMAK PLATFORM ","Roof Alimak Platform ","Working to an approved drawing - description of works entered in comments below"
"a100f4f2-388b-5310-b6dc-fefb746ba746","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","ROOF ALIMAK PLATFORM ","Roof Alimak Platform ","Only approved materials installed"
"4dffd07f-2e6e-5871-a1f8-296e37a27083","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","ROOF ALIMAK PLATFORM ","Roof Alimak Platform ","All fixings correctly installed as per AS 3500"
"c6d7b8f1-6b0b-54cb-b9f0-0bcadd0972c9","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE00829 Silo D 2023","QA","ROOF ALIMAK PLATFORM ","Roof Alimak Platform ","Boxgutters/sump/downpipes installed and clipped correctly as per AS 3500"
"dee84615-c9b2-5f49-bb21-009daf778f8f","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","ROOF ALIMAK PLATFORM ","Roof Alimak Platform ","Flashings installed correctly and siliconed"
"23c8a318-a42e-5b86-9ce2-b715ed913687","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE00829 Silo D 2023","QA","ROOF ALIMAK PLATFORM ","Roof Alimak Platform ","Testing carried out where possible"
"98503806-d662-5015-aca4-6bcf26ab8526","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","ROOF ALIMAK PLATFORM ","Roof Alimak Platform ","Area clean & works signed off below"
"0055ebba-86b7-5500-999e-2c537c13fc29","","checklist-flat","pass","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","QA","WONDERGLASS LAP JOIN DETAIL"
"a16141ec-4c4a-53c8-8ecc-a4895e9e2915","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","WONDERGLASS LAP JOIN DETAIL","Add Comments, Files or Signatures here"
"d7fc775b-abc0-5a9a-9274-aa71917a0e0d","","checklist-flat","work-in-progress","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","QA","Damaged roof "
"525526d1-8637-532a-86a7-6aa198a8262e","","checkpoint-status","work-in-progress","","","TRUE","TRUE","TE00829 Silo D 2023","QA","Damaged roof ","Add Comments, Files or Signatures here"
"58d42e84-d548-567e-a762-9456c4ac30e6","","folder-normal","work-in-progress","","step","TRUE","FALSE","TE00829 Silo D 2023","QA","STAIR"
"d5bca115-a6e2-5fb1-8fcf-177758e96d7c","","checklist-flat","work-in-progress","Transplumb Roofing ITP","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","QA","STAIR","Transplumb Roofing ITP - SILO D Stairs"
"f22bf0f7-6e3e-576e-a166-d7388d81cf0f","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","STAIR","Transplumb Roofing ITP - SILO D Stairs","Take 5/SWMS/Inductions been completed before works start"
"d4dbaa8a-46fa-5d40-bf7e-b0de165c3320","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","STAIR","Transplumb Roofing ITP - SILO D Stairs","Working to an approved drawing - description of works entered in comments below"
"bdac41f9-4145-5035-a1b7-d45700568821","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","STAIR","Transplumb Roofing ITP - SILO D Stairs","Only approved materials installed"
"9cbad011-f30a-5cf9-b0eb-83f7bda905e2","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","STAIR","Transplumb Roofing ITP - SILO D Stairs","All fixings correctly installed as per AS 3500"
"7fcb36e7-9ae7-53ff-a749-dd045b6d4065","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE00829 Silo D 2023","QA","STAIR","Transplumb Roofing ITP - SILO D Stairs","Boxgutters/sump/downpipes installed and clipped correctly as per AS 3500"
"ae5f86b8-72a8-562f-a82c-39ef14aebfb1","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","STAIR","Transplumb Roofing ITP - SILO D Stairs","Flashings installed correctly and siliconed"
"e7b8fc67-1b50-5f23-b007-5dfb739e4be9","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE00829 Silo D 2023","QA","STAIR","Transplumb Roofing ITP - SILO D Stairs","Testing carried out where possible"
"fc7925a5-6ca0-55dc-b61f-0744f4ca421f","","checkpoint-status","not-started","","","TRUE","TRUE","TE00829 Silo D 2023","QA","STAIR","Transplumb Roofing ITP - SILO D Stairs","Area clean & works signed off below"
"9d0f80b0-25f3-5d48-96cf-14675ec5cbb1","","checklist-flat","work-in-progress","Transplumb Roofing ITP","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","QA","Bin flashings "
"ac811f07-45a6-5c47-81d8-4b9b92ca2f5e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","QA","Bin flashings ","Take 5/SWMS/Inductions been completed before works start"
"414eb847-f7d1-5e3b-8ac5-24376aa5b18c","","checkpoint-status","not-started","","","TRUE","TRUE","TE00829 Silo D 2023","QA","Bin flashings ","Working to an approved drawing - description of works entered in comments below"
"931e395e-ae21-5eb5-9322-983049bcd786","","checkpoint-status","not-started","","","TRUE","TRUE","TE00829 Silo D 2023","QA","Bin flashings ","Only approved materials installed"
"9a2c2802-00bb-5e56-adca-c6d11754cf47","","checkpoint-status","not-started","","","TRUE","TRUE","TE00829 Silo D 2023","QA","Bin flashings ","All fixings correctly installed as per AS 3500"
"2f34ea8e-e77b-5d84-8715-a37ea8bc2cad","","checkpoint-status","not-started","","","TRUE","TRUE","TE00829 Silo D 2023","QA","Bin flashings ","Boxgutters/sump/downpipes installed and clipped correctly as per AS 3500"
"a93d64b2-a64a-5226-a56f-df2a4f827384","","checkpoint-status","work-in-progress","","","TRUE","TRUE","TE00829 Silo D 2023","QA","Bin flashings ","Flashings installed correctly and siliconed"
"041dad45-72fc-51f0-b78a-68fc2fa743c1","","checkpoint-status","not-started","","","TRUE","TRUE","TE00829 Silo D 2023","QA","Bin flashings ","Testing carried out where possible"
"fc3ef6b8-1e07-5208-a17a-21a99f261036","","checkpoint-status","not-started","","","TRUE","TRUE","TE00829 Silo D 2023","QA","Bin flashings ","Area clean & works signed off below"
"600b05b3-e086-5a54-a228-a1634e246226","","folder-normal","work-in-progress","","step","TRUE","FALSE","TE00829 Silo D 2023","VARIATIONS "
"bab7d763-915a-5940-b12a-c0e7a10c5421","","checklist-flat","work-in-progress","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","VARIATIONS ","MATERIAL DOCS APRIL"
"e7cd88c8-0dbc-5d0f-912e-8d72d5f294b6","","checkpoint-status","work-in-progress","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","MATERIAL DOCS APRIL","Add Comments, Files or Signatures here"
"b5c780d1-8389-5180-baf9-ca8021ce8797","","checklist-flat","pass","Transplumb Variations","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","VARIATIONS ","VO 001 - EYEWASH SILO D"
"fbff815c-2580-57c3-ac19-1070a5987c25","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","VO 001 - EYEWASH SILO D","Variation details entered below"
"eea5cc19-e4f1-590e-a180-cc4c6aea8186","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","VO 001 - EYEWASH SILO D","Materials & Labour Breakdown - Names, Hours & Materials Quantities entered in comments below"
"ab56a657-4c45-5279-8459-46aca2be83b2","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","VO 001 - EYEWASH SILO D","Final signoff - any supporting docs and client signature attached below"
"32cbef77-895e-5765-bba8-09f61e9133a2","","holdpoint","pass","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","VO 001 - EYEWASH SILO D","Request Signoff"
"553d0289-0203-5650-b15d-5ca6b3051f15","","checklist-flat","pass","Transplumb Variations","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","VARIATIONS ","VO 002 -  BIRD PROOF FLASHING - BRIDGE"
"c928a5f7-1b5e-5e12-a2a2-dbad7234bf13","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","VO 002 -  BIRD PROOF FLASHING - BRIDGE","Variation details entered below"
"a2a193ff-f40f-5aa6-99e0-1037b67efcc8","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","VO 002 -  BIRD PROOF FLASHING - BRIDGE","Materials & Labour Breakdown - Names, Hours & Materials Quantities entered in comments below"
"8edad1d4-d8a9-5792-bd21-45a6481ad767","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","VO 002 -  BIRD PROOF FLASHING - BRIDGE","Final signoff - any supporting docs and client signature attached below"
"40ebfd4d-51d3-5de4-b81b-1e9c4cb6e67d","","holdpoint","pass","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","VO 002 -  BIRD PROOF FLASHING - BRIDGE","Request Signoff"
"15c7d16f-1e7f-54f8-8476-ea373e153c5b","","checklist-flat","work-in-progress","Transplumb Variations","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","VARIATIONS ","VO 003 - WATER FEED AND SEWER FEED TO AMENITIES AND SILO"
"663e2fe5-2670-5d84-b753-de38a2cea7b7","","checkpoint-status","work-in-progress","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","VO 003 - WATER FEED AND SEWER FEED TO AMENITIES AND SILO","Variation details entered below"
"e65cdb00-d00a-5652-9ff2-d7cee1eceade","","checkpoint-status","work-in-progress","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","VO 003 - WATER FEED AND SEWER FEED TO AMENITIES AND SILO","Materials & Labour Breakdown - Names, Hours & Materials Quantities entered in comments below"
"2fc6955c-4f9d-5ad6-a6ae-883fb4b158df","","checkpoint-status","work-in-progress","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","VO 003 - WATER FEED AND SEWER FEED TO AMENITIES AND SILO","Final signoff - any supporting docs and client signature attached below"
"68a6860e-207f-5a92-9b49-a1453f58c2cc","","holdpoint","work-in-progress","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","VO 003 - WATER FEED AND SEWER FEED TO AMENITIES AND SILO","Request Signoff"
"3349b7fb-0726-514e-9ae4-00122c739614","","checklist-flat","work-in-progress","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","VARIATIONS ","VO 004 - SITE SHED PUMP OUT"
"81e2d6e6-c621-5edb-8dcf-5e0acd18c1ac","","checkpoint-status","work-in-progress","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","VO 004 - SITE SHED PUMP OUT","Add Comments, Files or Signatures here"
"2412b01d-86ef-5562-8415-3582b5172516","","checklist-flat","work-in-progress","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","VARIATIONS ","BLOOD BUCKET"
"2b09f3e3-293c-5f4b-8b04-3a84f490fb2c","","checkpoint-status","work-in-progress","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","BLOOD BUCKET","Add Comments, Files or Signatures here"
"6eb64bc7-273d-5424-89b6-d3e13f15c81c","","checklist-flat","pass","Transplumb Variations","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","VARIATIONS ","VO 005 - SPOUT/DOWNPIPES ON BIN ENCLOSURE "
"1bd9efd6-0503-5534-ace2-208e95cad467","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","VO 005 - SPOUT/DOWNPIPES ON BIN ENCLOSURE ","Variation details entered below"
"e878c1a4-0d73-508f-aa20-e0830fb75b13","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","VO 005 - SPOUT/DOWNPIPES ON BIN ENCLOSURE ","Materials & Labour Breakdown - Names, Hours & Materials Quantities entered in comments below"
"19d709f5-4a9d-58bc-96d1-78168c803710","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","VO 005 - SPOUT/DOWNPIPES ON BIN ENCLOSURE ","Final signoff - any supporting docs and client signature attached below"
"78b2b626-512a-5e95-af6e-dde0e4aa1e57","","holdpoint","pass","","","TRUE","TRUE","TE00829 Silo D 2023","VARIATIONS ","VO 005 - SPOUT/DOWNPIPES ON BIN ENCLOSURE ","Request Signoff"
