"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d7b9d3c2-ab87-4365-bc0c-fadb97ba2331","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)"
"ba30accb-239e-4a63-a28c-f7c24907ff2d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N17"
"54ba204c-584a-47a2-b9a1-5089c33b7781","","folder-normal","pass","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments"
"6e02539a-59b0-4392-9206-620c10913a44","","folder-normal","pass","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments","Ground Floor"
"d3005a7e-8164-4d7d-b405-eb8ae26b0d32","","checklist-sectioned","pass","9a7842b86a77fa803df147eb4227942740df2ab4732d74dc0f6285fffb6d4649","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","113. N17-L2-08-R-M3G-439"
"8a52da54-22cc-4cb6-8033-c560303ac781","","checklist-sectioned","pass","9a7842b86a77fa803df147eb4227942740df2ab4732d74dc0f6285fffb6d4649","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","114. N17-L2-10-L-M3G-440"
"2dd792fe-372b-4ff6-904d-9ddc5f0c2710","","checklist-sectioned","pass","9a7842b86a77fa803df147eb4227942740df2ab4732d74dc0f6285fffb6d4649","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","115. N17-GF-L-S2ST-847"
"2a1eee28-4197-4de2-b12b-f29bb823f4db","","checklist-sectioned","pass","9a7842b86a77fa803df147eb4227942740df2ab4732d74dc0f6285fffb6d4649","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","116. N17-GF-R-S1ST-848"
"ae048034-9c3d-440a-acb4-2b53a219717e","","checklist-sectioned","pass","9a7842b86a77fa803df147eb4227942740df2ab4732d74dc0f6285fffb6d4649","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","117. N17-L1-L-S2ST-849"
"ac704ca6-3716-44a8-9adc-60f67f73bceb","","checklist-sectioned","pass","9a7842b86a77fa803df147eb4227942740df2ab4732d74dc0f6285fffb6d4649","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","118. N17-L1-R-S1ST-850"
"2f7e7c9a-b020-4c94-ae51-74ba5abad1d4","","checklist-sectioned","pass","9a7842b86a77fa803df147eb4227942740df2ab4732d74dc0f6285fffb6d4649","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","119. N17-L2-L-S2ST-851"
"261ddf1a-65e0-4517-ba74-c9369b02fc7f","","checklist-sectioned","pass","9a7842b86a77fa803df147eb4227942740df2ab4732d74dc0f6285fffb6d4649","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","120. N17-L2-R-S1ST-852"
"751a2ed6-8c79-461a-a72f-a39fa830758e","","checklist-sectioned","pass","9a7842b86a77fa803df147eb4227942740df2ab4732d74dc0f6285fffb6d4649","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","121.N17-L3-L-S2ST-853"
"be40c00e-f564-4b04-9b1f-aa80c8b320ed","","checklist-sectioned","pass","9a7842b86a77fa803df147eb4227942740df2ab4732d74dc0f6285fffb6d4649","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","122.N17-L3-R-S1ST-854"
"3b28406b-7efa-466a-897c-2f46d12069ed","","checklist-sectioned","pass","9a7842b86a77fa803df147eb4227942740df2ab4732d74dc0f6285fffb6d4649","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","123.N17-L4-L-S2ST-855"
"2c3ed44a-5c03-44a3-b87d-238a3ca2be5d","","checklist-sectioned","pass","9a7842b86a77fa803df147eb4227942740df2ab4732d74dc0f6285fffb6d4649","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","124.N17-L4-R-S1ST-856"
"e7aed9e8-fcfb-41a9-b4f2-5a120c7ed75d","","checklist-sectioned","pass","9a7842b86a77fa803df147eb4227942740df2ab4732d74dc0f6285fffb6d4649","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","125.N17-L5-L-S2ST-857"
"2e46b518-e231-4fd0-85df-4354844db9a6","","checklist-sectioned","pass","9a7842b86a77fa803df147eb4227942740df2ab4732d74dc0f6285fffb6d4649","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","126.N17-L5-R-S1ST-858"
"32877f05-a805-4e33-acb5-cc03ac7d1dd0","","checklist-sectioned","pass","9a7842b86a77fa803df147eb4227942740df2ab4732d74dc0f6285fffb6d4649","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","127.N17-TOP-L-S2ST-859"
"dd26925e-0a6c-4b8a-afa0-bc28b9280818","","checklist-sectioned","pass","9a7842b86a77fa803df147eb4227942740df2ab4732d74dc0f6285fffb6d4649","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Module","128.N17-TOP-R-S1ST-860"
"6e0930ad-4c52-4916-9add-06ae4eabe3d4","","folder-normal","pass","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container"
"50487d75-0bbe-40b2-ae70-4d219cea82b0","","checklist-sectioned","pass","89f7b8a010c056e4d4ca812222006306a87ef3f42aed7885695e9d5513d20aa6","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","20FT-TCKU1276099 - Base Sleeve/Shear Plate/Anchor Bolts"
"e2570566-0401-490b-88ea-8a0121fa01db","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7485847"
"5545fca1-8341-4782-83e6-ac640c8ce1ad","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU8222721"
"0bfb4faa-2df1-4959-ab1b-0b0490527e45","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-DFSU4309516"
"6af690b7-eb25-4370-b8be-d9d0fd730a6d","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7494176"
"db4b750a-b1be-4af6-881a-9a183ca9abe1","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7516125"
"87875ff3-700b-4c65-91f1-fb8489f36bf5","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7535207"
"5204139f-6db8-4b89-96e4-398076d3022e","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7601340"
"ca1b5f26-43cd-4e1a-ae0b-6bb754f39e10","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7624460"
"fb7a8785-aa6f-460a-a084-deb47eaeab47","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7680334"
"cc597850-7d6e-45fd-8c77-fed88e5fc296","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7662053"
"a9f7f461-8fc9-4086-bae9-84043c010006","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7557823"
"7e4b85d4-48b4-49e8-ae75-c185b22e0dda","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","20FT-ZIMU1012284"
"1fa5f37d-5fb9-4d66-afe9-d31be388108f","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","20FT-ZIMU1004416"
"07aae429-fd42-4bda-8de1-457db54981a6","","checklist-sectioned","pass","Shipping Container Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","Vietnam","Container","40FT-OOLU7690287"
"2d204e75-908a-4f9a-985e-5da041ab899b","","folder-normal","fail","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand"
"3140a61c-c965-46da-be17-dcbe1b9a4d83","","folder-normal","fail","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module"
"229b66b2-3335-495f-b08b-6818f7275081","","folder-normal","pass","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","HLC-N17-GF-02-L-M2E1-244"
"52963f24-955f-400e-a5c8-8189d716ec75","","checklist-sectioned","pass","Modules/Containers- Receiver Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","HLC-N17-GF-02-L-M2E1-244","Modules/Containers- Receiver Inspection Checklist"
"e27bad2a-61bc-45eb-a64c-dc8b9ed9fe3f","","folder-normal","pass","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","HLC-N17-GF-10-L-M1E1-259"
"dc58a013-c629-4230-99e6-acceadc800e4","","checklist-sectioned","pass","Modules/Containers- Receiver Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","HLC-N17-GF-10-L-M1E1-259","Modules/Containers- Receiver Inspection Checklist"
"e2aede49-4294-4305-a245-93704cd80abc","","folder-normal","pass","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","HLC-N17-GF-11-R-M2K -270"
"4ed00a97-82d2-44ab-8edf-d9d603df8881","","checklist-sectioned","pass","Modules/Containers- Receiver Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","HLC-N17-GF-11-R-M2K -270","Modules/Containers- Receiver Inspection Checklist"
"e9859aa1-a93e-4156-89bc-2c390422af46","","folder-normal","pass","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","HLC-N17-GF-12-L-M1B-27"
"453a99f3-3fd8-46e4-94d1-e95448ef9cc7","","checklist-sectioned","pass","Modules/Containers- Receiver Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","HLC-N17-GF-12-L-M1B-27","Modules/Containers- Receiver Inspection Checklist"
"4b8e4877-72fa-4bfd-ad1e-4086a7147b25","","folder-normal","pass","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","HLC-N17-GF-01-R-M1B-271"
"f9e17dc6-dd16-4bb8-9b6a-a42d3b951e5d","","checklist-sectioned","pass","Modules/Containers- Receiver Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","HLC-N17-GF-01-R-M1B-271","Modules/Containers- Receiver Inspection Checklist"
"5b649a97-f3e7-4162-a852-58fd0abffc5a","","folder-normal","fail","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","HLC-N17-GF-01&12-R-M2B-268"
"7a1ba243-4b18-4c72-acc4-e66794786111","","checklist-sectioned","fail","Modules/Containers- Receiver Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","HLC-N17-GF-01&12-R-M2B-268","Modules/Containers- Receiver Inspection Checklist"
"6123557d-bee4-466f-abb5-57417fac9229","","folder-normal","pass","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-02-L-M3E1"
"0e151170-da6a-4d96-b552-52e74fae633c","","checklist-sectioned","pass","Modules/Containers- Receiver Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-02-L-M3E1","Modules/Containers- Receiver Inspection Checklist"
"945b5785-d58c-4db2-a650-f02ee41f0e01","","folder-normal","pass","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-09-L-M3E1"
"b052657b-989d-49e8-a50a-73a561471938","","checklist-sectioned","pass","Modules/Containers- Receiver Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-09-L-M3E1","Modules/Containers- Receiver Inspection Checklist"
"7ddbcb63-ba5c-4e49-9377-4c8283084259","","folder-normal","pass","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-03-L-M3E1"
"d71563b8-9f2d-47d8-9098-202397240f81","","checklist-sectioned","pass","Modules/Containers- Receiver Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-03-L-M3E1","Modules/Containers- Receiver Inspection Checklist"
"9b6684b7-7af1-4fab-98a0-22dfd11583af","","folder-normal","fail","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-04-L-M3E2"
"21f1d871-e11e-455c-9c8f-7c802687fe57","","checklist-sectioned","fail","Modules/Containers- Receiver Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-04-L-M3E2","Modules/Containers- Receiver Inspection Checklist"
"dd303806-31fa-45fb-835c-e5901acca3d3","","folder-normal","pass","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-02-L-M1E1"
"65c7fcaf-ad5f-4881-8e78-8b5d76c67223","","checklist-sectioned","pass","Modules/Containers- Receiver Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-02-L-M1E1","Modules/Containers- Receiver Inspection Checklist"
"73e6fcf7-d2ca-47b5-a537-c7e3b82f98c0","","folder-normal","pass","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-05-R-M3E1"
"d1a3332d-aeae-4547-be5a-0fea8c8ea818","","checklist-sectioned","pass","Modules/Containers- Receiver Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-05-R-M3E1","Modules/Containers- Receiver Inspection Checklist"
"06d85615-be26-4ae3-b0cf-822441c313d6","","folder-normal","pass","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-06-R-M3E1 "
"2695ea84-8ae1-4bb5-85d0-d307a32f49f5","","checklist-sectioned","pass","Modules/Containers- Receiver Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-06-R-M3E1 ","Modules/Containers- Receiver Inspection Checklist"
"f1385b23-d79b-4e6b-aeac-ef92a9bb1997","","folder-normal","pass","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-04-L-M1E2"
"179b1afd-d8b2-4f45-8c85-d695a6de10e9","","checklist-sectioned","pass","Modules/Containers- Receiver Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-04-L-M1E2","Modules/Containers- Receiver Inspection Checklist"
"c1d40330-ce0a-4b27-9080-de4bb56f5180","","folder-normal","pass","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-05-R-M1E1 "
"0a72a8e7-b147-458f-a90e-7d20faf9e160","","checklist-sectioned","pass","Modules/Containers- Receiver Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-05-R-M1E1 ","Modules/Containers- Receiver Inspection Checklist"
"385703fb-b0a8-4bb4-ab2b-b5bb85a3de0b","","folder-normal","pass","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-07-R-M3F"
"b67f1d17-50a3-4764-b16d-7b7ad312d750","","checklist-sectioned","pass","Modules/Containers- Receiver Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-07-R-M3F","Modules/Containers- Receiver Inspection Checklist"
"f6c62902-5f83-459e-b08a-3c936494ff13","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-08-L-M3E1"
"edbc2792-f154-431f-8dee-fe5f1e823b04","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-08-L-M3E1","Final Acceptance Checklist"
"b02eb759-eb31-4895-aaf6-0d29178a4892","","checklist-sectioned","pass","Modules/Containers- Receiver Inspection Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-08-L-M3E1","Modules/Containers- Receiver Inspection Checklist"
"511be0bc-98e4-4a49-9462-45469df9ec00","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-03-L-M1E1 "
"f416e326-aa31-48a8-8c97-c4beb4b0b138","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-03-L-M1E1 ","Final Acceptance Checklist"
"e5fe1370-d71f-49df-b3d1-d150563b622b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-04-L-M2E2"
"acbf1c3e-ff91-4574-ab61-33a0c22c8c45","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-04-L-M2E2","Final Acceptance Checklist"
"06da2e6f-51d9-4573-84a4-b6745bb10c8f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-11-R-M1K "
"c66c95c8-aa3e-45ec-bdff-e8197055041f","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-11-R-M1K ","Final Acceptance Checklist"
"8fb2ee34-88ee-4e4b-8eae-2888ac637052","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-03-L-M2E1"
"1ee6779a-9355-4deb-96cf-3ba64f57ec99","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-03-L-M2E1","Final Acceptance Checklist"
"0551067b-3ac3-4dd8-84b5-15293e331c2a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-05-R-M2E1 "
"c23c5048-dac2-4d78-b800-2b88ece46880","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-05-R-M2E1 ","Final Acceptance Checklist"
"fad257f7-a701-4465-a94a-56a70b14a0f1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-07-R-M2F"
"3e12ef7b-e7d3-44f2-8ef4-cf1833b109ef","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-07-R-M2F","Final Acceptance Checklist"
"bb41738a-18c5-4b9e-b58f-852cc32d48ab","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-10-L-M3E1"
"3e3a2fb8-6325-4310-ad74-7ebe0bffa84b","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-10-L-M3E1","Final Acceptance Checklist"
"1ccf58e9-5320-4830-916f-13744855fab6","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-06-R-M1E1"
"8df3fb08-185d-47d3-96f7-a5e560ee0c4b","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-06-R-M1E1","Final Acceptance Checklist"
"ef2ff6da-8d85-404c-b02b-50792e35d9da","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-08-L-M1E1"
"9bc9bb67-8d54-45b9-9e6c-2dd378df40fd","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-08-L-M1E1","Final Acceptance Checklist"
"1c0a2f94-448f-4716-8b7b-920f2b52bca3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-07-R-M1F"
"228c4563-d1e1-4864-8c19-301240da8a9a","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-07-R-M1F","Final Acceptance Checklist"
"c8b25d82-e81f-4f36-b5b6-23500d2b896d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-09-L-M1E1"
"4996aa7b-a683-419c-897f-f54136ddaddb","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-09-L-M1E1","Final Acceptance Checklist"
"13c1240c-c819-48ad-a5ed-ad1564bc0556","","folder-normal","work-in-progress","","step","TRUE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-10-L-M1E1 "
"ec4bb4b4-6ed8-455f-8513-30a8b418269c","","checklist-sectioned","work-in-progress","Final Acceptance Checklist","checklist","FALSE","FALSE","Shipping & Delivery","1st Shipment(N17)","New Zealand","Module","N17-GF-10-L-M1E1 ","Final Acceptance Checklist"
