"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"db9f18d4-e166-4b96-9c21-31ecaa9f3346","","folder-normal","not-started","","step","TRUE","FALSE","Basement"
"ace0b55a-601b-4272-905f-a9d3af3355a3","","folder-normal","not-started","","step","TRUE","FALSE","Basement","Common Areas"
"6e1e830e-d65c-445f-af8b-fac36db09b36","","folder-normal","not-started","","step","TRUE","FALSE","Basement","Common Areas","Stair 5 - Lobby"
"e7431c09-0293-4a31-a81a-44bc624f3d62","","checklist-flat","not-started","Rough In Checklist","checklist-flat","FALSE","FALSE","Basement","Common Areas","Stair 5 - Lobby","Apartment Rough In Checklist"
"b4bd8386-e675-59de-aca3-a0b1878fa3e1","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 252","Fit Off","Shower trays installed"
"ad21687c-958b-5eb4-a69b-72172dd759ea","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 252","Fit Off","Area left clean and tidy (attach photo)"
"63e88a44-9214-5e24-8bc1-2cd3ccda3b93","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 252","Fit Off","All work 100% completed to required specifications"
"5c2b2663-6a68-418e-8349-b14a4e02664b","","folder-normal","not-started","","step","TRUE","FALSE","Level 2","Care Apartments","ALS 253"
"086c9805-32ce-4f9e-b7cd-2264cf9aeaa8","","checklist-flat","not-started","Rough In Checklist","checklist-flat","FALSE","FALSE","Level 2","Care Apartments","ALS 253","Apartment Rough In Checklist"
"168e779e-1fdc-5814-8649-d51ab65e0e94","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Apartment Rough In Checklist","Area clear, tidy and accessible (attach photo)"
"f2b57f4f-fb41-563f-9e64-3114263d2196","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Apartment Rough In Checklist","Previous substrate acceptable - Walls framed and timber studs installed"
"3af8d928-be2f-5cad-9f29-6880613b814f","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Apartment Rough In Checklist","Cavity pockets installed"
"504e5500-c848-4a35-8509-12f65e9aefa8","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","Level 2","Care Apartments","ALS 253","Installation"
"da8a58c6-810f-5bfb-927b-592d9a295eb1","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Installation","Internal doors hung"
"16698cf6-dd7f-5975-88d0-9388700734e9","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Installation","Skirting installed"
"371d4496-91b4-57e9-8517-84d6708a397f","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Installation","Cavity doors installed"
"88190346-d301-5d22-9cc6-8076f060a1b7","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Installation","Window architraves installed"
"a0fc2181-68cc-5d53-8a74-8f8e66141277","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Installation","Wardrobe jamb installed"
"2cad3d9a-c711-5f2b-8828-f1748b7a94ae","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Installation","Entry door hung"
"819d2e63-53b0-55c8-bac5-4dcda2fa7fc8","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Installation","All install work 100% completed to required specifications"
"ddfe447f-265a-5e31-83fd-923392069368","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Installation","Area left clean and tidy (attach photo)"
"d1fec4fa-8253-48e2-be2f-73b4a9b497fa","","checklist-flat","not-started","Fit Off","checklist-flat","FALSE","FALSE","Level 2","Care Apartments","ALS 253","Fit Off"
"8bcfac48-5d61-5b9d-9eee-75eb8a42e7c5","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Fit Off","Installation of door hardware and door closes sufficiently"
"cfdc7667-8253-56b7-96c2-99b6bd090a7f","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Fit Off","Bathroom and toilet vanity installed"
"d07d04e6-1643-5642-9c27-8f2b33dfb892","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Fit Off","Handrails, toilet rolls and towel rails installed"
"e64ef1de-a44d-5422-b841-cd1e7b5a8eb4","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Fit Off","Entry door hardware installed and closes sufficiently"
"1e0a0d23-25ea-534c-a4b4-d52f81ac275c","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Fit Off","Fire tags installed on the door and door jamb"
"87ef79d3-9ba1-5b0f-939c-6566d6b86982","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Fit Off","Shower trays installed"
"8807e84f-5b9a-5087-8510-76056941d196","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Fit Off","Area left clean and tidy (attach photo)"
"6a252c9d-a54f-5851-86cb-3c504a88d04c","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 253","Fit Off","All work 100% completed to required specifications"
"8c684a5f-1877-42c4-8414-e76fedc3aa28","","folder-normal","not-started","","step","TRUE","FALSE","Level 2","Care Apartments","ALS 254"
"81a58903-2852-43f6-bc93-3b0c5e509033","","checklist-flat","not-started","Rough In Checklist","checklist-flat","FALSE","FALSE","Level 2","Care Apartments","ALS 254","Apartment Rough In Checklist"
"d60a80c1-552b-52c0-b4ec-75d7ce27f4f7","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Apartment Rough In Checklist","Area clear, tidy and accessible (attach photo)"
"45db4fb0-54e4-5ca8-aa4e-83baf2147399","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Apartment Rough In Checklist","Previous substrate acceptable - Walls framed and timber studs installed"
"d831f99b-121f-5513-abb7-2a8df389133e","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Apartment Rough In Checklist","Cavity pockets installed"
"93655df1-9333-4a0e-8f77-9c3cc5ca1d37","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","Level 2","Care Apartments","ALS 254","Installation"
"db02a96c-d480-581b-9d00-c84fd96b48d3","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Installation","Internal doors hung"
"6b279b68-df33-5148-b03a-86501fc2448d","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Installation","Skirting installed"
"309f0db7-a412-553f-ad62-5ba694ed0ae7","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Installation","Cavity doors installed"
"a0166f11-9b16-5425-aaf9-32e1305e1ecb","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Installation","Window architraves installed"
"e8b251dd-d070-5e27-ab66-549e3034eff4","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Installation","Wardrobe jamb installed"
"9f560d1a-fbc0-565b-a06c-24f623bf1e86","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Installation","Entry door hung"
"71728547-98c0-521d-96cb-307e51dc6117","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Installation","All install work 100% completed to required specifications"
"73d8af9d-df39-50bd-9442-19626be39ca2","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Installation","Area left clean and tidy (attach photo)"
"bd706753-b0fa-47a4-99a9-aecf70c1c99a","","checklist-flat","not-started","Fit Off","checklist-flat","FALSE","FALSE","Level 2","Care Apartments","ALS 254","Fit Off"
"2016a123-45da-5cf0-b524-c37b09e795e3","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Fit Off","Installation of door hardware and door closes sufficiently"
"f80c4f38-5e57-526f-b75d-973981ea61a1","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Fit Off","Bathroom and toilet vanity installed"
"b456b6a8-6460-5b11-989c-2dbc7f6135f3","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Fit Off","Handrails, toilet rolls and towel rails installed"
"eafbd742-b3ad-5d41-9195-eebec9b54276","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Fit Off","Entry door hardware installed and closes sufficiently"
"ef868318-a741-52f3-afdd-1809769b63dc","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Fit Off","Fire tags installed on the door and door jamb"
"701a3764-5382-56db-be8c-a81f04334f6b","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Fit Off","Shower trays installed"
"dd458efd-f559-51ce-aed5-74b8b769cd53","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Fit Off","Area left clean and tidy (attach photo)"
"355ca54e-7a4d-59cc-b686-7dd97f846d45","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 254","Fit Off","All work 100% completed to required specifications"
"5ed45b85-8664-4730-9816-3a5cef3e46e5","","folder-normal","not-started","","step","TRUE","FALSE","Level 2","Care Apartments","ALS 255"
"8457e519-ff40-45c5-bb8a-492f32e560bc","","checklist-flat","not-started","Rough In Checklist","checklist-flat","FALSE","FALSE","Level 2","Care Apartments","ALS 255","Apartment Rough In Checklist"
"1d224ed5-8305-5782-add8-036369d10487","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Apartment Rough In Checklist","Area clear, tidy and accessible (attach photo)"
"a6af68c0-a32c-5a0f-bfd9-63aad565d6c0","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Apartment Rough In Checklist","Previous substrate acceptable - Walls framed and timber studs installed"
"d0d83455-612a-5a54-9149-855d3cfc7f84","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Apartment Rough In Checklist","Cavity pockets installed"
"618c7d67-3604-4017-9282-d63afcf6e36c","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","Level 2","Care Apartments","ALS 255","Installation"
"a6ac15e2-c825-59ca-ad5b-30cb0bb7e978","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Installation","Internal doors hung"
"6053543d-55d5-5c74-9fef-9ecf9972ee85","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Installation","Skirting installed"
"3964fae3-5251-5960-bd2e-f3cb2984b3c9","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Installation","Cavity doors installed"
"535a465f-fa25-5325-952d-e2f015170f53","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Installation","Window architraves installed"
"e05d8a99-5ae4-54ea-9cbf-b735d570fb8b","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Installation","Wardrobe jamb installed"
"c23de0af-90c8-5e76-9e3b-d51274e9e509","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Installation","Entry door hung"
"c65d43b0-b85a-548e-9d27-706f8f6fd2d8","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Installation","All install work 100% completed to required specifications"
"1c05ff28-da91-5775-ab74-f2a910eb9bda","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Installation","Area left clean and tidy (attach photo)"
"724e62b9-8fa3-4498-baa2-0ba57e21d37e","","checklist-flat","not-started","Fit Off","checklist-flat","FALSE","FALSE","Level 2","Care Apartments","ALS 255","Fit Off"
"88a6d95e-9161-5a5a-af01-e7f0e5406530","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Fit Off","Installation of door hardware and door closes sufficiently"
"c1b3fec9-8930-5228-b586-52cd4882fb00","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Fit Off","Bathroom and toilet vanity installed"
"80fc1cd1-98f9-5cff-b148-1310cc7b73da","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Fit Off","Handrails, toilet rolls and towel rails installed"
"f325ab0e-1276-5157-8965-637a1da0458d","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Fit Off","Entry door hardware installed and closes sufficiently"
"8ed0a011-dfd9-5e90-809b-a3dc16780fac","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Fit Off","Fire tags installed on the door and door jamb"
"26ffc8fe-f2d4-5a3a-ab95-d418e12278ad","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Fit Off","Shower trays installed"
"5aceca4e-1da6-5d3d-9a51-c66f356e573c","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Fit Off","Area left clean and tidy (attach photo)"
"4f2793ad-73d2-56b5-87dc-7fd2dbf1df84","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 255","Fit Off","All work 100% completed to required specifications"
"d3d9b147-3569-458a-9a0a-30914d9d6bd1","","folder-normal","not-started","","step","TRUE","FALSE","Level 2","Care Apartments","ALS 256"
"cc113a09-86c3-4706-9349-e3d225be6463","","checklist-flat","not-started","Rough In Checklist","checklist-flat","FALSE","FALSE","Level 2","Care Apartments","ALS 256","Apartment Rough In Checklist"
"1eb48d8c-343d-5541-83ce-753e44da8d39","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 256","Apartment Rough In Checklist","Area clear, tidy and accessible (attach photo)"
"031881c2-7ae2-57e5-bc80-2d6e59241486","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 256","Apartment Rough In Checklist","Previous substrate acceptable - Walls framed and timber studs installed"
"5617b50e-43e3-57ea-b262-f52d27beaeae","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 256","Apartment Rough In Checklist","Cavity pockets installed"
"4c202390-42d2-441e-9161-0d108c626dac","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","Level 2","Care Apartments","ALS 256","Installation"
"c4453e0f-ae73-571a-8d42-33b728da61b4","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 256","Installation","Internal doors hung"
"f7e761ae-b84e-5b13-8437-ed2ae6902aac","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 256","Installation","Skirting installed"
"27e6c867-f16a-542e-b378-de6a5f358059","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 256","Installation","Cavity doors installed"
"ce2c74e6-8519-576d-9d97-2642a2093371","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 256","Installation","Window architraves installed"
"8220add8-7d2e-55d6-9a92-44a272c83f19","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 256","Installation","Wardrobe jamb installed"
"89cb5de2-832f-5297-a39f-219b57f4e45b","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 256","Installation","Entry door hung"
"72171f3a-de71-5e73-8f90-73c32cf0b15d","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 256","Installation","All install work 100% completed to required specifications"
"0a102e37-9a01-5667-9982-de54da9141c7","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 256","Installation","Area left clean and tidy (attach photo)"
"414dfae8-ea57-4860-ae0f-818fcbb8b264","","checklist-flat","not-started","Fit Off","checklist-flat","FALSE","FALSE","Level 2","Care Apartments","ALS 256","Fit Off"
"3ef6f458-6474-500c-b592-18353e203f58","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 256","Fit Off","Installation of door hardware and door closes sufficiently"
"66b35fde-f2cb-5891-9e3c-4c3af0bb5db6","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 256","Fit Off","Bathroom and toilet vanity installed"
"41e9df6f-09fd-5ecd-a8aa-063b3667c02c","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 256","Fit Off","Handrails, toilet rolls and towel rails installed"
"deeeca5e-50b5-5e4e-aa4f-b927aa626354","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 256","Fit Off","Entry door hardware installed and closes sufficiently"
"9774b4d9-427b-5953-856a-0d8ddced3293","","checkpoint-status","not-started","","","TRUE","TRUE","Level 2","Care Apartments","ALS 256","Fit Off","Fire tags installed on the door and door jamb"
