"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4f9ba366-ad64-4213-a85c-9de4e162e345","","folder-normal","work-in-progress","","step","TRUE","FALSE","BASEMENT"
"2c786fa7-8b5a-4e6e-bad7-eb60e7d42036","","folder-normal","work-in-progress","","step","TRUE","FALSE","BASEMENT","COLUMNS"
"b370301b-31f1-45b1-acef-53dd3559b132","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","COLUMNS","1BC02"
"804f54a8-0b6e-5003-9cf8-a69eea668ab8","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02","Drawing"
"fba9fbcc-8383-52aa-a7a2-e36a531cd63b","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Formwork","Correct Dimensions & Square"
"aaf14eeb-e55c-5382-a149-f8c74de139c5","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Formwork","Grout tube set out"
"6e9de637-d04f-519a-a72e-7809f8f2b3d7","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Formwork","Magnets Locked Down"
"18ca62bd-db97-5e7b-9349-f5b01797ee6a","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Formwork","Fillet Installed"
"8d583170-ef39-583e-aaa5-5330e389713f","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Formwork","ID TAG Installed (photo required)"
"86c437d7-4ea5-50d5-a327-e7e440f142ea","","checkpoint-status","not-applicable","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Formwork","Starter bars & couplers (photo required)"
"97a6b103-3bc5-535c-a841-180238e42f06","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B017","Reinforcement"
"552aca0a-ecd7-5a95-a033-ee3f7d3bff61","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Reinforcement","Correct Mesh/Cage (photo required)"
"f851c3e8-6846-53c8-bf29-c0b0b41ea764","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Reinforcement","Correct Lig Spacing/Mesh Centers"
"3fe41999-a05a-51c5-9d2a-8f0f31461f83","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Reinforcement","Correct Cover"
"d8d882eb-942a-52aa-84bf-38ba4659231b","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Reinforcement","Lifter location & Type Correct (photo required)"
"263bc0a8-4d37-568b-9bef-cfb8d001ca0d","","checkpoint-status","not-applicable","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Reinforcement","Starter bars & couplers (photo required)"
"f0c316ab-6ff6-51b6-81c7-da959caa4322","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Reinforcement","Strongbacks installed - If required"
"ef4cfc00-6ff0-565d-b614-454086122311","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"30b9ba71-b010-58e7-b5b7-4f8ba7aac5d8","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Reinforcement","Ferrues Installed - (photo required)"
"f4dccaae-6222-54f6-8678-8e18a86122da","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B017","Concrete"
"6d5c624d-4da8-5074-b1c6-549a86e76fe9","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"2eee52a0-ab35-595b-9c2e-eb24583018ef","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Concrete","Concrete Test"
"c9b4e69a-f271-5585-9609-fd24d9a9ab50","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Concrete","Concrete Test Report - (photo required)"
"136c7c67-1e54-5632-b5b9-601a22487631","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B017","Post Pour"
"fa842766-fbd0-5147-a2a9-b3182791f46b","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Post Pour","Ferrules exposed"
"68245759-d975-5e5e-acd6-147115484e3b","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Post Pour","Grout Tubes Open"
"e2534327-34a3-5044-a02e-662414201838","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Post Pour","Lifters installed central to panel"
"49b9d20e-931d-51bc-9359-b1a655f0c2cc","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Post Pour","Lifters Cleaned"
"f5753612-fc19-521d-bf5e-87472be6ca55","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Post Pour","Patching required - Pass=No / Fail=Yes"
"bf064e15-e80d-5b10-8835-4e3ce914c0b5","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Post Pour","ID TAG filled out and correct"
"f7fe0530-a247-5804-baea-e6f6e65d24aa","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Post Pour","Strongbacks installed - (photo required)"
"96330e60-97a5-5be9-9518-a42360df19e8","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Post Pour","Chamfers Installed"
"7ad50cbc-99a7-511f-b726-d6ab1f6342b1","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Post Pour","Panels QA sticker completed"
"0bb7393e-27e7-5eb0-ac15-c293419b6a5c","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Post Pour","Panel ready for delivery, damage free"
"36ddd176-09f8-4263-980c-e1bd9c9085a4","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","PANELS","1B002"
"4be5a987-b2d2-523c-a4f3-9c3ff5d4152d","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B002","Drawing"
"77902483-20d1-5508-b24e-1f36fc8ab7f3","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"e6bcb71a-40ec-5d5b-aa7e-3380cd0539ee","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B002","Panel Properties"
"7cd9b3a2-62cd-5f89-b165-089c2af73a6b","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Panel Properties","Properties - Pass once entered"
"d18a2d58-b37d-5731-8369-491fa0c7e415","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B002","Formwork"
"0fa3e6fb-6984-5fd3-b0f6-2bc0955f5f9b","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Formwork","Correct Dimensions & Square"
"4fcaffd0-c2a9-5fa1-a411-dd4fd08ec2fd","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Formwork","Grout tube set out"
"df4240a8-0a9f-5f73-bd26-28e388c61a30","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Formwork","Magnets Locked Down"
"c38b0e5c-f497-5afd-adc0-febaee0352a0","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Formwork","Fillet Installed"
"827e72f3-b395-5e16-8495-5b110880db83","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Formwork","ID TAG Installed (photo required)"
"0c9d309a-c690-5b4f-a58e-1160c95fec69","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Formwork","Starter bars & couplers (photo required)"
"4da96cce-7b25-532e-b6d9-939df7ea977c","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B002","Reinforcement"
"90306a84-3670-5ff5-a8f8-6481fa935f52","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Reinforcement","Correct Mesh/Cage (photo required)"
"4ae4faa9-f60c-5397-a3f2-6ffd0f2c0d35","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Reinforcement","Correct Lig Spacing/Mesh Centers"
"896a207f-7f73-58a3-a6d2-bbb81e4946a3","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Reinforcement","Correct Cover"
"ecb89bd8-2bbf-5464-b8ec-30195c7601d4","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Reinforcement","Lifter location & Type Correct (photo required)"
"94a0d0fe-e029-52dd-a47b-4ffa636ed576","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Reinforcement","Starter bars & couplers (photo required)"
"e46225a1-d75c-5935-b6aa-57760bf586de","","checkpoint-status","not-applicable","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Reinforcement","Strongbacks installed - If required"
"d48341f0-7d59-5562-9df9-2958c021deab","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"3496bfcb-b1f2-55ce-b6fe-235c76bcddc0","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Reinforcement","Ferrues Installed - (photo required)"
"f4b73dc6-618b-57f0-9af7-826a0b3f049b","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B002","Concrete"
"d04c8029-22e2-561f-aae8-49c259f3445c","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"4f6a72d0-c368-51fc-9703-0e2f6942105c","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Concrete","Concrete Test"
"d68c45e0-22ff-55f2-8014-063450bb3366","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Concrete","Concrete Test Report - (photo required)"
"e89aad2f-2c2b-58a1-b6cd-f4fde57dcf34","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B002","Post Pour"
"dfb82dc9-264c-5c24-99da-99410ba398d2","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Post Pour","Ferrules exposed"
"817f5032-2467-5b63-beed-133bc173be75","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Post Pour","Grout Tubes Open"
"31fb8591-0b94-5a00-9629-e5e7fe809bc1","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Post Pour","Lifters installed central to panel"
"1d54217a-39e1-53f5-b929-867d29698523","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Post Pour","Lifters Cleaned"
"a6422ed9-f9ea-51ad-9fd2-c8387e2d6b5f","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Post Pour","Patching required - Pass=No / Fail=Yes"
"97a42198-dca7-59cd-8109-af95c71a24a0","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Post Pour","ID TAG filled out and correct"
"238b6075-b5fa-5698-bdde-7a1461f088bc","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Post Pour","Strongbacks installed - (photo required)"
"f894a157-d9cf-572c-81b7-ce688a1a2226","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Post Pour","Chamfers Installed"
"832a9166-50bf-502f-9185-f9009f729df7","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Post Pour","Panels QA sticker completed"
"1b2ff1e5-1e48-533c-9331-035d549ae529","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B002","Post Pour","Panel ready for delivery, damage free"
"9c1532f3-695d-43be-8976-1c0468a096ad","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","PANELS","1B004"
"696f357b-d417-54b3-be98-199816fe873c","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B004","Drawing"
"f1b613f6-ebc7-5eec-9d6a-568c8cccccbb","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"94e1f30a-79a5-5160-b831-917e22804153","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B004","Panel Properties"
"5dd0cc50-3a88-55d3-9ded-c71ef0b2ece8","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Panel Properties","Properties - Pass once entered"
"a695ea44-2965-500d-8ecf-e3a50ee1c1c5","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B004","Formwork"
"ab383612-0a48-562f-b034-e33a163b6408","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Formwork","Correct Dimensions & Square"
"9376a501-58ca-5839-8a45-65b82a4a01f0","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Formwork","Grout tube set out"
"6e7d4bbe-464a-5903-9f2c-af59d58b4fc8","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Formwork","Magnets Locked Down"
"5f325680-d4b6-5b71-82af-59e2d0c8d526","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Formwork","Fillet Installed"
"5f91a177-b2ae-5473-ad75-8267327e8141","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Formwork","ID TAG Installed (photo required)"
"4f69f9a4-58be-56a3-9e11-4afbb6356976","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Formwork","Starter bars & couplers (photo required)"
"a025ecb5-54b3-51c8-8e09-f6786c5e3e83","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B004","Reinforcement"
"8bca1f7c-273b-5485-99d1-d0ef788c0fdb","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Reinforcement","Correct Mesh/Cage (photo required)"
"b780243d-5257-553f-b43e-fa16bcc5c5db","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Reinforcement","Correct Lig Spacing/Mesh Centers"
"800589e7-896d-55ba-9182-6f554b1fd1df","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Reinforcement","Correct Cover"
"494a2ed9-5d8f-5b7a-8cf2-36ca5a5edc4b","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Reinforcement","Lifter location & Type Correct (photo required)"
"ae3a1ba0-2dd7-5e01-8ac3-5d779e22cb42","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Reinforcement","Starter bars & couplers (photo required)"
"66fdc430-4b88-5401-ae57-df58cb459d24","","checkpoint-status","not-applicable","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Reinforcement","Strongbacks installed - If required"
"3158e97a-f8bd-59d3-ba12-604b36706812","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"3f9a3688-3e2f-5535-917d-27ab3488c65f","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Reinforcement","Ferrues Installed - (photo required)"
"6f946d69-ebe7-50ee-93ca-79014d4899e4","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B004","Concrete"
"8fec8cda-f806-584f-91c8-bfd08c7b67ee","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"1aa95f66-5390-54f3-84ed-1bfd75a8ded8","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Concrete","Concrete Test"
"4174111a-059a-5258-87e5-5bbb8de1fc03","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Concrete","Concrete Test Report - (photo required)"
"79823267-cde3-5f2a-ab2c-8adf17721fe7","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B004","Post Pour"
"110c26b0-1262-5b6d-b63b-e2487def4291","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Post Pour","Ferrules exposed"
"d7e3465d-746f-5f40-ad46-e0161066a1e0","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Post Pour","Grout Tubes Open"
"cd06ec41-600c-5719-a8ba-a4d014a60d70","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Post Pour","Lifters installed central to panel"
"90f98e42-8179-51f3-b910-e5f079ae1d43","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Post Pour","Lifters Cleaned"
"1d063f30-ab4e-5286-accb-9c8931d14dbf","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Post Pour","Patching required - Pass=No / Fail=Yes"
"9b138482-877b-56e6-b7ca-530cc696700c","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Post Pour","ID TAG filled out and correct"
"2f9daaac-23ab-5b93-ae83-c57c7aa9ef2b","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Post Pour","Strongbacks installed - (photo required)"
"8e34dc93-06bf-5e73-9b5d-103d4007e471","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Post Pour","Chamfers Installed"
"8c422258-c7da-5fd4-bc42-a8a545f35c47","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Post Pour","Panels QA sticker completed"
"206fb8a2-d7a8-5d79-8392-a5a0353a56ed","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B004","Post Pour","Panel ready for delivery, damage free"
"69ab2652-c7e0-466e-943f-7cd85a39bd9a","","folder-normal","work-in-progress","","step","TRUE","FALSE","GROUND FLOOR"
"4e2dd056-da3e-491a-80ea-a2d268f1aa31","","folder-normal","work-in-progress","","step","TRUE","FALSE","GROUND FLOOR","COLUMNS"
"f6aca90b-338b-4cd2-9660-61a8c65485df","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","GROUND FLOOR","COLUMNS","0GC2-01"
"be45e3a1-2f94-51ac-80e6-8f7483ea15ae","","checkpoint-group","pass","","","FALSE","FALSE","GROUND FLOOR","COLUMNS","0GC2-01","Drawing"
"db5195d4-f871-5d2a-bf66-d723f62a1a76","","checkpoint-status","pass","","","TRUE","TRUE","GROUND FLOOR","COLUMNS","0GC2-01","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"8b2ff695-285f-5120-9353-bb3d6ae317da","","checkpoint-group","not-started","","","FALSE","FALSE","GROUND FLOOR","COLUMNS","0GC2-01","Panel Properties"
"001a1909-009e-562e-a350-30cd6f02833e","","checkpoint-status","not-started","","","TRUE","TRUE","GROUND FLOOR","COLUMNS","0GC2-01","Panel Properties","Properties - Pass once entered"
"49ce2ac4-3159-5d92-9ca7-b5223818f573","","checkpoint-group","pass","","","FALSE","FALSE","GROUND FLOOR","COLUMNS","0GC2-01","Formwork"
"25fcaf59-f54f-510c-b203-54bcb1e42efe","","checkpoint-status","pass","","","TRUE","TRUE","GROUND FLOOR","COLUMNS","0GC2-01","Formwork","Correct Dimensions & Square"
"d187796d-f8e8-5465-86ca-eaaaa2d031af","","checkpoint-status","pass","","","TRUE","TRUE","GROUND FLOOR","COLUMNS","0GC2-01","Formwork","Grout tube set out"
"d52e57a0-4f2f-506e-a4f4-6c18aac7a97c","","checkpoint-status","pass","","","TRUE","TRUE","GROUND FLOOR","COLUMNS","0GC2-01","Formwork","Magnets Locked Down"
"940266f9-3873-57fb-93c4-53d36f23ee96","","checkpoint-status","pass","","","TRUE","TRUE","GROUND FLOOR","COLUMNS","0GC2-01","Formwork","Fillet Installed"
"4f867ee3-ced6-536b-9909-d39c44cf35d2","","checkpoint-status","pass","","","TRUE","TRUE","GROUND FLOOR","COLUMNS","0GC2-01","Formwork","ID TAG Installed (photo required)"
"a2e2e418-ac25-5fa4-92e2-7e9b151f6b21","","checkpoint-status","pass","","","TRUE","TRUE","GROUND FLOOR","COLUMNS","0GC2-01","Formwork","Starter bars & couplers (photo required)"
"19bda72e-e291-5872-921b-7330c9929fa5","","checkpoint-group","pass","","","FALSE","FALSE","GROUND FLOOR","COLUMNS","0GC2-01","Reinforcement"
"97fab0a4-c604-5f9d-880d-37b182fbe358","","checkpoint-status","pass","","","TRUE","TRUE","GROUND FLOOR","COLUMNS","0GC2-01","Reinforcement","Correct Mesh/Cage (photo required)"
"ecd31f87-f1f9-5ebf-9e2c-319c15ef012a","","checkpoint-status","pass","","","TRUE","TRUE","GROUND FLOOR","COLUMNS","0GC2-01","Reinforcement","Correct Lig Spacing/Mesh Centers"
"325663f6-f223-51fe-baf7-840b06905a2f","","checkpoint-status","pass","","","TRUE","TRUE","GROUND FLOOR","COLUMNS","0GC2-01","Reinforcement","Correct Cover"
"00dbd8a5-11c9-58c4-9c02-187b8d5509eb","","checkpoint-status","pass","","","TRUE","TRUE","GROUND FLOOR","COLUMNS","0GC2-01","Reinforcement","Lifter location & Type Correct (photo required)"
