"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0263d9c4-7e44-47e1-b13b-4311d12fc2f5","","checklist-flat","no-status-started","Project Details","checklist-flat","FALSE","FALSE","Job Details"
"53773ad8-29ca-418d-9c53-61b97c62b58c","folder-normal has incorrect meta.stepType folder-progress","folder-normal","fail","","step","TRUE","FALSE","RSB Electrical QA"
"c12de540-eb4b-41e6-b63b-7e5bf0f16be9","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01"
"e0670424-0a13-42a2-bead-ed2d30d07478","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Main Switchboard"
"128fc72e-3e02-41c5-b5de-ced0789a56c8","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Main Switchboard","MSB 1.05"
"1ed9c17c-6f10-4ab8-8f14-8daa3b9f08fd","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Main Switchboard","MSB 1.08"
"9d87af69-804f-4b84-a002-60324d2b070a","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Distribution Boards"
"bea4ed03-7bbc-49ba-bac6-f87228e2817c","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"03df39c8-129f-4a57-b25f-7450f9d32fd3","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"3ee71edd-ab74-47e7-a24e-caf4ba85f2f1","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"7e69ef90-a110-4e3f-bfe5-d344d67f7d7a","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"27763ade-e993-4f54-b0cd-5cfd086d8ef6","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"9a8e4f02-ca84-4a3c-ae4f-79643c6fb4cd","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"46cd89cd-e19d-460d-8d69-3e08e9ebbcd0","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"10190676-911b-453c-9be5-829ae666024f","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Cable Ducts & Trays"
"c4af46ee-d38a-473f-9e45-75fed7f9e3c6","","checklist-flat","not-started","B03 - Cable tray checklist","checklist-flat","FALSE","FALSE","RSB Electrical QA","B01","Cable Ducts & Trays","Cable tray checklist"
"4c933185-955c-48f0-8f6a-a67f7ca26ba6","","checklist-flat","not-started","B03 - Cable tray checklist","checklist-flat","FALSE","FALSE","RSB Electrical QA","B01","Cable Ducts & Trays","Cable tray checklist"
"760df78b-947e-4bed-9b5e-ad0ffa1f3720","","checklist-flat","not-started","B03 - Cable tray checklist","checklist-flat","FALSE","FALSE","RSB Electrical QA","B01","Cable Ducts & Trays","Cable tray checklist"
"1e0961e1-9277-46f1-9622-4bbee350afa7","","checklist-flat","not-started","B03 - Cable tray checklist","checklist-flat","FALSE","FALSE","RSB Electrical QA","B01","Cable Ducts & Trays","Cable tray checklist"
"a02df0a4-4396-4c69-a16a-0f82df93c228","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area A"
"a5dd00d8-cb8c-4520-a493-01233bf1d6e7","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area A","Power"
"c4ca7bb0-3df9-455f-9d48-0c498bc6db6a","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area A","Power","First Fix"
"4918d3eb-8e5c-4349-9e71-c1482135b9f1","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area A","Power","First Fix","Basement"
"e132ab6e-6f0b-440c-ba14-2f995b4eb0c0","","checklist-sectioned","pass","First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting First Fix","Stairs 1"
"e7f8345c-a572-4865-a6a2-a7eb998b690f","","folder-progress","pass","","checklist","TRUE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix"
"33de5fa2-076f-489d-a50d-508f715f2f5d","","folder-progress","pass","","checklist","TRUE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Ground Level"
"70e75d22-5c19-421e-b6d6-db2b10aa634f","","folder-progress","no-status-not-started","","checklist","TRUE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Ground Level","Carpark"
"8da9af4e-8367-4c2f-91c3-9aa2da57455e","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Ground Level","Lobby"
"d3d099b3-5ea7-408b-9265-44aef35e2519","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Ground Level","Corridor"
"dbb94829-c521-4fff-8acc-866150486430","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Ground Level","Apartement G15"
"a06d4b0b-499d-4353-8106-57d7105d01a4","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Ground Level","Apartement G16"
"a1e46a56-d219-4601-a451-5eb2009e648c","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Ground Level","Apartement G17"
"baa38dff-d65a-46e5-ada6-4dfd883e3a05","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Ground Level","Apartement G18"
"4e0f4072-6321-4f79-a750-a786abdf8186","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Ground Level","Apartement G19"
"bcb97aa7-ca20-4543-a7ed-1752e6e423bb","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Ground Level","Apartement G20"
"42508f6e-8848-4b2b-b9a4-0a5d6e1eb1a9","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Ground Level","Apartement G21"
"1c011833-f24e-49ac-b23d-6766c618a243","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Ground Level","Apartement G22"
"47778659-49ff-4f1e-9d85-4219efb38334","","folder-progress","pass","","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Level 1"
"16bb4cf0-d915-4b86-b4a7-56abbbc48eb1","","checklist-sectioned","pass","Second Fix QA","checklist","TRUE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Level 1","Lobby"
"400a631b-60ff-4d6d-a538-3f45c0b244c8","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Level 1","Corridor"
"46823465-293e-4d63-b3a3-7b597515d71d","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Level 1","Apartement 115"
"550c525d-80a4-445e-b19c-20b0a26d2100","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Level 1","Apartement 116"
"ada83f03-f6ff-4f7c-b73a-825624ae4131","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Level 1","Apartement 117"
"a97b1de8-2124-482c-8b43-8ffed7085a0f","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Level 1","Apartement 118"
"200bb212-5fd4-447b-8f9c-2a094b4a9549","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Level 1","Apartement 119"
"01cce8ea-b08e-4302-942f-649280031df4","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Level 1","Apartement 120"
"3ce17d96-a8ed-47e4-a7aa-d37be1e39105","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Level 1","Apartement 121"
"1d6fb83d-9d9a-4703-bd3d-293d360c4cab","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Level 1","Apartement 122"
"f4c08149-235e-4f7f-8174-7d055e34b057","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Level 1","Apartment 123"
"58be0586-7e30-456d-a1fc-3a8deb73e71b","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Level 1","Apartment 124"
"3a4e3027-c4c2-45a4-80d5-6e75e5a47444","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Level 1","Apartment 125"
"0e6c95df-d7fb-4f36-babc-a2d8d4aa9283","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Level 1","Apartment 126"
"6b2d92d1-4e9d-4d4c-8941-a464700c9335","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Level 1","Apartment 127"
"fbe59dbc-420f-46bf-84ca-72445d8c4572","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Level 1","Apartment 128"
"d45beb3c-f89e-4e81-9349-aeaabb989f65","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Lift 1"
"19fac14b-a55d-4cdf-8931-a80def2cfeb6","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 1: Grids A - N & 1 - 6.5","Power/ Lighting Second Fix","Stairs 1"
"e23e5e96-1a76-4032-8835-8755a2d491e2","","folder-progress","pass","","checklist","TRUE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5"
"de406ff7-2d23-4dda-af99-223fa5d9e331","","folder-progress","pass","","checklist","TRUE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix"
"f94fdf11-3728-4e0e-83e6-d5d307eec022","","folder-progress","pass","","checklist","TRUE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Ground Level"
"c9dc1316-71a3-4f72-a59f-e6956465d261","","checklist-sectioned","pass","First Fix QA b","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Ground Level","Carpark"
"e4ab465d-a731-4c03-818a-ae3e945a3f5d","","checklist-sectioned","pass","First Fix QA b","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Ground Level","Lobby"
"0eef54c9-700f-414d-8e6e-e984a6862907","","checklist-sectioned","pass","First Fix QA b","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Ground Level","Corridor"
"631c932b-1efc-4b86-bc00-5d21d57f6159","","checklist-sectioned","pass","First Fix QA b","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Ground Level","Apartement G29"
"a1749e94-fc64-4e2a-a227-86be85b6bbae","","checklist-sectioned","pass","First Fix QA b","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Ground Level","Apartement G30"
"65483814-f83b-41fe-942d-73a2fb581f02","","checklist-sectioned","pass","First Fix QA b","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Ground Level","Apartement G31"
"9e2a48f4-c8f6-46ad-91cf-22e4bcf71149","","checklist-sectioned","pass","First Fix QA b","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Ground Level","Apartement G32"
"63cd9b6c-eb48-478d-807b-305acd514bf5","","checklist-sectioned","pass","First Fix QA b","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Ground Level","Apartement G33"
"46a882cc-3dbb-47ef-8a48-d15bf1d0c2ce","","checklist-sectioned","pass","First Fix QA b","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Ground Level","Apartement G34"
"8ee31ed9-a818-4621-a560-1800b735c78b","","checklist-sectioned","pass","First Fix QA b","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Ground Level","Apartement G35"
"1db09173-dd4e-4fb7-a734-39a2474ff9fa","","checklist-sectioned","pass","First Fix QA b","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Ground Level","Apartement G36"
"8a5a4732-4464-4dd8-8514-4e278aa7982e","","folder-progress","pass","","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Level 1"
"a3e2fa83-8e6d-461c-9d27-dc808caf0a35","","checklist-sectioned","pass","First Fix QA","checklist","TRUE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Level 1","Lobby"
"d1c648cd-306d-41ac-ba4b-27d246f46853","","checklist-sectioned","pass","First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Level 1","Corridor"
"3dc03a9c-d732-4680-a056-8b9127e4eec3","","checklist-sectioned","pass","First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Level 1","Apartment 129"
"bcd3b845-b9f2-44f1-bd38-ab29a1816a05","","checklist-sectioned","pass","First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Level 1","Apartment 130"
"7b6259d8-31b5-44b7-a713-6c5f8e3897a7","","checklist-sectioned","pass","First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Level 1","Apartment 131"
"66787bd4-e428-46ca-8b92-7517f3592553","","checklist-sectioned","pass","First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Level 1","Apartment 132"
"62642c9e-d08f-4716-8d5a-0049a6f95b3b","","checklist-sectioned","pass","First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Level 1","Apartment 133"
"ebc678b2-4cab-49b3-b016-6ef00936f580","","checklist-sectioned","pass","First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Level 1","Apartment 134"
"568a8de1-9ecd-4b49-bfe0-194c55599147","","checklist-sectioned","pass","First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Level 1","Apartment 135"
"01bf46b9-46cf-4d82-bfe8-12e1e34d8e55","","checklist-sectioned","pass","First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Level 1","Apartment 136"
"14d91f24-7b4b-46b4-8c5d-49270ad4b358","","checklist-sectioned","pass","First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Level 1","Apartment 137"
"cee036a6-1d96-4813-a6c9-f3437c4fa82e","","checklist-sectioned","pass","First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Level 1","Apartment 138"
"d8ef65f0-e5a5-47c2-840b-98bbcba77872","","checklist-sectioned","pass","First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Level 1","Apartment 139"
"7f5822f2-78e4-4921-8a1b-d67a6c21a434","","checklist-sectioned","pass","First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Level 1","Apartment 140"
"903f9cda-386a-42dd-970b-741532831692","","checklist-sectioned","pass","First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Level 1","Apartment 141"
"274127bf-4753-4f72-9cd6-2853a0ef401f","","checklist-sectioned","pass","First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Level 1","Apartment 142"
"a870344c-5fbd-4548-92a5-f6e271308478","","checklist-sectioned","pass","First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Lift 2"
"878e1488-b909-4ca7-b96c-4cb86a605409","","checklist-sectioned","pass","First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting First Fix","Stairs 2"
"7bb86a04-ce56-456e-a581-ae50e5be85be","","folder-progress","pass","","checklist","TRUE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix"
"a9f70931-e0a0-443a-8393-3978ea505fb5","","folder-progress","pass","","checklist","TRUE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Ground Level"
"02f29312-3d5b-4ed2-8a0f-5aebaa4c0a0e","","folder-progress","pass","","checklist","TRUE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Ground Level","Carpark"
"03d07a4e-73c8-5f3e-bd01-1bd4550efb49","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Ground Level","Carpark","Second Fix QA"
"80c5c1f4-1d76-48df-81c2-3066abbd71b4","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Ground Level","Lobby"
"966f3261-1cde-44bf-8138-956ce6753c06","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Ground Level","Corridor"
"b750a73e-03c8-4630-86f4-209e1f8196d2","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Ground Level","Apartement G29"
"c9ee507a-ff26-46e3-b721-6ed1771176a7","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Ground Level","Apartement G30"
"c50f63ff-96cf-4e7b-97e3-7f1355b7cc88","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Ground Level","Apartement G31"
"2216daa9-8cc0-47f0-8ed4-359f9ac599b3","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Ground Level","Apartement G32"
"19ce6558-69ac-4ad8-aaf5-fb55c2066326","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Ground Level","Apartement G33"
"6f4de425-6b9e-4c40-b182-373c67b583dc","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Ground Level","Apartement G34"
"12d7c2ab-7baf-4ad4-a886-7307eecea1ef","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Ground Level","Apartement G35"
"8b6384cd-fe4a-48dd-bf14-e748f7b768f9","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Ground Level","Apartement G36"
"b24ce571-3fb0-41a5-8461-27d0a88e33e0","","folder-progress","pass","","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Level 1"
"196079ef-ca8d-49da-9fd3-0e5b60f4b51a","","checklist-sectioned","pass","Second Fix QA","checklist","TRUE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Level 1","Lobby"
"6cebd7b3-198f-4ab7-b479-6b704403fb80","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Level 1","Corridor"
"3a041d27-099e-4c1d-8e86-c99b87a701bb","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Level 1","Apartment 129"
"c5347ce9-1a0b-48c0-bdad-422141f311b8","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Level 1","Apartment 130"
"92457942-d197-48a2-a524-ffb0b73742c4","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Level 1","Apartment 131"
"8c22e3c5-68f3-41eb-b305-28c0c4953818","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Level 1","Apartment 132"
"870f374e-c184-4956-983b-9631b84404b9","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Level 1","Apartment 133"
"d3cc8641-fe58-4c59-a961-8d392c7fb6b8","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Level 1","Apartment 134"
"e1e66f64-a650-4cdf-9fff-373a18d95695","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Level 1","Apartment 135"
"1bfbd2df-d8e2-43d4-a680-7126ffd63439","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Level 1","Apartment 136"
"58964b34-195f-46d1-a18b-7209abc81445","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Level 1","Apartment 137"
"48729d61-5199-481c-93ef-4a9fca91fd17","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Level 1","Apartment 138"
"47a2b7ef-aa08-4f7d-8980-d9e5f541c79d","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Level 1","Apartment 139"
"7a4612cb-70fb-4ff7-99cc-d2f79c660864","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Level 1","Apartment 140"
"3f4395eb-f6b5-4204-b686-4a3893364057","","checklist-sectioned","pass","Second Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B02","Finger 2: Grids A - N & 6.5 - 12.5","Power/ Lighting Second Fix","Level 1","Apartment 141"
