"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"38c7fe6a-c79b-4c66-830f-91fc7b7c17d7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"dd37bff1-2a7d-45fd-8ee6-5dd137925c42","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Drains"
"39136060-8093-4d55-aca7-65eeab624fa9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Drains","Ground Floor"
"4c5d9b9f-ec14-4191-a0c9-f6765d903bba","","checklist-flat","not-started","Drains","checklist-flat","FALSE","FALSE","Site QA","Drains","Ground Floor","H100-1"
"265a3d21-7cf2-407a-ab7d-7e443862436b","","checklist-flat","not-started","BATHROOM 1 Commissioning","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Level 2","C2- 2.3","Bathroom"
"dd43222c-87a9-54bc-8bef-5dfd86092580","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.3","Bathroom","W.C"
"d9b0cc47-90f1-50c2-9c02-5c72dc49989d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.3","Bathroom","BASIN"
"4f8ffabd-4ee7-5e1e-ac82-2e04392dfa58","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.3","Bathroom","CLEAN BASIN FW"
"6f5f180c-1e95-5b3c-a201-f5ab131eba57","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.3","Bathroom","SHOWER MIXER"
"bba835f8-158f-54b2-be85-0188785ea35c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.3","Bathroom","SHOWER ROSE"
"1950bc50-f2c6-5e22-b672-5b3d9e76d5cd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.3","Bathroom","SHOWER WASTE CLEANED"
"ddc58c60-cd58-5174-98b6-c00daecf5919","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.3","Bathroom","TEMP VALVE"
"6e27227c-186a-5cce-8ff6-af8f08e38d86","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.3","Bathroom","AAV"
"3a1f1260-08a1-4b6c-a778-4d7a8fe41757","","checklist-flat","not-started","LAUNDRY Commissioning","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Level 2","C2- 2.3","Laundry"
"58b38354-306f-5d9b-a9a4-3cf7c622b478","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.3","Laundry","W.M STOPS"
"06a3c409-bb07-5d7a-b64e-94c7f0ec8b6b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.3","Laundry","TROUGH"
"2e62ad68-0c4f-5bc7-95be-dbb638e90a30","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.3","Laundry","TROUGH MIXER"
"baf9b04e-d4e7-5197-8995-bd44e4659823","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.3","Laundry","TROUGH WASTE"
"09dd2513-3151-57d6-b5fe-010472125eed","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.3","Laundry","FLOOR WASTE"
"8555935b-ce71-4975-b69c-436240a6fb44","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Level 2","C2- 2.4"
"29713746-636a-40f7-a518-4a49aec5588a","","checklist-flat","not-started","KITCHEN Commissioning","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Level 2","C2- 2.4","Kitchen"
"e140ebdd-d732-59e3-b329-7fd0cf65f62a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Kitchen","KITCHEN SINK"
"3c568d59-a652-53d1-ab6b-7c5c272145d1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Kitchen","SINK MIXER"
"67b5ec24-4015-58b1-b4d0-d2320aeaa33d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Kitchen","DISHWASHER"
"0606113c-ff03-5ebb-866a-9235b29b702e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Kitchen","DISHWASHER RAN"
"24262473-c46e-52a1-ac25-69208c213c06","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Kitchen","HOT PLATE"
"faef96a4-bdd5-5a8f-966e-3b6629846500","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Kitchen","SINK WASTE"
"a0163dbb-3ac3-50d3-bec5-5dde6aa415f3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Kitchen","COVERPLATES"
"38c4873a-accb-4cfd-aad6-69c8b40c88e5","","checklist-flat","not-started","BATHROOM 1 Commissioning","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Level 2","C2- 2.4","Bathroom"
"77d3bfb7-a897-5206-9d4f-3d2e34a0f850","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Bathroom","W.C"
"509637c0-95d4-580e-b22b-0b8fd7658653","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Bathroom","BASIN"
"21aeec11-44ac-52ef-8369-73ceca4df72f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Bathroom","CLEAN BASIN FW"
"835698a4-aae9-5b2a-971b-b2fe56378931","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Bathroom","SHOWER MIXER"
"dc5523e0-3532-5445-8be5-849c41a654f9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Bathroom","SHOWER ROSE"
"65eb896b-6003-5fbd-9a9e-4c31db3ab7eb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Bathroom","SHOWER WASTE CLEANED"
"fb7d41ce-9c2d-57bb-a8a9-38bcac77bd17","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Bathroom","TEMP VALVE"
"711fe71a-9ddd-58cd-aa2b-b1bd2d38d4ab","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Bathroom","AAV"
"cc149527-968c-4707-8b45-c19197598f2a","","checklist-flat","not-started","LAUNDRY Commissioning","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Level 2","C2- 2.4","Laundry"
"ece3f141-8966-5f95-ac05-fe74ddb33489","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Laundry","W.M STOPS"
"9e65db0b-1cd6-5cba-9b03-f90c3b2ca091","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Laundry","TROUGH"
"14fbcebb-d33d-5849-8e56-afa01737fb77","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Laundry","TROUGH MIXER"
"185973d9-0ac0-52ee-a1e2-32224d9416f0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Laundry","TROUGH WASTE"
"31f5ee93-afdb-57bf-9f59-5a0aee0bf6ea","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.4","Laundry","FLOOR WASTE"
"fd29cd80-eff6-45c6-af0b-ecb52086b46d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Level 2","C2- 2.5"
"b73d7619-ee8e-413f-9755-563b6d72f7d1","","checklist-flat","not-started","KITCHEN Commissioning","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Level 2","C2- 2.5","Kitchen"
"b894efc5-8b64-539c-b1ee-9325d41b0c44","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Kitchen","KITCHEN SINK"
"3074ac17-867b-5014-aa80-a63eba386a03","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Kitchen","SINK MIXER"
"f9a733f8-9ad2-57bf-9bce-8cdd245927a6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Kitchen","DISHWASHER"
"617204d3-c186-56e6-8231-50dbe3d22756","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Kitchen","DISHWASHER RAN"
"32a8c797-0b12-529c-9401-0914cc37fa0c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Kitchen","HOT PLATE"
"bdb25cae-fb85-5b5d-b6ca-7290c282142a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Kitchen","SINK WASTE"
"7244dcc2-5464-563c-a6ea-e0a98636473a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Kitchen","COVERPLATES"
"98a337e2-5749-46f4-9000-4806830775a8","","checklist-flat","not-started","BATHROOM 1 Commissioning","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Level 2","C2- 2.5","Bathroom"
"d8ca404b-b4ee-5413-90e8-6e8e102175a3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Bathroom","W.C"
"30c7ab61-7a1c-5af5-aa38-9a7a38ae91d9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Bathroom","BASIN"
"17d1df03-5007-5058-a231-dd6f5559b657","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Bathroom","CLEAN BASIN FW"
"3559cdb4-f7d8-5470-b6ce-33d251a2acd9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Bathroom","SHOWER MIXER"
"befb849d-6030-5002-8dac-8d3b7192e9ae","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Bathroom","SHOWER ROSE"
"dd792251-a0d4-5815-968f-9c500c16692c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Bathroom","SHOWER WASTE CLEANED"
"14cd10a2-395d-5595-ac62-9eccd9ff92f3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Bathroom","TEMP VALVE"
"49db64c7-7de8-5393-9d73-6de883186d57","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Bathroom","AAV"
"71e60f62-85dc-4ce4-8a5d-47dd71d1cbe6","","checklist-flat","not-started","LAUNDRY Commissioning","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Level 2","C2- 2.5","Laundry"
"915cab2b-55d9-5be9-99fb-d9b5a2b4bc8f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Laundry","W.M STOPS"
"0630aeb6-616e-58a3-9c07-7c3172fa4cd2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Laundry","TROUGH"
"0ba9daf2-f1f4-5327-af46-dac3681b168d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Laundry","TROUGH MIXER"
"98dd728c-8f16-5736-80b4-dc44819367d7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Laundry","TROUGH WASTE"
"a1d4aed7-8240-58b8-b400-fe008f921b98","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.5","Laundry","FLOOR WASTE"
"0273df40-e28e-4256-b9b1-e4b4b817dade","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Level 2","C2- 2.6"
"c2dae232-b163-42cf-95da-c63866cf3e3f","","checklist-flat","not-started","KITCHEN Commissioning","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Level 2","C2- 2.6","Kitchen"
"4627fd88-cca9-50ff-b629-cda35e60e4ac","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Kitchen","KITCHEN SINK"
"69cbc4e5-49cf-5b77-863f-5b5b376a761a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Kitchen","SINK MIXER"
"24d56b19-3014-50fa-a08a-b28d91a99c67","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Kitchen","DISHWASHER"
"fa0277bc-2cd2-58f8-9b85-01b74ff6a07b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Kitchen","DISHWASHER RAN"
"0730b2c9-ea90-594f-a8cd-bae76f17b6bc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Kitchen","HOT PLATE"
"bfc025a2-24b2-5bb9-aa2c-5f5f55a3202b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Kitchen","SINK WASTE"
"d370be0f-b1f7-57fd-ba5e-e254b1695a6e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Kitchen","COVERPLATES"
"42d3d6dd-eddb-470f-97c8-d2fe4aa096cb","","checklist-flat","not-started","BATHROOM 1 Commissioning","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Level 2","C2- 2.6","Bathroom"
"68387d05-2f33-56e7-8e15-b6c2c77b65a8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Bathroom","W.C"
"83630364-9f7b-59be-993c-ab7ad4f033ec","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Bathroom","BASIN"
"c08a9c93-7fbd-5488-b665-8a8853253016","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Bathroom","CLEAN BASIN FW"
"f7498e21-3f04-5279-9e57-56864a852bf1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Bathroom","SHOWER MIXER"
"9146bcdb-d97e-552f-91cc-cebe5549556e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Bathroom","SHOWER ROSE"
"b97fdc13-d040-5f66-96d3-5463f2dbad52","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Bathroom","SHOWER WASTE CLEANED"
"ad1d22bc-3c8c-50d2-a6b3-e7a90afb6079","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Bathroom","TEMP VALVE"
"af6fb08f-2646-5853-a54c-f4084cb56c1c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Bathroom","AAV"
"27c0e39d-682b-44f5-b351-c33ca635ecf1","","checklist-flat","not-started","LAUNDRY Commissioning","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Level 2","C2- 2.6","Laundry"
"1ba14afb-f43a-5cf7-9a4f-b0d0f29b5e1d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Laundry","W.M STOPS"
"bf18f142-760c-58cb-91d4-d1e7681a6665","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Laundry","TROUGH"
"36e392a0-b813-58b3-b2ae-3cdec4a46d7f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Laundry","TROUGH MIXER"
"4b4bc2da-8769-5828-ac53-cebc7f0b7184","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Laundry","TROUGH WASTE"
"177bfea7-4922-5f53-b76e-b734fbdac900","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.6","Laundry","FLOOR WASTE"
"5155e8ed-7b6b-4612-b099-c0dbdc9c66c8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Level 2","C2- 2.7"
"cbeea004-86d7-466b-9c71-17e9ef33605f","","checklist-flat","not-started","KITCHEN Commissioning","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Level 2","C2- 2.7","Kitchen"
"edd7d00a-f38f-508f-93f5-f197c117218a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Kitchen","KITCHEN SINK"
"83b618c8-0698-509f-a73f-aa78b3338b68","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Kitchen","SINK MIXER"
"4ec77313-11b8-5fec-9ac7-cbf311bb7eaf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Kitchen","DISHWASHER"
"c3da7739-2235-5cc9-a23a-afe16b50bd7d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Kitchen","DISHWASHER RAN"
"8c3f16d3-384d-5e48-91c8-f34d665aa5d4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Kitchen","HOT PLATE"
"cc10820f-3c5a-5935-bd0f-0c1bee84829c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Kitchen","SINK WASTE"
"249a2544-d647-5388-98d4-3c3136aafaa6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Kitchen","COVERPLATES"
"3160c6d3-48b4-4c69-97ae-099977e83274","","checklist-flat","not-started","BATHROOM 1 Commissioning","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Level 2","C2- 2.7","Bathroom"
"108a2058-2a7e-5d1e-a9dd-f1a0693e4c9d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Bathroom","W.C"
"4311cb60-1af2-50d2-8fd2-34f34b4e8efc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Bathroom","BASIN"
"fa190015-445b-57ac-8282-605232d6d41b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Bathroom","CLEAN BASIN FW"
"85617cac-1ab6-570c-9970-e8a3ac9cd914","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Bathroom","SHOWER MIXER"
"ab1e5631-1547-5d93-8414-b1851172c292","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Bathroom","SHOWER ROSE"
"5e921802-c886-5634-8862-118f027ecc51","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Bathroom","SHOWER WASTE CLEANED"
"d342a3ca-d6b3-50cf-8cbe-9ada479ec1cd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Bathroom","TEMP VALVE"
"eb21501d-d2f0-57ac-9a96-4d2fae2cbeb5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Bathroom","AAV"
"76ea48a9-1f61-47ba-b14f-b607ce741f2c","","checklist-flat","not-started","LAUNDRY Commissioning","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Level 2","C2- 2.7","Laundry"
"518e09fa-98e6-5f1b-b612-ab27882df5ca","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Laundry","W.M STOPS"
"7a1ef72f-2f00-5fae-a2c3-e99453640235","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Laundry","TROUGH"
"fcc57904-f2a7-5eb2-893c-ddb92aa53cec","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Laundry","TROUGH MIXER"
"bcd67ce0-3cc4-55d6-a565-dbcb38e284cb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Laundry","TROUGH WASTE"
"591c53d1-14e8-5da9-a397-ee46ffe8e518","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C2- 2.7","Laundry","FLOOR WASTE"
"34f91b41-95cf-4149-a039-16eca4af030e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Level 2","C3-2.2"
"b266e7a9-5f19-4be8-a4a8-1911e59336d3","","checklist-flat","not-started","KITCHEN Commissioning","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Level 2","C3-2.2","Kitchen"
"c9b6600f-f5a2-57b7-b5ef-3fce08e6820d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C3-2.2","Kitchen","KITCHEN SINK"
"78d2f423-8526-5abd-9709-8d05df0ccb34","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C3-2.2","Kitchen","SINK MIXER"
"ebaa8d73-2461-5ef0-8228-b66bb9aaf0f7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C3-2.2","Kitchen","DISHWASHER"
"8d45daf0-487a-57bb-abdd-060f2171d260","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C3-2.2","Kitchen","DISHWASHER RAN"
"f83d0a9b-6714-56bc-b1ec-ae8aad51af83","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C3-2.2","Kitchen","HOT PLATE"
"6083df6b-a71f-555d-b860-1cdc52aa6352","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C3-2.2","Kitchen","SINK WASTE"
"4dfcddc0-3c00-5567-bb83-d0815023fb63","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C3-2.2","Kitchen","COVERPLATES"
"72453c7a-f095-43e5-b412-dca389cbac0b","","checklist-flat","not-started","BATHROOM 1 Commissioning","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Level 2","C3-2.2","Bathroom"
"eb28bb0e-5bcd-5b20-b419-495565e664bf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioning","Level 2","C3-2.2","Bathroom","W.C"
