"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"26fcea79-2069-4951-a014-3e775d3b359c","","folder-normal","fail","","step","TRUE","FALSE","Station Box"
"1f862615-ee8b-4b14-bbac-634d0b039ef4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Station Box","Lift 01"
"b4f821a7-c8ad-4d7d-9080-515af3bfa2d8","","folder-normal","pass","","step","TRUE","FALSE","Station Box","Lift 01","Zone C (Western end)"
"db48e4bb-d793-4eed-ac43-6adb9ae759d6","","checklist-sectioned","pass","5e2aca4a77bdc90475ab6c3dcfe1b551cd16e8bd070cc04f94212ccd78dfde8f","checklist","FALSE","FALSE","Station Box","Lift 01","Zone C (Western end)","N3-456 WSA SBT - ITP001 - Bulk & Detailed Excavation - Zone C 20230223 - Rev.00"
"547de478-8cc6-5968-ab05-c20cc100d9cc","","checkpoint-group","pass","","","FALSE","FALSE","Station Box","Lift 01","Zone C (Western end)","N3-456 WSA SBT - ITP001 - Bulk & Detailed Excavation - Zone C 20230223 - Rev.00","Pre-Excavation"
"1e9470a7-83a8-5be6-8c25-ad5af2475d9d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Station Box","Lift 06","P148 to P176 - N3-456 WSA SBT - ITP001 - Station Box","Post Excavation","Surveyor to provide As-Built survey of foundation upon completion of work area."
"4c8d0b4e-6c66-5cef-a68c-e6566f5d6ecf","","holdpoint","not-applicable","","","TRUE","TRUE","Station Box","Lift 06","P148 to P176 - N3-456 WSA SBT - ITP001 - Station Box","Post Excavation","Signed off by Delta Group & CPB"
"e22a402b-e22d-5649-899d-55706220ee7e","","checkpoint-group","pass","","","FALSE","FALSE","Station Box","Lift 06","P148 to P176 - N3-456 WSA SBT - ITP001 - Station Box","Verification & Documents"
"5cda6f46-2320-5b64-847d-25556cfc956e","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 06","P148 to P176 - N3-456 WSA SBT - ITP001 - Station Box","Verification & Documents","This is to confirm Delta have carried out all necessary inspections and verifies that the work has been completed and conforms to the contract specification"
"1d27f3bb-1a1c-5ace-801f-1125f5fbb4cb","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 06","P148 to P176 - N3-456 WSA SBT - ITP001 - Station Box","Verification & Documents","Please attach copies / photos of the following documents ( Inspection Report, Product Details, Sample Material, Test Results / Certificates, Dockets & Other Certificates)"
"82f06b15-a5ef-482f-a3c5-e2364c09b12d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Station Box","Lift 07"
"6e626427-e2fa-4c4a-9bf2-2c1a161a0dfc","","checklist-sectioned","work-in-progress","N3-456 WSA SBT - ITP001 - Station Box","checklist","FALSE","FALSE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box"
"d70d0ae1-a9ed-5e37-ab19-f7f647648b67","","checkpoint-group","pass","","","FALSE","FALSE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Pre-Excavation"
"c7ad87e0-c2ac-5493-b9ee-38ecea3994f7","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Pre-Excavation","Structural & Architectural Drawings - Please attach"
"39c7c604-d656-5b60-a7c1-76f8b5944c41","","holdpoint","pass","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Pre-Excavation","Signed off by Delta Group & CPB"
"23314946-bdf3-5a37-abf4-fd1b64b0891e","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Pre-Excavation","Surveyor set out in accordance with latest drawings above:"
"5c3bedf9-5f06-511b-917c-3cdf633eafca","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Pre-Excavation","Permit to Excavate - issued by head contractor prior to works commencement"
"38655d8e-2233-56c1-9588-803f701eaf26","","holdpoint","pass","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Pre-Excavation","Signed off by Delta Group & CPB"
"60167da3-df9e-520d-867b-25e6a7f5f861","","checkpoint-group","pass","","","FALSE","FALSE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Bulk Earthworks"
"0d7c6d87-f125-5722-bdfd-1a1f0fa0980c","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Bulk Earthworks","Site supervisor to set-out of RL and dimensions per works planning"
"7a96650a-ffb2-5d54-be68-64dd1f8f2413","","checkpoint-group","pass","","","FALSE","FALSE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Detail Excavation"
"18aa53c2-d678-5abb-8f33-a1e3bbe05d39","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Detail Excavation","Detailed excavation of foundation shall be completed to the depth and profile shown on the drawings."
"4b7a63ce-1ad2-55bd-902a-38444cfc61a2","","holdpoint","pass","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Detail Excavation","Signed off by Delta Group & CPB"
"be857e13-140f-5a24-b7df-29184b373201","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Detail Excavation","All foundations excavations shall be free of loose water softened material and ponding water prior to placing concrete. Excess water to utilise temporary drainage systems or to be removed by other means."
"005373ae-7110-5f5a-be94-b54a7e3a2fe6","","holdpoint","pass","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Detail Excavation","Signed off by Delta Group & CPB"
"1d6b32d6-b3b8-59e4-b55f-689ec5ea9b90","","checkpoint-group","pass","","","FALSE","FALSE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Post Excavation"
"7fad43bc-c3f6-5232-afcb-144a4dfa0497","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Post Excavation","Pile issues"
"c8024c79-d64f-5bae-8524-c82435e58a57","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Post Excavation","Rock slippage and failures"
"3e23dac7-aebf-5088-aefc-ec0aba15ade6","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Post Excavation","Wet wedges"
"6aadb9e1-6165-516d-b06c-9c15599c4f13","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Post Excavation","Concrete failures"
"226b9e8f-a1a4-5e6a-8bb9-a01c2d15e1aa","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Post Excavation","Surveyor to confirm construction tolerances are achieved (excluding areas where rock cleavage does not allow for):"
"7ef5f992-7f94-5546-b605-65417ac824f4","","holdpoint","pass","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Post Excavation","Signed off by Delta Group & CPB"
"cb9a6208-e12c-5be6-b988-86daa37ab876","","checkpoint-status","not-applicable","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Post Excavation","Surveyor to provide As-Built survey of foundation upon completion of work area."
"76ed1001-abe1-5f5b-9324-a9de87fe4be6","","holdpoint","not-applicable","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Post Excavation","Signed off by Delta Group & CPB"
"7e8382ac-d5f1-5f89-9de5-1774a3760050","","checkpoint-group","pass","","","FALSE","FALSE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Verification & Documents"
"b3db5369-5163-53a5-bec4-0dfe44387e4f","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Verification & Documents","This is to confirm Delta have carried out all necessary inspections and verifies that the work has been completed and conforms to the contract specification"
"0c3ac7e9-a971-5d4f-b423-d79e087a67e0","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 07","P74 to P86 - N3-456 WSA SBT - ITP001 - Station Box","Verification & Documents","Please attach copies / photos of the following documents ( Inspection Report, Product Details, Sample Material, Test Results / Certificates, Dockets & Other Certificates)"
"d55f8ff1-346b-4f2b-9a7a-6dca4261fc32","","folder-normal","fail","","step","TRUE","FALSE","Station Box","Lift 08"
"97bfe6b2-48e9-4826-8030-3a8337e55c6f","","checklist-sectioned","fail","N3-456 WSA SBT - ITP001 - Station Box","checklist","FALSE","FALSE","Station Box","Lift 08","P069 to P083"
"144b1d52-479f-5acf-a745-427fd21f3238","","checkpoint-group","pass","","","FALSE","FALSE","Station Box","Lift 08","P069 to P083","Pre-Excavation"
"e97983fb-f480-51c2-9134-6c7b644e9954","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Pre-Excavation","Structural & Architectural Drawings - Please attach"
"e6199ffd-6a7c-56ad-b1f6-0ed587359073","","holdpoint","pass","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Pre-Excavation","Signed off by Delta Group & CPB"
"6c0f817e-e8ef-5937-b5d8-b8f130126c25","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Pre-Excavation","Surveyor set out in accordance with latest drawings above:"
"1fbc3558-f32f-5d5a-8d02-f8db84102c96","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Pre-Excavation","Permit to Excavate - issued by head contractor prior to works commencement"
"e1d0e00c-ff75-59cd-8692-f011b2f0b327","","holdpoint","pass","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Pre-Excavation","Signed off by Delta Group & CPB"
"326d3376-bc58-5ed1-b07c-19b7eb351862","","checkpoint-group","pass","","","FALSE","FALSE","Station Box","Lift 08","P069 to P083","Bulk Earthworks"
"ee84e9bd-1db3-5c2f-a5ba-2590e5d28917","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Bulk Earthworks","Site supervisor to set-out of RL and dimensions per works planning"
"5bc2612d-6b2f-5f40-8725-fb1d8647f7b3","","checkpoint-group","pass","","","FALSE","FALSE","Station Box","Lift 08","P069 to P083","Detail Excavation"
"68e4ab9e-945c-510d-9110-56a3f44fcee0","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Detail Excavation","Detailed excavation of foundation shall be completed to the depth and profile shown on the drawings."
"1cdd8d6e-2f37-59a1-8817-06525507a18e","","holdpoint","pass","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Detail Excavation","Signed off by Delta Group & CPB"
"3ff467b9-6dd7-55d2-b813-0c588945cd48","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Detail Excavation","All foundations excavations shall be free of loose water softened material and ponding water prior to placing concrete. Excess water to utilise temporary drainage systems or to be removed by other means."
"a61ef4e0-f184-5c20-9a8f-a487ec93f785","","holdpoint","pass","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Detail Excavation","Signed off by Delta Group & CPB"
"26cfbe2b-3448-5db7-b35f-cf14c82c3178","","checkpoint-group","fail","","","FALSE","FALSE","Station Box","Lift 08","P069 to P083","Post Excavation"
"24a01bf1-0423-5431-b298-fccfd3a61434","","checkpoint-status","fail","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Post Excavation","Pile issues"
"34832607-c855-59a9-9ef3-b5f4577e2030","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Post Excavation","Rock slippage and failures"
"76606898-b2c7-52ab-9724-51a817204b55","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Post Excavation","Wet wedges"
"d5c849ba-fe93-5dcd-a3df-9b4c8eeb35d8","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Post Excavation","Concrete failures"
"14c8d385-4a3b-5f51-8e35-12627f3814e7","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Post Excavation","Surveyor to confirm construction tolerances are achieved (excluding areas where rock cleavage does not allow for):"
"1b77e742-b449-5491-9c04-35c504a46f55","","holdpoint","pass","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Post Excavation","Signed off by Delta Group & CPB"
"2d504a23-0dcb-51ce-ae44-a69bc6c6b88b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Post Excavation","Surveyor to provide As-Built survey of foundation upon completion of work area."
"b7564a7a-c990-50b5-90bd-95e5668c6ba8","","holdpoint","not-applicable","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Post Excavation","Signed off by Delta Group & CPB"
"05a6c247-f5b7-595b-ac43-b817433d7ddd","","checkpoint-group","pass","","","FALSE","FALSE","Station Box","Lift 08","P069 to P083","Verification & Documents"
"53e81545-35d9-5fdd-b4b0-12dd5c016a5b","","checkpoint-status","pass","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Verification & Documents","This is to confirm Delta have carried out all necessary inspections and verifies that the work has been completed and conforms to the contract specification"
"fa75c777-0735-5655-b965-7451587e6b92","","checkpoint-status","not-applicable","","","TRUE","TRUE","Station Box","Lift 08","P069 to P083","Verification & Documents","Please attach copies / photos of the following documents ( Inspection Report, Product Details, Sample Material, Test Results / Certificates, Dockets & Other Certificates)"
"f5bf265b-672d-4514-988c-03737b45f362","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Station Box","Lift 09"
"a9d55c00-9e2e-4981-8e36-f0a78f847af7","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Station Box","Lift 10"
"7dcb6188-f79e-47fa-8296-662322bc9301","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Shaft"
"4ea4e7ed-c0b9-4157-8978-ac5b3f29379d","","folder-normal","not-started","","step","TRUE","FALSE","Day Labour "
"1b188f92-6639-404e-97bb-f2368ed2ad8e","","checklist-flat","not-started","Day Labour Authorisation","checklist-flat","FALSE","FALSE","Day Labour ","9.3.23"
"4cbf2be2-4449-59cd-941b-a79207bd3695","","checkpoint-status","not-started","","","TRUE","TRUE","Day Labour ","9.3.23","Attach any relevant photos and documents"
"52a17fb9-d3db-55e2-8ff8-7f3eb2254467","","checkpoint-status","not-started","","","TRUE","TRUE","Day Labour ","9.3.23","Labour Signed Off"
"000eeff7-7c39-5224-818a-ab24b7372d7d","","holdpoint","not-started","","","TRUE","TRUE","Day Labour ","9.3.23","Signed of by Delta Group & CPB"
"60765579-b08b-42e5-916d-7eea9541c96b","","folder-normal","not-started","","step","TRUE","FALSE","TEST 1"
"97ce0487-cd75-4406-9236-4900b689914a","","checklist-sectioned","not-started","N3-456 WSA SBT - ITP001 - Station Box","checklist","FALSE","FALSE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1"
"e2b7f011-c29e-550f-a7e9-94ea6bb954a9","","checkpoint-group","not-started","","","FALSE","FALSE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Pre-Excavation"
"eff9d19e-1fe5-5ab8-924c-4c8ac271596b","","checkpoint-status","not-started","","","TRUE","TRUE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Pre-Excavation","Structural & Architectural Drawings - Please attach"
"978c48ff-158a-5d03-82ed-974caec375d4","","holdpoint","not-started","","","TRUE","TRUE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Pre-Excavation","Signed off by Delta Group & CPB"
"13b2836f-40f8-507d-8c3d-95f4e92651be","","checkpoint-status","not-started","","","TRUE","TRUE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Pre-Excavation","Surveyor set out in accordance with latest drawings above:"
"232355cd-ab16-50f0-9c1e-74b360868280","","checkpoint-status","not-started","","","TRUE","TRUE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Pre-Excavation","Permit to Excavate - issued by head contractor prior to works commencement"
"493d9141-a7eb-5c8e-96b2-17b96ba25980","","holdpoint","not-started","","","TRUE","TRUE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Pre-Excavation","Signed off by Delta Group & CPB"
"3c74d7c4-4398-57b5-9eee-582ad774e6b8","","checkpoint-group","not-started","","","FALSE","FALSE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Bulk Earthworks"
"1a7c22d2-bcd3-5c4e-ab81-5e4be82656d0","","checkpoint-status","not-started","","","TRUE","TRUE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Bulk Earthworks","Site supervisor to set-out of RL and dimensions per works planning"
"01baed65-6c00-5a98-bb58-40e3f673fc97","","checkpoint-group","not-started","","","FALSE","FALSE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Detail Excavation"
"ad666e44-f560-52ed-9e8d-bae84ccedc2f","","checkpoint-status","not-started","","","TRUE","TRUE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Detail Excavation","Detailed excavation of foundation shall be completed to the depth and profile shown on the drawings."
"711a36f3-f78e-53bf-b4fa-ba3342754de2","","holdpoint","not-started","","","TRUE","TRUE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Detail Excavation","Signed off by Delta Group & CPB"
"3087ac8f-a720-5f5d-8579-227e51815449","","checkpoint-status","not-started","","","TRUE","TRUE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Detail Excavation","All foundations excavations shall be free of loose water softened material and ponding water prior to placing concrete. Excess water to utilise temporary drainage systems or to be removed by other means."
"67abc9ff-0aca-5989-83ca-b5d5f8b95f19","","holdpoint","not-started","","","TRUE","TRUE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Detail Excavation","Signed off by Delta Group & CPB"
"f9edd12c-bb7d-513b-aaf8-4313bb390a19","","checkpoint-group","not-started","","","FALSE","FALSE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Post Excavation"
"ca76961c-45f1-51a6-838b-e4a837640095","","checkpoint-status","not-started","","","TRUE","TRUE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Post Excavation","Pile issues"
"9886c8c3-5fd2-573b-87fc-827ce5dea08b","","checkpoint-status","not-started","","","TRUE","TRUE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Post Excavation","Rock slippage and failures"
"7a44abd2-492a-568e-b910-3037ade3fd4f","","checkpoint-status","not-started","","","TRUE","TRUE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Post Excavation","Wet wedges"
"2e300f51-0886-5636-af8f-db632657e23b","","checkpoint-status","not-started","","","TRUE","TRUE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Post Excavation","Concrete failures"
"b0ada6e9-5a75-5969-b982-656ae1096e4e","","checkpoint-status","not-started","","","TRUE","TRUE","TEST 1","N3-456 WSA SBT - ITP001 - Station Box TEST 1","Post Excavation","Surveyor to confirm construction tolerances are achieved (excluding areas where rock cleavage does not allow for):"
