"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"790dc55a-a5ce-4033-893e-c41736572850","","folder-normal","not-started","","step","TRUE","FALSE","Site QA"
"5d73705e-6fca-4d58-a4bb-89f39eea2d7d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Byrrill Creek Road"
"dd6eefe0-8b36-4fbb-975a-f5d2ba1d2e49","","checklist-sectioned","not-started","ITP - Flood Recovery Combined","checklist","FALSE","FALSE","Site QA","Byrrill Creek Road","DM02095"
"955b53a3-02db-5449-a7cf-50317498facb","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Byrrill Creek Road","DM02095","Preliminaries - Project Management Responsibility"
"72e42935-499b-503d-b771-7007b45eb2a6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Midginbil Road","DM03164","Concrete Placement","Surfaces are floated, finished and cured as required to a quality finish. Broom finish as required."
"bf41daef-1e4e-51d2-ac61-68ddf2b45d8d","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Midginbil Road","DM03164","Testing - Where Required"
"529a5cc4-4bcb-58d1-bc05-29ef600939be","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Midginbil Road","DM03164","Testing - Where Required","Two pairs of test specimens shall be moulded for each 15 cubic metres of concrete, or part thereof, one pair being intended for the 7-day test if required and the other pair for a 28-day test."
"d7366eaf-a3ac-57e3-8813-5a6a9984559a","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Midginbil Road","DM03164","Testing - Where Required","WITNESS POINT: Concrete test specimens to be taken in presence of Superintendent or Superintendent’s representative"
"1f3124ef-4ee2-58e2-b0e5-cb5a0e1ea00e","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Midginbil Road","DM03164","Stormwater Drainage"
"d649f133-c142-5788-80a5-2a68095c1490","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Midginbil Road","DM03164","Stormwater Drainage","Stormwater components installed as per scope of works"
"81c7c852-592b-5772-9cfd-5a9f7352ebae","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Midginbil Road","DM03164","Stormwater Drainage","HOLD POINT: Inspection prior to backfill"
"c91fa2b8-4845-5cd1-b8e1-ad2f110db3a1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Midginbil Road","DM03164","Stormwater Drainage","Density testing of pipeline required if within roadway:- 100% compaction to be achieved"
"d6fd2779-26bb-5084-bb56-0bfadd154b21","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Midginbil Road","DM03164","Close Out"
"64ee9b8c-28c2-507a-9136-ed45bb9d36b0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Midginbil Road","DM03164","Close Out","Site Handover: All works complete, demobilised and site handed back to TSC"
"b4bd7bfd-6df1-51fa-b1b7-71563ee7c355","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Midginbil Road","DM03164","Close Out","TSC Signature"
"308bb004-41f3-54d3-8714-eca51bbfdeed","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Midginbil Road","DM03164","Close Out","Verify conformance including close out of NCR’s"
"419f8933-ddec-5d62-a197-f871676e59de","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Midginbil Road","DM03164","Close Out","Damage No. (DM) signed off and closed by PM or representative"
"7a0de562-03b5-5883-bdd7-dc801bbe3cae","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Midginbil Road","DM03164","Close Out","Signatures"
"2db735a2-77d5-4dae-99a1-4e92ede7a4fa","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Manns Road"
"d39dcdcf-0835-47af-8136-3b5140f1f82e","","checklist-sectioned","not-started","ITP - Flood Recovery Combined","checklist","FALSE","FALSE","Site QA","Manns Road","DM02891"
"bf27632f-8306-57b2-95bc-9ad8ac85637c","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manns Road","DM02891","Preliminaries - Project Management Responsibility"
"bf2affbd-d439-5669-949b-b763355cf561","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Preliminaries - Project Management Responsibility","Possession of Site"
"ad50c2d9-4b39-5d79-9d47-8084114e9196","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Preliminaries - Project Management Responsibility","Dial Before You Dig (DBYD) and Permit to Excavate completed and signed onto by personnel"
"02dcfbb9-077b-5b02-b140-703cc3b17170","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Preliminaries - Project Management Responsibility","Confirmation of Scope and Extent of Works with Project Team, including RCC and TSC"
"57ee42fd-199f-555e-a2e5-19cd2007d89d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Preliminaries - Project Management Responsibility","Testing required for the scope:"
"6c2faf04-a89e-50f6-a3f9-ebf91c703b45","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Preliminaries - Project Management Responsibility","Concrete testing Density Testing"
"1e1663f8-e0a4-5f01-a135-6c0083664c38","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Preliminaries - Project Management Responsibility","Traffic Control – TGS approved and appropriately selected for the works"
"91bd6144-9541-55eb-a145-997903952650","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Preliminaries - Project Management Responsibility","Erosion and Sediment Control:"
"0bd98595-cc31-51fb-8138-16e905b36fa4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Preliminaries - Project Management Responsibility","Silt Boom Earth Bund /Sediment Fence"
"ca6c1830-f77f-5efd-864f-a568710d722f","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manns Road","DM02891","C213 Earthworks"
"59ffbb3c-4b0f-5336-9653-d0be7a9f0562","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","C213 Earthworks","Minor clearing of vegetation undertaken – where applicable."
"4af8ca61-fcbf-5217-b4ae-e30aa3a61236","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","C213 Earthworks","Demolition works / Spoil Removal undertaken and spoil removed from site to Quirks Quarry."
"dbf445c8-4e81-59e7-b26a-16f64d455431","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","C213 Earthworks","HOLD POINT: If unsuitable is encountered TSC to be notified prior to works continuing"
"e05a7b99-2d10-5f36-8b21-4ce0b98e5b2e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","C213 Earthworks","Table drains shaped to allow water to flow freely and best marry into existing surfaces."
"2d64195a-1601-5097-a08e-9458fb18d04a","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manns Road","DM02891","C242 Flexible Pavements"
"153a84a2-b517-5a10-a7db-27e41e73bb8e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","C242 Flexible Pavements","Proof roll subgrade: If foundation fails TSC to be notified and to provided direction"
"78ef0bfa-b820-5c1a-954c-9ad3cc4070a9","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","C242 Flexible Pavements","HOLD POINT"
"c95c3e01-f9de-596f-99f7-cf484b44bdd7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","C242 Flexible Pavements","Road base Material: Material source along with conforming material NATA test certificates have been submitted and approved by the Principal (Material Stockpile Lot)"
"9e51c9fe-0d72-56df-8c8b-51b2b54a67f8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","C242 Flexible Pavements","If testing required - Layers compacted to 100% Standard compaction for full formation width. Compaction testing to be done 1 test per 500m2, minimum of 3 test taken at a time (per lot) or as directed otherwise."
"e411807c-1329-5ce9-a7f6-c668718f2903","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","C242 Flexible Pavements","Levels of gravel marry into existing and deviation does not exceed 12mm over the length of a 3m straight edge."
"5ea6fe70-83d0-51ea-b982-79a1edd705f6","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","C242 Flexible Pavements","HOLD POINT – Carry out a proof roll of finished pavement where applicable"
"e8bf09d6-e4d2-534d-be3c-b4314582197a","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manns Road","DM02891","Rock Revetment"
"aa90c424-4dda-5417-9616-8d7c9c759915","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Rock Revetment","Geotextile – A34 Geotextile separator placed prior to rock placement IF DIRECTED or WITHIN SCOPE"
"8c6b7481-d69f-52d2-b34a-5754c392d88d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Rock Revetment","Rock Placement - Rock to be placed in completed drain profile as per agreed scope. Correct Rock Size Placed:"
"b53fce7a-4248-5c4f-9ecd-a5dd1b19de0b","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manns Road","DM02891","Grouted Rock Pitching"
"b06be371-0e7e-5a9e-8ae8-d0b18b5c0d34","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Grouted Rock Pitching","Existing rock to be grouted as per agreed scope."
"fb7444a4-0ae5-5685-ac01-cc90d40610bb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Grouted Rock Pitching","Rocks to be cleaned down at end of grouting for neat finish"
"caff8b5f-ccb5-58cb-a383-38676fc8cdff","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manns Road","DM02891","Excavation & Preparation"
"d85c87b3-792d-5990-ae02-e469a9517567","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Excavation & Preparation","Suitable subgrade material and prepared to suitable surface"
"a64fd215-89fa-510b-bf8d-6ac481bc824b","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manns Road","DM02891","Formwork & Reinforcement"
"fcfa3026-e160-598e-9957-34978617e4be","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Formwork & Reinforcement","Dimensions and positions of forms shall be carefully checked after the forms are erected. Forms shall be aligned accurately and the location of all fittings, hold formers etc. checked prior to placing of concrete."
"48f566c2-24ea-5e18-831d-d9225da1c2ae","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Formwork & Reinforcement","Placing of reinforcement as per agreed scope, with reference to Typical Construction Details. Reinforcement to maintain a 50mm vertical and horizontal cover unless directed otherwise."
"141c8400-4977-5994-9262-a3ac3e07467e","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Formwork & Reinforcement","HOLD POINT – PRE-POUR INSPECTION The formwork shall be inspected by the Superintendent, and the placing of reinforcement in the spaces formed, where specified, shall not commence until the formwork is approved by the Superintendent."
"d7df8fe3-f3af-57ab-a6b7-608f109346e0","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manns Road","DM02891","Ready Mix Concrete"
"9c42648d-5b15-5eed-91b9-b7b4959b54e2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Ready Mix Concrete","The concrete shall be mixed and delivered in accordance with the requirements of AS 1379 relating to: -"
"356833c7-7d50-5cac-a904-193196148ac8","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manns Road","DM02891","Concrete Placement"
"8a0d8c27-5942-5721-a669-bb82433f61c4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Concrete Placement","The freshly placed concrete compacted by continuous spading, slicing or by vibrator units. Exposed surfaces of the concrete shall be struck off and finished with a wooden float. Corners and edges should be as per the drawings."
"2d518d2d-68a8-5140-beb4-7813989c102a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Concrete Placement","Surfaces are floated, finished and cured as required to a quality finish. Broom finish as required."
"3fcb4b3f-0804-5254-b025-bf890c8e0080","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manns Road","DM02891","Testing - Where Required"
"3deacbde-4e9f-5c44-8a41-a11047eb6cf5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Testing - Where Required","Two pairs of test specimens shall be moulded for each 15 cubic metres of concrete, or part thereof, one pair being intended for the 7-day test if required and the other pair for a 28-day test."
"d9d838e3-a805-58d8-aa8f-35ff25ae35b9","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Testing - Where Required","WITNESS POINT: Concrete test specimens to be taken in presence of Superintendent or Superintendent’s representative"
"320168fe-7037-56fc-a360-9de53b756dd9","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manns Road","DM02891","Stormwater Drainage"
"ed02e734-b01e-56b0-b671-2769160a8a20","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Stormwater Drainage","Stormwater components installed as per scope of works"
"d8d370bd-de32-52e0-b814-bdee3d684a1f","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Stormwater Drainage","HOLD POINT: Inspection prior to backfill"
"580e1c25-ad3f-5262-b66b-ba577f63a9c1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Stormwater Drainage","Density testing of pipeline required if within roadway:- 100% compaction to be achieved"
"5a5c0ae9-8d27-5430-819a-57fc0c5aa737","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Manns Road","DM02891","Close Out"
"3df4350a-15b6-5b48-ab5d-3af947bce1fd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Close Out","Site Handover: All works complete, demobilised and site handed back to TSC"
"b9a6e376-36c2-5c8b-a48a-27b68066b505","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Close Out","TSC Signature"
"1e17e015-ee66-59c7-867c-1e34b4889cc1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Close Out","Verify conformance including close out of NCR’s"
"6630a060-a8af-5dd7-889a-8cf241dcfcc9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Close Out","Damage No. (DM) signed off and closed by PM or representative"
"3ed4240a-e112-5dc6-ad29-70f304c900c9","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Manns Road","DM02891","Close Out","Signatures"
"a819e7f4-2f6f-4c49-9c3f-f3f247c3e9b9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Chowan Creek Road"
"d7d9aac7-e967-4b59-b7c0-cfe201696851","","checklist-sectioned","not-started","ITP - Flood Recovery Combined","checklist","FALSE","FALSE","Site QA","Chowan Creek Road","DM01911"
"780b897e-fca2-5e23-aaf5-ceb5d4eb6aa2","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Chowan Creek Road","DM01911","Preliminaries - Project Management Responsibility"
"0907db6e-e297-58f0-a65b-f36cfaa8a392","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Chowan Creek Road","DM01911","Preliminaries - Project Management Responsibility","Possession of Site"
"b70b4c07-f5f4-5615-b119-f3f3e05a3a63","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Chowan Creek Road","DM01911","Preliminaries - Project Management Responsibility","Dial Before You Dig (DBYD) and Permit to Excavate completed and signed onto by personnel"
"a1baa600-4855-58e2-a6e5-4c35603defec","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Chowan Creek Road","DM01911","Preliminaries - Project Management Responsibility","Confirmation of Scope and Extent of Works with Project Team, including RCC and TSC"
