"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"93f40497-1e70-4e31-8799-6978ee7fc0d5","","folder-normal","pass","","step","TRUE","FALSE","Retaining Wall"
"1cd7b478-7177-4e78-b3d8-15b9e0a4ca6e","","folder-normal","pass","","step","TRUE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)"
"4e56e8be-f5e0-4950-a098-6536789054a9","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP1 01, 02 - 21/11"
"a27adafe-df2d-55ce-8f63-75e96fe7ad67","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP1 01, 02 - 21/11","Info"
"b6c21b2e-1858-5a29-a13d-5631b613972b","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Prepour","Length/Width/Thickness/Cutouts"
"34f6972b-139f-50dd-8508-1ef2d8b41b4f","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Prepour","Square"
"7219313b-d02b-56c5-92d6-3676fa442995","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Prepour","Edge Details & Rebates"
"65869133-c1af-5cb4-b4aa-f16c00fa61c9","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Prepour","Cast in items (Inserts, Weldplates)"
"404c663e-1f94-5e87-b270-d66a97b3f15e","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Prepour","Main Reinforcing"
"d39ee3e8-e59f-5302-bd06-6e0d3e0fb56c","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Prepour","Starters"
"26150434-c6c8-5a36-8327-c9e73d6fd21f","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Prepour","Stirrups"
"8fcdbe30-afb4-5a53-b3ef-76666ba8885e","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Prepour","Lifters"
"f6947c02-9774-5a5e-a8f5-37e6480a8637","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Prepour","Mould Cleaned & Oiled"
"fcaf2d17-f420-570a-86e7-36b34eb5ece1","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Prepour","Tie wire Trimmed"
"62956b6d-b3b6-54ba-af0a-ed4ded0803f9","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Prepour","Rugasol"
"2df5f5ee-3eeb-5a05-ac5e-61855da71ea9","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Prepour","Drawings & General Photos"
"109eacba-03d5-53d0-ae64-b939ecd3934c","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Concrete"
"91fa173b-93d0-5255-b4eb-1eb9e469d96f","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Concrete","Concrete results obtained"
"d902d5b1-ff01-5b4d-ab42-bd6dc56d6ed9","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Concrete","Concrete Docket Attached (photo)"
"75c3d75a-c87d-5e6d-afe6-2b10d1bd1930","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Post Pour"
"4d1cd878-0607-5041-afbc-12fc570cc2e4","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Post Pour","Post pour Complete"
"f6c46d38-7bc9-5785-820c-17317b5fc28e","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Post Pour","Remedial Required"
"21a9f6c4-ce4d-532c-803e-67840910a7e4","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Post Pour","Mould Face Finish"
"5bf3c1e7-1fac-5adf-b884-d6cef8d45528","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Post Pour","Near Face Finish"
"e0c793c9-fe2a-54b7-9cfa-dc2e142f365a","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Post Pour","Cast -In/Inserts/Penetrations"
"cba853f8-7747-5fdc-a913-2fe8f9feb4d9","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Post Pour","Starter lengths/Positions"
"b7c0a1d8-b4f8-5e50-a790-65da66ad9d6f","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Post Pour","Approved"
"9123ada8-9f01-5344-b64b-055be2594d07","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-74, 75, 76, 77, 78, 80 04/12","Post Pour","Mill certificate attached"
"721aedd3-1768-4a2c-a451-a6552e1ab674","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12"
"e3616b17-ff58-5a95-8cdd-412358a2fcd2","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Info"
"6ad2ef72-3207-5446-8585-c4a306c9c7cc","","checkpoint-no-status","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Info","Information Complete"
"2d513de4-ed91-59e2-b0e3-9c252e89292a","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Prepour"
"1b59a2a4-8c7b-5642-8ae1-0280be2e8fee","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Prepour","Length/Width/Thickness/Cutouts"
"439f9870-3b9d-510a-9ccb-d95fa29622ed","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Prepour","Square"
"d8ecbeb2-e026-5e8e-a57b-2eeba1dd56be","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Prepour","Edge Details & Rebates"
"61466b00-8e97-5c36-9826-41949182537e","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Prepour","Cast in items (Inserts, Weldplates)"
"152cf407-3999-5595-a9ae-3d117b3d71a2","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Prepour","Main Reinforcing"
"04075ccb-7eba-591b-bed8-b24237cff554","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Prepour","Starters"
"ed0d8e56-ec51-5e16-a8c4-d12de1284b38","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Prepour","Stirrups"
"8c26cc8e-3c32-517f-b9ee-81394e8ef772","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Prepour","Lifters"
"e7033080-21df-5629-a93d-78be873c5a2e","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Prepour","Mould Cleaned & Oiled"
"0be8b042-9310-56bb-b0b9-313be45cd622","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Prepour","Tie wire Trimmed"
"a6149f24-1eee-5588-b9dc-ce750109ff59","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Prepour","Rugasol"
"cd30fd72-3085-5ecb-a3c5-c8e20186cea1","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Prepour","Drawings & General Photos"
"143af20c-6e08-5895-9cfb-40af03fceb01","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Concrete"
"3c257ba7-1bd2-5990-aefb-a111eb337d05","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Concrete","Concrete results obtained"
"58bf78d5-262a-5765-b4d5-9494297e3797","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Concrete","Concrete Docket Attached (photo)"
"17ab2108-a726-5c38-8852-819779fa8b4c","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Post Pour"
"78886b18-0f5c-569e-8e3b-01a4286c0eaa","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Post Pour","Post pour Complete"
"506d104a-8474-5b54-a033-53197cde82a6","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Post Pour","Remedial Required"
"d83c690c-2d5a-5f35-871f-4358ca2bad1a","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Post Pour","Mould Face Finish"
"65540b7d-8715-5dbe-8c0d-2abdb674eeb1","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Post Pour","Near Face Finish"
"11301e7d-be66-5b4e-8155-723384928c04","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Post Pour","Cast -In/Inserts/Penetrations"
"a8d476ed-fc7a-5904-bf24-aaa40d1d4639","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Post Pour","Starter lengths/Positions"
"9e706b33-90dd-575f-a800-ac6170e96feb","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Post Pour","Approved"
"a06f3a66-ec34-5d04-b825-11fff721e19d","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-81, 82, 83, 84, 85, 86 05/12","Post Pour","Mill certificate attached"
"0deab8bf-8aba-416f-aa72-17e6e00da4a3","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12"
"90f8e603-e408-56a1-b7fa-be55801f99ad","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Info"
"dbad4ae6-5296-582d-a82d-79e55770c178","","checkpoint-no-status","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Info","Information Complete"
"aead6efe-9d3a-5d77-9de1-3b1cc2a1603a","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Prepour"
"819465c4-ee43-576c-b4ac-02a20a858991","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Prepour","Length/Width/Thickness/Cutouts"
"3ce45d13-a2c7-5da7-b150-3c948b6a6a94","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Prepour","Square"
"bbb567bc-2918-593f-ae5c-239a364a06d1","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Prepour","Edge Details & Rebates"
"c705aad5-9e32-5c19-b512-e646345e8e07","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Prepour","Cast in items (Inserts, Weldplates)"
"22ea53ec-7763-5f8c-b689-e3572c5acc95","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Prepour","Main Reinforcing"
"ee0d6793-e1d2-55ed-8731-f30d3dc974e5","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Prepour","Starters"
"cd31ed8f-44e5-54fa-ad1b-3b3ce74890b5","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Prepour","Stirrups"
"57e366dd-05f8-565d-a607-26b4de2e1044","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Prepour","Lifters"
"863c88ce-cded-5142-955b-f85614eb83d0","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Prepour","Mould Cleaned & Oiled"
"09b38a31-dd72-5eba-bf20-0a03f1746170","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Prepour","Tie wire Trimmed"
"5cdbe274-dc29-5f00-b31f-a2ccb0e53c20","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Prepour","Rugasol"
"9709831a-dacb-5af2-b1d9-63321de2c68f","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Prepour","Drawings & General Photos"
"0e4526f9-d156-5e0d-b1cb-c1a658400584","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Concrete"
"c5d965f3-e19f-5116-b037-9c33ff28210e","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Concrete","Concrete results obtained"
"ae38135c-8328-5470-9f6c-c375738cc915","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Concrete","Concrete Docket Attached (photo)"
"ce55096b-4f44-50fa-bbfa-c6818945442d","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Post Pour"
"8e28939c-7a24-5563-80ca-88327e40e221","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Post Pour","Post pour Complete"
"76ea2229-9005-5f2b-a2c6-d29ba4bcd298","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Post Pour","Remedial Required"
"1b2289c9-bf75-5e04-b548-d63a83c0784b","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Post Pour","Mould Face Finish"
"a3c7c939-1c95-5137-9dce-04d7e75078c9","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-87, 88, 89, 90, 91, 93 06/12","Post Pour","Near Face Finish"
