"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ddc89e61-ea01-4c6d-bcd9-f000e2cbd8e2","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"574ae920-213b-40c7-95ae-dd71c3dacd6e","","pass","","folder","TRUE","FALSE","Site QA","School"
"331ef815-4814-424c-bb39-c86b7eae5d84","","pass","414ee46cc5f4a679ded2beeb100953a290c3352ba792e8405f010872a2307601","checklist","FALSE","FALSE","Site QA","School","Upper Ground"
"cb867f00-d239-5df8-acb4-9c647fef1a17","","pass","","section","FALSE","FALSE","Site QA","School","Upper Ground","Pre Pour / Post Pour"
"c21c81d2-43cd-5745-987b-5b8e3b40941e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 22","Pour 2","Pre Pour / Post Pour","TC-02 (Interspan) Watching Concrete Pour (To be uploaded as reference)"
"86f74725-8f05-5c42-a38e-6b6f5684b4d1","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 22","Pour 2","Initial Stressing"
"aff20e99-a433-54bb-a2ad-769e429b0a4f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 22","Pour 2","Initial Stressing","Safe access for initial stressing"
"76f3bd4d-dc5f-5d8c-bb26-8b0e3eeec233","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 22","Pour 2","Initial Stressing","Concrete strength (should be more than 7 MPa)"
"693a264f-b506-5af1-bd7d-f81926de18ff","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 22","Pour 2","Initial Stressing","Anchorage and strands condition"
"06a152da-57fe-5208-85ac-f8518a641851","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 22","Pour 2","Initial Stressing","Jack Calibration, current"
"365accc6-463c-5f7e-aec0-8738dc1b87d8","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 22","Pour 2","Initial Stressing","Initial stressing completed"
"3b0f5d30-1301-53ae-80d2-f3c328951c68","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 22","Pour 2","Final Stressing"
"11b63900-d525-5bc8-a681-32675497b9b3","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 22","Pour 2","Final Stressing","Safe access for final stressing"
"d172f260-5643-577e-b050-02da060c0661","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 22","Pour 2","Final Stressing","Concrete strength (should be more than 22 MPa)"
"aae3e610-0875-5e05-bdbf-fd838f693ced","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 22","Pour 2","Final Stressing","Anchorage and strands condition"
"38633a62-ae94-598b-bcb4-3cdcab532559","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 22","Pour 2","Final Stressing","Jack Calibration, current"
"9285c6bb-e2ef-5586-a170-088c42f6b951","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 22","Pour 2","Final Stressing","Final stressing completed"
"a1c11fda-5638-5362-86e0-af0e579e319f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 22","Pour 2","Final Stressing","TC-03 (Interspan) Stressing Inspection (To be uploaded as reference)"
"3f8a7bbf-6a3d-54be-9845-48bf1fca4c68","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 22","Pour 2","Grouting"
"d150d2c7-0099-5fed-9e67-234f796e26c4","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 22","Pour 2","Grouting","Safe access for grouting"
"8d712b49-a05b-54f9-bea8-0e3b0817007e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 22","Pour 2","Grouting","Anchor pockets cut and sealed"
"633f569d-0ac5-55f1-868e-aa77081d371e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 22","Pour 2","Grouting","Grout hoses condition"
"af0e511f-097f-5ed8-b67d-fc5ebfebd3eb","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 22","Pour 2","Grouting","Grouting completed"
"b961d8a2-95b5-53ce-9842-9a8560f161d7","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 22","Pour 2","Grouting","TC-05 – (Interspan) Grouting (To be uploaded as reference)"
"1ca24363-9c32-4ab9-b36e-4786bbe00faf","","not-started","","folder","TRUE","FALSE","Site QA","Tower","Level 23"
"62119a48-5454-4a9b-aa91-ffefe4cf035d","","not-started","ITP TC01 Pre-Pour Inspection","checklist","FALSE","FALSE","Site QA","Tower","Level 23","Pour 1"
"c8444a28-501b-57fa-850b-4e4857b84fcf","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 23","Pour 1","Pre Pour / Post Pour"
"7af46c97-eb4c-5ee7-a77a-301739f37c38","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Pre Pour / Post Pour","Tendon installation as per approved drawings"
"a6095d90-e827-5b04-b8d4-9d5d82c43ba2","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Pre Pour / Post Pour","Anchor and dead-end setup"
"06b55bf0-76ab-5beb-83ec-85fb72fbb386","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Pre Pour / Post Pour","Tendon chairing"
"3b1077fc-db4b-5b53-ad7b-15578bbc83c1","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Pre Pour / Post Pour","Grout hose installation"
"944ddc35-eec5-5171-814b-2886327c9437","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Pre Pour / Post Pour","Engineer inspection mark review and closeout"
"8a6e47c0-344b-5884-83bf-97095c4115df","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Pre Pour / Post Pour","Pour completed"
"f6745fb6-be82-5820-bcbc-0332b7b96ba0","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Pre Pour / Post Pour","IR-01 (Interspan) Inspection Report (To be uploaded as reference)"
"0bf5f689-1025-565b-b88b-d03531aa97cd","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Pre Pour / Post Pour","TC-01 (Interspan) Pre pour Inspection (To be uploaded as reference)"
"a86ddb27-8173-51ba-8d97-15fca60c608a","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Pre Pour / Post Pour","TC-02 (Interspan) Watching Concrete Pour (To be uploaded as reference)"
"53d52e55-4c25-5ee2-b255-53c2de21ca42","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 23","Pour 1","Initial Stressing"
"dd2ff801-a95f-5c39-9d61-faa205bcbb29","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Initial Stressing","Safe access for initial stressing"
"087229a1-f663-5124-b21a-43e32b2bd978","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Initial Stressing","Concrete strength (should be more than 7 MPa)"
"4457afd6-4d14-53e1-982e-88f056bfb551","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Initial Stressing","Anchorage and strands condition"
"ab639bf4-2b61-5b24-8b62-e04af5b3b991","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Initial Stressing","Jack Calibration, current"
"ba068dc4-c762-5f19-b1a0-bd53e54b15de","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Initial Stressing","Initial stressing completed"
"c7412da6-8ec1-5248-b801-a224f36526c3","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 23","Pour 1","Final Stressing"
"a66af7cd-bd78-547d-b6e2-dafea2598601","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Final Stressing","Safe access for final stressing"
"9d5f37cc-6b0a-584c-ae4a-5479e7742406","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Final Stressing","Concrete strength (should be more than 22 MPa)"
"3889e133-31ee-50fd-b61d-e06d38005573","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Final Stressing","Anchorage and strands condition"
"9fd23b8a-0941-5dce-96af-007aaedeb5ce","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Final Stressing","Jack Calibration, current"
"ba46aa53-fd6a-5e32-9df6-a2fcab5c93c0","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Final Stressing","Final stressing completed"
"8f2ed610-6bcb-5ff2-84c2-1afa56fdcc55","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Final Stressing","TC-03 (Interspan) Stressing Inspection (To be uploaded as reference)"
"8ac6efa4-ebc4-55cd-b3ee-f48002a87045","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 23","Pour 1","Grouting"
"9714f7d9-0503-522b-aef1-1dd264752e28","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Grouting","Safe access for grouting"
"2299e782-56f8-5952-b2e3-a04faca7be44","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Grouting","Anchor pockets cut and sealed"
"a1c2a501-f05a-5383-b1ab-4f86b9c20a99","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Grouting","Grout hoses condition"
"ffd30433-2968-5b8e-b13d-c824598dab42","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Grouting","Grouting completed"
"6da69bb1-5c4e-5548-80d0-61b5cc6d2720","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 1","Grouting","TC-05 – (Interspan) Grouting (To be uploaded as reference)"
"aed04472-9173-44a6-a588-6c97e519d95f","","not-started","ITP TC01 Pre-Pour Inspection","checklist","FALSE","FALSE","Site QA","Tower","Level 23","Pour 2"
"15f1cd5e-f378-5764-bf7b-e7b239608c11","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 23","Pour 2","Pre Pour / Post Pour"
"15d60527-249d-58e4-9259-729e08304fcc","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Pre Pour / Post Pour","Tendon installation as per approved drawings"
"0cc7e65b-ee59-57ac-aa5d-61240352f2e8","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Pre Pour / Post Pour","Anchor and dead-end setup"
"1d0c0f0d-ad10-5213-98e2-3b963751c2e0","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Pre Pour / Post Pour","Tendon chairing"
"fde2610a-b201-536e-a5a5-6e41b0b15d11","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Pre Pour / Post Pour","Grout hose installation"
"11a27a8e-071f-5abe-8c52-4b6d873965bb","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Pre Pour / Post Pour","Engineer inspection mark review and closeout"
"785e7dfc-e19e-5e51-a3c2-893702e624b0","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Pre Pour / Post Pour","Pour completed"
"69de9fde-ee4a-5409-bcfb-babfc98714d9","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Pre Pour / Post Pour","IR-01 (Interspan) Inspection Report (To be uploaded as reference)"
"9ecdf3cd-390f-5407-ac19-ed82fb3d2bbc","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Pre Pour / Post Pour","TC-01 (Interspan) Pre pour Inspection (To be uploaded as reference)"
"acd78c3a-f0e0-53c2-95a4-311831b654b7","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Pre Pour / Post Pour","TC-02 (Interspan) Watching Concrete Pour (To be uploaded as reference)"
"90782a8d-d1fe-566f-bcb9-86f535689060","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 23","Pour 2","Initial Stressing"
"e56dd80d-1cc8-54d7-ae14-3c729cf837b3","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Initial Stressing","Safe access for initial stressing"
"39655475-fcf3-59b4-a980-3c2a0a2d764b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Initial Stressing","Concrete strength (should be more than 7 MPa)"
"9e7c53f1-eabd-5036-9fc4-5691442f57ce","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Initial Stressing","Anchorage and strands condition"
"c1c6f7c9-4d7f-59b6-a95b-c48b733383b7","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Initial Stressing","Jack Calibration, current"
"eef5aa30-1b4e-51ec-8074-8036365a75f8","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Initial Stressing","Initial stressing completed"
"7d25a9b6-0298-5779-b463-3480a0d5c166","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 23","Pour 2","Final Stressing"
"14f8f36d-6736-5236-ba49-b2a44293669f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Final Stressing","Safe access for final stressing"
"769e593f-376f-5607-a351-520c18828fda","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Final Stressing","Concrete strength (should be more than 22 MPa)"
"bc75ed7d-5fe9-5e86-873f-7fb36edefe85","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Final Stressing","Anchorage and strands condition"
"1d0983e3-7115-521f-a478-a56907b999ca","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Final Stressing","Jack Calibration, current"
"14967430-1dfe-5eb2-a8c0-35be4d322911","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Final Stressing","Final stressing completed"
"5563a78e-5b26-58a7-b48c-8dd688b0f04e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Final Stressing","TC-03 (Interspan) Stressing Inspection (To be uploaded as reference)"
"e541d94b-4ebb-589d-aee6-def4b3471fa7","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 23","Pour 2","Grouting"
"eb7f9491-8471-58a9-967d-572a8a70f87e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Grouting","Safe access for grouting"
"f8d17c11-9e2d-518c-b59f-59fb43bc554c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Grouting","Anchor pockets cut and sealed"
"6872d158-0881-55ea-b3fa-236608dd0a74","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Grouting","Grout hoses condition"
"030d7547-df01-5705-9da5-e4d771c41f05","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Grouting","Grouting completed"
"7d85894a-dcdf-5233-9df7-13158f5ca9a8","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 23","Pour 2","Grouting","TC-05 – (Interspan) Grouting (To be uploaded as reference)"
"d1a992c1-7fd1-410b-af21-ad6ecc82825f","","not-started","","folder","TRUE","FALSE","Site QA","Tower","Level 24"
"8f8267d8-84f8-4874-a20d-5914811c57be","","not-started","ITP TC01 Pre-Pour Inspection","checklist","FALSE","FALSE","Site QA","Tower","Level 24","Pour 1"
"bf2a0327-ece5-51d6-b493-c54e79ddc6ff","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 24","Pour 1","Pre Pour / Post Pour"
"db4d538f-fa19-5340-a651-567c430ee6f1","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Pre Pour / Post Pour","Tendon installation as per approved drawings"
"5779e277-d017-59df-8858-353b6837e595","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Pre Pour / Post Pour","Anchor and dead-end setup"
"d033cfe7-68a5-5909-8c48-4710ee8ce81f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Pre Pour / Post Pour","Tendon chairing"
"5e757b41-62e3-599b-aab8-dabfaf655747","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Pre Pour / Post Pour","Grout hose installation"
"371a316a-8978-5d33-a45b-cbdd8f559929","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Pre Pour / Post Pour","Engineer inspection mark review and closeout"
"57803f33-497a-56d1-a95e-9b73bdbeafa6","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Pre Pour / Post Pour","Pour completed"
"e4bcebee-d8df-5e24-9bbe-14ade0e56688","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Pre Pour / Post Pour","IR-01 (Interspan) Inspection Report (To be uploaded as reference)"
"ebc397af-d631-52b7-8689-07692d56d8ed","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Pre Pour / Post Pour","TC-01 (Interspan) Pre pour Inspection (To be uploaded as reference)"
"871ee550-63fc-5651-8afb-98a2b301acd9","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Pre Pour / Post Pour","TC-02 (Interspan) Watching Concrete Pour (To be uploaded as reference)"
"37e47e63-786f-5553-aad0-44d74b8c5358","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 24","Pour 1","Initial Stressing"
"c011e2f6-c1fc-5f1e-8a3a-1da19be82bbf","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Initial Stressing","Safe access for initial stressing"
"a69f86e7-7094-504a-8cc0-0077f4048da7","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Initial Stressing","Concrete strength (should be more than 7 MPa)"
"e26de24d-4d29-56de-91c5-c8c5bba56b7d","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Initial Stressing","Anchorage and strands condition"
"8bc856a6-1892-56e6-ad4d-0c9b3b95c7ad","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Initial Stressing","Jack Calibration, current"
"9a0d4e18-0462-5e8f-bba2-4fda5dcb6c83","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Initial Stressing","Initial stressing completed"
"6ebd8ab4-f7a0-581b-9bb5-0fb70e22d370","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 24","Pour 1","Final Stressing"
"66de7221-79b7-50ff-abf3-aa0ec0dd696d","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Final Stressing","Safe access for final stressing"
"f7bd9aea-bddb-57c5-94b8-5f2a5d99a35c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Final Stressing","Concrete strength (should be more than 22 MPa)"
"b89102fc-8dad-54a0-8855-17d905eea0d8","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Final Stressing","Anchorage and strands condition"
"3188f404-aed9-5e86-8849-7b16ecc66a2b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Final Stressing","Jack Calibration, current"
"bda977ba-9b50-53c0-8753-bbbf35f37806","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Final Stressing","Final stressing completed"
"d944e521-7a40-54c5-87d6-e4b71d0ad22f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Final Stressing","TC-03 (Interspan) Stressing Inspection (To be uploaded as reference)"
"e1b5cee1-fbe4-53d3-be96-53a7225fe0cf","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 24","Pour 1","Grouting"
"de49551d-7b2d-5760-974e-68bd6c9489dd","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Grouting","Safe access for grouting"
"f9570c93-f5e7-56da-8d59-33eaf5563d3c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 24","Pour 1","Grouting","Anchor pockets cut and sealed"
